time_index,t,dst,src,beta,ci_low,ci_high
0,0.0,P07,P05,-0.0,-0.0001807490722957364,0.0
0,0.0,P07,P06,-0.0,-0.054343183866930364,0.0
0,0.0,P07,P07,0.7235079884465857,0.5163879473641181,0.8230109002214836
0,0.0,P07,P08,-0.0,0.0,0.0
0,0.0,P07,C01,0.0,0.0,0.0
0,0.0,P07,C02,-0.0,-0.0,0.0
0,0.0,P07,C03,-0.0,0.0,0.0
0,0.0,P07,C04,-0.0,-0.05199483501184132,0.0
0,0.0,P07,C05,-0.0509912409595963,-0.07939416553165056,0.0
0,0.0,P07,C06,-0.0,-0.1863894753260699,0.0
0,0.0,P08,P01,-0.0,-0.049643536379427824,0.0
0,0.0,P08,P02,0.0,0.0,0.10949838371267152
0,0.0,P08,P03,0.0,0.0,0.025132565147833533
0,0.0,P08,P04,0.0,0.0,0.03656659229905075
0,0.0,P08,P05,0.03793842655720454,0.0,0.23158479266273468
0,0.0,P08,P06,0.0,0.0,0.0
0,0.0,P08,P07,-0.0,0.0,0.0
0,0.0,P08,P08,0.5653094004249765,0.37966048488869014,0.5802595967901691
0,0.0,P08,C01,0.0,0.0,0.0
0,0.0,P08,C02,0.0,0.0,0.030698177204111107
0,0.0,P08,C03,0.08476223809838246,0.0,0.15758489678637583
0,0.0,P08,C04,-0.0,0.0,0.0
0,0.0,P08,C05,0.0,-4.724885908050034e-05,0.0
0,0.0,P08,C06,0.0,0.0,0.02384002967376712
0,0.0,C01,P01,-0.0,-0.0,0.0
0,0.0,C01,P02,-0.0,0.0,0.0
0,0.0,C01,P03,-0.0,0.0,0.0
0,0.0,C01,P04,-0.0,-0.009790799273022548,0.0
0,0.0,C01,P05,0.0,0.0,0.0
0,0.0,C01,P06,-0.0,-0.008479440105124835,0.0
0,0.0,C01,P07,0.0,0.0,0.048444624836021695
0,0.0,C01,P08,0.0,0.0,0.0
0,0.0,C01,C01,0.8299043671054346,0.6211678024747793,0.8862716678883678
0,0.0,C01,C02,0.006214247929273334,0.0,0.0840627276069385
0,0.0,C01,C03,0.0015218967916924742,0.0,0.056321361270163156
0,0.0,C01,C04,0.0,0.0,0.00042693816481334133
0,0.0,C01,C05,0.0,0.0,0.0
0,0.0,C01,C06,0.0,0.0,0.0
0,0.0,C02,P01,-0.0,0.0,0.0
0,0.0,C02,P02,0.0,0.0,0.0
0,0.0,C02,P03,0.0,0.0,0.0007983884306612874
0,0.0,C02,P04,-0.05532771777681118,-0.16277543914460366,0.0
0,0.0,C02,P05,-0.0,-0.0,0.0
0,0.0,C02,P06,-0.0,-0.02867026541303651,0.0
0,0.0,C02,P07,0.0168341733660084,0.0,0.08439887056432141
0,0.0,C02,P08,-0.0,-0.0,0.0
0,0.0,C02,C01,0.0,0.0,0.027445427125377515
0,0.0,C02,C02,0.7179818158229399,0.49564543115349374,0.7974299609617274
0,0.0,C02,C03,0.0,0.0,0.0
0,0.0,C02,C04,0.043125937656492724,0.0,0.1036870438896405
0,0.0,C02,C05,-0.0,-0.017825902027714818,0.0
0,0.0,C02,C06,0.0,0.0,0.11038236312708449
0,0.0,C03,P01,-0.0,0.0,0.0
0,0.0,C03,P02,-0.0,0.0,0.0
0,0.0,C03,P03,0.0,-0.0005911473603952282,0.0
0,0.0,C03,P04,-0.0,0.0,0.0
0,0.0,C03,P05,0.0,0.0,0.015226556681390415
0,0.0,C03,P06,-0.0,0.0,0.0
0,0.0,C03,P07,-0.0,-0.03541266459505038,0.0
0,0.0,C03,P08,0.0,0.0,0.0
0,0.0,C03,C01,0.0,0.0,0.0
0,0.0,C03,C02,0.0,0.0,0.0
0,0.0,C03,C03,0.8745838267048108,0.5945706380355915,0.8986994547913681
0,0.0,C03,C04,0.0,0.0,0.009335160195761333
0,0.0,C03,C05,0.0,0.0,0.03903588032930205
0,0.0,C03,C06,0.016112036861553533,0.0,0.07444464374730088
0,0.0,C04,P01,-0.0,0.0,0.0
0,0.0,C04,P02,-0.0,-0.032351978782437035,0.0
0,0.0,C04,P03,0.0,0.0,0.0
0,0.0,C04,P04,-0.035219079717936835,-0.1057943720926666,0.0
0,0.0,C04,P05,-0.0,-0.02177744937368154,0.0
0,0.0,C04,P06,-0.0,0.0,0.0
0,0.0,C04,P07,0.0,0.0,0.014549584874069989
0,0.0,C04,P08,-0.0,-0.13079077807036574,0.0
0,0.0,C04,C01,0.0,0.0,0.034099375294024056
0,0.0,C04,C02,0.0,0.0,0.058773287383837525
0,0.0,C04,C03,0.0,0.0,0.0
0,0.0,C04,C04,0.7267572490286749,0.5333794163010113,0.8141231048079913
0,0.0,C04,C05,0.0,-0.007415266958491256,0.0
0,0.0,C04,C06,0.0,0.0,0.07488728303474951
0,0.0,C05,P01,-0.0,-0.02293210194966662,0.0
0,0.0,C05,P02,-0.007893867751780616,-0.032154396960280905,0.0
0,0.0,C05,P03,-0.0,-0.006241000057472613,0.0
0,0.0,C05,P04,-0.0,0.0,0.0
0,0.0,C05,P05,-0.0,0.0,0.0
0,0.0,C05,P06,0.0,0.0,0.0
0,0.0,C05,P07,-0.0,-0.09660471311446146,0.0
0,0.0,C05,P08,-0.0,-0.0,0.0
0,0.0,C05,C01,0.0,-0.0,0.0
0,0.0,C05,C02,0.0,0.0,0.0005880117478812329
0,0.0,C05,C03,0.0,0.0,0.0
0,0.0,C05,C04,0.0,0.0,0.038776001283024386
0,0.0,C05,C05,0.881977755939184,0.7475443351689653,0.8997717305665263
0,0.0,C05,C06,0.0,0.0,0.023371336216709542
0,0.0,C06,P01,-0.0,-0.059125262964911794,0.0
0,0.0,C06,P02,-0.0,0.0,0.0
0,0.0,C06,P03,-0.0,-0.04492252326403738,0.0
0,0.0,C06,P04,-0.0,-0.0,0.0
0,0.0,C06,P05,0.0,0.0,0.0
0,0.0,C06,P06,-0.0,0.0,0.0
0,0.0,C06,P07,-0.0,-0.00028097172121788444,0.0
0,0.0,C06,P08,0.0,0.0,0.0
0,0.0,C06,C01,0.0,0.0,0.0
0,0.0,C06,C02,0.0,0.0,0.023527237963819832
0,0.0,C06,C03,0.047233664237981254,0.0,0.11352519920003323
0,0.0,C06,C04,0.032692360141723865,0.0,0.062225957618744644
0,0.0,C06,C05,0.0006258287151550954,0.0,0.031190023661554725
0,0.0,C06,C06,0.7790738336060071,0.6594283406218209,0.8371410716174483
1,0.05263157894736842,P01,P01,0.5946783990304519,0.44757356562333966,0.662471140274618
1,0.05263157894736842,P01,P02,0.0,0.0,0.06546939985040556
1,0.05263157894736842,P01,P03,0.0,0.0,0.07232297375836202
1,0.05263157894736842,P01,P04,0.0,0.0,0.0692059208048881
1,0.05263157894736842,P01,P05,-0.0,0.0,0.0
1,0.05263157894736842,P01,P06,0.0,0.0,0.0
1,0.05263157894736842,P01,P07,0.0,0.0,0.0158233115631335
1,0.05263157894736842,P01,P08,0.0,0.0,0.0
1,0.05263157894736842,P01,C01,-0.0,-0.020333147059719486,0.0
1,0.05263157894736842,P01,C02,-0.036717868798359386,-0.102531841049766,0.0
1,0.05263157894736842,P01,C03,-0.0,-0.004938744813831117,0.0
1,0.05263157894736842,P01,C04,-0.0,-0.0005961763543970906,0.0
1,0.05263157894736842,P01,C05,-0.06005495005115299,-0.12115546675112007,0.0
1,0.05263157894736842,P01,C06,-0.0,-0.00873249174718407,0.0
1,0.05263157894736842,P02,P01,0.0,0.0,0.0
1,0.05263157894736842,P02,P02,0.7417916712892355,0.5642901877333065,0.8094477927117251
1,0.05263157894736842,P02,P03,0.0,0.0,0.024332278796018153
1,0.05263157894736842,P02,P04,0.0,0.0,0.0495712494422868
1,0.05263157894736842,P02,P05,0.0,0.0,0.0
1,0.05263157894736842,P02,P06,0.0,0.0,0.0564364936232657
1,0.05263157894736842,P02,P07,0.0,0.0,0.004046596440729369
1,0.05263157894736842,P02,P08,0.03600195251990284,0.0,0.13732164522017923
1,0.05263157894736842,P02,C01,0.0,0.0,0.0
1,0.05263157894736842,P02,C02,-0.0,-0.0,0.0
1,0.05263157894736842,P02,C03,0.0,0.0,0.018233950718620138
1,0.05263157894736842,P02,C04,-0.0,-0.009801696875430588,0.0
1,0.05263157894736842,P02,C05,-0.0,-0.03035513780294721,0.0
1,0.05263157894736842,P02,C06,-0.0,0.0,0.0
1,0.05263157894736842,P03,P01,0.0,0.0,0.0
1,0.05263157894736842,P03,P02,-0.0,-0.0,0.0
1,0.05263157894736842,P03,P03,0.7631772223020974,0.6080502573720991,0.8519888387953792
1,0.05263157894736842,P03,P04,0.0,0.0,0.05608676796112815
1,0.05263157894736842,P03,P05,-0.0,-0.0,0.0
1,0.05263157894736842,P03,P06,0.0,0.0,0.0
1,0.05263157894736842,P03,P07,-0.0,-0.0009560853586758311,0.0
1,0.05263157894736842,P03,P08,-0.0,0.0,0.0
1,0.05263157894736842,P03,C01,0.0,0.0,0.0011316839120736144
1,0.05263157894736842,P03,C02,0.0,-0.0,0.0
1,0.05263157894736842,P03,C03,-0.0,-0.010450962345590857,0.0
1,0.05263157894736842,P03,C04,-0.0,-0.0005775883181315559,0.0
1,0.05263157894736842,P03,C05,-0.0,-0.07350065141429243,0.0
1,0.05263157894736842,P03,C06,-0.0,-0.0,0.0
1,0.05263157894736842,P04,P01,-0.0,-0.022087794465914797,0.0
1,0.05263157894736842,P04,P02,0.0,0.0,0.038981764080537405
1,0.05263157894736842,P04,P03,-0.0,-0.01890534816640555,0.0
1,0.05263157894736842,P04,P04,0.7831562902971124,0.6337742941321591,0.796973091024654
1,0.05263157894736842,P04,P05,0.0,0.0,0.04921058599818421
1,0.05263157894736842,P04,P06,-0.0,0.0,0.0357818234366341
1,0.05263157894736842,P04,P07,-0.0,-0.014823447377000934,0.0
1,0.05263157894736842,P04,P08,0.023595400493692634,0.0,0.08602205566571693
1,0.05263157894736842,P04,C01,-0.0,-0.009180481690773816,0.0
1,0.05263157894736842,P04,C02,-0.0,-0.035486737263098395,0.0
1,0.05263157894736842,P04,C03,0.0,0.0,0.015016630901863906
1,0.05263157894736842,P04,C04,-0.0,-0.048286395352754134,0.0
1,0.05263157894736842,P04,C05,0.0,0.0,0.01237582608984954
1,0.05263157894736842,P04,C06,0.0,0.0,0.011861592131627857
1,0.05263157894736842,P05,P01,0.0,0.0,0.0
1,0.05263157894736842,P05,P02,0.0,0.0,0.0
1,0.05263157894736842,P05,P03,-0.0,0.0,0.0
1,0.05263157894736842,P05,P04,0.0,0.0,0.0
1,0.05263157894736842,P05,P05,0.7647012328591639,0.5459598149984387,0.8507626102946851
1,0.05263157894736842,P05,P06,0.0,0.0,0.06685399621950501
1,0.05263157894736842,P05,P07,-0.0,-0.07760126727161118,0.0
1,0.05263157894736842,P05,P08,0.0,0.0,0.014838919594292548
1,0.05263157894736842,P05,C01,-0.0,0.0,0.0
1,0.05263157894736842,P05,C02,-0.0,-0.017109031068929338,0.0
1,0.05263157894736842,P05,C03,0.002135339598480109,0.0,0.040565964417323505
1,0.05263157894736842,P05,C04,0.0,0.0,0.0
1,0.05263157894736842,P05,C05,0.0,0.0,0.0
1,0.05263157894736842,P05,C06,0.0,0.0,0.0
1,0.05263157894736842,P06,P01,0.0,0.0,0.06450791277864086
1,0.05263157894736842,P06,P02,0.0,0.0,0.12064284233055667
1,0.05263157894736842,P06,P03,-0.0,-0.025497100409606368,0.0
1,0.05263157894736842,P06,P04,-0.0,-0.0,0.0
1,0.05263157894736842,P06,P05,0.0,0.0,0.002140279449702623
1,0.05263157894736842,P06,P06,0.7239256763589711,0.5898670519273504,0.7914080020574374
1,0.05263157894736842,P06,P07,0.0,0.0,0.0
1,0.05263157894736842,P06,P08,-0.0,0.0,0.0
1,0.05263157894736842,P06,C01,-0.0,0.0,0.0
1,0.05263157894736842,P06,C02,-0.01879972579107884,-0.06173794359355688,0.0
1,0.05263157894736842,P06,C03,-0.0,-0.015892382063537765,0.0
1,0.05263157894736842,P06,C04,-0.0,-0.00036596438091168266,0.0
1,0.05263157894736842,P06,C05,-0.06066729215541092,-0.10892616314296472,0.0
1,0.05263157894736842,P06,C06,-0.0,-0.1149963401182408,0.0
1,0.05263157894736842,P07,P01,-0.0,0.0,0.0028112122601994306
1,0.05263157894736842,P07,P02,0.0,0.0,0.0
1,0.05263157894736842,P07,P03,0.0,0.0,0.11620464109878735
1,0.05263157894736842,P07,P04,0.0,0.0,0.0
1,0.05263157894736842,P07,P05,-0.0,-0.0,0.0
1,0.05263157894736842,P07,P06,-0.0,-0.051762014816366296,0.0
1,0.05263157894736842,P07,P07,0.7369199386332733,0.538356037998465,0.8249297841904856
1,0.05263157894736842,P07,P08,-0.0,0.0,0.0
1,0.05263157894736842,P07,C01,0.0,0.0,8.979723759569286e-05
1,0.05263157894736842,P07,C02,-0.0,-0.0,0.0
1,0.05263157894736842,P07,C03,-0.0,0.0,0.0
1,0.05263157894736842,P07,C04,-0.0,-0.05200807375559008,0.0
1,0.05263157894736842,P07,C05,-0.04319703954151872,-0.07395508329035934,0.0
1,0.05263157894736842,P07,C06,-0.0,-0.1823003987325187,0.0
1,0.05263157894736842,P08,P01,-0.0,-0.0358948377988641,0.0
1,0.05263157894736842,P08,P02,0.004806075065221566,0.0,0.11043619403600315
1,0.05263157894736842,P08,P03,0.0,0.0,0.027521289795349145
1,0.05263157894736842,P08,P04,0.0,0.0,0.03965440832686545
1,0.05263157894736842,P08,P05,0.03970973783990521,0.0,0.2129056546216222
1,0.05263157894736842,P08,P06,0.0,0.0,0.0
1,0.05263157894736842,P08,P07,-0.0,0.0,0.0
1,0.05263157894736842,P08,P08,0.5794798222081574,0.39832456645228503,0.60400029264903
1,0.05263157894736842,P08,C01,0.0,0.0,0.0
1,0.05263157894736842,P08,C02,0.0,0.0,0.020624533475894356
1,0.05263157894736842,P08,C03,0.07642590571566046,0.0,0.1493885656644576
1,0.05263157894736842,P08,C04,-0.0,0.0,0.0
1,0.05263157894736842,P08,C05,0.0,-0.00016173545994100226,0.0
1,0.05263157894736842,P08,C06,0.0,0.0,0.020563481052445445
1,0.05263157894736842,C01,P01,-0.0,-0.0,0.0
1,0.05263157894736842,C01,P02,-0.0,0.0,0.0
1,0.05263157894736842,C01,P03,-0.0,0.0,0.0
1,0.05263157894736842,C01,P04,-0.0,-0.006506769558932238,0.0
1,0.05263157894736842,C01,P05,0.0,0.0,0.0
1,0.05263157894736842,C01,P06,-0.0,-0.009883640970514173,0.0
1,0.05263157894736842,C01,P07,0.0,0.0,0.04607914682641233
1,0.05263157894736842,C01,P08,0.0,0.0,0.0
1,0.05263157894736842,C01,C01,0.8341417598455907,0.6271137839487948,0.88712818057318
1,0.05263157894736842,C01,C02,0.009906801813219724,0.0,0.08261111006804575
1,0.05263157894736842,C01,C03,0.0,0.0,0.04961088129218832
1,0.05263157894736842,C01,C04,0.0,0.0,0.0003313038655577667
1,0.05263157894736842,C01,C05,0.0,0.0,0.0
1,0.05263157894736842,C01,C06,0.0,0.0,0.0
1,0.05263157894736842,C02,P01,-0.0,0.0,0.0
1,0.05263157894736842,C02,P02,0.0,0.0,0.0
1,0.05263157894736842,C02,P03,0.0,0.0,0.0002794379737779707
1,0.05263157894736842,C02,P04,-0.042122829329343414,-0.14713256854017107,0.0
1,0.05263157894736842,C02,P05,-0.0,-0.0008020318827015268,0.0
1,0.05263157894736842,C02,P06,-0.0,-0.021885088659854748,0.0
1,0.05263157894736842,C02,P07,0.017224883466564835,0.0,0.08371884140022068
1,0.05263157894736842,C02,P08,-0.0,-0.0,0.0
1,0.05263157894736842,C02,C01,0.0,0.0,0.01866078163496114
1,0.05263157894736842,C02,C02,0.7312727923824528,0.5141415783984796,0.7991838030475574
1,0.05263157894736842,C02,C03,0.0,0.0,0.0
1,0.05263157894736842,C02,C04,0.043019574679735204,0.0,0.09663490639865219
1,0.05263157894736842,C02,C05,-0.0,-0.016054442144793197,0.0
1,0.05263157894736842,C02,C06,0.0,0.0,0.10775612206835339
1,0.05263157894736842,C03,P01,-0.0,0.0,0.0
1,0.05263157894736842,C03,P02,-0.0,0.0,0.0
1,0.05263157894736842,C03,P03,0.0,-0.0006408924399545436,0.0
1,0.05263157894736842,C03,P04,-0.0,0.0,0.0
1,0.05263157894736842,C03,P05,0.0,0.0,0.01021312181911909
1,0.05263157894736842,C03,P06,-0.0,0.0,0.0
1,0.05263157894736842,C03,P07,-0.0,-0.03740893234164966,0.0
1,0.05263157894736842,C03,P08,0.0,0.0,0.0
1,0.05263157894736842,C03,C01,0.0,0.0,0.0
1,0.05263157894736842,C03,C02,0.0,0.0,0.0
1,0.05263157894736842,C03,C03,0.8707164538484162,0.6020637542205979,0.8991278980997296
1,0.05263157894736842,C03,C04,0.0,0.0,0.002753803148431456
1,0.05263157894736842,C03,C05,0.0,0.0,0.033903641184828685
1,0.05263157894736842,C03,C06,0.01791350200396234,0.0,0.07296418311925307
1,0.05263157894736842,C04,P01,-0.0,0.0,0.0
1,0.05263157894736842,C04,P02,-0.0,-0.029097305140644146,0.0
1,0.05263157894736842,C04,P03,0.0,0.0,0.0
1,0.05263157894736842,C04,P04,-0.02293785442336627,-0.09575363647660122,0.0
1,0.05263157894736842,C04,P05,-0.0,-0.026634301385461155,0.0
1,0.05263157894736842,C04,P06,-0.0,0.0,0.0
1,0.05263157894736842,C04,P07,0.0,0.0,0.00010949413658352995
1,0.05263157894736842,C04,P08,-0.0,-0.13376252177708237,0.0
1,0.05263157894736842,C04,C01,0.0,0.0,0.03447959591980753
1,0.05263157894736842,C04,C02,0.0,0.0,0.061146928297678135
1,0.05263157894736842,C04,C03,0.0,0.0,0.0
1,0.05263157894736842,C04,C04,0.7394741120136595,0.5446311629766661,0.8175596125722279
1,0.05263157894736842,C04,C05,0.0,-0.000368568736063454,0.0
1,0.05263157894736842,C04,C06,0.0,0.0,0.07047808534715344
1,0.05263157894736842,C05,P01,-0.0,-0.02065234519899726,0.0
1,0.05263157894736842,C05,P02,-0.0044360656204019255,-0.030091505904920525,0.0
1,0.05263157894736842,C05,P03,-0.0,-0.006406859931151209,0.0
1,0.05263157894736842,C05,P04,-0.0,0.0,0.0
1,0.05263157894736842,C05,P05,-0.0,0.0,0.0
1,0.05263157894736842,C05,P06,0.0,0.0,0.0
1,0.05263157894736842,C05,P07,-0.0,-0.0868295312339776,0.0
1,0.05263157894736842,C05,P08,-0.0,-0.0,0.0
1,0.05263157894736842,C05,C01,0.0,0.0,8.226572345110985e-05
1,0.05263157894736842,C05,C02,0.0,0.0,0.0003047305981734279
1,0.05263157894736842,C05,C03,0.0,0.0,0.0
1,0.05263157894736842,C05,C04,0.0,0.0,0.038824339400433186
1,0.05263157894736842,C05,C05,0.8816040175474943,0.7501069673910502,0.8986604414700251
1,0.05263157894736842,C05,C06,0.0,0.0,0.021502946535438466
1,0.05263157894736842,C06,P01,-0.0,-0.0499482471028054,0.0
1,0.05263157894736842,C06,P02,-0.0,0.0,0.0
1,0.05263157894736842,C06,P03,-0.0,-0.03860050531713861,0.0
1,0.05263157894736842,C06,P04,-0.0,-0.0,0.0
1,0.05263157894736842,C06,P05,0.0,0.0,0.0
1,0.05263157894736842,C06,P06,-0.0,0.0,0.0
1,0.05263157894736842,C06,P07,-0.0,-0.0005622582840791846,0.0
1,0.05263157894736842,C06,P08,0.0,0.0,0.0
1,0.05263157894736842,C06,C01,0.0,0.0,0.0
1,0.05263157894736842,C06,C02,0.0,0.0,0.0221471414880579
1,0.05263157894736842,C06,C03,0.03581994505422006,0.0,0.10258206563631198
1,0.05263157894736842,C06,C04,0.028222103958569188,0.0,0.060099344688334874
1,0.05263157894736842,C06,C05,0.0,0.0,0.028630581069284504
1,0.05263157894736842,C06,C06,0.7927980563078298,0.6661455073475421,0.8439868560430621
2,0.10526315789473684,P01,P01,0.6032767344558766,0.4521360879434969,0.6778093395715968
2,0.10526315789473684,P01,P02,0.0,0.0,0.06850460514863223
2,0.10526315789473684,P01,P03,0.0,0.0,0.06847403217749955
2,0.10526315789473684,P01,P04,0.0,0.0,0.06628234200431331
2,0.10526315789473684,P01,P05,-0.0,0.0,0.0
2,0.10526315789473684,P01,P06,0.0,0.0,0.0
2,0.10526315789473684,P01,P07,0.0,0.0,0.01526807772726187
2,0.10526315789473684,P01,P08,0.0,0.0,0.0007478653732274692
2,0.10526315789473684,P01,C01,-0.0,-0.018167730701828807,0.0
2,0.10526315789473684,P01,C02,-0.033021980699915424,-0.09829504636690112,0.0
2,0.10526315789473684,P01,C03,-0.0,-0.0004724728910721372,0.0
2,0.10526315789473684,P01,C04,-0.0,-0.0019710512677237092,0.0
2,0.10526315789473684,P01,C05,-0.05840997998920496,-0.11583081963234587,0.0
2,0.10526315789473684,P01,C06,-0.0,-0.00020114020664471443,0.0
2,0.10526315789473684,P02,P01,0.0,0.0,0.0
2,0.10526315789473684,P02,P02,0.746066834825694,0.5730519533922925,0.8117183468357528
2,0.10526315789473684,P02,P03,0.0,0.0,0.027723389425681897
2,0.10526315789473684,P02,P04,0.0,0.0,0.05056508687738358
2,0.10526315789473684,P02,P05,0.0,0.0,0.0
2,0.10526315789473684,P02,P06,0.0,0.0,0.053365933000984925
2,0.10526315789473684,P02,P07,0.0,0.0,0.005734882528133652
2,0.10526315789473684,P02,P08,0.04624011702069607,0.0,0.14096335700858123
2,0.10526315789473684,P02,C01,0.0,0.0,0.0
2,0.10526315789473684,P02,C02,-0.0,0.0,0.0
2,0.10526315789473684,P02,C03,0.0,0.0,0.009875778290152326
2,0.10526315789473684,P02,C04,-0.0,-0.01707710867358216,0.0
2,0.10526315789473684,P02,C05,-0.0,-0.038908893635649346,0.0
2,0.10526315789473684,P02,C06,-0.0,0.0,0.0
2,0.10526315789473684,P03,P01,0.0,0.0,0.0
2,0.10526315789473684,P03,P02,-0.0,-0.0,0.0
2,0.10526315789473684,P03,P03,0.7743351565289321,0.6141293538877374,0.8553360306828207
2,0.10526315789473684,P03,P04,0.0,0.0,0.047654598144924246
2,0.10526315789473684,P03,P05,-0.0,-0.0,0.0
2,0.10526315789473684,P03,P06,0.0,0.0,0.0
2,0.10526315789473684,P03,P07,-0.0,-0.001026315065226267,0.0
2,0.10526315789473684,P03,P08,-0.0,0.0,0.0
2,0.10526315789473684,P03,C01,0.0,0.0,0.004276452767659299
2,0.10526315789473684,P03,C02,0.0,-0.0,0.0
2,0.10526315789473684,P03,C03,-0.0,-0.002634755168483993,0.0
2,0.10526315789473684,P03,C04,-0.0,-0.00041312793441071905,0.0
2,0.10526315789473684,P03,C05,-0.0,-0.07736414277072386,0.0
2,0.10526315789473684,P03,C06,-0.0,-0.0,0.0
2,0.10526315789473684,P04,P01,-0.0,-0.011608139621001877,0.0
