t_index,date,P01,P02,P03,P04,P05,P06,P07,P08,C01,C02,C03,C04,C05,C06
10,2025-01-11,0.31948970490105555,,0.13325619656907087,0.17909766046068612,0.05012191467738152,0.6058882611708677,0.6009153955404813,0.03430634937683174,3.2375698329085822,3.2939801008696827,3.271139919217439,3.980993434905935,0.5600418343942697,
11,2025-01-12,0.2905667034648655,0.1967045200582091,0.09888405040921583,0.16487658179910145,0.11694454741828683,0.49857551120263055,0.4858469488886654,0.0,2.7220192232741494,2.779676039636254,3.287824056516694,,,1.609872150943807
12,2025-01-13,0.27178412612787595,0.1774924500083098,0.10663208791501672,0.2139005097368337,0.16767084612690336,,0.5401620452607255,0.0,2.3174783009124633,2.637052950820091,2.7090347719573034,2.653880535739304,0.42489710674038883,1.4654545588099632
13,2025-01-14,0.2002488837970743,0.19146687534188414,0.16634043472046206,0.3502650972546727,0.1566273692379589,0.4473617662726319,0.5066546637994422,0.13035749500238844,,3.082081362261402,2.526682706257464,2.9433816957837684,0.0,1.3363709858931296
14,2025-01-15,0.16884317002973842,0.12913478922311727,0.0,0.41137575347355687,0.25530980313927826,,0.4870876044813163,0.08084500584510113,3.3362613987557133,3.2886904935320853,2.4525244998722386,3.405265151795751,0.7865799642773279,1.6940387705904754
15,2025-01-16,0.1254765670876713,0.011493124892136913,0.0,0.2887987699050583,0.16945287865617475,0.27863899587123236,0.3747286085924104,0.1949012013831431,2.658146579531228,3.898505645711986,3.4751346488080124,3.712292910966329,0.9244252938897219,1.9291520952935042
16,2025-01-17,0.30656953713374024,0.21046454842656465,,0.4027957525324416,0.3378274370749314,0.23450461050970128,0.4559287878593865,0.06584989223877111,,3.0742197368594786,3.796657392941506,3.3643121271430654,1.1348531498311947,2.3984352749040916
17,2025-01-18,0.4121801048607601,0.2499952218562739,0.0,0.38160068529414737,0.309718606762692,0.21731637915714297,0.3715125467717834,0.06943262018765131,,3.5235829919399273,2.647468114102634,3.3225492590654944,1.430374720991499,1.7846310145586932
18,2025-01-19,0.10968515654274513,0.23439223101336856,0.0537198976039314,0.4718939970471959,0.2731112384500843,0.38673812630809773,0.3634656945308042,0.16657312739122698,3.009698801544077,3.2901460439838806,3.312496315235807,3.7884371104211163,1.6466520853373936,1.9002351721269504
19,2025-01-20,0.16598371451510238,0.2951189921528011,0.20924716649656638,0.4876023365041091,0.31682796572703215,0.39517669100439323,0.3811795237990716,0.30631293738981935,3.6349634057764355,,3.073259341055059,3.6839436026171577,2.272709567193729,2.6932484758178203
20,2025-01-21,0.14993278347925615,0.2696005960446879,0.21031034547425934,0.36106790268376443,0.20036395567447715,0.33665881183868235,0.47530579944402895,0.3312527878182284,3.049983113917846,,3.1010382363335687,4.304096140897822,3.558479788759292,2.5490113130494336
21,2025-01-22,0.09147244883949662,0.35905570338744086,0.24951158911955396,0.3256907587206905,0.1619874350838434,0.23962425348950386,0.544743002181133,,2.921371631458827,,3.280080162125716,4.521979815052073,3.2499415249338175,2.2276835495053775
22,2025-01-23,0.13737331735369884,0.26285745088652157,0.2912162004449781,0.40063085824046235,0.06836693483971878,0.2160799355370333,0.32813282254649545,0.4736852949010647,2.774630906567089,,3.614009849002571,3.6904018549145974,2.4956831161290802,2.0067645518010218
23,2025-01-24,0.0,0.1844114667336298,0.29134035315037793,0.3469152202157533,0.0,,0.4481684782334374,,2.936786995933297,,3.1771032241451342,2.934772566568126,2.231155804062812,1.4071839279192515
24,2025-01-25,0.0,0.2099351647272243,0.3285918286177702,0.3669842044809309,0.0,0.3377675450076765,0.47464755159000005,0.4489052536627197,3.279210987978212,,,3.524578022624746,2.752151169381706,1.5884460877418007
25,2025-01-26,0.0,,0.30280782339155365,0.39820646848800434,0.055314804238845265,0.4366759128224702,0.4981118525220617,0.1936930771839668,3.4262381263522514,,3.410610548288754,3.1352960198768574,,1.506913817571202
26,2025-01-27,0.0,0.1800784277605985,0.21446720765769664,,0.0,0.4659998315233538,0.42111195973426796,,2.950420791235118,4.738263472195847,3.3056666703081583,3.3253927093337197,3.646865301539113,1.9577081439180541
27,2025-01-28,0.0,0.21806430313882208,0.2236353684562471,0.25936040156440304,0.05932109184989193,0.47748762170431003,0.2801552179716359,,3.113627041178905,4.525669638336028,4.33090839120145,4.047774544391926,3.973523870492516,3.3133635239386696
28,2025-01-29,0.0,,0.13922616981760075,0.25746465150891623,0.0,0.42105981015865757,0.3372922974611295,0.10355924326166654,3.4057769112945917,4.833426596804837,4.103234650523762,4.14611162655264,3.812751387521281,
29,2025-01-30,0.0,0.0,0.0,0.19101259856575814,0.11609529258985485,0.4306844663922964,0.35844622584919095,0.31946146188263613,3.7258233952386144,3.952507985788891,4.888918837884231,4.46453974804316,4.2090893942185685,3.038487303670475
30,2025-01-31,0.0900273090357063,0.0,0.0,0.19306260432033506,0.0,,0.4124090240473324,0.09386173446764692,2.769713862555526,,5.059768920979155,5.382584992808106,4.315178684029926,3.1836393581153115
31,2025-02-01,0.07055688675283708,0.0,0.0,0.3230957079043804,0.0,0.631885764544625,0.5394820499614359,0.09013053053202398,2.8030254272005664,3.43463225481668,,,4.289910860399669,
32,2025-02-02,0.0,0.0,0.0,0.0,0.0,0.5335793555415027,0.5672283021817695,,3.6533954983535133,,5.2133171111884735,,2.711351821340291,4.574106580978416
33,2025-02-03,0.0460881883568079,0.02271613873450078,,0.012695914570917514,,0.2860020872179333,0.4014492792777904,,,,4.298114819383962,6.33426521072667,3.364320173520205,4.6584830867905875
34,2025-02-04,0.011878752284453193,,0.0,0.0,0.0,,0.6100570655008529,0.12597565050580437,,4.952951922148755,,6.974244197335488,,4.097299393523974
35,2025-02-05,0.0,,0.0,0.0,0.11441006889098954,0.2228594303948736,0.5121972206818002,0.0008269019402108169,4.978193907378485,,5.6101418215326175,6.755399274344235,2.9599744405492485,4.030323546601932
36,2025-02-06,,,0.0,0.0,0.058822993470764307,0.43320644083744553,0.44522428925223423,0.0,5.00078028356413,5.059356681218727,6.41578616076381,,3.279356859876525,
37,2025-02-07,0.0,,0.0,0.0,0.2072860001796338,0.6345630342504607,0.6244772343657101,0.10332352959960178,4.852423557827971,5.301875747345866,7.087327908454494,10.0,5.184456101236444,
38,2025-02-08,0.0,0.0,0.0,0.0,0.420777250991232,0.6790147441477649,,0.13853437850577308,3.9160228123014247,5.1100378850221455,6.9100059315734,5.542685134890858,5.3033109696559135,5.173479111072413
39,2025-02-09,0.0,0.1528512400124784,0.1347719605775749,0.0,0.3443600553529548,0.5314259629406034,0.7469810610794282,,4.058824981879376,6.200544542309839,7.3361536683392385,7.00969778828328,,
40,2025-02-10,0.0,0.10790755724715786,0.11856457979784295,0.0,0.22624871150992304,0.5223525755853459,0.521723045250056,0.14532160864542706,,5.695496539896214,6.9679538027021275,,,
41,2025-02-11,0.0,0.0,,0.0,0.0,0.4030141896904083,0.3942381558710086,0.2776316049218477,,5.275846864611128,6.639716362560765,,3.522629695661684,
42,2025-02-12,0.0,0.0,0.08902334519887503,0.0,0.0,,0.21388514674413045,0.3030145759257682,,5.966585938438379,5.939864818511784,6.461453569564837,4.363573463839602,6.4640902924780885
43,2025-02-13,0.0,0.0,0.02467493909901816,0.0,,0.3686161306830622,0.2535164247874617,,,6.027846824278418,6.462631511512289,5.842241937159424,,5.573026958884265
44,2025-02-14,0.0,,0.005036403167669901,0.0944087367888683,0.0,0.4568571938350528,0.3447714286519839,0.3581098492688924,5.7446633672936995,,6.47336207260718,,4.2807010337189135,
45,2025-02-15,0.0,0.0,0.14269490308786342,0.22692194159402643,0.02085194922171229,0.5552625709504484,0.5139857811090836,0.373106917304857,5.859280971135794,6.225883257539405,6.445378716775914,6.508897262900241,3.642485739026437,5.167880467220152
46,2025-02-16,0.0,0.09621111282368391,,0.3208367064019064,0.12925053555090482,0.481374997192827,0.5792721770443197,0.19834144154963831,5.556833994188049,6.615259939133789,6.544768701788351,6.106081597954937,4.7458599261713275,4.977104710858243
47,2025-02-17,0.0,0.16136133246724707,0.0,0.12996647439126777,0.03304805128869305,0.40718872282140867,0.5470886634871708,0.4195712295591072,5.382298475539436,,6.061503945771656,6.885368009168209,4.498106411620129,4.730902703449321
48,2025-02-18,0.0,0.06515735434264228,0.02961066463882968,0.0881184579894782,0.1415997740796474,0.32994375996738845,0.5040530139196147,,,7.0310212639634,5.303719856772227,7.120429859152123,4.324729151351345,4.935370523242485
49,2025-02-19,0.04293868142090497,,0.09447592097049512,0.1410855468649802,0.0,0.4176204750069686,0.4207807829445902,,5.306007481777653,6.691434250971412,5.947884324129245,,2.9406495484144197,4.596404919943158
50,2025-02-20,0.1817422288074347,0.42202059772692563,0.38807410137261367,0.15480948741383233,,0.39448664684660184,0.626278766485051,,6.863650731038026,7.488809317584252,5.863921099672817,,5.609830395435745,
51,2025-02-21,,0.28261171067022467,0.0516529181575599,0.13639493093380178,0.0,0.38600095334748735,0.825582254458795,0.415263621468964,7.160008407034519,6.56190806144624,5.345450051782665,5.05442133391981,5.538860792074959,4.2516925043575124
52,2025-02-22,0.32900625590941723,0.29082160168139354,0.0,0.19553374512102512,0.16572546211129274,0.24721409479393738,0.799434518157269,,6.0851803777887365,6.19851175668351,4.738962278317317,5.131679218596396,4.988789024429893,
53,2025-02-23,0.27794035670562883,0.2600880549794727,0.04261768331445577,0.23177668370361,0.16105203119941416,0.06597177504971113,0.8036498233688231,0.35280984768952695,5.814447909422728,5.93418142087655,4.92577517224702,,5.722861720597174,3.6869148177478754
54,2025-02-24,0.17971590049671388,0.23046783930828152,0.16424053459849663,0.18522825747103616,0.08225669646978541,0.08652071792428148,0.7054335868071882,0.22836173049109137,6.054087764386456,6.471074293172752,4.775735682498928,,6.024955464234414,3.7555446687443426
55,2025-02-25,0.11639638135608718,0.4153374635855084,0.15861259675239292,0.15841056259133307,0.137468933488398,0.00887948352235464,0.6337738752556993,0.2870289360775082,,5.8751244006251655,5.217953205869563,6.183066831510782,,
56,2025-02-26,0.19071451012425555,0.4160936051262821,0.31639145092242954,0.17377705746080419,0.11335834961537808,,0.4387467729073812,0.18436181127333304,5.669260555749627,5.899902887919579,4.819547594015855,0.0,3.367605033756153,
57,2025-02-27,0.1726995163896216,0.34326577708913014,,0.12199308088466962,0.08040518255337276,0.0,0.3698970614543184,0.083165821421399,5.033112998608855,5.001228269500497,4.364763950133606,5.034031081870482,2.8678950592589745,2.270934332962309
58,2025-02-28,0.11593354824783439,0.45574438746607504,0.28554198641126827,0.08134235388334647,0.012497432098857522,0.046146107744566914,0.39329015854771265,0.12497185831701564,4.932293545039511,,4.03399844351027,3.630293139944696,3.3379713217244413,2.7641460362213586
59,2025-03-01,,0.5337410195933191,0.24237484863600747,0.2147286120402262,0.09588067652041982,0.038621041018412204,0.4493675896487567,0.17853680734119312,5.060691422154112,4.340415153000453,3.3027388553768895,3.5874438161646975,2.912412820159843,
60,2025-03-02,0.19827264453379112,0.48015490688552814,0.286518017943576,0.17961089909617559,0.11402887489831637,0.0,0.35625462358462534,0.089505337597225,4.154555808285656,3.737325635703384,2.972320416055866,,2.695165605348768,1.7350129734572612
61,2025-03-03,0.1155430167260769,0.4487722739951964,,0.17131992429334567,0.0,0.0,,0.0019924654211785076,3.9656992605639543,3.5542728323588024,3.1924273799560896,,2.273453982559132,2.0293024251363536
62,2025-03-04,0.08947993916124744,0.5105337925124859,,0.1991428320694161,0.0,,,0.0,3.189068302880039,2.925511805045292,3.234729698799606,,3.18764281858719,3.08417343562038
63,2025-03-05,0.02364475596918622,0.6647584957870153,,0.1830591766494839,0.048181882701938024,,0.33461990406563874,0.0,3.344800779286912,3.1362622166509655,3.269517851091923,,2.793126059349669,3.4658802468039402
64,2025-03-06,,,,0.12628666416237871,0.24823895980262767,0.0017567026484537427,0.35825987067846954,0.0948951062773826,2.876175993315151,3.0825900929504266,2.7682764502681287,2.2557458877713614,2.928147669048948,3.8301752396806195
65,2025-03-07,0.0,0.8344269322881518,,0.047493576986181896,0.25023426411927613,,0.3700963215199274,,,,2.8870126499044404,,3.889323251154779,3.6887481430563533
66,2025-03-08,0.07715406911212197,,,0.003798492719570175,0.16888557217688305,0.023955256745537043,0.5079433537256026,,3.55752552546354,0.6730122530791333,2.3155904644044973,,4.394479568868414,2.9760201937560433
67,2025-03-09,0.07926182693771969,0.6320893830184489,,0.07378931903889993,0.18325714418869182,0.0,0.5150558569019763,0.20419612872491338,,0.9322839500504272,1.5574573180538454,,3.4403374767067607,
68,2025-03-10,0.09237779056416173,0.5287941383177289,,0.06979300357436802,0.04710913805894501,0.048813496994889446,0.5345014072048836,0.06328146686034472,,0.7663080312124175,1.9877877363950969,2.6095941793758226,3.3015248726959823,2.014177888858933
69,2025-03-11,0.022823005746274036,,,0.0,0.11558439859590638,0.10310198783742387,0.4984869827040188,,4.0649343891166,1.4132325871075988,1.296898125373883,,2.6653730762763876,1.9831877201591168
70,2025-03-12,0.0,0.4164258881999445,,0.0,0.17709821505433984,0.1256534981857186,0.5122456542037516,0.1198278495340262,3.3417085294123496,1.5879388655168212,1.4524149398140986,3.598775642778354,2.5786360302219204,1.559431006118107
71,2025-03-13,0.0,0.3212288773438954,0.3145574577176023,0.0,0.12294745719457072,0.26616584760689277,0.401039845671204,0.07922407326581454,2.385484406696459,1.618068169084261,1.078025479201779,2.9158991476651512,2.5236727852279865,
72,2025-03-14,0.07683114814201349,0.26997732666326135,0.35489478171859973,0.0,0.2610826393426644,0.2645367925765015,0.47010242248467304,,2.149694445596611,1.1654639330339425,1.6299233547047214,2.148934051387919,3.037226776884625,1.359666711335329
73,2025-03-15,0.043570129935920895,0.3192827581583486,0.4477824628361259,0.0,0.14070348108613728,0.23501434646696573,0.3749062284311226,0.04862614266222905,2.012247371431327,1.967800806510147,2.1181906000000588,2.4219072091564167,3.1822044616449343,0.9499217510852335
74,2025-03-16,0.010625964675972384,0.4471055073374511,0.41128071646651476,0.0,0.18718435445085183,0.3534209665391161,,0.18141891302045077,,,2.2122210993477984,2.3787270724668845,2.9598511766565285,2.038733619046112
75,2025-03-17,0.0,0.35394032807814146,0.2956727070048545,0.0,0.09206274258989447,0.40933807031717656,,0.2644553046194331,,1.811543348136599,1.8231611224460893,2.242135270336669,2.8776487718278916,1.575640811086377
76,2025-03-18,0.04584312232106098,0.39185635789387596,0.3548106286303761,0.0,0.04311620601698618,0.3622562494719182,,0.3427384184378579,2.2388653776112424,2.316515785540381,2.226704970401238,2.048883654935236,1.9492577934121234,1.971928453774245
77,2025-03-19,0.029664257098550945,0.3410819337908648,0.44587642289995744,0.0,0.045343497000194945,0.4744507413872766,,0.41419864155718356,2.2698340560205867,2.3632046834911846,2.040714827130136,2.5760260451427826,1.3135488223037766,1.2833228492420785
78,2025-03-20,0.0,0.28454747967380056,0.5036652793504695,0.028854174745391703,0.07937606211891053,0.41559154313163105,,0.5279113320932562,,,3.0341125917696017,2.149833143102611,0.7517746664046724,0.7017461832158136
79,2025-03-21,0.0,0.33836439962935755,0.5324459393681955,0.11999372424156841,,0.3985088230506336,,0.42004979779309465,1.7120320863943688,1.76479069280795,3.158855059515895,2.5365068162926985,0.6787070319089409,1.3217417180293818
80,2025-03-22,0.007502936832523094,0.44665258228491156,0.566757920410836,0.15022148899684465,0.32198136789973986,0.29053362148814205,,0.35281469165889673,1.4181183696433188,1.870311033150294,2.32499040172195,2.1935429320001916,,1.3310912741635026
81,2025-03-23,0.08511710571789365,0.36629590349827956,0.5665914511805651,0.15627746478282034,0.40451452176411107,0.45191340608715724,,0.1505347693937709,1.84199206071586,1.8950388108247855,1.5234708753832993,2.495153788310431,1.9808764544806334,1.701810752937581
82,2025-03-24,0.20895830695489298,0.3243433911451062,0.49669587296709905,0.10823595829548688,0.41254971545842556,0.5685917454286948,,,1.5722027888472925,,1.8410254623465083,2.6740519806279064,1.9653312327731602,1.966266394801362
83,2025-03-25,0.20662071689451883,,0.44985068381930216,0.21966132998011406,0.37583433672332134,0.5760250292598958,,0.19226330649836496,1.6305314545185943,2.8198616779483103,1.3973708497852115,2.977763716418733,2.7838822614637513,3.101183977164693
84,2025-03-26,0.2148878111732349,,,0.21382291379573048,0.278353968450394,0.6993713612173031,0.6415536187914932,0.16773604182751295,1.791327330443695,,2.0781233128765795,2.7454940986121676,3.0658082972471807,
85,2025-03-27,0.07591973388405979,0.3538857903295253,0.3199445444356182,,0.0024342567117330294,0.6676386012183586,0.601918714679425,0.27793136842349425,2.4952153318991424,2.161468587306276,1.670855998855939,2.4805117778213215,2.765297252075337,2.322698496700626
86,2025-03-28,0.15171296890133673,,0.3388732246257684,0.18220258188783595,0.1532875594952276,0.7087239062815991,0.6214711484279851,0.15590142043383515,2.5540398344595068,2.5956289568140285,2.022275996067539,2.4353322503958306,2.768853391640227,1.4732537310275768
87,2025-03-29,0.12606998671401495,0.3719178990885442,0.4845545836586109,,0.02904399465491611,,0.5169573726567599,,2.7655700871737032,2.4453243762916017,2.115581061399238,2.28277635603029,2.189123247890196,1.1240523878425261
88,2025-03-30,,0.5026981592827651,0.498273495057667,0.2843221761582222,0.027095822783212577,0.3173161031519641,0.5275086134621612,,3.567748180249861,3.1732449938434377,3.3219843671921194,1.2130391328684451,3.1163309389568123,1.876706473718528
89,2025-03-31,,0.6132224598914708,0.4980137199828746,0.3190810500030652,0.10653750408389326,,0.4815188003070755,0.21972838490417418,4.060378009108967,3.0617324940961996,2.9890672807241723,2.6978153154292923,4.138966616583094,3.4872302501769563
90,2025-04-01,,0.4676892045903082,0.493852343191608,0.2368085969417726,0.1713200258275259,0.34976626797170773,0.4015573705785567,0.09605191979284658,3.8806171956919293,3.2126122424204526,3.522593762535994,3.2178278926755666,4.067636354982745,3.975574642182551
91,2025-04-02,0.15510380202323207,,0.36856204760842604,0.11801663881816143,0.0517370792550125,0.34152515981394166,0.521539954099645,0.11420809851931833,4.659619379835899,3.093290802714706,2.6182244908597814,3.2221472797910615,4.393816598781368,3.8795111507148405
92,2025-04-03,0.0,0.4672194263538487,0.3332361835502444,0.1266824900758089,0.08783346327121239,0.44955370841094583,0.6484263846480987,0.10447246957217207,3.7141493311166087,3.2877825451530978,3.2041026566043262,3.6538094082094226,3.77217387210299,3.7073901283360855
93,2025-04-04,0.06466219030697218,0.5100507810518281,0.44784439235540785,0.026504813219883946,,0.4963847366990018,0.431537121743234,,3.5522865448311434,3.2478929378160832,3.1801654272481668,2.8283266385485804,3.007996973110969,3.798724034941078
94,2025-04-05,0.09047784390032736,,0.2905304542206172,0.0,,0.5085471575083607,0.491607972155304,0.023233898009143772,4.1897647375961995,3.2510739827725725,3.2579572293529107,,,3.816740822897248
95,2025-04-06,,0.5196411082988932,0.2519272330894921,,0.30208543141331257,,0.6251518263957229,0.0,4.5082721696296835,3.7105473435450236,2.754225465947668,2.627348668048046,,4.500992748016038
96,2025-04-07,0.17018873723909983,0.3751159517833519,0.18085091501838677,0.0,0.19048955485285024,0.3934483687056377,0.5965569866484149,0.0,5.651393122470415,3.739877857346738,2.7160522900560977,3.3577885505732676,,4.217082252263556
97,2025-04-08,,0.5338587567131414,0.24627879793601093,0.0,0.10385267429723626,0.3678357899859904,0.4402256922410787,,5.52562250125408,4.094511679819201,3.062922917763696,3.1661877175294846,,3.6225510994109786
98,2025-04-09,0.15946767486198574,0.4450221956998313,0.40985093067580236,0.0,0.17138316198443204,0.22835778551927766,0.5112977319419303,0.0,5.738149840275521,,2.6006625002963437,4.071701522055567,,2.943737863182882
99,2025-04-10,0.22668662411653315,0.3087733508927634,0.39601838769020065,0.026740695772747902,0.3689642507665769,0.1932911041706827,0.6487231412679341,0.0,,4.20059114607407,3.2000246234340546,3.7984760403642714,,1.9180614003275032
100,2025-04-11,,0.18844269692347373,0.26228386917791857,0.04875835774835838,0.09101202839545813,0.21333852878664142,0.5494146975796494,0.0,5.149722503325272,3.9328429791716824,,,,3.5535999825890396
101,2025-04-12,0.30314449506996677,0.33610153969147183,0.12046814312516513,0.02261817898096538,0.09693523176674473,0.3264856973149816,0.5835366975904664,0.19556821166083965,5.775047628881018,5.421468497488121,2.5869390727682537,,3.2494639246916375,2.1086090982917263
102,2025-04-13,0.2868231444124444,0.5789633637219989,0.02361763004641594,0.0,0.3780248879278959,0.3808140395293369,0.46360619630270744,,,4.387295650686962,,4.4938201138225615,4.375005299981405,3.4779908375868875
103,2025-04-14,0.2179431876164304,0.6681866370356536,0.03063672723616297,0.0,,0.2329975819538282,0.6320557457256191,0.09040265945055204,,,3.1186585830769245,4.545041399394144,3.8091704257933596,3.3667950283043164
104,2025-04-15,0.23198191182164649,0.5492424220685475,0.0,0.035011348298924154,0.35881411400445795,0.27739444082516657,0.6201484858677704,0.2073496222945121,5.560593572704097,,3.11119507161738,4.319805769195362,3.367053522719414,3.7183853284777815
105,2025-04-16,0.4144390180868525,0.5464002904297677,0.20100325071279462,,,0.29075248915466456,0.839504458780206,0.3097154449982933,5.2538631981483634,4.099050011363197,3.3226987893233386,4.486963359859772,,3.4618228122972705
106,2025-04-17,0.21245091478081043,,0.23174796324539537,0.0,,0.33024085413451076,0.754128042616053,0.4777707181374157,5.315701020610026,3.2796930032833376,2.7589141822145202,3.86865103143967,2.4198085274446606,2.3146329931913083
107,2025-04-18,,0.4688703575914098,0.33800988609492755,0.0070702475340853835,,0.43923308500717945,1.0,0.5488727972080966,,,3.0116496905460557,,2.3172972178232336,2.1161127225147585
108,2025-04-19,0.15898690286807687,0.13047531866974377,0.4240576695924657,0.16640376110537605,,0.42575667686965657,0.9348898069175309,0.4326847059316947,4.859937037934226,2.816081392829267,1.9587477383125107,3.138497870830713,1.800247190819786,1.5826747227013362
109,2025-04-20,,0.12293815285482501,0.4699555837670658,,,0.5714722924532648,0.7956759138234862,0.4619284232016349,5.2321243119201934,3.3829751741157543,2.012647257879363,4.362982409247938,1.8778643737429503,0.7612758407434794
110,2025-04-21,0.30326848518882477,0.2466930872624033,0.5404362233562852,,,,0.6437840023618094,0.409077375967977,4.797232718400113,,1.7413638727438603,,,0.8102280269993885
111,2025-04-22,0.16388140353238526,0.30061797614718244,0.5183436588023219,0.0,,0.4495883468910276,0.6505633664804998,0.549742497683738,4.072015101374423,2.8128370845970485,1.4779127193756976,4.343170389844551,3.1268295198659435,1.683439477476122
112,2025-04-23,0.26234260488143346,0.4938084734361485,0.43909986337102225,0.0,,0.5766222608960924,0.8076866449459358,0.6207699757798113,,3.3781347122030585,,4.515796018250996,2.0809132716996976,0.885697368403774
113,2025-04-24,0.42335909580294573,0.4876309304067902,0.3025003089029843,,,0.7527596968356786,0.9077571467008377,0.6833238989601039,3.619387485158196,3.0069463897181965,1.3468890298606881,4.375651373340597,1.8359389998867788,
114,2025-04-25,0.4121585542066667,0.49156405764373196,0.41453769887414815,0.0,,0.7379365799675947,0.7546041876304934,0.5900800445680394,2.995837797541619,,1.5991591802536487,4.257641795569654,1.4170637905814492,1.6898392494117696
115,2025-04-26,0.2699835426436308,0.5094288832720724,0.7710784347146733,0.07118719455718736,0.4241522596430039,0.7405733011271868,0.8580135238181517,0.49749714412821794,2.405967471997391,,1.8869625986003806,3.828146725003969,1.8051561773028457,0.5843016934391255
116,2025-04-27,0.2655515453953717,0.49398322216293494,,0.1067122124425,0.4843882563903747,0.8294526338894294,0.8220736952460491,0.6148981762401237,3.2187105017354987,3.2166799630378113,2.258451607035968,2.798668121052585,1.677718841634235,0.4329686062658755
117,2025-04-28,0.2797765846429981,0.5749403054127366,,0.03207527620582752,0.4167747520341261,0.7757090442868697,0.4160969279723491,0.6672476582892207,,6.049458575593439,2.971257938927441,3.4000127192436262,2.2135927914632614,0.7354267861572241
118,2025-04-29,0.2285598627689253,0.5859938441220612,0.5923042485785557,0.0036195133190639883,0.4004802426925831,0.8225548199179615,0.40650728017545273,0.5904080197673838,3.9185790309063293,2.7198860178321067,3.5530568942936807,4.0591040003827645,2.055520643683383,1.4306752957598685
119,2025-04-30,0.2571847573510381,0.7255615887767833,0.5899764786678885,0.0,0.4086346435029275,,0.8003909730509509,0.5817129745161431,4.817521620197905,3.102069907969976,3.7719077621976096,3.437502718409575,1.5783624299823509,0.921377992071791
120,2025-05-01,0.19751032366059895,0.7539678727941166,0.5405756225060165,0.05078333639638654,0.33789802046039896,0.8128769287180955,0.7781330454346018,0.6236200058474305,5.103517739396989,2.8301217461996973,3.853292740180337,3.0248670056292766,1.1895067248280788,0.7597103407997952
121,2025-05-02,0.23651669902236824,0.6695500282421039,0.584110393026922,0.02918111714400553,0.3792316294322099,0.9696706714021269,0.8835289282982383,0.7182578361731188,5.224222277046589,2.477295177024998,3.533752089552027,2.42464145275371,1.5297797498469032,
122,2025-05-03,0.3196468412916237,0.7791327277917365,0.5270227895405255,0.06508284936686569,0.3987201628867189,1.0,0.921748406795456,0.7509316590403834,5.178248719633063,2.1596387131370225,3.672940397264638,2.529354734173136,1.3094196863340986,0.9465015805575873
123,2025-05-04,0.16302559634565783,0.2917518336275932,0.6032320328111562,0.09351442131247584,0.23398288631446748,0.855269262739617,0.7661695890353069,0.6596349562931789,4.375979348635257,2.4459253884557794,3.4744983125043043,2.365585358170595,1.779953706743679,1.2206582468458334
124,2025-05-05,0.23097015112216673,0.21283532541182165,0.5989000144164397,0.032116677082139264,0.3001832140101187,0.8044072342500097,0.6941191120077512,0.5308857004482763,4.760716086614647,2.9569194006437693,3.516361999912112,2.1964372436146866,1.0580098870021786,1.7296436906884691
