t_index,date,P01,P02,P03,P04,P05,C01,C02,C03,C04,C05
11,2025-01-12,0.2876984552401132,0.7192122022140134,0.645714838013717,0.1656714214722525,0.3620600324956207,3.7899595028972506,2.5166816338420954,4.378445490836443,1.8578306215220737,4.353669930049442
12,2025-01-13,0.21907904898469432,0.6880290984838635,0.613281755281123,0.1598083107435939,0.3130897700814666,3.6813848420212727,2.591025618116185,4.86329882872487,2.7370694821233728,3.697889319160093
13,2025-01-14,0.20189704415919235,0.5180766764264908,0.5188067854979783,0.22080746265219817,0.3933698376419913,4.707437833812005,2.0602132197673972,,2.783283500223422,3.308652727632522
14,2025-01-15,0.27302592166361056,0.44205352873320275,0.39580725000512995,0.3142585356848829,0.3058289351047514,5.060392659695583,1.165729180526295,4.561573098654567,3.0272343199046654,3.2419854285738774
15,2025-01-16,0.14862180756783638,0.35716049569238123,0.3039230201148821,0.2647953987661872,,3.958249051654725,1.067504880866943,4.2521159073676875,2.3706735149461076,3.302478039987299
16,2025-01-17,0.20676309879025717,,0.3970325718627677,0.2884041629472313,0.39070421593131466,5.082559269310949,,4.138992016836958,2.1248311719642556,2.802641056262159
17,2025-01-18,0.2766115535332598,0.28381988271611613,0.4541976576614535,,0.36344069844370436,3.007441947942664,1.3082148437677528,4.718673388270155,,2.8881388342043324
18,2025-01-19,0.22579420008828974,0.15281757703781915,0.3003894036688737,0.29743592596386204,0.3094478588867673,3.351655223641555,,,2.452806872234762,2.5392476805008855
19,2025-01-20,,0.2474094824897256,0.40056498142536484,0.40152989321088206,0.20734066190234976,2.9638101066482263,2.406902223503314,4.2710724734472185,3.0781008107484062,2.6642193483565495
20,2025-01-21,0.2567848728522764,,0.4176465437569044,0.3821540890981641,0.14674238443650045,3.757659764369408,2.555057679007758,4.172674501323614,3.5319743107411425,2.8275372422218177
21,2025-01-22,0.3063526750852224,0.1648924476431688,0.48379829512559225,0.3449416739000086,0.24439631682612953,3.7327729818746427,2.643001453823797,3.908436636929998,3.2734619586792717,2.4698124869856177
22,2025-01-23,0.35644219478871814,0.29102621432349784,0.3917761022196242,0.18547013879678273,0.2796924123923229,3.8936479899608254,,3.5171984453228644,2.645724557448519,2.4861615724190105
23,2025-01-24,0.4984937255043035,0.42868824545181883,0.4224193518683466,0.06361317030651009,0.25368287056955363,4.234999988451147,2.042290568723942,4.227314213182091,1.4987938722375138,2.5076104712332397
24,2025-01-25,0.39211495605264557,0.5895174474194035,0.4611263107585809,0.1963961517062408,0.3986218751290693,3.4105553579605514,1.6019922834047282,3.3281279155276673,2.586482207161114,3.0869481254853253
25,2025-01-26,0.37224052992128975,0.6004357918723863,0.5964259772796674,0.04676254058053392,0.2235537264533833,3.4564105830711314,0.9578234998784434,2.8668042969470835,3.121278406762061,2.318288138705934
26,2025-01-27,0.35405610127081,,0.6176532729047542,0.0,0.16162124232726874,3.888630746828473,0.9814956434410471,2.836735287953431,3.863352990236162,1.6516574342792467
27,2025-01-28,0.33308810184510473,0.6796490111353927,0.6293397158896123,0.029827331094349506,0.33615177422638626,3.3566013215297437,,2.897490783283494,3.8425863378030694,2.3425740407988798
28,2025-01-29,0.3386678745514001,0.7258117222711845,0.6267486502390281,0.0,,3.587740947144824,2.287060015124693,3.622209632270328,4.024198872468336,2.516759814893073
29,2025-01-30,0.46567259906064407,0.6315907349975904,0.45819887889866273,0.0,,4.007150216458049,2.2590290078601605,4.07022681293528,,2.8296780526618086
30,2025-01-31,0.5145716669418517,0.401927344290671,0.5328691217538178,,0.596089904450929,3.642437964372446,2.8658139657717308,5.588566708710255,4.7234239493077155,3.9882310452304974
31,2025-02-01,0.7663237577172145,0.5088770205699249,,0.03019600264480387,0.5700292874917463,3.9895429786320813,2.3778820301375467,5.051964041911295,3.3580308501396496,3.249709542034828
32,2025-02-02,0.7109030366971599,0.5046630160243172,0.7595398769952392,0.06657663344738543,0.31173778845862987,4.453353105885144,,5.336323588989103,2.9071159437530194,
33,2025-02-03,0.6465411581826709,0.5636087349259593,0.8482546300512815,0.0,0.4950305435895511,4.956653743617208,3.458079930182543,5.593571203410485,3.4515554770513024,
34,2025-02-04,,0.4633538471444853,0.89272779938724,0.16131085941158552,0.40037683885019437,4.68771390290267,2.581131045027774,,3.5599270284844824,
35,2025-02-05,0.6206690374241844,0.5878069968799546,0.7555349635606576,0.14740068208950202,0.28403927396959316,4.84636423988165,2.472111640282782,5.496124791619008,2.934091075145844,3.62619779744567
36,2025-02-06,0.5755276676980202,0.5101212401274444,0.7922822521391983,0.14316741481246537,0.4384024144262862,6.32026134904298,1.8512500110722763,4.717048281460264,2.450453735032091,3.677071340788909
37,2025-02-07,0.48750647723760926,0.48299466438499394,0.7236508457819645,0.015257631414321626,0.2567526242250078,,2.44498324246007,3.812320487319533,2.0624251182501965,2.602878899967431
38,2025-02-08,0.32036700504372173,0.6141459735123352,0.5664073807620407,0.0,0.34572287089917453,4.17888804936595,1.7530293358463682,3.5963414814338197,2.1127517498185675,2.1572201508955176
39,2025-02-09,0.42399918590860114,0.5285476039713256,0.6272193733984428,0.0,0.48261514876312267,,,3.45183155312631,2.7534338225446837,2.6456318844340676
40,2025-02-10,0.3743786261785714,0.31942620883666223,0.6192094005282028,0.03113478587604111,0.4464753631219025,4.481654939729312,2.3914375607202687,3.034200553167084,2.339400207846141,2.4903455730984345
41,2025-02-11,0.36120514456207375,0.37250651670696866,0.5679446583254931,0.07041798257021632,0.3957863831914402,4.087309598836987,2.7227415389595895,2.856184129982947,3.1452747333248174,2.1558615325838124
42,2025-02-12,0.4050237151481369,0.4481874718935481,0.5372460217071708,0.2760551148946772,0.2571953631149708,4.549176399321961,2.5373167621466624,3.928020215806091,3.122627841282168,2.2139426097453123
43,2025-02-13,,0.37606704406113567,0.5118124746790645,0.310634500506938,0.35732214596864137,4.72318810646623,2.3088367963538983,3.117893496433548,2.8400186625349866,2.302396441370755
44,2025-02-14,,0.3593319093696965,0.3789034426322352,0.3388027154493853,0.32687502544504027,3.896971225480589,2.1960737224902003,2.938044274628012,2.3962865432497247,2.8224382679080513
45,2025-02-15,,0.46893428585017366,0.41050472259305115,0.42740889891445105,0.3710936804917069,4.024863532517384,1.6679076516116975,,2.7864359908321177,3.087757978177893
46,2025-02-16,0.459359663354701,0.43306369523155613,0.3545190763127201,0.2921990717674224,0.42656591156182955,3.606415248182074,1.9534331342501683,3.231126315414007,2.5396091562458007,3.9217260018118774
47,2025-02-17,0.2598106299215698,0.3927958864911594,0.49762883621198406,0.3557822312077181,0.3573151282789369,4.148383788231797,1.6042261264512372,3.633317106923124,2.68725115270992,3.5449116307287887
48,2025-02-18,0.18289047398254296,0.3963163489939225,0.599508218969683,0.39111699915654063,0.380200393209589,3.5471666274975564,1.8389386579968674,3.3095837335650384,3.000524116260531,4.306399912417564
49,2025-02-19,0.10727671795430341,0.28732680405497,0.6493633861409445,0.45313997073932333,0.4144254572669153,2.935243163799222,2.110604379257437,3.0322248181862608,3.119887523495097,4.117783338610725
50,2025-02-20,0.21096876194661357,0.14740733425470803,0.532310444623553,0.2158223638996836,0.4565067479752723,,2.6708664480831743,,2.263251006287917,3.877350122193401
51,2025-02-21,0.2853719089750275,0.21241324560539845,0.5440069055626277,,0.32951482902590035,3.137460775796359,2.389134960149382,2.997501618877393,2.4065764327594,3.898724025596937
52,2025-02-22,0.47848317589564215,0.3382581257265914,0.5358716855659685,,0.22457002048172856,,2.007713297789822,2.966308677803492,2.3875080599812972,3.685777402535727
53,2025-02-23,0.4305392142328828,0.18899341081232307,0.6610131088274457,,0.33690438423869595,2.6899353159605726,2.201319413533798,3.374518750128369,2.391009816823382,
54,2025-02-24,0.3678263958788337,0.16420186092408315,0.7520687223851816,,0.29762396339281577,,2.5030066157481907,,2.3094576599315153,2.6464871404589
55,2025-02-25,0.5029436180984718,0.18963969036908032,,,0.2491089209900685,3.0220826361953774,2.034826210399559,3.3714555263391013,2.724688210087571,2.971039385436407
56,2025-02-26,0.5645118045232238,0.3906767052314924,0.8144632261850066,,,2.219941203345737,1.447374257302472,2.643050934585758,1.9927078497387842,3.0671672878793
57,2025-02-27,0.5203316607485805,,0.9091369395974862,,0.02803937290913911,2.3445783899308865,2.0651511567525276,2.5034286068332268,1.4793289940385645,3.0534776468192897
58,2025-02-28,0.4790308477256088,0.1557547480014312,1.0,,,,1.8230905216551794,3.130194496015716,,3.2968531506307213
59,2025-03-01,0.49409789275447097,0.3575805332362408,0.8877744077222968,,0.023553703143363646,2.943958078397988,2.0211642824954197,4.056683038733149,2.8510198115249223,2.801617994314716
60,2025-03-02,0.4465953139902908,0.39965648576789553,0.9046381906468477,,0.013117796717318012,,2.0226027487915097,4.458116075606195,,3.035307842216097
61,2025-03-03,0.4126100297129121,0.40324639922608174,1.0,0.15555394903919614,0.008019984123086849,,1.508811755358237,4.840270732825101,3.696531442624152,3.896857361280378
62,2025-03-04,0.2942225368796162,0.29500196244311283,1.0,0.1818944952470176,,3.9283251366336853,,4.315459116828112,3.407930938278079,3.425803057915978
63,2025-03-05,0.12917784256719234,0.4519411206106888,1.0,0.23855551740711478,0.03156217008774995,3.49359569844344,0.5965527942468315,3.594277893529413,3.5808952641381775,3.4639184766792965
64,2025-03-06,0.18790857965427538,0.34666854787479134,1.0,0.17340586354009677,,3.779164403164948,1.356351014641389,3.419955832948431,5.613306348340496,2.9237521605803076
65,2025-03-07,0.09975969398928021,0.4283072780240282,0.9632261118982077,0.24461398903191878,0.016411175545172102,3.6150217081946723,0.7064581987816134,,4.518073405772465,
66,2025-03-08,0.11480662869954754,0.40982730587561556,,0.1492168456145646,0.1581870751497541,3.3636675744320264,0.5759941277314444,3.2896856650157287,4.214619295813587,2.784356376611628
67,2025-03-09,0.12098450268604048,,0.8030518441868542,0.14746746982517803,0.06111459401435235,4.258165585678346,0.9447939886703084,3.1517811976377637,4.110391788929695,2.522607212516325
68,2025-03-10,0.1269754328736718,0.21001903489418955,0.7516022112397294,0.11497364774471366,0.09716892977904378,,1.1709097701417264,3.289021281372366,4.200011955580408,3.268301937921911
69,2025-03-11,0.16609077294396474,0.3284648336658253,0.6218457328631245,0.12420055189913573,0.14570162547834098,4.099739814642671,1.2224888926665558,2.7993262982596,4.149957720995678,3.81268925754783
70,2025-03-12,0.23199204745281113,0.5341297631496839,0.6028266722584017,0.14028510220432283,0.09422127148699036,3.7627448230072793,1.709413803414787,2.867384283980023,3.9645028356286662,3.68838047221487
71,2025-03-13,0.3447228693258711,0.5482713180112339,0.6421674773534436,,0.09485463451516557,3.5091550421121473,,2.046464972679364,4.304800524862361,3.3114205691985115
72,2025-03-14,0.4384494147762857,0.5202411006018557,0.547549018504234,0.18468668415493514,,3.054102256429172,1.765023187687308,2.7280977850016788,3.4923439609962594,3.6672668052704
73,2025-03-15,0.4191455884335887,0.5281783983678698,0.6331692009722705,0.10448205827157683,,3.814301818639154,2.9197841545080374,2.1983202954540535,3.0122595302803705,
74,2025-03-16,,0.48966796300780735,0.5349230418732982,0.0494963205616957,0.05989101832334698,2.8281129758974517,3.0783753381254297,2.056824673439517,3.0939230612908424,
75,2025-03-17,0.1993329551353192,0.39802662848867976,0.5028560778031103,0.0,0.0788149699501294,3.6273830518216457,3.4384144961087957,2.459602630872796,2.8744144621398395,4.062822684594798
76,2025-03-18,0.2599880609506826,0.5835773602721412,0.3742824273010966,0.16651924878896607,0.19626229007503593,4.038012068081406,2.6714880561674446,2.7580343230533346,2.9647756614569167,4.00738989635032
77,2025-03-19,0.258180859406244,0.5538489744930505,0.4254297934696483,0.34382400284550174,0.23966088009148023,,2.7458263933108036,2.763984001369236,,4.167661296985549
78,2025-03-20,0.27877103103473044,0.5774688027435169,0.6237873464671397,0.27769572128269465,0.2727896998930846,3.4025435534802586,2.5878477111516203,,3.535047651719401,3.462300793245434
79,2025-03-21,0.35338164142695,0.4107147120201734,0.6650964105359721,0.28232004197002764,0.2801530644334279,3.363189974694874,2.706045369960749,2.722903107394536,,2.743437845058807
80,2025-03-22,0.299117627915089,0.46338073975183014,0.7323359321700742,0.3715303266323843,0.3581330748577811,3.4688307334512887,2.2969336150251163,3.003933567100226,3.0574383836585635,3.224252610137131
81,2025-03-23,0.4166905367630641,0.4372575907731425,0.8001349345414995,0.27906563378291377,0.28119317264379573,2.6002187372714967,2.4198081514809897,,,3.314096180245138
82,2025-03-24,0.41136425438641117,0.3963717548674797,0.7373327964246148,0.44518640175872315,0.27171614512561515,2.3546214150299645,2.199760962617445,3.4978078296751307,3.514245532371543,3.2951082223150783
83,2025-03-25,0.3701299151874906,0.3779875739762132,0.6543512758369137,0.5109438968260616,0.24300348147777107,2.854606100306404,2.2912114701647366,3.4749743624357707,3.212848796711574,2.1449638906842905
84,2025-03-26,0.30063560838168246,0.4917600818164968,0.527228553202637,0.4458705721575338,0.365285624210969,3.3712424677356267,2.0334428119212804,3.2682114015939567,2.446446295733741,2.351819203180698
85,2025-03-27,0.3949244968902759,0.4338195357966252,,0.48372806375613286,0.2847326023719623,3.41713739042671,1.2128034600817994,2.7008222604780996,1.6334923405975887,2.1456725306186573
86,2025-03-28,0.4668751838224644,0.5370136158925392,0.5097814551318528,0.44397509394894386,0.36339566925594224,2.230896755115262,1.269508649183651,2.6868074599799265,1.651303898112568,2.264983873215199
87,2025-03-29,,0.49317406202662867,0.5342480030603869,0.3584008168681841,0.332866556354958,,1.0047879405463482,2.847897144678374,1.7886590882084996,2.6519699461384043
88,2025-03-30,0.5103115663371214,0.6105907342439986,0.5793454982335685,0.40932317742446955,0.2147770814712956,2.6010544655376435,,,2.5070246993868035,2.354819274614587
89,2025-03-31,0.35830514270205677,0.5666474631385024,0.4512117805706812,0.31789811582382543,0.18351221778817817,2.554254853051923,0.0,3.117452875322518,2.5135905229842144,
90,2025-04-01,0.30654080778894965,0.5329410983842003,0.5145955631790013,0.25324185341140465,0.27318124671742144,2.6723673468837603,,2.646697535676808,,
91,2025-04-02,0.4263677799758481,0.675487849497562,0.4730606775735956,0.2815994793398482,,2.9297014116197655,0.06270071133897129,3.030035140201852,2.034600388550288,
92,2025-04-03,,0.5506547873065559,0.38118559744110136,0.09217922887806604,0.5100975616694126,3.658086012252096,0.4731928283699437,3.3365061837868337,2.7853300509508547,
93,2025-04-04,0.5525161392028503,0.6525590982416827,0.25416961193012455,0.14083559179062483,0.467347167126186,2.6815510539325977,,3.039841039808624,2.3667276835700575,
94,2025-04-05,0.53598079795044,0.43531013322775347,0.23589706300119592,0.06856876007509738,,2.2541225506705205,1.3156865864082552,3.3538993369050782,1.069546422808329,2.541003903346131
95,2025-04-06,0.5658463557180732,0.34891967127997914,,,0.24793829025419273,2.831195128501584,1.0303942456420345,4.1083235562581395,0.9734163260896019,2.2518380396593196
96,2025-04-07,0.4822214216808534,0.3658136300898367,0.25219310560451996,0.18684305260961687,0.38102918272690667,,1.0222339628124013,,1.5699181900808368,2.3222708887012717
97,2025-04-08,0.5117451916449659,0.48068424120684417,0.30322482937368755,0.3583568731972996,0.49231029689494304,2.9218245032175285,1.796278716775264,4.209525700493761,2.074416050627321,2.439360733008014
98,2025-04-09,0.539806049742805,0.5134757050296745,0.3851309989022304,0.39109101124805323,0.5419067201051132,,1.6230178457726447,5.234289592418956,2.125549901420395,
99,2025-04-10,,0.5199598099483018,0.2948256069920316,0.3671221675972586,0.5417092274032925,2.674538860484908,0.9111984766907083,4.20334938412719,2.3989532429127345,2.9530850290738186
100,2025-04-11,0.43798780874067217,0.4769546691375513,0.4617952874053868,0.21409560497573746,0.5765622331141853,,0.99172670929448,4.114088065657309,,3.3197856788287163
101,2025-04-12,0.26133161525206783,0.3275346067676052,0.47509171424717367,,0.33016433551856944,1.992301215094235,1.3151480944579141,3.637296644353715,,2.5695813609476548
102,2025-04-13,0.11773898634906863,0.17323173118820295,0.5361241386909508,0.3013901293049254,,2.839592469796716,1.6274820739760172,3.451828217450461,,2.5639578422959963
103,2025-04-14,0.07550138774259449,0.08497857914583408,0.4590047541320233,0.3745229266958825,0.24802489339109568,3.3970752870468703,1.709118579172227,3.110645044650464,,3.7389518032374003
104,2025-04-15,0.07853144405231616,0.10784264194735284,0.5264092683581414,0.3597771952766307,,3.4121450533613147,2.8365163578747317,3.6066600612999635,,3.5514655609936825
105,2025-04-16,0.22985528487790655,0.22042613185889287,0.12293118060154858,0.450247979739343,0.34640573923251133,4.625096304042394,2.0467871758534972,2.6215629094092936,0.6383892391694019,2.9856713475775845
106,2025-04-17,0.2957380545284061,0.2594507460398869,0.09292484275328594,0.5262597203373273,0.37941299021774005,5.2968456529264,,3.1844712461949714,1.016873703279418,2.667761279621947
107,2025-04-18,0.37312646242759345,0.24161093827756525,0.05345175352529114,0.5279265011748717,0.5105546048237561,5.111420915249436,,1.9687719219182804,3.102146199992146,4.340026302862927
108,2025-04-19,0.2972003795156556,0.41876547263974095,0.04607621842156424,0.5363893634078225,0.5746366620978324,5.392558289448585,,3.387019241602026,4.058724112637418,4.086457656257919
109,2025-04-20,0.3992955473431469,0.3041790414628227,0.026926022709824703,0.5399583629478757,,4.256630323345976,1.0399883073639142,3.741649886177535,3.812882469685035,4.035315907791982
110,2025-04-21,,0.40112796034912124,,0.568597593462332,0.17553559379086575,5.9831342109943515,0.9966160714847012,3.433153441300389,4.276213038863088,4.483320478057515
111,2025-04-22,0.29733730724866436,0.4123561659637413,,0.4839537302205176,0.17099120793643924,5.9273369849186395,1.7978688598011963,3.3824407396739042,4.252367301472755,5.177642909520522
112,2025-04-23,0.10850444723612712,0.6557105130829097,0.0506406032805391,0.44434620763125904,0.30925243399904495,6.349923070288167,,2.318975050730781,3.5573521467421134,
113,2025-04-24,0.30169825207734247,0.6464007845229078,0.02532733470214083,0.5443851741619313,0.48737011147453213,,,,2.018352635280866,6.427757663199309
114,2025-04-25,0.5956341320039265,0.6270832676802459,0.049879359248827145,0.471483870718194,0.3547133360590804,5.864496626510048,,0.08097236119355977,3.199934053951906,5.612509920676158
115,2025-04-26,0.5197946078346599,,0.06410757316268292,0.48593899740299157,0.30030479508806734,5.6297986862843175,3.512748982250435,0.0,3.088885871005746,5.594175018315745
116,2025-04-27,0.5949826703743971,0.5735258858470351,0.09439032979975481,0.5441469480338966,0.24060222018489824,5.6809472067585824,,,3.409251603349633,5.008974843744129
117,2025-04-28,0.702831908980635,0.4790773466494419,0.17580960386421654,0.4264337282491447,0.268519312199899,4.97207194068622,4.4507956449546775,1.4087510418060851,3.491751586725601,4.689293998177796
118,2025-04-29,0.49595884882903485,0.3823261822202497,0.04863896622042932,0.48451998486363884,0.12751433487871885,5.539761099760811,4.58328847739158,0.0,4.3741374589255075,4.689077469876319
119,2025-04-30,0.6814232094322623,0.334934277695555,,0.3348340015352857,,5.900836827436142,3.8155668364405004,0.4758794693799778,6.068697536478556,5.145783790213
120,2025-05-01,0.7517269778015677,0.19482627654185378,0.0,0.1838549399481858,0.3135887223198415,6.683657392308639,4.5535780917282285,0.5956748547538673,5.201374110676701,3.9909180495634935
121,2025-05-02,,0.25568400815685394,0.007111471211247999,0.34418061543971024,0.3634367649286021,5.839875798639871,4.665465999155249,0.6289115085202285,3.5251003660336195,4.48348354376736
122,2025-05-03,0.7881520586005213,,0.03302512280891384,0.25227662832136744,0.5566533477413231,5.4395769633092135,4.568506165359162,,,3.7354189996945784
123,2025-05-04,,0.3511691238463913,0.038734893930445435,0.21493137280617108,,,4.1240014237913565,,4.186003798656424,
124,2025-05-05,0.7432419989446166,0.5120998475651997,0.08689256160559058,,,,,4.404890253637551,5.168885041732613,3.995925756991987
125,2025-05-06,0.7593643545819535,0.5976326928509257,0.14592216295576088,0.23407040819001296,,4.009137664672484,5.784926826548364,3.968976703347446,3.1696419990534057,4.506921630342614
126,2025-05-07,0.8705671862817175,,,0.1744755954003632,1.0,3.8521972409030445,,,3.281525131707643,5.927234737601354
127,2025-05-08,0.6365134990559044,0.5890179353334399,0.42709768039952434,0.25067649701423594,,4.932802934740816,4.024431108665482,5.016617905067212,,3.7843571793978636
128,2025-05-09,0.6732980925484142,0.5147467137121701,0.6721013298154207,0.20818851380537856,0.6998855307275056,5.153970980606114,4.9269544527927565,,4.339478615053221,2.779503816291942
129,2025-05-10,0.9863625776605628,0.4814814862104045,0.6038068241017069,0.27844142440809044,0.6991270351350757,,5.049447260480997,4.307751015513277,4.611503350267194,1.082890444558868
130,2025-05-11,0.9535160982905095,0.5240982229673453,0.7074580992647287,0.7322433203431558,0.6715702871718868,4.829244881925501,6.038145272205531,4.545470210993472,4.575097138335199,2.5114613621986113
131,2025-05-12,0.9019883400143249,0.657260898461545,0.8482079527105777,0.4663803159974407,0.38270504284335427,,6.239619851630881,4.447531125709858,5.2400088994199185,1.6539544191121534
132,2025-05-13,0.8084279655225836,0.7179885928377926,,0.47116746372024076,0.4903376929917953,3.956371070480687,6.955385650506074,3.7759283253861,4.463487031899012,2.5116333296374638
133,2025-05-14,0.7588432599569381,,0.7119814705130177,0.5518175793964728,0.4339379885335454,3.1902925513381986,7.2467757629169665,5.366589998459385,4.036717765039856,2.1082917506999714
134,2025-05-15,,0.7080680547084377,0.6282786183946905,,0.4702371744254055,,,,3.600183578191516,2.7455183298557415
135,2025-05-16,0.9450523752190096,0.6368671669943111,0.8422097541240184,,0.3702295175416181,,6.744963921318841,,,3.2685500714930207
136,2025-05-17,1.0,0.5107739119380303,,,0.23518933130496614,,7.37882052336972,5.555526264389829,3.8431679836827044,2.659652990505845
137,2025-05-18,0.8330545696200137,0.37025158829383964,,0.7014656563966081,0.17306560011050365,2.175044007696077,,4.932409787458077,,2.043722117352378
138,2025-05-19,0.6532616008551712,0.2806742921579922,,0.8479233678844069,,2.228042475442538,5.662040145092124,5.149153631569604,3.4717339069299684,2.881957461756452
139,2025-05-20,0.5590418951011541,0.6144161359889024,,0.7289666646886414,0.20491266579353565,2.450881620898677,5.5261781689952,,,3.5007460793023735
140,2025-05-21,0.695510673537246,0.44107129281375157,,0.65105772220675,0.27394625541318346,2.6659453388622105,,6.183626274026169,2.9102507368718653,2.459978682580045
141,2025-05-22,0.8624199134269165,0.16016867451843486,,0.7108798890533166,0.2980679009714782,2.885769069827837,1.819335341952765,,1.9353778659162058,2.6471067975646885
142,2025-05-23,0.9614097285154117,0.1622713831006769,,0.49909649374123277,0.5754061430862873,2.570766863103542,,,1.1647061969897035,
143,2025-05-24,0.9336812141938737,0.3756863654794499,,0.8521547378606632,0.5960203422582959,3.6684349645220187,2.524147607754989,5.793262867019119,0.0,3.0024169811839703
144,2025-05-25,0.7428148221015486,0.43356336885671015,,1.0,0.34266913777677843,4.443426129782838,1.2542466903944451,,0.4365625415679855,2.860147280065475
145,2025-05-26,,0.45511957226908156,,0.7696631335165349,0.31387065608038534,4.070107338605096,3.167855754937163,5.873014073230671,2.301386969610942,
146,2025-05-27,0.5959233586031778,0.5395102698371739,0.04227830059180039,,,5.1957944837972905,4.266730160937328,,2.02126428409605,4.332460823904671
147,2025-05-28,0.7017700925379273,,0.11110141379717742,0.8478677458861277,0.546108869198096,6.021332927137697,3.11713730381682,5.64260788227038,0.5074668652482415,
148,2025-05-29,0.8800188522893915,0.8684813260355807,0.17312966171438038,,0.40090664842759804,4.566295256691717,2.8576267669082207,5.79519538095243,0.0,5.475335273936691
149,2025-05-30,0.827727792362465,,0.16996717467212694,0.5049008391361207,0.5600588709239769,3.786885097467155,,,0.0,5.4389004521256235
150,2025-05-31,,,0.34125300831369954,0.6100165716032584,0.3269145288819778,8.508508831072929,3.7112407515297514,4.711951289080781,,5.611012700765968
151,2025-06-01,0.7631085851616163,0.878113354919967,0.5966989161144475,0.6922157443003362,0.20963948034608582,4.504546687853853,,,1.8303648674994462,5.219298940980625
152,2025-06-02,0.6852078460656513,0.9276523034569568,0.6125741026217132,0.8146388737520622,0.43931667562391463,5.449857211370721,3.9024752274409242,,2.3429693638845532,4.934944178098933
153,2025-06-03,0.7861683131093038,1.0,0.5197383756467553,0.7056904440121278,0.4902220004904646,5.725500044534028,3.9495815560926455,3.266987634427408,2.827189999555671,5.098161421678571
154,2025-06-04,0.717465935119358,0.9417545357767948,0.42360103974406527,0.824523970377681,0.6487055701938743,,,,3.0467588362459055,3.8763627618608147
155,2025-06-05,0.5916246103732872,0.9477310510911071,0.32860121509393453,0.8606494728774772,0.7933331945924562,5.431549361457972,,3.5935369117179365,,3.3855650023835566
156,2025-06-06,0.4494192255079189,0.8657348688391551,0.22428549244773716,0.7830893064610909,0.6984089896514584,4.676100731028759,2.9108061821538618,2.4692888703862454,3.3157422792956672,3.7688607924297477
157,2025-06-07,0.45646828899400904,0.746809945872847,0.3233411896415075,0.8950685279898275,0.5744097212709975,4.5684540905018,2.7133487473078284,2.1188882607135673,3.3991829345011078,4.482787689693401
158,2025-06-08,0.5928866030684568,,0.5203570653640378,1.0,0.600920020756083,3.7025910466648297,3.699596695072187,2.1380891860797573,3.462146430459513,5.1833925718567
159,2025-06-09,,,,0.8491545996372698,0.6903245717416611,3.7225037282849547,,1.7806508816468232,,4.152906630974643
160,2025-06-10,0.33357271478827555,0.8004933764860669,0.6071281568594981,0.8924867323715604,0.7228514689001789,3.5362375258298333,3.1524951765955005,2.726106173616138,3.5772689180392523,4.291555846237514
161,2025-06-11,0.4307060522521292,0.7970540255215756,0.5252668753184933,0.6317982593532487,0.6490706762219136,4.067843595300348,3.3964856477334417,2.1306848487766255,2.0340357134522957,3.684736119968513
162,2025-06-12,,0.7526119710532841,,0.7736988316743688,0.5688761949961927,3.610072206877516,3.9302157769219397,,2.1493968780819883,4.323915258019541
163,2025-06-13,0.6078743459300954,0.8653350858365445,0.5063062723528815,0.7790103256838038,0.3928011632159923,3.746726800894714,3.5706950764715932,,,3.4888549479446445
