t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05,C06
11,2025-01-12,0.4583812438392983,0.1587522149949986,,0.33338278647095126,0.036550929824701955,0.6075112043460487,2.9101627281338507,2.972061286196033,4.50981721113304,3.6772346660352193,2.8879432255262767,
12,2025-01-13,0.2349715367408825,0.047322461584799635,0.3026781888460588,0.3844465993922543,0.013442341338318259,0.6248779182290114,2.379280971898374,2.579031536529525,4.102844277770128,3.0217387730289573,2.4910640357342944,2.9449267682664884
13,2025-01-14,,0.1346473494699362,0.29837166510048874,0.1746033227180808,0.05154936522269304,0.5113916981118067,,3.237018473943837,3.9657845787147656,3.3906833358538764,3.233715186940274,3.273946716233048
14,2025-01-15,0.3833711912084756,0.16169017346459302,0.15024844127291864,0.18476732723992118,0.0877021617636623,0.43450241089130537,3.0307656220963013,3.173949489750209,2.8088466395742566,3.764032083642393,3.485573152189789,3.3168914486102117
15,2025-01-16,0.4989851222503006,0.28889765245447857,0.1919101671679783,0.2321636162051031,0.20620455476747518,,3.2048989839177766,4.365762501688335,2.4899687704981694,4.081337675762537,2.752701184713625,
16,2025-01-17,0.506872058500154,0.2949818807371433,0.17937052470115902,,0.20281655301432108,0.31735181906517135,2.8924717285345753,,3.0597677585801613,4.27421509105518,2.8703426560906986,3.001329287707897
17,2025-01-18,0.3750143440507836,0.28480649269103325,0.1790933609473287,0.2101765961037545,0.18712050623048002,0.21788704705190282,3.101756543153611,4.481193456016841,3.4253814466779637,4.30440803812515,2.4771751982574632,2.363648133614236
18,2025-01-19,0.37233392368324647,0.24089353081606268,0.15316999955051874,0.24815552243487482,0.1899522194970474,0.2659176317532731,2.778805653230309,4.394974038016982,3.2839971712585494,4.972830921496499,,1.8783820019590718
19,2025-01-20,0.3095574425567529,0.1629523980691286,0.007628774449277315,0.2231948457935209,0.12735767778728938,0.30260842000089666,2.6244030527971205,3.4506173054046414,3.3489384677248824,4.554965586749517,2.9542147476678515,1.3945893772293145
20,2025-01-21,0.24920820964131873,,0.0,0.22513483052366132,0.24943447605538382,0.36360287742904746,2.5117042083060337,3.7280944392551394,3.01210974841263,4.967466190886318,2.6285114552149764,
21,2025-01-22,0.3823193727015368,0.17603558623939153,0.0,0.28802245706443685,0.3230975373185472,0.43563750777680177,2.5357756654203985,2.9902151973242352,3.666817280754795,4.8089261962255625,2.1161484014515324,
22,2025-01-23,0.30117828342044517,0.16459300460041337,0.04829550930077025,0.16550500810871063,0.38444860502504785,0.3773911093212813,2.801007327879316,,3.7634724346453794,4.3687333777351025,1.6999183999429694,2.163729506807079
23,2025-01-24,0.37469695944674913,0.16879812735691685,0.30636297643058574,,0.4103528722581386,0.44500370239479037,2.064047501944657,2.5694921016568784,,4.40990276237152,1.6438725678107777,2.4099860663133104
24,2025-01-25,,0.1714988205978067,0.4520596763448056,,0.44883201844124143,0.5176603794238517,2.3400000091016944,,3.166252276980065,4.1304772790436495,1.1058246168132628,
25,2025-01-26,0.2108222429649192,0.1352639061688147,0.5867837645487428,,0.26450444520833494,0.539000188298028,3.06836278709037,3.2607403102276704,2.9751202278815,4.319300209192871,0.9788968527018218,3.229293835916509
26,2025-01-27,0.05852847226099611,0.1505670124310724,0.5606712925261631,0.3005615688029698,0.09025583674600013,0.4082455363102893,3.0930050518391905,3.8945808666065185,2.9752346115783888,5.04070091069485,0.968296261832388,5.166361412537418
27,2025-01-28,0.17393424463977353,0.25350502019448296,0.43523508803290434,0.23509676255208659,0.024372979132875866,0.41073076873015707,3.70875098949321,4.026857295051113,3.9175303713607033,,2.2395778353171902,3.4294602576433664
28,2025-01-29,0.17391280944347684,0.12328233603728361,0.4015039310155467,0.20448882343782052,0.0,0.35932615316069066,,4.8004792870881055,4.572884021582613,,3.142450563605451,3.436478146973154
29,2025-01-30,0.35787032100384464,0.17038129985063521,0.5385314220483303,0.23244768325954898,0.05310137205917361,0.4003504783084638,3.2287709886280425,,4.081456180220349,,3.4417490936290034,4.213643409922123
30,2025-01-31,0.37587459853642813,0.08831903302192236,0.5361130253520329,0.17115446247472915,0.24040771092661956,0.49361723997848905,3.168469735121098,4.542425419088856,,,3.8116859405145442,
31,2025-02-01,0.25693072756840507,0.09298886729631914,0.20427558889360814,0.2740421009905152,0.2795614591311857,0.49917780735191125,3.2653855136743646,,4.2785594352767085,,3.958036031730029,4.405620353111866
32,2025-02-02,0.28051886671704274,0.0,0.21485309076285333,0.16167035047248268,,0.6524106184932483,3.192561578374087,4.0400042122219855,3.657404746400765,,4.402405613316723,4.870660501423829
33,2025-02-03,0.08327103505413008,0.0,0.3564137693363156,0.03258764001095599,0.11723250178666463,0.6052597462656932,4.1405433088378265,4.6304383616269025,3.304977965258226,,4.4575450847195865,5.4802520196061675
34,2025-02-04,0.09260758713870768,0.049741639998601095,0.09556177638262303,0.0,0.09472444166701163,,6.3226351714456355,5.051636475615467,3.6998130560044666,,4.894788806697838,4.9481035590856655
35,2025-02-05,0.1748592832450279,0.0,0.0,0.0,0.0,,4.584774712974366,5.772763755431776,4.6668981852143725,,4.722600092524529,4.765879766815324
36,2025-02-06,0.3373943491435461,,0.0,0.0,0.04506131208238485,,3.995549631444978,5.598810929782113,5.113130038642938,6.321188380174497,4.826798358107252,4.645848126405555
37,2025-02-07,0.2567139224727185,,0.0,0.0,0.07256283841541747,,3.3844093359733636,,4.439120699199895,6.096772637514615,4.645545161058186,4.69851991001358
38,2025-02-08,0.27866362388083554,0.0,0.0,0.0,0.25324719365142423,,3.836649169922283,4.850794090974176,4.417272282534816,5.7005076028117445,4.703754323839791,4.730215247706876
39,2025-02-09,0.40332686283646213,0.0,0.08570250651001053,0.0,0.11311247256232329,0.469246409915086,4.296445739500049,4.400980239012483,3.93245264759446,6.316428604352741,5.278456352420438,4.039278777784348
40,2025-02-10,,0.0,0.3027241050461802,0.0,0.16529578521919233,0.4207290474355771,5.1769616611843325,4.447891137512572,3.3649373211355273,6.5991063840192465,5.310035320435593,4.094210697981586
41,2025-02-11,0.45743432453983074,0.0,0.39313516240089846,0.06397520140748345,0.11556874773831186,0.41830148849740423,4.696437267051415,5.016350265308576,3.983227904776656,6.057119598910049,4.832776324636455,4.826640459200421
42,2025-02-12,0.3257491404529768,0.0,0.3467506019566554,0.14710634831664798,0.0,0.5443506435169495,3.7714479045605978,4.460234584898709,4.208120723048179,5.677618141220928,5.1813846844835405,5.147721101999058
43,2025-02-13,0.30487915082824163,0.0,0.2897419237348428,0.18961513566348426,,0.4904996084172356,3.426811548690002,4.456788847106434,3.6918093041264686,,4.676448628528992,4.406165453158671
44,2025-02-14,0.3653010249269065,0.0414205873548647,0.3129786606893906,0.14074242160580003,,0.7192725632134113,3.5764756500971977,4.217295019138078,3.4743924335220653,,4.927802505591655,3.353682352211214
45,2025-02-15,0.20920738078652892,0.015423679964579447,0.28097987394967255,0.3398175334944058,,0.7418780680259469,3.3665965796194057,4.528920933993758,3.6830847351079803,,4.0558889995074985,3.302350761725237
46,2025-02-16,0.15985570233321858,0.04500519796681342,,0.2665328445965613,,0.7861813813748716,2.503301929608713,3.9936204788336966,3.7743256652387247,,3.5409521444222594,2.5885899303934408
47,2025-02-17,0.15828566020262308,0.164925822988319,0.10847054733580165,0.2428208339001034,,0.8295583613673956,2.719029011989905,2.896134162824047,3.7360512154429926,,,2.9691844672943097
48,2025-02-18,,0.1666187466534697,0.11962354038013158,0.1970923829060279,,0.8424728063192782,3.0627572831321874,3.0944169617149235,3.444299382822923,,2.8728685796964517,4.043810679381415
49,2025-02-19,0.15672306634242997,0.08650556599654723,0.18911165388218543,0.1362931346809976,0.10101721884111892,0.7514803851012593,2.7469469724346487,3.6019165170742786,3.209660777212296,4.711264191722589,2.773400665258472,3.4979022567962827
50,2025-02-20,0.10200495926143542,0.0795208579465046,0.19044049215723438,0.23319976921012545,,0.7484291355393201,,,3.4438490838792872,4.898864084986171,1.8792215296165655,3.186232295018008
51,2025-02-21,0.29276638719803605,0.09777189125230329,0.20995768381953742,0.2503667740247944,,0.804293634506413,2.5878686573532352,2.183412510408474,3.4570767042072754,,2.3715712051060724,2.7859091635040887
52,2025-02-22,0.35853678289262914,0.11604145034617168,0.27966355874214127,0.20662497802911622,,0.7787164274419542,1.9298016086795102,3.27381951425943,2.9817733803877022,4.491873782655745,2.3120758747422117,
53,2025-02-23,0.32479800578607293,0.0,0.35889283783061293,0.08118792036341002,,0.6597371197417999,,,4.271549116777652,,2.527223765902352,3.0804307098378976
54,2025-02-24,0.41632673039574153,0.1208647073317869,0.4079655301544193,0.0,0.3676290273611944,0.5904870834043903,2.395594701538843,3.3495180207353386,4.21538394856609,5.108601526093229,2.990510701753536,2.873732559981354
55,2025-02-25,0.3926950094134828,0.0,0.4090042036905801,0.0,0.27435235873024,0.5698115850442814,,,4.098706747665662,5.407384038164964,3.043577853620624,
56,2025-02-26,0.19547653071417562,0.07386020573186604,0.3152718680602286,0.08349958821429601,0.4759142498722775,0.44096405665286625,3.537634722966569,4.1257774353405985,4.200176088531636,5.1363754037314475,3.0597624891563706,2.414881431983204
57,2025-02-27,0.2675013335781698,0.06191625536522528,0.30479603006682937,0.16261465856548765,0.6431444466807464,0.47736118495118807,3.332093015291559,4.003569755937126,4.266940015636427,4.33425518975991,3.7743550036863396,1.8736069261944084
58,2025-02-28,0.3515852093966312,0.23725193106764955,0.3262912699120555,,0.5827314017732473,0.4510960427805988,3.6206143755057383,,,3.904824098362965,3.563323993061677,2.11492184397612
59,2025-03-01,0.35079422318324194,0.27318994228418725,0.2517903880673629,0.38479430899709205,0.33993379987026434,0.4545203901599186,,3.068400083692343,3.607755922464187,,3.6283839527265633,
60,2025-03-02,0.4219718418742283,0.19929800404734183,0.2551909764116954,0.3493497290112387,0.4219259793365022,0.5612039612919841,2.5285268292403904,3.899172913512348,4.1444305189481305,,,
61,2025-03-03,0.37407136796658963,0.2876446377922992,0.20398019144038843,0.33303461400078677,0.189010159785789,0.6363939965713147,2.7744430976671435,4.724454674077467,4.32949806963072,,,2.9319507776023324
62,2025-03-04,0.3515492145547837,0.434549209080081,,0.4298951961292737,0.17478587689598402,0.6318812351579473,,3.765331970380365,4.013678877727715,4.332318654715149,,
63,2025-03-05,0.34456964842112703,0.30785860916504626,0.21767679654234035,0.42752694259988006,0.22771034627714898,0.7340069758932404,,3.0805553060705373,,3.658301045666904,,
64,2025-03-06,0.305530707177075,0.30908624934450896,0.3586466918335047,0.1757542026847548,0.5023052823132595,0.6473464633566822,,,3.7074048988461685,3.289090553665441,,1.978138257094129
65,2025-03-07,0.29835437440088663,0.36628485589486265,0.35391069107090206,,,0.825537107891884,3.15409350101116,2.8267572510205086,4.1129357326704055,3.5097015937729528,,1.7293319729209413
66,2025-03-08,0.2612707727574493,0.46793042085496234,,0.22243280490209394,0.3705384623692499,0.730757650512701,,2.940692501563428,4.572819348387599,3.8661371669426,3.453820442498471,
67,2025-03-09,0.31524068401981925,0.4662889363067915,0.3165853733279162,0.17591759192480064,0.34566275545150693,0.6181564345145761,2.956246798102195,2.8693641024482277,4.292093820113004,3.8261948365224105,3.4548677295337984,0.9132676926218901
68,2025-03-10,0.24095718302369284,0.38280368290215744,,0.17292287546536525,0.2819269875511121,,3.0192018559885447,,4.765207939323917,,3.3391161809212653,
69,2025-03-11,0.18387896263435283,0.2894941210817237,0.20173572096350373,0.026921989240403982,0.23503571204774984,0.6648253119098105,3.591816884659521,3.252770572355586,5.173830280230353,5.241986214926639,3.351577166634917,2.666299186484026
70,2025-03-12,0.10064378549631631,0.21641495068994793,0.2965122412305602,0.11722722547518138,0.24222684149286552,0.7880719216628448,3.7696084527705302,3.1658645353769295,5.374462907438843,4.749985803163263,3.5632172698213616,2.6228462469200178
71,2025-03-13,0.228182319976455,0.20436099545268943,0.15703583062790505,0.14509486172486685,,0.7244143833653595,,3.0873987872706885,5.518548157695406,4.917242819693986,3.7888151688215266,
72,2025-03-14,0.36734305035735115,0.28666528925923174,0.2737436551813588,0.25200498850007014,0.34216826513691756,0.6431753930660277,3.2433962335973936,,5.738892886042329,4.422184385150056,3.3128396893934964,
73,2025-03-15,,0.22131969158144443,,0.2880303981028215,0.3642538414790699,0.5717179799932729,2.725047492187575,3.0474290083629834,5.207817164531699,4.475345175880837,2.434176515100013,
74,2025-03-16,,0.2965534018134109,0.15037160616246636,0.10458666666701233,0.3551456367291984,0.6090445531220637,3.2286243843456064,3.5091065746721677,5.304517025499352,4.373364839158032,2.7220960275339126,2.143735301538107
75,2025-03-17,,0.3727955222983004,0.05029079217199725,0.16818850806538505,0.34746675220618645,0.5728707967420669,3.965696237965905,3.125565734375245,5.1449533607462445,,2.9907417119523116,
76,2025-03-18,,0.35480425644452096,0.0,0.2689552669366192,0.3448165474046948,0.573901153471291,3.952640832601769,2.3457540489940447,5.157719467134167,4.681073676746631,3.468268832340837,2.7589567000674236
77,2025-03-19,,0.40409593180388076,0.05039871744226754,0.34449984724556426,0.29669210249619465,0.47131043377940585,3.238547514672028,1.5243523220522652,5.840421156090405,5.266735470578659,2.8948309989011882,2.6954810257747344
78,2025-03-20,,0.21604533089012282,0.0,0.29523010837386376,0.26171743616855325,0.37331589353970923,3.603381113806656,1.906833310744574,5.3043392754852,4.654937217964712,3.062118241367134,
79,2025-03-21,0.4183079426169068,0.2680114856625637,0.0,0.10487519388663935,0.24717538993791904,0.30465872045978215,2.8474026255079545,1.7599258235897068,5.536267783684793,5.602313954120024,2.398926805619416,
80,2025-03-22,0.37677757117251504,0.32433930056437993,,0.09313621968937502,0.17200348441430338,,3.0652418594629927,1.5990491460069705,4.79708992603385,,2.747484582254817,
81,2025-03-23,0.18147825697021328,0.3210211775490211,,0.09404664867949405,0.31249168359459295,0.3142652274406648,,2.0699792702706636,4.092163482234914,4.697641217936766,2.1066036565006394,2.6645297940328785
82,2025-03-24,0.1218703160927121,0.32600146957263776,,0.1736800209261078,0.2524634841483559,0.38699915848882477,,2.3466897113327514,3.4867415328811364,,2.163645347245736,2.449446030592645
83,2025-03-25,0.2450598251747444,0.3220622131794574,,0.1137396656453038,0.16450931416673562,0.3734254609032172,3.0785827763036746,1.6930908526775204,3.2593921731614763,4.883536190023212,1.9169141470194102,
84,2025-03-26,0.24019896152782022,0.3061516623203022,,0.1175539097239123,0.2508583299982901,0.31067442091821446,,1.4023932024177148,3.6868162579628856,,,2.8040762480911727
85,2025-03-27,0.25547528826476934,0.424300604963763,0.03721095621264835,0.2106481834100996,0.29771103736852755,0.25243610263434635,2.830534591263703,2.405632688050062,3.5886804317631875,4.512056235149508,2.385915133962034,2.233014491856861
86,2025-03-28,0.25372553981142715,0.4120509726474861,0.033866281885604095,0.2531894616703271,0.30465019083959555,0.1009141384601912,2.9169652909338177,,2.9407688011576445,4.063144779202291,2.477085919213039,2.756048678509176
87,2025-03-29,0.3864473251657587,0.4710246216071009,0.0624417139537615,0.277833527325833,0.2647953224408399,0.24620560187918833,2.6230175330836536,1.1422440811411811,3.200536815789319,4.076929731735172,2.9227252027306037,3.7379117055077202
88,2025-03-30,0.3432034490228772,0.4925449811381943,0.0,0.2726245663739529,0.05564211848374412,,2.4264201934517073,1.4562908976656685,,3.7282318331614945,2.4337119161778658,3.772029354418035
89,2025-03-31,0.49196908250020066,0.5125090633586854,0.08120631572363293,0.31724574653699206,0.07404945137011809,0.272964554694095,2.5199599630372043,2.4764326710336806,,3.8246781357709465,2.682122258072601,3.26632641728103
90,2025-04-01,0.6074537960487769,0.5046681532587955,0.21933582813477248,0.27651394204081253,0.15707542576842667,0.32619752469245683,2.976858257359538,2.484327896747263,3.11337018878499,3.9812472717823315,2.944442999251641,3.4935474721700883
91,2025-04-02,0.5826775211406698,0.40476131647140545,0.25485886405916053,0.33015140111195646,0.12858675702152722,0.23794631754243303,3.6381441111088755,2.544533203052717,4.242560220569638,4.383773313144796,3.0914747163937895,
92,2025-04-03,0.5901980453975801,,0.15966141464608413,0.36646067680883165,0.06552728350741044,0.22182507034975257,2.409251978187818,2.466139375797326,,4.97051268027585,,4.476752599333344
93,2025-04-04,,0.2069057405538508,0.24917195149540172,,0.22136619659877144,0.23120674308904784,2.306012512998725,2.0655017084231426,4.780642803694884,4.637924248219195,,3.543644756154376
94,2025-04-05,0.5809077536288443,0.32946316078719284,0.1012191822571891,0.16785769460234148,0.25985079077215295,0.24805226498069627,3.0271471344041068,2.206544903172653,4.1941809803376735,6.007390193076307,4.828303072583856,3.8700877164801777
95,2025-04-06,0.5109732682660966,0.258092094464922,,0.0898108383891594,0.23439565604823684,0.2513610637136629,3.8644674169728406,3.044586026311921,4.531030765760698,5.224985331458507,4.659390071698964,3.5727707175216086
96,2025-04-07,0.31245804303829905,0.2147290964041128,,0.13335488150325028,0.3708407147110073,0.271690836334615,4.401725913196964,3.0664280227199536,4.2859419195751185,5.765737607655643,4.012376601732305,
97,2025-04-08,0.3511509799869953,0.20466674620460779,,0.1977862917608494,0.41334960415236266,0.25318890778002856,4.450338915288674,3.8913403729118303,3.8402275057968143,6.54416154232714,3.5341498964990685,4.120157155984094
98,2025-04-09,0.37213913225458495,0.0725786641767116,,0.28022931907673504,0.35295674468165755,0.3070880473661133,3.880434804341709,4.609056060056464,4.0359984277171925,6.596589915942707,3.6717119542470344,4.543757391985973
99,2025-04-10,0.4272619760267641,0.09257148156480527,,0.17141412643449574,0.3878215607284037,0.5721839826626605,5.384977917202784,3.8035241079710285,4.3236664455782226,6.137738316650901,2.854631508422494,4.3584221799297165
100,2025-04-11,0.36134178676951173,0.06246443057942053,0.0,0.5389393799371123,0.29708227781822516,0.8172034703623682,5.231005634588684,4.507820695203801,4.559400669147203,,2.6858945366905176,4.130602571561269
101,2025-04-12,0.3515131774897235,0.02907171258392187,0.1369346675987581,0.5272049935084968,0.35881357674707076,0.7639493053285135,4.81329843600148,3.373056332612664,4.724728879020822,6.903570116656607,3.2558521901953044,
102,2025-04-13,0.5625211077215975,0.0292508692186158,0.1753061044411738,0.5782707413276201,0.14679332718186794,0.6968239226515346,5.103197407441213,4.091606885369859,4.5680949868201255,6.540836921694767,3.5313939403994175,5.115189499831199
103,2025-04-14,0.48602522141457294,0.17659612509848685,0.09638689150937438,0.502480180868319,0.3129042855557125,0.6511190060384862,5.207422775841797,,4.88352066934867,6.474161826668851,4.4990062700679,
104,2025-04-15,0.3577770542557879,0.2030350308287025,0.279241499245121,0.5525025328167903,0.1754406372192182,0.8191238582655109,,4.76795548408671,4.713015789713843,7.541599267569183,4.835617308697661,
105,2025-04-16,0.23068152267368144,0.2727745588740592,0.2503618363616705,0.6235362525470246,0.24554376543163764,0.7555501718589446,,4.876711600157196,4.772072931558259,7.128511851222728,4.604955322592184,5.166896363634455
106,2025-04-17,0.323359055473194,0.3471449522275066,,0.41396352972091177,0.4096783340428872,0.4992641434680881,4.159244996776,3.68356584109966,4.427677159400593,6.067660227046811,4.429826403274359,4.767250860194103
107,2025-04-18,0.21487635143734282,0.3745942209790362,0.32063386887411294,0.47138029285479466,0.44520036860521145,0.49128121462485475,3.4807008921802343,4.005590301499624,3.9437795635456863,5.2787018998640685,4.57885883205692,5.004194136204095
108,2025-04-19,0.37017423183148623,0.37589094592510663,0.3532612756978719,0.45771297508524317,0.36249100704937937,0.5358465561159017,4.019814803198944,,3.6539115567711673,4.666291058468137,5.607095211219857,
109,2025-04-20,0.5004934797822186,0.4466574212159158,0.4694967652234167,0.5477832082879203,0.4045738537884742,0.601623515691598,4.914997015271894,4.328710009111168,4.101011345443943,4.827061147939331,,4.931115454751195
110,2025-04-21,0.4562075890885086,0.4540193618097555,0.615239574432886,0.458169480763037,0.36320919668463214,0.7222479128752495,5.596729515275753,4.306492528103775,4.541483474774626,5.370328169828545,5.785147104325722,5.280790320422559
111,2025-04-22,0.4771141986057972,0.4326207007472517,0.4224648328187902,0.4575267889469771,0.4874341918391708,0.7154485135144181,5.668532392963525,,3.805305912994408,,,4.902286198196432
112,2025-04-23,0.6101499279123463,0.4862704375767637,,0.6262974461563569,0.6839837151125359,0.859091123240729,6.0653298011447845,5.760314363042454,3.360579715786314,,6.784821589016791,
113,2025-04-24,0.44763989343383837,0.38970151083695503,0.4879143068571822,,,0.8537851189489577,,,2.973526663085921,5.054700924867198,6.20437487640923,3.9236423951274566
114,2025-04-25,0.2976600557129401,0.3141441441033657,0.29250484247753944,0.7373019089094898,0.35880733772116286,0.9434309034658349,,4.4552918304806575,2.946984359726786,4.101232406743647,6.938185497786519,
115,2025-04-26,0.4117671747365169,0.3486652344973484,0.3445637213568119,0.556728658148179,0.2882885489629097,0.8022607115221366,5.178829903752837,5.305831626897207,3.123145511531019,4.462748952978139,6.352010652344864,3.1153228060663496
116,2025-04-27,0.5652854573660367,0.40081064447305065,0.24527816583574205,0.530938695550799,0.23589150673563758,0.758595204192636,5.468836456950284,4.148745127664549,2.1313349790013443,4.605839865571669,,2.2468817649983475
117,2025-04-28,0.525962757678666,0.45293296819375717,0.36052368988337313,0.4684317139527157,0.30148913531492677,0.5519353548767622,6.81078235683459,4.622738489713523,1.7261351726121408,4.854529536490939,6.776840025751396,1.2660161968539452
118,2025-04-29,,0.15500233211620307,0.12812164823403624,0.44301737713004075,0.48584183526790514,0.6020081604892843,5.854723631168608,4.658198212396596,2.5854629255077333,5.5242143039357385,6.6299424297449825,2.3772022836488937
119,2025-04-30,0.2977194373982339,0.3777719313387376,0.2825323143966219,0.5142785802704369,0.39778408912656127,0.5344249146780744,4.784104871166351,4.948220711973438,1.9744689191470273,5.553447315985489,5.761153209888484,
120,2025-05-01,,0.5018372282881283,0.4314358980600078,0.7333206691774351,0.1379191774114296,0.48833204183655365,4.7725299229961715,5.244375274451649,,4.850948274343026,4.641917859517846,
121,2025-05-02,0.27592270917879125,0.6561387834156573,0.34951469826510295,0.5368671057658371,0.24458949768433444,0.2759525195655511,4.761727082394045,3.988562273263879,3.817487047718588,4.919225911396473,6.316107956945871,0.9492664526653236
122,2025-05-03,0.3461899618118798,,0.42149949817518345,0.4512518928091683,0.28374140427304817,0.24514386889277062,5.512830478285557,3.1641334586227123,,4.982537727511508,6.220313845960206,
123,2025-05-04,0.33282219075120917,0.5876335451952058,0.4260118055495192,,0.35434993978977947,0.16051980292013138,5.066361121460681,4.503143061188008,2.592529091549288,4.872318067831524,7.375070052683444,1.7857322623132088
124,2025-05-05,0.3566152552129655,0.6037324387301091,0.5549292564658672,0.3497143688194006,0.21060471352351304,0.1769093889550155,6.589534742140698,4.738561097852055,,6.311279052754868,,2.8018008860306645
125,2025-05-06,,0.4772356281770328,,,0.19745476502994722,0.18554577532485106,5.3910991576689735,5.751918040084309,5.155310455986712,7.514056921096566,7.207648129376642,
126,2025-05-07,0.5597082456874937,0.5103459430877727,0.6068602605611295,,0.4709798063934554,0.14507806438725196,6.118422093661313,5.124985713496194,6.158984578536822,,,
127,2025-05-08,0.3665124783198278,0.5554190450438934,,0.4146121319179538,0.5817545656734892,0.11567925499711924,5.611047407288358,,7.331362827534734,7.468349312861643,8.699214833631281,
128,2025-05-09,0.3619929906005237,0.49200205505045214,0.6254786281987844,0.5125227512141486,0.7730832771714341,,5.741337825636991,,7.630953899591276,7.924525139639687,10.0,
129,2025-05-10,0.35275061252317763,0.5043890131838306,0.6706613996553881,0.40882950763783515,0.7419660108711731,0.19379550333658602,,,8.1085277861808,,8.760974528105077,
130,2025-05-11,0.34351703669482925,0.4179487288820902,0.5830155665860387,0.46449947558525406,0.6830426641786301,0.239210053794767,6.165019061062166,,7.464702488884345,,9.583525971781345,
131,2025-05-12,0.2750967827233828,0.2634523639803056,0.45883910636499314,0.5177985425968171,0.6164913625247115,0.1804586361779515,4.261508691774558,,,7.321588406887879,9.576618416650984,
132,2025-05-13,0.26076692559871695,0.16934304026843144,0.6115850739891882,0.5484393853907387,0.6684632046452228,,4.476564373539095,,8.379104749823801,6.414464268427117,7.9775501313255575,
133,2025-05-14,0.236759468179151,0.16191354006706488,0.7239042311976034,0.5305430564011061,0.6880969971275581,0.23866492943055528,5.327221406300152,,,,,
134,2025-05-15,,,0.9062144947472494,0.41941734366605976,0.5696164259907301,0.16268777862008846,,,8.347571150175025,5.515403791589659,6.135178078166881,3.6599113463935478
135,2025-05-16,0.41074078214790866,0.36929599750515885,,0.31940952559880925,0.7337098896396306,0.5108040452441789,6.317708369233799,,9.023926566359956,5.63601790405727,,3.34458862039818
136,2025-05-17,0.6724155745345498,0.32093572336054976,0.8042107576567673,,0.7963760161685063,0.07735252654503305,6.183816316454489,,8.091165344273705,6.073875697978273,,4.1076271852573125
137,2025-05-18,0.4874556787890043,0.4974690681229502,0.7223480625273814,,0.676940940831944,0.0,6.610059689453832,,9.02406367426172,7.334984455600372,4.750241393790798,
138,2025-05-19,0.5013104674710066,0.3854750095089587,,,0.6628976367135808,0.1723129590002777,6.097636380655411,4.802849112239532,8.776241240802577,6.936477838281942,4.546125939652439,
139,2025-05-20,0.5983121695618869,0.22891218522816173,0.8291250663547903,,0.6562742242191612,0.23191732823247183,7.105931745693017,5.319403922511501,8.646617572457838,7.0104271947573675,,3.1648711908402447
140,2025-05-21,0.33925433605846417,0.3672363648461087,,,0.5045414052910742,0.32442375896991105,6.7255224888742315,5.4416526628009825,8.16763921144701,6.427593043366674,3.1875466345559764,2.819920700015645
141,2025-05-22,0.41952275185429216,0.3005951598472964,0.6381441073082941,,0.6924616091525377,0.19167798892539467,5.865214401497861,5.037151501593596,8.442427210014676,5.614208101050186,7.179145452536858,2.582750746712878
