t_index,date,P01,P02,P03,P04,P05,C01,C02,C03,C04,C05
72,2025-03-14,0.005410347331982417,0.3773856189222277,0.26408217434353565,0.35511709313474144,0.37749165057731304,2.5725318172358733,1.846082624400396,,,
73,2025-03-15,0.13539009830391222,0.6758105478268533,0.24960272447387472,0.5138763573165617,0.4144288027294703,2.8233480687557573,,,3.473385071398111,2.242915792457848
74,2025-03-16,0.10318589413748079,,0.2330386264337753,0.6492684978257816,0.3159094070024451,,2.3222760040238937,3.8441756783857275,2.983553511099814,
75,2025-03-17,,0.49896046175509245,0.317933769232337,0.6480512662763815,0.30147536828711907,2.78237187763539,3.058105306335395,3.8174182806760983,2.8100094341773385,
76,2025-03-18,0.20867913077247216,0.494457725166644,0.4437390377736399,0.481380933837111,0.27078629116952196,3.977665844042385,3.7208629760307295,4.768822145465209,,
77,2025-03-19,0.3673456712036409,0.40317910147916414,0.1389469832488518,0.4952504600876758,0.3932149493391832,4.830118593377986,,5.026615148557399,,
78,2025-03-20,,,0.0,,,5.300726502945097,3.2469788619642213,4.614766116988799,3.8985709999092335,4.824833514190118
79,2025-03-21,0.4016706526697616,0.3445627380954414,0.10804009566506229,,0.5117832989261829,4.873532361897002,2.641734398255981,,2.695758870714477,4.068749578708291
80,2025-03-22,,0.24338410306893074,0.16868906142799617,,0.5905661265022725,4.36390882293956,3.3951795033222636,4.1835611057843405,2.992741752470489,3.532639221381463
81,2025-03-23,0.3329216893877478,0.27843677289781193,0.09846012665596868,,0.5204626637644567,4.684363490301892,2.9562519410485693,3.9416500234487524,2.937858010611726,3.697808849517701
82,2025-03-24,0.21847612276551148,0.2383621994624361,0.17698966106918626,0.31481810611676336,0.4450576916078989,5.245309168509201,3.6405212193440533,3.9759579169033867,3.0908613220769117,
83,2025-03-25,0.19320725301332375,0.2093602431490559,0.2715722747929916,0.3060718256943976,0.42545889526327996,5.074740384331327,2.511378067033003,4.4273981982554895,2.8440359715636543,3.95258733821866
84,2025-03-26,,0.26476572866156733,0.3857573684573417,0.37473894991362117,,4.7306467990291505,2.6121963114857967,3.700850482712475,,1.1834699926355527
85,2025-03-27,0.3507867712070643,0.2470126817316107,0.48206319355597255,,0.5125085707883341,4.233311804953497,2.792717834163471,,1.8554842971419356,2.436553357007299
86,2025-03-28,,,0.4232895879023949,0.5619909487174908,0.4973130869482747,3.6082689626415423,,4.057265627154996,2.388490417989467,2.3005331397895636
87,2025-03-29,0.3939328921051354,0.01939518383676636,0.4420304729496592,0.38102210472216735,0.5456833205222406,,3.112599752906058,4.797601467341253,3.0827724289192875,1.712214668175298
88,2025-03-30,0.4175786704436997,0.0,,0.3383655556980032,0.5658046055599324,4.223724052532436,2.9614129449656184,4.317263770676321,3.49852341511346,1.9244778284108306
89,2025-03-31,0.5146166774199432,0.06533587109877256,0.3204934386425984,0.28247020077177903,0.4060766093534864,4.605270745922846,4.097812436905965,4.273363334517036,3.8960358295861424,
90,2025-04-01,0.6040682907250992,0.3904656422916128,0.39001722221077956,0.25253966207999656,0.42669009600654206,5.040465230589657,4.339353462637473,,3.5833412321227027,1.6902417530911873
91,2025-04-02,0.5111342008453504,0.4416123193319875,0.542662866252533,0.3059042741940571,0.6727332395763383,,6.143585077435253,4.813386128472848,3.9243914434745006,1.7477231503161557
92,2025-04-03,0.4186735880209259,0.4653796115807744,0.6786126378661677,0.4400355303809098,0.5986802781371624,4.3296520982500075,6.270773899756508,4.27839020182628,3.7512021833301654,0.683776861555363
93,2025-04-04,0.6386128426765335,0.4239204455078757,0.7104698623398957,0.4139786704446574,0.6204144931349233,4.209525309269557,4.496288740602971,4.532661853935486,,1.2836391273436272
94,2025-04-05,0.6575759906269288,,,,0.819988041084341,4.837378161836559,5.1515407539427525,5.6830232167222245,4.137857274396724,0.3246246263685417
95,2025-04-06,0.5904822843806398,0.3588979383346554,0.6343268436664892,0.3028102003422908,0.8759652792703364,5.441106903881122,4.624448971280337,6.252900306746002,5.621865463901364,0.8174660148009846
96,2025-04-07,0.5276250636401366,0.21633675059242333,0.5211363983919012,0.25546593524661776,0.6984285100673955,5.715785498892818,5.2825939963515935,5.886961384085221,6.107723115173858,0.845783001378799
97,2025-04-08,0.5581335399708592,0.2979242357261312,,0.3084229317193311,0.5225823876914019,5.542463331526655,4.361413041870947,,6.292539765613441,0.8386118071574742
98,2025-04-09,0.49563209112260226,0.4125875708765769,0.8504033434674609,,0.5655775769781665,6.29956572109742,4.567940859103707,5.409607137033767,6.854635902434692,1.032560513656709
99,2025-04-10,,0.4209551863980999,0.745575398001933,,0.4782492473688035,5.18207133760062,4.82117168168484,5.529222367326843,5.859619844459892,1.353323268676252
100,2025-04-11,,,0.5118382511512827,0.5833791537464366,0.2808614231252111,5.283911179224179,4.756219797311269,,5.53659956623033,
101,2025-04-12,0.6716051602731161,0.5638046875159559,,,0.456007964057254,5.159782259214714,5.176049413250271,,5.093661983510389,1.5420601248480692
102,2025-04-13,0.7855926799599632,0.5655435892859259,,0.4920096621096966,0.5056011162359946,5.872221555268916,6.105987447756174,4.880062626887248,,
103,2025-04-14,0.6902067879931537,0.48809020821101157,,0.4347502472089619,0.570071338210044,6.869129386614731,5.9353473819985405,5.659975937840524,5.362895762960562,1.879401823677154
104,2025-04-15,0.5666441458113401,0.490618749772374,0.6155170102601909,0.6932726420145452,0.5776237385438674,7.858197546245549,4.803358065878901,,,1.4035585219871538
105,2025-04-16,0.4807637193511742,0.44994385146705496,0.6476247782007475,0.6402743489757264,0.5779402939629125,7.507260469460751,3.9838894758200425,3.4784336019513256,6.725994912257033,1.644001477588975
106,2025-04-17,0.46392358087814234,,0.7758637960720551,,0.7020363951443093,5.409068308290339,4.534135943700994,,7.37213200282526,1.7180068284891123
107,2025-04-18,,0.5563206822192673,0.7962381330576169,0.9037868572389582,0.5853318533706414,5.1861343964400355,4.08028280574371,3.525913168776041,6.28469859489785,1.5202679480815404
108,2025-04-19,,0.3511662592744042,,0.967378890282934,0.6838366360632954,6.642004504173515,4.650411454337101,3.285764068227936,,1.771442823405183
109,2025-04-20,0.6683701925206417,0.17632871148298213,0.7910051222626642,1.0,0.5437776497162494,5.6005693768088385,6.085015303281474,,6.413539109345404,
110,2025-04-21,,0.3162238286353101,,0.9817960327939343,0.3182957879141902,5.4431153086559325,6.692221404435635,4.4994910793039224,6.101370633897324,2.0597273870127237
111,2025-04-22,0.5204385192160477,0.17798536233700968,,0.8558904653728739,,5.562697128234768,5.208912324542553,,,2.6156641038894484
112,2025-04-23,,0.21032613408109935,0.742763143604562,0.7764505366525463,0.5424648997419956,5.651537513505522,3.5236356406417055,4.500811838320053,6.58445737452475,2.9301072507185
113,2025-04-24,0.613782958412991,0.39343631121338213,0.7531137235323042,0.7349118248074642,0.6240151604013398,4.649088121943866,2.5703815031089112,4.226732925239858,7.920447478601558,
114,2025-04-25,0.546455160656382,0.443762429404249,0.6556533522822914,,0.5020548955792631,,2.3146422722424167,3.904538697417056,7.572016371784302,
115,2025-04-26,0.4200082957289969,0.5278036419008574,0.8642379845165293,0.7416389360595929,0.5812485641867332,5.686540257650215,2.244577450687069,2.7264379402634766,8.122291645606547,
116,2025-04-27,,0.7861757233921458,,0.7093968108107304,0.392290332925566,6.0728367292425585,,2.312081411125162,7.000813383829365,0.9262260392071793
117,2025-04-28,0.41824666588708015,,0.9303005285952023,0.6731337341310184,0.5463992129940819,5.918345684024128,2.7658255163476433,,7.05511207233705,1.0491184204401507
118,2025-04-29,0.47531738066589524,0.4405075128316637,1.0,0.6060510706970993,0.728543938029,5.9201366362041945,3.18842399082697,3.6239512271981122,6.549128761800771,0.30936510458909394
119,2025-04-30,0.4197480139705354,0.7248415155988396,,0.5010442054649269,0.916872745184704,5.8707679579419025,3.774193598502635,3.704256389708875,,
120,2025-05-01,0.4073547909740842,0.7739336949816672,,,0.4784082609264302,6.161191497609996,3.1353050259339135,,2.8642868045823335,
121,2025-05-02,0.3582870137117472,0.7045686279932596,1.0,0.4787455925300377,0.41351969150081974,,5.56364217527836,3.911728273283857,5.951877896726368,
122,2025-05-03,0.37350037599045094,0.5913315005738581,1.0,0.6550301627625705,0.562710295754978,5.562528465333175,4.139699841832595,3.166856459772164,5.755372229175452,2.639023156330305
123,2025-05-04,0.4357352993937914,0.7161463689481951,1.0,0.6533985790100517,0.4620186935287891,6.074347845965139,,3.334972204537468,5.550609459948585,
124,2025-05-05,0.23438566433198255,0.7786349137941497,0.9876385006111867,0.7674798112536307,0.6174657330616548,5.404493876025506,4.903760326886085,4.241519905752396,5.834700996678926,3.1270102200662198
125,2025-05-06,0.3646418595216833,,1.0,0.7086829185946121,0.47949966172837344,5.242010365233627,4.291854959556006,5.380932603555944,6.698237877988633,
126,2025-05-07,0.5225766942054713,0.34774318214288796,1.0,,0.7739482772258266,5.2814669785365895,,,6.932733707206088,4.54010876089062
127,2025-05-08,,0.5139663391476076,0.3990443362646914,1.0,0.6582110050863361,4.741125811101374,,,,5.401827945526134
128,2025-05-09,0.5221094207401484,0.7790926460119809,0.42409422340094555,1.0,0.6181548733590463,4.0170251900460965,,4.749483262832779,7.92788471110878,5.577389949514339
129,2025-05-10,0.41933743025462983,0.7351874252413627,0.885943098108473,0.9687018256334188,0.6134924505550214,5.614052479107403,,6.11005067751154,,
130,2025-05-11,0.21181145062855417,0.5459960406898705,0.8997220755043334,,0.6944964448941269,6.2078921442521935,,6.119338405338938,7.04566802829701,5.879466185580071
131,2025-05-12,0.24885764954022005,0.5261462274222183,0.890224137910778,,0.49349770912814833,7.734375533327009,,5.575057466260667,,
132,2025-05-13,0.22175734295510632,0.6541449653478923,0.8598278130470197,0.7115378001377424,,6.997856280112216,,6.067983382371587,5.532790845044144,6.369930072194375
133,2025-05-14,0.25818972063326795,0.7345251389916037,0.635448777575559,0.8950702724265936,0.38890113048869007,6.782833409399092,,7.622638239651652,5.50555890821906,7.449318028647879
134,2025-05-15,,0.9802304328983624,1.0,0.8347357427039124,0.4740986128464434,5.7069457946919275,,7.315089259816242,5.171885083279761,
135,2025-05-16,0.6352867697099878,0.8978601394324444,0.9843815960081145,0.9879780880973009,0.6852000733632364,6.1192532136299125,5.135896069996939,,,7.210378587198801
136,2025-05-17,0.5510279468454683,0.9305089210860664,0.6564429521492876,1.0,0.7751667646008651,5.16822054047545,4.547288816924951,4.935400783753019,4.347246002920696,6.574513102305559
137,2025-05-18,0.41355486863640356,,0.5693706593753475,0.8635400056974225,,7.294556387365269,2.9880029173624605,,5.097075274507839,
138,2025-05-19,0.34224072591401533,0.6757290305306269,0.49691347318530865,,0.9927731772043212,8.114393176962121,3.0799762170815828,,5.35621579114461,6.900943760488932
139,2025-05-20,,0.6659310826070565,0.6768041502897268,0.6671355198480665,0.9559012604138524,7.195972813685944,3.4011707030205818,,5.1827858084787275,7.247305075995012
140,2025-05-21,,0.5838073991687195,0.5375875270288137,0.6490536829240885,0.9099660745779713,,2.8763279498437786,3.0119482522470293,5.017073801840815,7.688452878498426
141,2025-05-22,0.1549174498934689,0.547542920157989,0.7455766115799694,1.0,1.0,6.542405073772118,3.5657694598503795,,4.436018594893798,
142,2025-05-23,0.1869449259545475,,0.9960859463675925,1.0,0.9779712664148392,,,3.0575151759167265,3.9892972100403314,7.304433216668071
143,2025-05-24,0.22260379013294324,0.6054565988503272,0.975118327354459,1.0,0.7529089723023643,5.815013609967086,3.9816342174451265,4.223459766687572,4.668816909034699,
144,2025-05-25,0.07829542321904598,0.5824067490437393,0.8065091291764191,0.7076041361847097,0.6580127570950439,5.568731047010309,3.2331280272953653,5.584961467516586,5.845596399495445,8.740975588465714
145,2025-05-26,0.0,0.6085498103353488,0.698041725192597,,0.7242345075734526,5.664114923963966,,6.85330084506771,,8.569988205383183
146,2025-05-27,0.0,0.5584541643009403,0.596903206685841,0.5388874665759602,0.7342936689200933,5.622775121485666,3.7762255258924666,5.749628824619311,6.078205997442184,8.232132893001978
147,2025-05-28,0.01877821378969123,,,0.617263108773761,0.49510101625098574,,4.1412187138314165,,5.823174480175511,7.8510176494850805
148,2025-05-29,0.0,0.554085413870955,,0.619699290228205,0.5136526463539106,6.183493941963012,3.2291415113793804,6.633199031009603,5.755204020534424,7.3454076484474164
149,2025-05-30,0.16630588714985947,0.6290332121039057,,0.5506248529701527,0.4279786904133255,4.823304057211233,2.3813485097401057,6.277004225116475,4.687765168706948,7.567049612418119
150,2025-05-31,0.36711244076916444,,0.4804976387214299,0.361553032342554,0.43753247264615247,,2.4201618815573935,5.304029761211277,3.6281212475260753,6.753969430699003
151,2025-06-01,0.32254075776632346,0.6155246052322142,0.5653677308642849,0.4866846245966544,0.5613657492319124,5.688748176781316,3.786512683533041,4.25264732074441,3.135889757725441,7.32162946210185
152,2025-06-02,,0.6461627025385306,0.48449470621343016,,0.5698224954059974,5.213629244109755,3.5212869022580144,4.259031158688733,,8.058157364838094
153,2025-06-03,0.35284118865353525,0.6292226793060669,0.5098039294116371,0.6452598320118373,0.7323462580626078,6.00926312814954,2.3166985901988912,4.622619274479589,5.354002812970304,
154,2025-06-04,0.13080288013167826,0.6545821409076794,0.47032631579360473,,0.8899244177343049,6.267090563629158,2.782567951138395,4.434442467029769,5.245692780958397,
155,2025-06-05,0.205924306781695,0.6556045832252544,0.42908714574970813,,,5.447112837446502,2.3038652917455287,4.412498861733188,,
156,2025-06-06,,0.6242231703937277,0.42279819671240165,,0.7239550200181843,4.8308074925066995,2.2452476254374383,4.381496123421124,6.06405495901497,
157,2025-06-07,,0.30186952322899263,0.36392240376234297,,0.44820316502986374,5.872072157449656,1.3810061480714786,4.32686969656949,6.20635693557522,9.747407962926822
158,2025-06-08,0.18873058847343854,0.5713769711026508,0.46561221243421475,,0.6384305031198376,7.424658524087854,1.9858082972016446,3.68553770371646,,
159,2025-06-09,0.3403270085630486,0.814247991929236,0.38748090592857454,,,7.880812555416495,,3.7756939462284644,,
160,2025-06-10,0.4469581942401963,,0.45996539262121783,,0.9434112641505721,7.58978462690081,,3.3532969991603383,3.263560844945122,
161,2025-06-11,0.17674914207749187,0.6144955454118884,0.4679653955308519,,0.8429570260644553,5.454998086189748,,,3.5239984300048017,
162,2025-06-12,0.1587646217157021,0.52668916304871,0.4446900012907176,,0.719101449857418,5.965260019809984,,3.8713989238360673,,8.191830668493916
163,2025-06-13,,0.6636573551876183,0.582513154881373,0.6895591805250955,,,1.4721670274095977,,,
164,2025-06-14,0.0,0.685225971857764,0.5993904048569237,0.8915552373496044,0.6494671280909723,3.8479538655788517,2.5995285922576894,4.279582829581102,,8.048903360519237
165,2025-06-15,0.008440690211565821,,0.43579886034983795,0.7118217696350305,0.6419391139495482,2.6937520372610706,2.8203131594776556,4.184891076106152,,7.516690297068041
166,2025-06-16,,0.5797619841328493,0.3294175899310656,0.9209871640426921,0.586031478328774,3.092174807716882,2.034215722991048,,,6.774644433339706
167,2025-06-17,,0.5984766265143981,0.4987411425687535,0.8012943452633077,0.32817880446718567,3.046142932651527,2.878744170269703,4.3545324884055825,4.565384983291511,
168,2025-06-18,,0.8222896003181943,0.44652096689359266,0.6169340349372399,0.5575091549115051,3.9664376313601655,,3.0814853670396882,4.325671416670502,6.226208492245108
169,2025-06-19,,,0.5423301094323099,0.7365473773616094,0.6146192054755181,3.6652905276819414,2.6704531666207156,2.4027284875425745,,7.177322893305385
170,2025-06-20,,0.8241127781163882,0.5626388129798147,0.5256716551864549,0.6151519522664061,3.993053995104079,,3.423268313258637,3.5831028958935307,6.6505216221271715
