predictor,criterion,predictor_label,criterion_label,beta_abs_recent,beta_last_abs,beta_signed_recent,pcorr_abs_recent,pcorr_last_abs,focus_recent,stability_recent,precision_recent,ci_width_recent,change_last,local_pred_out_strength_abs,local_crit_in_strength_abs,local_pr_mean_pagerank,local_pr_mean_eigenvector,local_pr_mean_katz,local_pr_mean_betweenness,local_pr_mean_closeness,local_pr_mean_participation,local_pr_mean_core_number,edge_impact,beta_abs_recent_norm,beta_last_abs_norm,pcorr_abs_recent_norm,pcorr_last_abs_norm,focus_recent_norm,stability_recent_norm,precision_recent_norm,change_last_norm,contrib__beta_abs_recent,contrib__beta_last_abs,contrib__pcorr_abs_recent,contrib__pcorr_last_abs,contrib__focus_recent,contrib__stability_recent,contrib__precision_recent,contrib__change_last,local_pred_out_strength_abs_norm,local_crit_in_strength_abs_norm,local_pr_mean_pagerank_norm,local_pr_mean_eigenvector_norm,local_pr_mean_katz_norm,local_pr_mean_betweenness_norm,local_pr_mean_closeness_norm,local_pr_mean_participation_norm,local_pr_mean_core_number_norm,contrib__local_pred_out_strength_abs,contrib__local_crit_in_strength_abs,contrib__local_pr_mean_pagerank,contrib__local_pr_mean_eigenvector,contrib__local_pr_mean_katz,contrib__local_pr_mean_betweenness,contrib__local_pr_mean_closeness,contrib__local_pr_mean_participation,contrib__local_pr_mean_core_number,edge_impact_pct,edge_impact_signed,edge_impact_signed_pct,edge_rank
P02,C03,Presleep wind-down / detachment routine adherence,Anticipatory fear of sleep / reluctance to go to bed,0.0,0.0,0.0,0.13835003776631408,0.16068526594377322,0.0,1.0,1.0,0.0,0.0,0.05411519250643764,0.058269566175885086,0.11922848580861163,0.3591041985521206,0.26846377035686714,0.10727943953081609,0.007367414786757987,0.26676113565743753,2.2727640253624086,0.4624682160828838,0.0,0.0,0.5187575097298013,0.600704911211798,0.0,1.0,1.0,1.0,0.0,0.0,0.03735054070054569,0.021625376803624728,0.0,0.072,0.048,0.072,0.3608871169070636,0.31298806132457213,0.9230878147706132,0.9450407248032497,0.6828583629946047,0.4678052000985689,0.7900553086725,0.2952837296392628,0.30783352801953645,0.028870969352565088,0.02503904490596577,0.04102612510091615,0.04200180999125555,0.02427940846203039,0.012474805335961838,0.01755678463716667,0.0065618606586502854,0.013681490134201623,46.24682160828838,0.0,0.0,11
P06,C05,Nonengagement with clock-checking (nighttime checking behavior),Prolonged post-awakening physiological/psychological activation,0.0,0.0,0.0,0.07301077170499078,0.0619529712381873,0.0,1.0,1.0,0.0,0.0,0.1215415884367168,0.025706230203631372,0.0970072430439937,0.16350068528546938,0.26729702116126786,0.2134822322475311,0.007037748906718712,0.5070544595517472,3.082218747675463,0.46067369895475657,0.0,0.0,0.25072120389450553,0.2182747726111228,0.0,1.0,1.0,1.0,0.0,0.0,0.018051926680404395,0.00785789181400042,0.0,0.072,0.048,0.072,0.8693794563712733,0.13076352693013674,0.7222770400128319,0.42629278559959877,0.3931887988607894,0.9685513198913404,0.7436538864393639,0.8828913309178729,0.804405675100891,0.06955035650970187,0.010461082154410939,0.03210120177834809,0.01894634602664884,0.013980046181716957,0.02582803519710241,0.016525641920874756,0.019619807353730513,0.035751363337817386,46.06736989547566,0.0,0.0,12
P06,C04,Nonengagement with clock-checking (nighttime checking behavior),Acute autonomic arousal on awakening,0.0,0.0,0.0,0.06759310805446908,0.08648487027396881,0.0,1.0,0.9677402780526277,0.03333510310461411,0.0,0.1215415884367168,0.03598637740042764,0.09386083154802805,0.1600705615351887,0.2674348988826406,0.2178195378860483,0.006664101503483818,0.47918461046609573,3.401054088879727,0.45070094606170436,0.0,0.0,0.22849673400558573,0.3132967466913111,0.0,1.0,0.5312521314712224,1.0,0.0,0.0,0.016451764848402172,0.011278682880887198,0.0,0.072,0.025500102310618677,0.072,0.8693794563712733,0.1882912642000111,0.6938432869188015,0.41719596726052366,0.42741978835231714,0.9890017140220868,0.6910619381256602,0.8147390622496864,1.0,0.06955035650970187,0.015063301136000889,0.030837479418613405,0.018542042989356612,0.01519714803030461,0.026373379040588982,0.015356931958348008,0.01810531249443748,0.04444444444444445,45.070094606170436,0.0,0.0,13
P08,C05,Bedtime/return-to-bed settling routine adherence (settling routine),Prolonged post-awakening physiological/psychological activation,0.0,0.0,0.0,0.09726458639364402,0.10484679916168384,0.0,1.0,0.9808002511441041,0.019575595370718447,0.0,0.13886195259523865,0.025706230203631372,0.09650911338305611,0.18507349369080361,0.26679726885631005,0.09835032176471635,0.006396883058509094,0.40148927369868914,3.051829359081557,0.4457626655484517,0.0,0.0,0.3502157847711734,0.3844199291357611,0.0,1.0,0.7210192522064766,1.0,0.0,0.0,0.025215536503524483,0.0138391174488874,0.0,0.072,0.03460892410591088,0.072,1.0,0.13076352693013674,0.7177755004633884,0.48350469205368535,0.2691149765706093,0.4257044138558412,0.6534501722605455,0.6247447264581929,0.7857628486072192,0.08,0.010461082154410939,0.031901133353928385,0.021489097424608243,0.009568532500288331,0.011352117702822432,0.014521114939123236,0.013883216143515401,0.034922793271431975,44.57626655484517,0.0,0.0,14
P08,C03,Bedtime/return-to-bed settling routine adherence (settling routine),Anticipatory fear of sleep / reluctance to go to bed,0.0,0.0,0.0,0.09329226707705739,0.1181234616043976,0.0,1.0,1.0,0.0,0.0,0.13886195259523865,0.058269566175885086,0.09134741584701682,0.1736909072435072,0.2672281733340077,0.07985386996569205,0.00630222906750474,0.17060139818857123,2.2561873502947756,0.4379369609454664,0.0,0.0,0.3339204411072763,0.43584581641268416,0.0,1.0,1.0,1.0,0.0,0.0,0.024042271759723892,0.015690449390856627,0.0,0.072,0.048,0.072,1.0,0.31298806132457213,0.6711298428709247,0.45331764089222176,0.37609590504160034,0.33849365195995634,0.640127350371543,0.060136985826629324,0.2976643179292147,0.08,0.02503904490596577,0.02982799301648555,0.02014745070632097,0.013372298845923569,0.009026497385598837,0.014225052230478737,0.0013363774628139852,0.013229525241298435,43.79369609454664,0.0,0.0,15
P02,C05,Presleep wind-down / detachment routine adherence,Prolonged post-awakening physiological/psychological activation,8.126489074222042e-05,0.0,-8.126489074222042e-05,0.09369203879035255,0.06867513736077104,0.019475394923368212,0.9980739025228962,0.9796048082931114,0.0208198158422942,0.0,0.05411519250643764,0.025706230203631372,0.12439018334465092,0.370486784999417,0.26803286587916947,0.1257758913298404,0.007462068777762341,0.49764901116755544,3.0684060341491906,0.43766366215967084,0.0029933716456416043,0.0,0.3355603942268678,0.24431244275362599,0.024913572019407654,0.8826120757794158,0.7036489447604001,1.0,0.0005028864364677896,0.0,0.02416034838433448,0.008795247939130535,0.0014948143211644593,0.06354806945611793,0.033775149348499206,0.072,0.3608871169070636,0.13076352693013674,0.9697334723630769,0.9752277759647133,0.5758774345236136,0.5550159619944538,0.8033781305615024,0.8598914702708265,0.7959320586975412,0.028870969352565088,0.010461082154410939,0.043099265438358986,0.04334345670954282,0.02047564211639515,0.014800425653185435,0.01785284734581117,0.019108699339351703,0.03537475816433518,43.76636621596708,-0.43766366215967084,-43.76636621596708,16
P01,C05,Imagery Rehearsal Therapy (IRT) practice adherence,Prolonged post-awakening physiological/psychological activation,0.02562496531288918,0.04891770737210352,-0.02562496531288918,0.0890256509910734,0.1063882773631494,0.7779575017433258,0.9843645467355808,0.9349407189040626,0.0695865307612229,0.00669999859090132,0.03693376664152836,0.025706230203631372,0.03283275892755227,0.05423189497533177,0.26624760317507473,0.06978306963080441,0.0051673449705514005,0.4235817255909947,2.7633834064711995,0.43706189183224886,0.9438891000477371,0.9621384509840907,0.3164178261707804,0.3903906981125612,0.9951890744184609,0.04708176778365825,0.054660192313921746,0.0,0.15857336880801984,0.06927396847085453,0.022782083484296188,0.014054065132052204,0.05971134446510765,0.003389887280423394,0.0026236892310682438,0.0,0.2313143685369368,0.13076352693013674,0.14233972455255878,0.13650780757935108,0.13264912863747988,0.2910098329199601,0.48038914463994103,0.6787690849064977,0.6088113502017822,0.018505149482954945,0.010461082154410939,0.006326209980113725,0.006067013670193382,0.004716413462665952,0.0077602622111989355,0.010675314325332025,0.015083757442366619,0.027058282231190327,43.706189183224886,-0.43706189183224886,-43.706189183224886,17
P06,C01,Nonengagement with clock-checking (nighttime checking behavior),Nightmare-triggered awakenings (occurrence),0.0,0.0,0.0,0.02809506591515483,0.04120930543504972,0.0,1.0,0.9929766957453879,0.007072979944750948,0.0,0.1215415884367168,0.027052958874542878,0.1000211743232087,0.17105581427918906,0.26731933792627455,0.20462318075113659,0.007731183684397613,0.4623487946166184,2.904834013617521,0.4363065661827089,0.0,0.0,0.06646691731293371,0.1379261591018779,0.0,1.0,0.8979483175723197,1.0,0.0,0.0,0.004785618046531227,0.004965341727667604,0.0,0.072,0.043101519243471345,0.072,0.8693794563712733,0.13829982496856838,0.7495135848657399,0.44632927436433323,0.39872939628888077,0.9267808960786933,0.8412568288681836,0.7735691570415373,0.6955863479384004,0.06955035650970187,0.011063985997485471,0.033311714882921784,0.019836856638414814,0.014177045201382427,0.024714157228765157,0.018694596197070753,0.017190425712034166,0.030914948797262243,43.63065661827089,0.0,0.0,18
P08,C06,Bedtime/return-to-bed settling routine adherence (settling routine),Difficulty resuming sleep after nightmare awakenings,0.0,0.0,0.0,0.09953303119363742,0.17064361156781865,0.0,1.0,1.0,0.0,0.0,0.13886195259523865,0.002338923081715523,0.08939048090519672,0.17505594046888154,0.26648633063321503,0.08388517462728606,0.004254420740702449,0.24103169376277095,2.957389021509008,0.4319383957161584,0.0,0.0,0.35952145348821807,0.639277614384488,0.0,1.0,1.0,1.0,0.0,0.0,0.0258855446511517,0.02301399411784157,0.0,0.072,0.048,0.072,1.0,0.0,0.6534452504302541,0.45693776080101983,0.19191814635534066,0.35750125162242735,0.3518924295688057,0.2323655620058905,0.7278270062348628,0.08,0.0,0.02904201113023352,0.020308344924489775,0.006823756314856557,0.009533366709931396,0.007819831768195683,0.005163679155686457,0.03234786694377169,43.19383957161584,0.0,0.0,19
P04,C02,"Sleep environment quality (comfort, light, temperature, noise)",Nightmare vividness/intensity,0.000987356477231391,0.0,-0.000987356477231391,0.0281463804224614,0.056358071126087574,0.0336717816799595,0.9846137822394798,0.9883495576799644,0.011787775114083823,0.0,0.03129218621369669,0.18103788960928816,0.10108696172833864,0.27169534834176473,0.2697186302412743,0.11443763897940168,0.00906799086552138,0.4714110906541721,3.401054088879727,0.43055205824603116,0.0363690254929428,0.0,0.06667742091671316,0.19660345998026002,0.04307406146095033,0.06227167317139948,0.8307139778252486,1.0,0.00610999628281439,0.0,0.0048007743060033475,0.00707772455928936,0.0025844436876570195,0.004483560468340762,0.03987427093561193,0.072,0.18876870981613048,1.0,0.7591449811300391,0.7132291373857483,0.9944032238235231,0.5015561072723861,1.0,0.7957298810699991,1.0,0.015101496785290438,0.08,0.033739776939112856,0.031699072772699934,0.03535655906928082,0.01337482952726363,0.022222222222222227,0.017682886245999983,0.04444444444444445,43.055205824603114,-0.43055205824603116,-43.055205824603114,20
P08,C04,Bedtime/return-to-bed settling routine adherence (settling routine),Acute autonomic arousal on awakening,2.238078918011284e-05,0.0,-2.238078918011284e-05,0.08289379434779816,0.11855323907245476,0.058183091031474204,0.9998179360150253,0.9369669181814151,0.06727354039449705,0.0,0.13886195259523865,0.03598637740042764,0.09336270188709045,0.18164336994052294,0.2669351465776828,0.10268762740323358,0.006023235655274201,0.37361942461303765,3.370664700285821,0.42736920853959826,0.0008243906947631699,0.0,0.29126357664136926,0.4375105184958947,0.07442974247393024,0.988903929564541,0.08410175396231313,1.0,0.00013849763672021254,0.0,0.020970977518178585,0.015750378665852206,0.004465784548435814,0.07120108292864695,0.004036884190191031,0.072,1.0,0.1882912642000111,0.6893417473693582,0.47440787371461024,0.30334596606213704,0.4461548079865878,0.6008582239468419,0.5565924577900065,0.9813571735063282,0.08,0.015063301136000889,0.030637410994193703,0.021084794387316013,0.010785634348875984,0.011897461546309008,0.013352404976596488,0.01236872128422237,0.04361587437805904,42.73692085395982,-0.42736920853959826,-42.73692085395982,21
P06,C06,Nonengagement with clock-checking (nighttime checking behavior),Difficulty resuming sleep after nightmare awakenings,0.0,0.0,0.0,0.061734201169037314,0.09854714049619825,0.0,1.0,1.0,0.0,0.0,0.1215415884367168,0.002338923081715523,0.08988861056613431,0.1534831320635473,0.26698608293817283,0.1990170851101008,0.004895286588912066,0.34659687961582897,2.987778410102914,0.42538560412495924,0.0,0.0,0.2044621855254998,0.36001880138153813,0.0,1.0,1.0,1.0,0.0,0.0,0.014721277357835984,0.012960676849735371,0.0,0.072,0.048,0.072,0.8693794563712733,0.0,0.6579467899796975,0.39972585434693325,0.31599196864552076,0.9003481576579264,0.442096143747624,0.4905121664655703,0.7464698327285346,0.06955035650970187,0.0,0.029242079554653227,0.01776559352653037,0.011235269996285182,0.024009284204211372,0.009824358749947202,0.010900270365901564,0.0331764370101571,42.538560412495926,0.0,0.0,22
P04,C04,"Sleep environment quality (comfort, light, temperature, noise)",Acute autonomic arousal on awakening,0.0004041102142740763,0.0,-0.0004041102142740763,0.14747787595558876,0.21402626881462883,0.006147851758609747,0.9910784027308358,0.9959420573280992,0.004074476664623968,0.0,0.03129218621369669,0.03598637740042764,0.08933844080406714,0.23094848477759083,0.267795026179131,0.0755606964935637,0.007310753775669674,0.4238122310875137,3.401054088879727,0.41196864405968914,0.014885297279969264,0.0,0.5562019466816841,0.8073162047285708,0.007864536157312313,0.4562643912840923,0.9410363182556681,1.0,0.0025007299430348366,0.0,0.04004654016108125,0.029063383370228547,0.0004718721694387387,0.03285103617245464,0.04516974327627207,0.072,0.18876870981613048,0.1882912642000111,0.6529749701161871,0.6051669091060721,0.5168288210737627,0.3182513409738425,0.7820801081471924,0.6793327575866035,1.0,0.015101496785290438,0.015063301136000889,0.029021109782941656,0.026896307071380986,0.01837613586040045,0.008486702425969134,0.0173795579588265,0.015096283501924525,0.04444444444444445,41.19686440596892,-0.41196864405968914,-41.19686440596892,23
P01,C02,Imagery Rehearsal Therapy (IRT) practice adherence,Nightmare vividness/intensity,0.0,0.0,0.0,0.014007290619052098,0.011567396628922672,0.0,1.0,0.982386410145876,0.0179293907898304,0.0,0.03693376664152836,0.18103788960928816,0.04143486835585812,0.09154863478922501,0.26830908495859074,0.1129973177551596,0.0065509346571682135,0.4433107360720016,3.082218747675463,0.402941501726286,0.0,0.0,0.008675707288303688,0.023111048940416247,0.0,1.0,0.7440668362011953,1.0,0.0,0.0,0.0006246509247578655,0.0008319977618549848,0.0,0.072,0.03571520813765738,0.072,0.2313143685369368,1.0,0.2200759824723806,0.2354732175199522,0.6444545208787542,0.4947649933492502,0.6751333785244749,0.7270139397217068,0.804405675100891,0.018505149482954945,0.08,0.009781154776550251,0.0104654763342201,0.022913938520133483,0.013193733155980008,0.015002963967210556,0.016155865327149042,0.035751363337817386,40.2941501726286,0.0,0.0,24
P05,C01,Nightly wearable HR/HRV arousal index (passive),Nightmare-triggered awakenings (occurrence),0.0,0.0,0.0,0.0401407340972283,0.0671074272450842,0.0,1.0,1.0,0.0,0.0,0.09973512811298105,0.027052958874542878,0.044788075417032266,0.08496968114249373,0.266185917183769,0.1577658735071698,0.00651793871195576,0.5090548894652953,2.8659685845234346,0.3846742680562555,0.0,0.0,0.11588094650956571,0.23824006695586308,0.0,1.0,1.0,1.0,0.0,0.0,0.00834342814868873,0.00857664241041107,0.0,0.072,0.048,0.072,0.7049272730317455,0.13829982496856838,0.25037852292929014,0.21802558281563195,0.11733430838125722,0.7058487135423934,0.6704891041894965,0.8877831348347515,0.6717437671979489,0.056394181842539644,0.011063985997485471,0.011127934352412897,0.009690025902916977,0.0041718865202224785,0.018822632361130492,0.014899757870877703,0.019728514107438925,0.029855278542131068,38.46742680562555,0.0,0.0,25
P04,C05,"Sleep environment quality (comfort, light, temperature, noise)",Prolonged post-awakening physiological/psychological activation,0.0,0.0,0.0,0.029776493608409647,0.04395256569993637,0.0,1.0,1.0,0.0,0.0,0.03129218621369669,0.025706230203631372,0.0924848523000328,0.2343786085278715,0.26765714845775823,0.07122339085504648,0.007684401178904567,0.45168208017316525,3.082218747675463,0.3817889371430484,0.0,0.0,0.07336451036220674,0.1485519164231951,0.0,1.0,1.0,1.0,0.0,0.0,0.0052822447460788855,0.005347868991235023,0.0,0.072,0.048,0.072,0.18876870981613048,0.13076352693013674,0.6814087232102174,0.6142637274451472,0.4825978315822349,0.2978009468430959,0.8346720564608959,0.7474850262547901,0.804405675100891,0.015101496785290438,0.010461082154410939,0.030284832142676334,0.027300610108673216,0.017159034011812797,0.007941358582482558,0.018548267921353247,0.01661077836121756,0.035751363337817386,38.17889371430484,0.0,0.0,26
