t_index,date,P01,P02,P03,P04,P05,C01,C02,C03,C04,C05
14,2025-01-15,,0.4842103020182553,,,0.0,4.1160417585630915,5.20091988581786,3.008120807361032,5.672835694240406,5.491671027744598
15,2025-01-16,,0.32478973394337546,0.1127081656599666,0.3917499342557806,0.16541236014741692,4.022744687633942,4.586170503497221,2.9520129611223926,5.114727791047184,5.130580860268975
16,2025-01-17,0.4694067589282112,0.47321496613044256,0.14573314706835389,0.38250265322866056,0.039127722604256815,,4.063907681025323,3.240913641133735,4.540801613346969,5.016452394249703
17,2025-01-18,0.5262296987801269,,0.17149721093927256,0.24888428195261098,0.025877943264132272,3.00643671001148,,,,4.325663323389678
18,2025-01-19,0.4573499887671539,,0.09540571773027082,0.13020915330571514,0.0,3.3089788672957448,4.255960320427386,2.0773304576302687,4.349049292464058,
19,2025-01-20,0.3648893304059027,0.2515161256710488,0.0,0.21091432192591703,0.04486575428296145,3.265186139491685,4.455145417776308,2.3312703673573734,4.855806720595231,4.711200612979489
20,2025-01-21,0.3620443794468273,0.42389345415046764,0.0,0.06205911051676366,,3.3522614901579546,5.012154933334247,1.387220503588387,,4.141758432392526
21,2025-01-22,0.3189291755817199,0.329946282592738,0.0,0.09303235386229741,,3.309485300185083,4.852425598952089,4.11664008381136,4.891473976889821,4.070582857771961
22,2025-01-23,0.10537131402174321,0.4038070403081507,,0.17053716631904148,0.11331230860833263,2.939933004342817,4.80091969628853,1.3248724009854946,,3.8810096045076774
23,2025-01-24,0.0831165782662833,0.5283099247349697,,0.3097815462144489,0.14812144039444794,3.9810620327748953,4.104023809076345,1.6004339689441183,4.19650352289967,
24,2025-01-25,0.09778759613527561,0.5801509002948555,,0.3138729682640189,0.26691312417056656,4.081339501513903,4.021920992752244,2.470924259202669,4.913276916657989,2.5633729328178707
25,2025-01-26,0.08421618600640687,,,0.3718436494504653,0.31072038179277395,4.648916703175809,4.314336031842763,2.829001978801036,4.888648826367763,3.3305647946534322
26,2025-01-27,0.07924065419989998,0.4470716971910978,0.06755853650028991,0.3674939249699864,0.2972383853531992,4.596251220357571,,2.0874671895142933,5.321824219974425,4.082357993129287
27,2025-01-28,0.14793111163214956,0.4235516891451902,0.0,0.4569793149281723,0.2618498826013041,4.654202057974286,4.804814290914248,,6.061685987085026,5.15835266736094
28,2025-01-29,0.08209107546208282,0.44741998011023565,0.0,0.45596374379026633,0.2892676341469388,,4.433304828408822,,,4.676900511965014
29,2025-01-30,0.06392449569134064,0.37705391303144686,0.0,0.3926188391306266,0.3309410980047233,4.313462340605221,,,4.984754118245855,3.6140224150541806
30,2025-01-31,0.09258317413886594,0.26114492676939555,0.0,0.4497447046130705,0.46852234370293233,3.8837724440351074,3.783885408474628,3.6217884336158077,,
31,2025-02-01,0.0964420359152603,0.34863643677322,0.0,0.39230371428503436,0.3134671266039831,3.837871395903604,3.3073177346828535,4.227281346238593,5.085844481880458,3.757698149582011
32,2025-02-02,0.07082361313340862,0.29690724339244173,0.0,0.32946812548606214,0.04271979065851622,3.2653428132979965,3.233109182216181,4.145896056922939,6.209373282561349,4.420926143437881
33,2025-02-03,0.004924492406355341,0.24893243073170762,0.0,0.31999044545782407,0.013742061847427128,3.9689606288101946,,3.4423446658757193,,4.80734993596076
34,2025-02-04,0.10605780273784995,0.19410366836145665,0.02924344250333185,0.32494768275974095,0.0,4.137271547824242,3.926771666718339,3.176263345991063,5.804339984470626,5.228853145071457
35,2025-02-05,0.21233876584417705,,0.08623507862387396,,0.0,,3.8598928712508944,3.0630040156684974,,5.49274627211828
36,2025-02-06,0.23899303318770881,0.11570403050680367,0.05932356287376253,0.5053154417128183,0.0,3.7898865582900476,6.65845180066723,,5.014563176870235,5.554414679920857
37,2025-02-07,0.447096873173432,0.17390813054389592,0.0,0.48775141840172237,0.0,2.8344450718727208,4.423728979896769,2.9488997167320465,3.7759285196257943,4.647799197138501
38,2025-02-08,0.5264629546579943,0.15869200960395627,0.0,0.521758499290008,0.0,3.0632995959913147,4.428923552813641,3.025097666537889,3.934566603558978,4.5273049304452835
39,2025-02-09,0.5645134607891412,0.10605129107820055,0.030267988709943086,0.614668498848892,0.0,2.940225448750241,4.31949630254188,2.7568980733264095,3.889960725222136,5.0541283276322115
40,2025-02-10,0.4897467583993697,0.08511315908323928,0.0,0.5634924210347025,0.0,3.2420413742061696,4.078616701113163,,5.079349319404564,5.086654935037134
41,2025-02-11,0.2457113315785179,0.10669308376495151,0.0,0.6442876313629752,0.0,2.8103094801878554,4.7216921198711965,,,5.7281896358446005
42,2025-02-12,0.15217076479586583,,0.0,0.7057715388495998,0.02358112681739636,2.6948977699129015,4.998694698540142,3.394185200507863,,5.318730360398543
43,2025-02-13,0.18820638550809277,0.027276105489379025,0.03581848748077497,0.8271172456110296,0.17732122838239187,3.0710046005906384,4.901519062024581,3.746464345245786,3.8556974592919975,4.663032641566369
44,2025-02-14,,0.0701964329162121,0.0,0.2759975221705172,0.2927602603563606,,4.7942848213580875,2.887069635188396,4.305030828176526,4.102248703108677
45,2025-02-15,,0.11096403038968636,0.0261945373690431,0.2609783819683322,0.270785601845795,3.112970311860371,3.759954522691791,3.1540817674202954,3.635778855804245,3.7710389837310134
46,2025-02-16,0.262086815297457,0.1362747592008972,,0.24678291956987508,0.23106141023769844,2.7048177616289983,3.522945506237342,2.1690630868072205,3.000851170374891,3.489919411121972
47,2025-02-17,0.2688048939018703,0.059900362776976634,0.002668490970909954,0.736849615512677,0.19527361214307232,2.5732275440922767,3.4748696259109426,,2.5926156384750114,3.5981733019351654
48,2025-02-18,,0.1199436479525015,0.0,0.779668342829651,0.10531879652025485,2.7837613705496578,3.0947495372988056,,2.9184640578666143,3.2071122906100373
49,2025-02-19,,0.1172416932616901,0.004071949304255397,0.7404423680731883,0.11514603255748247,2.943733087315493,3.6502900350440717,1.19390481556661,,2.5019572767705864
50,2025-02-20,0.37985052122464474,,,0.7477283448543965,0.1383221575741354,2.190209617301094,3.032833325859224,1.094975965996306,,
51,2025-02-21,0.37598203140522934,0.26282830203669266,0.1741104731012815,0.6301987868063843,0.20947335404537618,,,0.9943397382278533,2.1363704765603924,2.0402426744596047
52,2025-02-22,0.3247075270789392,0.3265294710184987,0.10786819367584471,0.874481341955589,,2.588461308788762,2.9113960091593705,1.1436331833459228,2.075645863918706,2.552247103408257
53,2025-02-23,0.12040905783393105,0.2718799457508733,0.18261405382933021,0.7531456507559983,0.21935933468717922,2.5377298529698513,2.2296952386070075,,2.200589913926307,2.2191193842838404
54,2025-02-24,0.09693019724821639,0.21459077656688452,0.06804553799290601,0.8333553704454456,0.30137003973352805,2.0633556273495874,1.808140179990646,0.9273744837719886,2.708005587543358,
55,2025-02-25,0.09457364342539,0.17745968302392706,0.0668776873209013,0.7367966894780738,0.20709422056003918,2.74225654655904,2.6168667023190233,0.8977420171484106,,1.534482050881122
56,2025-02-26,0.0,0.36483014207773057,0.033133463051434595,0.7725155708782813,0.16085593722161792,3.1410379193495803,2.713726264042656,1.2322862902829,,2.756441279503159
57,2025-02-27,,0.4347067402845078,0.04696355928270354,0.7209866827032281,,4.028729352698958,2.7359322706113702,0.5675952069627697,,3.7350560759797933
58,2025-02-28,0.0,0.4251286923278005,0.0,,0.16540505490307772,3.332030128577758,2.7284038747941977,,2.964448972340071,4.593301532358322
59,2025-03-01,0.2534313823231206,0.25304033373169,0.0,0.7140971668036842,0.19916670987671325,2.2709900239840737,2.8676549125034105,1.3159108320657742,3.5409918101788813,4.1623397953479335
60,2025-03-02,0.1982206240444704,0.21350953967221578,0.0,0.6654344715744281,0.2240099501850547,,3.1353714360030542,1.6873044567804067,3.443799964543866,4.012807838164975
61,2025-03-03,0.06798014726849065,0.1265088411547255,0.0,0.5146219470052635,0.24949437693837395,,3.3559216457396994,1.8739653109119647,3.5769420677568897,
62,2025-03-04,,0.03138194790555508,,0.5774686399100546,0.2718403847499595,5.765361604721339,3.9544962829644676,1.9304738071870657,,4.917154558028439
63,2025-03-05,0.31792424709882505,,0.0,0.5260779025625442,0.02249155435620115,6.411530736283568,4.49803780322309,2.0471460546703595,,4.553131626523041
64,2025-03-06,0.287138729578416,0.15492346151213482,0.0,,0.12883987586922502,,5.734250735630911,,5.069217730424364,5.038701011703841
65,2025-03-07,,0.06668554560807127,0.0,0.40980842757245495,0.1285765381779124,,5.638217239611514,3.1767594883922063,4.500928485198335,
66,2025-03-08,0.503703390996832,0.17192258004791788,0.0,0.22340591480126873,0.24094264195030551,5.364673195962075,,2.3306861111412087,4.937824256753601,4.585303095634179
67,2025-03-09,0.41225149040076847,0.02122406601053664,0.0,0.27711675891820675,0.2001109519996111,4.67707423879632,,2.6125083218115233,4.6631512836220015,5.107630331770316
68,2025-03-10,0.4858808119957295,0.22566418156854184,0.0,0.16891307914918907,0.24206655385531797,,5.463456257553525,2.5527733731980513,4.357035836540213,5.22188406299855
69,2025-03-11,0.5353483829304103,0.019777841974753352,0.0,0.18506963135463808,0.0035856759131734084,4.5714545355567235,,2.8648282259580284,5.4084362326319475,
70,2025-03-12,0.4658374318581593,0.014555858287114032,0.0,0.3188607320910244,0.09457109492786131,4.355069739623735,5.3888894387267,2.6910272341939763,5.535157337842561,3.7771391033069883
71,2025-03-13,,0.0,0.0,,0.17201045636339876,4.388070746876981,,,4.975056337494037,4.163188302616215
72,2025-03-14,,0.14552047438400742,0.0,0.11690061794758747,0.2296024473224092,,4.592668307131054,,,4.084548812021058
73,2025-03-15,0.24877071049354843,0.056276209527682614,0.0,0.0,0.09370311206331436,,3.9167517421776132,,4.043944068128635,4.890242405457337
74,2025-03-16,0.3179035367788884,0.12361309404228389,0.0,,0.2761377697766212,,,2.7927718653183558,3.170819670208714,4.655612488035957
75,2025-03-17,0.36995448347170923,0.07041412038035486,0.0,0.04335062992337397,0.27041565431579473,,5.506753528822606,2.8345109549110514,3.8463723939354653,4.605586287150517
76,2025-03-18,,0.12936797828618402,0.0,0.06675362903978331,0.19231561300617458,,5.6748467533057445,2.0967578488868215,,
77,2025-03-19,0.3867121835663292,0.09608000508451874,0.0,0.4299018561076843,0.17510807922402652,,5.280425911619068,3.33881011213074,4.201400896214086,
78,2025-03-20,0.47613444802579447,,0.0,0.3632915363018119,0.1499568821409378,,5.77089160903025,3.6837797457503996,4.2076864572792685,4.116793916991146
79,2025-03-21,0.3598728626619904,,0.06945462097929501,0.30712476098029684,0.26451958080188864,,6.328608587353429,,3.384103119106361,3.8529244827105837
80,2025-03-22,0.3343860747896873,0.3069566341182299,0.3848627421382425,0.4645376638168299,,,5.284417436288612,4.491375495818548,3.592976769700662,3.7817276252892853
81,2025-03-23,0.09405389022751406,0.36154851651098024,0.5415830271519038,0.24278791646119718,0.09564788612078926,,,,4.4011999366886805,
82,2025-03-24,0.10947806604271637,0.17920979530634323,0.4581999051936462,0.08475762945341372,0.050952765735442655,4.401011153487426,,3.9588805564370833,4.272627752758888,5.943287006732862
83,2025-03-25,0.01584070433820116,0.21923548609133126,0.41999875563594097,,0.18322408902665943,2.077404114016413,,,4.387939977892165,4.3795054399609565
84,2025-03-26,0.0,,0.3121999649765696,0.15171111481100016,0.0,,4.352228793873313,3.9083122279587776,,3.5958383571170174
85,2025-03-27,,,0.29291761529535537,,0.0,3.8366209634757364,,3.594221083276088,,3.519547665571346
86,2025-03-28,0.09099770206252375,,0.23712440828833067,0.2525120174704383,0.18922009357839736,3.46939069674322,4.000953011493205,3.2064233994815385,3.412519451652592,
87,2025-03-29,0.1398271168805404,,0.31097162432770087,0.46488963881609324,0.12590076247271093,2.2301195633831634,5.315066826276499,,,3.9034060205915586
88,2025-03-30,0.10432090238550981,0.5945052287401954,0.23427044392008234,0.44617204871913324,0.06421543459385061,2.3024210498210795,4.942580764912646,,,
89,2025-03-31,0.21019783246678658,0.5245804121433437,0.020632160882262107,0.6606423597755509,0.0,3.0074716227493385,4.788762788852619,,3.3201856688546263,3.588469696555989
90,2025-04-01,0.23456763597813785,0.43036485682507,0.13493783586955144,0.47358535488576103,0.09331722335879125,3.0840327726357972,4.91067903716424,,2.359278342147282,3.706376582734852
91,2025-04-02,0.42701827969025075,0.4002114546677334,0.2985635548719966,0.2819910143032629,0.17970611426918612,2.446987155636495,,3.3419575490142477,2.2213357395974676,2.8820256441237797
92,2025-04-03,0.6561795966618632,0.3895686890406216,0.32370990381435416,0.5699509676408794,0.3372393033625542,2.6032994644410636,5.41163984800672,,,2.1706713152301838
93,2025-04-04,0.6916689791997226,0.3881901986955946,,0.6927712069673757,0.594634275462288,3.4459316348000693,5.1732956578802884,4.231834896801811,,2.649041339964469
94,2025-04-05,0.5995949328196645,0.355507311077048,0.32168481841605845,0.8126640358790307,0.523841494180776,3.277477006313236,5.228112593921241,4.712274354183649,,2.3659178281364825
95,2025-04-06,,0.20918468909096355,0.3397529769239624,1.0,0.4662822002717978,,,4.72578914856822,3.9854288307533507,2.175631854174131
96,2025-04-07,,0.22480294935846198,0.2993746203769981,0.8967643661389828,0.4880371724009915,2.535639307891487,4.629765195474272,4.506993718939292,5.088865442468208,2.837113014589672
97,2025-04-08,0.39317868382140775,,0.23794400359434809,1.0,,,,4.9350216585676066,,
98,2025-04-09,0.3972508696342491,0.37127417594791123,,1.0,0.7066508344758123,4.308432663981447,5.2503260937027285,3.8835242088274446,,3.0210297702716638
99,2025-04-10,,0.33857506003092314,0.47517933333765405,0.9093150515126276,0.923745302788103,4.556948401815546,,,4.446396257525703,3.6705612501750875
100,2025-04-11,0.7159348689402129,0.420892637659208,0.507735260202328,0.5471437822801363,0.8955169762449252,4.245322524247183,5.062686837695834,2.7118573212742842,3.400138925727467,3.8306083486364537
101,2025-04-12,,0.6088719506994592,0.4324186942168336,0.6247936799016391,0.6583807815822791,3.366966612744757,4.559066487568161,2.8962497689041786,3.0978318416181283,2.58834216266165
102,2025-04-13,0.7902852113466908,0.5371836657254135,0.19792597382846738,0.5707955586638745,0.3988938808528595,3.5133427127495405,,3.4543267192349325,2.5639714791017396,
103,2025-04-14,0.6771521912317632,,0.2665335272992923,0.6932842102334957,0.46681282230211196,4.11343782346583,4.483249794135915,2.804361253134434,,3.0647288998307722
104,2025-04-15,0.6850375334107756,0.7135443250037298,0.31159771698838507,0.7395001506012137,0.40409247962528855,,,,,2.6950736062128433
105,2025-04-16,0.5078444914205271,0.8141062677191995,0.2895774422307019,0.8328199820894445,0.4551061790162333,4.209143830431524,,3.825445258095098,2.768293231923595,2.612735431044372
106,2025-04-17,0.5619178654996203,0.8233528940713656,0.22874258396536185,,0.5242210032386361,4.460069789110287,5.033507352837689,4.2275315757281655,,2.1110010565733264
107,2025-04-18,0.8316469803815913,0.6758062834433015,0.3227370349764706,,0.6317394725205653,3.4968841393379773,,3.5103429285576184,3.430456054885192,1.1651090762632756
108,2025-04-19,0.8525483915471647,,0.32991412724450736,0.9265924214362891,,,4.080616551380292,3.0074526667078425,2.9651773999091082,1.6677905206356216
109,2025-04-20,0.6602529200337006,0.48961236864365476,0.1297555471050145,0.9708851565939487,0.6891052580921668,4.584761184689147,4.370264139819152,,2.9402241324275735,2.880009244875895
110,2025-04-21,,0.4519176647000044,0.33500049849687175,0.7124754237103057,,,,4.525506368728349,,2.6880825683487375
111,2025-04-22,0.8201043171174672,0.5954216193965534,0.42656392288420686,,0.6548609659778625,,4.03602049994195,2.85291258926385,,3.300710271254483
112,2025-04-23,0.7897152768260723,0.7251776360986882,0.2965548201615961,0.8388990344819972,0.5352956101683358,3.1322118832487345,,3.32957837002746,,
113,2025-04-24,0.7866857381462189,0.7765520819098678,0.08674921668142418,0.8739693618833266,0.34311895783131807,2.516288435081213,3.68408062185349,1.734081633677629,,3.2043591980808364
114,2025-04-25,0.6371237717509475,0.5306986701005609,,0.8126619831411874,,,,2.4100360803355905,3.8113932642497725,3.934307479567123
115,2025-04-26,0.5496438416211084,0.7247299870552888,0.22938765135752698,0.7830945312930095,0.5116517691075938,3.598262053416207,,3.1789541929489875,,2.154846672678125
116,2025-04-27,0.5577494162661212,0.7849913378914092,,0.9350440993369538,0.32200542331282866,4.238436321771306,4.042683270347293,2.541049646549162,,
117,2025-04-28,,,0.04689232975993193,0.9789769836650845,0.37885611556641874,3.7430301882086683,,1.9888636805772957,3.5543915837172486,1.4841416194837884
118,2025-04-29,0.5475700957035273,0.7456814647188568,0.0,1.0,,,,2.6924301250913216,3.0564354527967894,1.9987189984585219
119,2025-04-30,,0.8031508977551973,0.0,1.0,,,2.9821724150494857,2.204366757592699,3.235655158670731,2.728131871325515
120,2025-05-01,0.6647383053716227,0.6015683192805161,0.2724904477270345,1.0,,,4.459237368491634,3.4169581324045657,,3.3263218899416698
121,2025-05-02,1.0,0.6144874669314847,0.36177360415255366,1.0,,,,,,
122,2025-05-03,1.0,0.7044614737857513,,1.0,,,5.0655687208923235,,4.377109444282642,3.21393931009987
123,2025-05-04,,0.631026925681032,,0.9608764964845558,,,,2.7492248695000976,3.766306096146665,3.55942348678544
124,2025-05-05,0.8073497292896435,,,,,,5.109864715701222,,4.344043213553728,3.3814085521340216
125,2025-05-06,,0.5919642021596523,0.15437738391501515,0.9600622821759756,,3.737194179676739,5.157726313806034,2.8733220260368872,,3.3759601161952126
126,2025-05-07,0.7832685304079947,0.6242282527900348,0.108666101843944,0.9645139494013865,,,4.980061763049347,2.6497066657870456,,3.917079103961479
127,2025-05-08,0.7774679280985128,0.645560768002908,,0.8721523403671473,0.24383822477352823,2.0335751365054726,4.360887123276337,2.1572226792946645,1.534812821156764,2.8753895624704056
128,2025-05-09,0.8578801010177235,0.6750044850338719,0.401637314415754,0.7822025072220105,0.24955068593659185,2.4003730148809295,,1.8160569970984028,1.46297305304442,2.1571341627318663
129,2025-05-10,,0.5846799758906045,0.47844196973408504,0.8914139639614095,0.17757560110324916,,3.5432736719945384,1.6852360618651425,1.6648915068022618,1.901252334328062
130,2025-05-11,0.485987928915645,0.4303519046148949,,,0.28737349385648375,2.7157733895716514,3.1819448738761675,2.1113979687974846,1.5320718643651685,2.2273731844396667
131,2025-05-12,0.37712891424525585,0.35400020352377276,0.5657874738484111,0.9089171139543237,0.18292630896983306,2.255640690199232,,,1.238821853330362,2.032417319962988
132,2025-05-13,0.29312749204293953,0.5425010177687455,0.45184094416929155,,0.1850093192134446,3.216817091545359,,3.254612228083686,,1.3948510692300577
133,2025-05-14,,0.7544588286153738,,0.8119199618109892,0.04021183761309363,2.658408957609463,1.562154017167058,,,
134,2025-05-15,0.4057077815987833,,0.9137322178857994,0.8979941804354877,0.24036199829879856,2.9473780335116033,,3.33180964897104,,2.029721909308774
135,2025-05-16,,0.9543539035728259,0.632349555223901,0.811049860168942,0.21431403042103936,3.240040219750431,1.3110038546178853,,0.3908772247181786,
136,2025-05-17,0.4252083017168342,1.0,,,0.2738436697010562,,1.5555092445253846,,0.9922253063650953,1.4276465732921995
137,2025-05-18,0.4650467063481578,1.0,0.4505461026192609,0.6011264131886904,0.07020860438658003,3.8966394140819958,1.4217162633979936,3.396596840643835,1.7954154617501152,2.3881307141795567
138,2025-05-19,0.4336401077693699,0.9739935145887051,0.4488793217263869,0.506401403667724,0.061024031067105376,3.078551957156476,1.5338080431893462,3.884108436239282,1.7328087445713662,2.4676175157036764
139,2025-05-20,0.4613739759979646,0.9495011173378765,0.45286298180770856,0.632829620744059,0.13356123585160756,,1.9773421446714528,2.5395978584206302,2.369204578124918,
140,2025-05-21,0.7637595847196651,,,0.6466456765401187,0.20596049425312787,3.043445870969478,2.7420487935741003,,2.931560190529986,2.6970068530787796
141,2025-05-22,0.5851501836898051,0.9026810065296283,0.3601060743889475,,0.26044306916975557,2.651972992651535,,2.9329131130316535,,2.73720466014989
142,2025-05-23,0.6285795569057008,0.8063707312293361,0.2701116954053455,0.9411569995532675,0.2160243307951777,2.2149023815503095,,2.398829352211888,0.9367572810219973,
143,2025-05-24,0.4998920416397187,0.8664490945309261,0.1677058677599424,0.8930523412580239,0.30065838604931105,,,,0.6743534329576957,1.2804219917230097
144,2025-05-25,,0.9091902506505113,0.007257043279716824,0.7199454108199445,0.3562464112714494,2.0058691889123983,2.4516198608741426,1.3857751542264065,2.221067646160282,
145,2025-05-26,0.3755530141337453,,0.07868738502338309,0.6279813834474072,0.4606372721333272,2.0174782368276505,2.294266196026278,1.3614209737187544,2.766807997946457,2.0827601389740065
146,2025-05-27,0.5662413004908031,0.7342831639861688,0.03340369563028188,0.5267244353284255,,2.043639611800309,,1.7115878926308945,,1.800091563656007
147,2025-05-28,0.6422845071164954,,0.053355491914845,0.4481423611310992,0.46444673120279206,2.110410339387469,1.7885430477316135,1.4354219333057592,2.411753936474165,1.126396304693262
148,2025-05-29,0.8241257574782375,,0.052278592236859406,0.6046382617966047,0.4164309252920976,,1.1781523571597372,,1.7206321876020214,0.9224954682833404
149,2025-05-30,0.7963052394460238,0.9015603457859765,0.04638703900995636,0.7566155648629749,0.4284257238289492,1.5641030862031746,,,0.9047551385198309,0.46689072344901883
150,2025-05-31,0.6733082721647501,0.9717005137001827,0.12404382125948202,0.8644049545554331,0.2947829364726245,0.933958277613652,2.668750727132034,,1.4344122051333044,
151,2025-06-01,0.6948122287248301,,0.14998520120258477,0.813874088661278,0.28422745867018445,1.3523717819183427,,2.0856906356878695,1.6689776600442807,2.1729566199645816
152,2025-06-02,,0.9730121863455217,0.052429186545339485,0.7054870009207018,0.0,2.3050594944952607,1.7209943460447263,,1.839362831003173,3.3480889291976172
153,2025-06-03,0.6856655081235432,0.8583822084900046,0.12386414843901394,0.7235919215322235,0.16881244329335138,,1.5875389274176235,,1.7905548877517705,2.972259559863329
154,2025-06-04,0.7981302605102445,0.891204957879427,0.04766676481126386,0.5984719559766407,0.17785459382241142,2.0167998988623053,,1.9697407256340869,1.9015625550920867,1.3760215228104795
155,2025-06-05,,0.8454520021198849,0.025065328173180718,0.6132392306334795,0.06354853085882023,3.8367703424662496,3.628815769927002,2.104163323840452,,1.047068982418439
156,2025-06-06,0.7216808136176859,0.9382707208745475,0.000642101248811075,0.6418922702239404,0.04354137276671187,2.276898026183323,,2.2451320223628306,,
157,2025-06-07,0.9410009109671088,0.809771827399431,0.0,,,,2.4950100227334735,,3.385579786114495,0.7834004227963893
158,2025-06-08,0.7364285418704313,0.7433581931029105,0.1996739579216291,0.8893325567091206,0.4444602326652195,1.9902087416664898,2.5083753843153573,0.3876507890491989,2.8929439134448667,0.8321959448225584
159,2025-06-09,0.8566204936588114,0.7821569331876707,0.35054394115138715,0.9257596001285573,0.35333518083901294,1.5439909289759561,3.930034842306043,0.40915046801970845,,1.198869363323346
160,2025-06-10,0.7915902247213814,0.9205222382168794,,0.9060602243670246,0.32942509977744483,2.77108404257962,3.1655225381515555,0.0,3.3449362278423163,2.7859733470834236
161,2025-06-11,,0.9960378236649631,0.16712364043993702,0.8347863958692018,0.4381478211251365,1.9938866575312901,3.1724563453467147,,,2.5575000066176106
162,2025-06-12,1.0,0.9768611961810237,0.2838513662239059,0.7822856970663808,,2.5411939171455495,3.6788834363046674,0.0,,3.1478687978776625
163,2025-06-13,1.0,1.0,,,0.41474969591470995,1.9228055703771254,3.5027587273464595,0.6061007550269675,,
164,2025-06-14,1.0,1.0,,0.963186156501366,0.5379377634885758,1.3634042354093103,3.9231469610308247,,3.0649214688190956,
165,2025-06-15,0.7701302545666711,,0.8076350229960528,1.0,0.46154431527963485,1.2114454405887012,,0.27985936168199477,2.7322623601769465,0.7220279524358412
166,2025-06-16,,0.9858564411174616,0.6438953562943688,1.0,0.5633805665305294,,4.320682682218182,0.8142901114276766,3.285985355176541,1.308953694223316
167,2025-06-17,,0.9203764233206551,0.6457136007568818,0.9667492505206299,0.5735173188680922,0.9685884562343774,,0.9465607335755027,,1.6177570941218227
168,2025-06-18,,0.845820399141847,0.6132455962181261,1.0,0.5841652911388314,1.5239280334958534,,0.6076164498916712,2.3148981466024803,1.624716040931716
169,2025-06-19,,0.7981784535719842,0.636736616802122,,0.6543310665445558,1.9116794906143695,2.5454892358520804,1.4081543359209574,2.5431832427215246,
170,2025-06-20,,0.804982624532568,0.6098018480585063,1.0,0.7109164959605112,1.8679736845345833,,0.0,,
171,2025-06-21,,0.8661443125095823,,1.0,,0.15878116723527191,,0.4001615439748976,1.9150653607065882,0.3386824642181387
172,2025-06-22,,0.8623139520128671,0.9293929703539695,0.9450815379611325,,,2.1965701995409614,0.7152773484291223,3.011566998921545,
173,2025-06-23,,0.6078767071404695,0.7782465807283271,0.8573596904475228,0.6804121672226617,1.3198442851582437,,1.4552447606319154,2.5160909870358936,0.35172278795863887
174,2025-06-24,,0.608533456272018,0.7027604184222485,0.8543981218567607,0.5719151737159077,3.598443510257119,3.3088599903777562,2.2229143542235565,,2.1222390358695105
175,2025-06-25,,,,1.0,0.7756632829051819,2.640531039824288,3.6639703243300974,2.9025218407160973,3.7100108055189125,3.1021030344071527
176,2025-06-26,0.4883469029761013,0.7203804363347881,,0.9814968186017907,0.7309789617478255,1.4707253811685315,2.9471118324175665,,,2.4046098218214222
177,2025-06-27,0.6365276746192543,1.0,0.6401420541775092,0.941868457007573,0.49931884025788137,0.6183731446204693,,,1.915544491746582,
178,2025-06-28,,1.0,,1.0,0.4568154858474853,1.6119039778712978,,1.969355625344241,,
179,2025-06-29,0.6012172031918852,1.0,0.5471104709076907,1.0,,2.3562087596517314,3.444436259474539,,,0.29728425218527416
