predictor,criterion,predictor_label,criterion_label,beta_abs_recent,beta_last_abs,beta_signed_recent,pcorr_abs_recent,pcorr_last_abs,focus_recent,stability_recent,precision_recent,ci_width_recent,change_last,local_pred_out_strength_abs,local_crit_in_strength_abs,local_pr_mean_pagerank,local_pr_mean_eigenvector,local_pr_mean_katz,local_pr_mean_betweenness,local_pr_mean_closeness,local_pr_mean_participation,local_pr_mean_core_number,edge_impact,beta_abs_recent_norm,beta_last_abs_norm,pcorr_abs_recent_norm,pcorr_last_abs_norm,focus_recent_norm,stability_recent_norm,precision_recent_norm,change_last_norm,contrib__beta_abs_recent,contrib__beta_last_abs,contrib__pcorr_abs_recent,contrib__pcorr_last_abs,contrib__focus_recent,contrib__stability_recent,contrib__precision_recent,contrib__change_last,local_pred_out_strength_abs_norm,local_crit_in_strength_abs_norm,local_pr_mean_pagerank_norm,local_pr_mean_eigenvector_norm,local_pr_mean_katz_norm,local_pr_mean_betweenness_norm,local_pr_mean_closeness_norm,local_pr_mean_participation_norm,local_pr_mean_core_number_norm,contrib__local_pred_out_strength_abs,contrib__local_crit_in_strength_abs,contrib__local_pr_mean_pagerank,contrib__local_pr_mean_eigenvector,contrib__local_pr_mean_katz,contrib__local_pr_mean_betweenness,contrib__local_pr_mean_closeness,contrib__local_pr_mean_participation,contrib__local_pr_mean_core_number,edge_impact_pct,edge_impact_signed,edge_impact_signed_pct,edge_rank
P02,C03,Interoceptive awareness/body-scan practice (mindfulness) since last prompt,Headaches triggered by muscular tension,0.010636866856779547,0.03529575823001019,-0.010636866856779547,0.09420399878004933,0.10317262981973169,0.4327124707608154,0.9909272208185281,0.9680410517590752,0.03301404231034495,0.011419874977515843,0.056353658319758526,0.1616003481861624,0.07704329126760673,0.3604721570152527,0.2685304971398709,0.059339621219075225,0.003434665291671168,0.2341034811588419,2.5818362651785307,0.48557728477290085,0.2574689240218554,0.3780477541849187,0.36097318868533673,0.36165693240952834,0.4722437727580308,0.659444344454593,0.7678086070070258,0.03842151746802824,0.04325477923567171,0.027219438301314146,0.025990069585344243,0.01301964956674302,0.028334626365481848,0.04747999280073069,0.03685481313633724,0.0027663492576980335,0.3274447876382925,1.0,0.48920981040050215,0.78455703952212,0.9967568815320013,0.2376449516589812,0.46503324585645983,0.5106152959220154,0.7738110319987715,0.026195583011063398,0.08,0.021742658240022323,0.034869201756538674,0.03544024467669338,0.006337198710906166,0.010334072130143554,0.011347006576044788,0.03439160142216763,48.557728477290084,-0.48557728477290085,-48.557728477290084,11
P01,C02,Progressive muscle relaxation (PMR) practice intensity since last prompt,Low moment-to-moment awareness of bodily tension,0.016647736414262787,0.0,0.016647736414262787,0.14454373607841026,0.16326947096111186,0.12305781804218817,0.9866147290848517,0.8781686659312378,0.13873341055680746,0.008299217865324993,0.17118678571278656,0.12285184114342096,0.0753817495622379,0.2673874810870788,0.26750893897335926,0.08987087201539536,0.004399336893899015,0.3359253489511171,2.3536932268792734,0.4807771563673561,0.4029640343996397,0.0,0.5985362611001706,0.5867272762728475,0.13430000794161698,0.49757074210840785,0.11485863194352441,0.30118768052595646,0.06769795777913946,0.0,0.04309461079921228,0.021122181945822507,0.008058000476497018,0.035825093431805365,0.005513214333289172,0.021685512997868864,1.0,0.7403384246232922,0.4586826526646132,0.5436822698594314,0.5774511855016505,0.39099482488842535,0.779852498769216,0.8049681839793564,0.6261208820291001,0.08,0.05922707396986338,0.020385895673982815,0.024163656438196953,0.020531597706725354,0.010426528663691344,0.017330055528204803,0.017888181866207924,0.0278275947568489,48.077715636735604,0.4807771563673561,48.077715636735604,12
P04,C05,Sleep quality last night (morning diary),Difficulty relaxing on low-stress days,0.0,0.0,0.0,0.2698137516758906,0.2669527699902468,0.0,1.0,0.9739473309859272,0.02674956661948002,0.0,0.0004452238567919992,0.10607341255012678,0.08166846943901288,0.24797725752404484,0.26775562294879174,0.06134994010106404,0.004072798076085385,0.21874332681886866,1.9733176035379825,0.46064273274658624,0.0,0.0,1.0,0.9750344704974458,0.0,1.0,0.8107195060375554,1.0,0.0,0.0,0.072,0.03510124093790805,0.0,0.072,0.03891453628980266,0.072,0.0,0.6279027843010805,0.5741872401808543,0.493454527395626,0.6787043489621858,0.24774221717097583,0.6732870039068298,0.46621122154182965,0.3798817976596105,0.0,0.05023222274408644,0.025519432896926864,0.021931312328694493,0.02413171018532216,0.006606459124559356,0.014961933420151776,0.010360249367596216,0.01688363545153825,46.064273274658625,0.0,0.0,13
P03,C03,Diaphragmatic/soothing breathing micro-practices since last prompt,Headaches triggered by muscular tension,0.0,0.0,0.0,0.1137640767615145,0.09806605850655696,0.0,1.0,1.0,0.0,0.0,0.023823761388461553,0.1616003481861624,0.08707895163101087,0.3330638937883015,0.2683338823287405,0.04331522652664178,0.0031512909076773883,0.12654959048085299,1.8598240174387999,0.45267234309212534,0.0,0.0,0.45328102482698274,0.34253217078162623,0.0,1.0,1.0,1.0,0.0,0.0,0.032636233787542754,0.012331158148138543,0.0,0.072,0.048,0.072,0.13692353096422583,1.0,0.6735928962463323,0.7136328081616281,0.9160549568315866,0.1571589305962796,0.37255440470730034,0.19969192524238816,0.30641085207854313,0.010953882477138067,0.08,0.029937462055392553,0.03171701369607237,0.03257084290956752,0.00419090481590079,0.008278986771273342,0.004437598338719738,0.013618260092379698,45.26723430921253,0.0,0.0,14
P04,C02,Sleep quality last night (morning diary),Low moment-to-moment awareness of bodily tension,0.0,0.0,0.0,0.044943739651535586,0.07246829426487544,0.0,1.0,1.0,0.0,0.0,0.0004452238567919992,0.12285184114342096,0.10563749133400188,0.4075748392335645,0.2679857693294415,0.03772592390586739,0.006067778441143745,0.38122373875571747,2.2396620405147214,0.4525901399390515,0.0,0.0,0.12850438502112643,0.2466652751081289,0.0,1.0,1.0,1.0,0.0,0.0,0.009252315721521102,0.00887994990389264,0.0,0.072,0.048,0.072,0.0,0.7403384246232922,1.0,0.9064444244938996,0.7731695409509552,0.12908543783128426,1.0,0.9359195419973925,0.552301916782791,0.0,0.05922707396986338,0.04444444444444445,0.04028641886639554,0.027490472567145076,0.0034422783421675803,0.022222222222222227,0.020798212044386505,0.024546751857012935,45.25901399390515,0.0,0.0,15
P06,C03,Passive jaw-clench/bruxism sensor event count (per EMA window),Headaches triggered by muscular tension,0.0,0.0,0.0,0.06631384949572319,0.0872396495261171,0.0,1.0,1.0,0.0,0.0,0.0020284218786452,0.1616003481861624,0.08516202826059044,0.4422370569473967,0.26866218444213075,0.028974031650673922,0.0037769146534730397,0.16872236693070464,1.9657674247183472,0.4472268079559043,0.0,0.0,0.22935411576839027,0.30198588672153587,0.0,1.0,1.0,1.0,0.0,0.0,0.016513496335324097,0.01087149192197529,0.0,0.072,0.048,0.072,0.00927248178266337,1.0,0.638373664669207,0.9961396791055153,1.0,0.0851271481167524,0.5767258551791545,0.32160756885182734,0.3749941313495515,0.0007417985426130697,0.08,0.028372162874186983,0.0442728746269118,0.035555555555555556,0.0022700572831133975,0.012816130115092325,0.007146834863373942,0.016666405837757848,44.72268079559043,0.0,0.0,16
P06,C02,Passive jaw-clench/bruxism sensor event count (per EMA window),Low moment-to-moment awareness of bodily tension,0.0,0.0,0.0,0.0881956474340653,0.10444538301867519,0.0,1.0,1.0,0.0,0.0,0.0020284218786452,0.12285184114342096,0.0860053810233076,0.3827115240245143,0.26814706940825184,0.05407974962889429,0.005010476459746587,0.24436250263815293,2.0974762158922595,0.44529766212088207,0.0,0.0,0.3326186027756037,0.3664235556579192,0.0,1.0,1.0,1.0,0.0,0.0,0.023948539399843462,0.01319124800368509,0.0,0.072,0.048,0.072,0.00927248178266337,0.7403384246232922,0.6538684083348495,0.8421057429191581,0.8393762867168509,0.21122609817215912,0.9792970570014962,0.5402727031818987,0.46025682998725337,0.0007417985426130697,0.05922707396986338,0.02906081814821554,0.037426921907518146,0.029844490194376922,0.005632695951257577,0.021762156822255473,0.012006060070708861,0.020455859110544598,44.529766212088205,0.0,0.0,17
P04,C03,Sleep quality last night (morning diary),Headaches triggered by muscular tension,0.0,0.0,0.0,0.047197399481536347,0.04614267991507899,0.0,1.0,0.9301094373293189,0.07514230032044636,0.0,0.0004452238567919992,0.1616003481861624,0.10479413857128472,0.46710037215644684,0.2685008843633204,0.012620205927647022,0.004834216634870197,0.30558360304826915,2.107953249340809,0.44409088671053254,0.0,0.0,0.13913984682776373,0.14807248784027988,0.0,1.0,0.4922239936923972,1.0,0.0,0.0,0.010018068971598989,0.0053306095622500755,0.0,0.072,0.023626751697235066,0.072,0.0,1.0,0.9990703153800615,1.0,0.9846021102326834,0.0029864877758775366,0.9217749051542066,0.717254407667321,0.46703921814508914,0.0,0.08,0.04440312512800274,0.04444444444444445,0.03500807503049541,7.963967402340098e-05,0.020483886781204594,0.01593898683705158,0.02075729858422619,44.409088671053254,0.0,0.0,18
P08,C03,Threat reappraisal / cognitive reframing practice since last prompt,Headaches triggered by muscular tension,0.0,0.0,0.0,0.04146018153322129,0.06803965763890095,0.0,1.0,1.0,0.0,0.0,0.02304133290056599,0.1616003481861624,0.07358411845020447,0.34850584014866204,0.26847671914195825,0.0027102741090712927,0.003537786034750456,0.3138296686437544,2.1778849228247985,0.4363251745212633,0.0,0.0,0.1120647924857612,0.23007946544953367,0.0,1.0,1.0,1.0,0.0,0.0,0.008068665058974807,0.008282860756183211,0.0,0.072,0.048,0.072,0.13234100003625254,1.0,0.4256551527645703,0.7535918587315151,0.9746833260702575,0.0,0.4986865587777227,0.7410926388427023,0.5123100246596095,0.010587280002900204,0.08,0.01891800678953646,0.03349297149917846,0.034655407149164714,0.0,0.01108192352839384,0.01646872530761561,0.022769334429315984,43.63251745212633,0.0,0.0,19
P03,C06,Diaphragmatic/soothing breathing micro-practices since last prompt,Habitual anticipatory muscle bracing in absence of immediate threat,0.0,0.0,0.0,0.22704817430874927,0.2849838195134024,0.0,1.0,0.989461730677212,0.010650507236470208,0.0,0.023823761388461553,0.0726263557124183,0.07557592199987012,0.13715798021781225,0.26714536300499137,0.13100054208229162,0.0026138519391151784,0.12025354876542876,2.2092274028383727,0.43168550850363846,0.0,0.0,0.9878908522393934,1.0,0.0,1.0,0.9234362966094135,1.0,0.0,0.0,0.07112814136123632,0.036,0.0,0.072,0.04432494223725185,0.072,0.13692353096422583,0.4037672979812127,0.4622501421910016,0.2066880147644629,0.4282188857913182,0.5975775729325246,0.19716193520969136,0.18149094246287942,0.5325998200797719,0.010953882477138067,0.03230138383849702,0.020544450764044517,0.009186133989531687,0.015225560383691314,0.01593540194486732,0.004381376337993142,0.004033132054730655,0.023671103114656533,43.16855085036384,0.0,0.0,20
P02,C06,Interoceptive awareness/body-scan practice (mindfulness) since last prompt,Habitual anticipatory muscle bracing in absence of immediate threat,0.00318040970102095,0.0,0.00318040970102095,0.10251657452482063,0.12517229798651291,0.3125826775845646,0.9949860563891898,0.9715069923328016,0.029328669677179012,0.0,0.056353658319758526,0.0726263557124183,0.06554026163646598,0.16456624344476348,0.2673419778161218,0.14702493677472506,0.0028972263231089577,0.22780743944341766,2.931239650578103,0.42789967094142023,0.07698288177299369,0.0,0.4002018604979168,0.44404849884024694,0.3411392851742819,0.8117967142048129,0.7929897100826856,1.0,0.01293312413786294,0.0,0.028814533955850007,0.01598574595824889,0.02046835711045691,0.05844936342274652,0.03806350608396891,0.072,0.3274447876382925,0.4037672979812127,0.2778670563451714,0.27761224612495483,0.5089208104917329,0.6780635939952261,0.2896407763588507,0.4924143131425066,1.0,0.026195583011063398,0.03230138383849702,0.012349646948674287,0.012338322049997994,0.01809496215081717,0.018081695839872697,0.00643646169686335,0.010942540292055705,0.04444444444444445,42.78996709414202,0.42789967094142023,42.78996709414202,21
P02,C02,Interoceptive awareness/body-scan practice (mindfulness) since last prompt,Low moment-to-moment awareness of bodily tension,0.0016442503051103485,0.0,0.0016442503051103485,0.024941581327477105,0.03785745149790165,0.07312716538378425,0.9918943565097993,0.9774488661378774,0.023071420555458154,0.0,0.056353658319758526,0.12285184114342096,0.07788664403032389,0.3009466240923704,0.268015382105992,0.08444533919729559,0.004668227097944715,0.30974361686629015,2.713545056352443,0.42754079704718656,0.039799629212200344,0.0,0.034110285222238634,0.11704324947393498,0.07980784193998317,0.6957467301684243,0.8361592144539939,1.0,0.006686337707649658,0.0,0.0024559405360011816,0.004213556981061659,0.00478847051639899,0.05009376457212654,0.040135642293791705,0.072,0.3274447876382925,0.7403384246232922,0.5047045540661447,0.6305231033357629,0.7853243122502731,0.363743901714388,0.8676044476788015,0.7292804302520867,0.8590737306364734,0.026195583011063398,0.05922707396986338,0.02243131351405088,0.028023249037145023,0.027922642213343042,0.009699837379050346,0.019280098837306706,0.016206231783379706,0.03818105469495438,42.754079704718656,0.42754079704718656,42.754079704718656,22
P02,C05,Interoceptive awareness/body-scan practice (mindfulness) since last prompt,Difficulty relaxing on low-stress days,0.0,0.0,0.0,0.13956772833280237,0.19418016821380985,0.0,1.0,0.9999328025426801,6.720197312170645e-05,0.0,0.056353658319758526,0.10607341255012678,0.05391762213533488,0.14134904238285073,0.26778523572534224,0.10806935539249224,0.0026732467328863556,0.1472632049294414,2.447200619375704,0.42615126107458595,0.0,0.0,0.575053506682914,0.7024917844830691,0.0,1.0,0.9995117902159024,1.0,0.0,0.0,0.0414038524811698,0.025289704241390487,0.0,0.072,0.04797656593036332,0.072,0.3274447876382925,0.6279027843010805,0.06432673520129496,0.21753320623748926,0.6908591202615035,0.48240068105407957,0.21654534460908278,0.25957210979652406,0.6866536115132928,0.026195583011063398,0.05023222274408644,0.0028589660089464435,0.009668142499443968,0.024563879831520127,0.012864018161442123,0.004812118769090729,0.005768269106589425,0.030517938289479688,42.61512610745859,0.0,0.0,23
P04,C06,Sleep quality last night (morning diary),Habitual anticipatory muscle bracing in absence of immediate threat,0.0,0.0,0.0,0.1087839353593205,0.12889324549685963,0.0,1.0,1.0,0.0,0.0,0.0004452238567919992,0.0726263557124183,0.09329110894014397,0.2711944585859576,0.26731236503957123,0.10030552148329687,0.004296777666307987,0.29928756133284495,2.4573566347403815,0.4237623495027652,0.0,0.0,0.42977876287528904,0.4579839223957197,0.0,1.0,1.0,1.0,0.0,0.0,0.030944070927020808,0.016487421206245908,0.0,0.072,0.048,0.072,0.0,0.4037672979812127,0.7877275613247308,0.5535335672830916,0.4967660391923923,0.44340513011212246,0.7463824356565977,0.6990534248878123,0.6932281861463176,0.0,0.03230138383849702,0.035010113836654706,0.024601491879248517,0.017662792504618392,0.011824136802989932,0.016586276347924395,0.015534520553062498,0.030810141606503014,42.37623495027652,0.0,0.0,24
P07,C05,Hourly micro-breaks with movement since last prompt,Difficulty relaxing on low-stress days,0.0,0.0,0.0,0.10782803590728794,0.15845249618674756,0.0,1.0,0.9969623706107604,0.0030468846957369417,0.0,0.103786517750874,0.10607341255012678,0.05639873254091148,0.12184967168381916,0.2674130080170185,0.06288311305339808,0.002488445163443549,0.1343345580589049,2.447200619375704,0.4178663422067512,0.0,0.0,0.42526768627990313,0.5686870906614844,0.0,1.0,0.977930706794013,1.0,0.0,0.0,0.030619273412153022,0.020472735263813435,0.0,0.072,0.04694067392611262,0.072,0.6052497866995106,0.6279027843010805,0.10991165700401284,0.16707477815722346,0.5380756533607148,0.25544291307261824,0.15623560615018312,0.22219718604458877,0.6866536115132928,0.048419982935960844,0.05023222274408644,0.004884962533511682,0.0074255456958766,0.01913157878615875,0.00681181101526982,0.003471902358892959,0.004937715245435307,0.030517938289479688,41.78663422067512,0.0,0.0,25
