t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05
19,2025-01-20,0.13074048919673542,0.4833422316926313,0.7623788037147681,0.47676956775406165,0.18762010174244156,0.09549927139818735,5.530350502552799,5.065035384881157,2.014701963778752,4.319122204344013,1.9731001368255376
20,2025-01-21,0.08324111522294628,0.30975415490447644,0.7820803025512997,0.3770444044963006,0.18370582679959774,0.008473753407724646,5.487664334181725,,2.734542341861758,4.552237926888653,1.8563051842407454
21,2025-01-22,0.06542183997083953,0.31382475954020406,0.6728831897839872,0.25033326053738525,0.32702219783542064,0.1702918395834682,4.667707473075888,4.429433839345255,3.077753376729028,,
22,2025-01-23,0.04719685863963656,0.37757078429195223,0.5696354653336264,0.3177222282394759,0.39822732570874464,0.07075018252874195,3.968530482138795,4.963887872476832,2.5377159058025986,3.2488623314617513,1.6918052440714675
23,2025-01-24,0.20092189999553134,0.16870176503790485,0.7390533059080088,0.37992967006634043,0.3634633458733444,0.003997461711552505,3.316543025618747,5.105794486044038,2.362449967604453,2.488110721382383,1.1278930059260368
24,2025-01-25,0.0169350697766201,0.14901057920293212,0.7337904314686449,0.6021544437685634,0.2945942964698127,0.0,3.1197280030893584,4.519988388263729,2.9045282094784315,3.286761888512318,1.2070404292847392
25,2025-01-26,0.008302974422134006,0.19365333655869615,0.6647863337992879,0.6624352928113282,0.3767766549615346,0.0,3.242459611704182,5.694655634524825,3.0869366598571424,3.4246756684019175,1.5543217986994151
26,2025-01-27,0.10156934040739382,0.1219850485997675,0.562336341043439,0.5925210210868499,0.4974536189496823,0.0,4.082071110268405,5.262665967063843,2.7491288316204963,3.8192873230981013,
27,2025-01-28,0.10433998558767861,0.16445295609517127,0.6813177935497869,0.5502442672639545,0.4070778604540962,0.010738922515773661,3.7834439334151106,4.474100061216344,2.9311157981782885,,1.942484476423102
28,2025-01-29,0.08850276439860916,0.243565766213539,,0.49607319983733394,0.39061777163172084,0.010450075686571685,3.991864556437304,4.346119911920726,2.8768688238308595,3.4501215593721666,1.8589424209453183
29,2025-01-30,0.04945487250991627,0.27187243446005305,0.8235654843088731,0.5792128603623307,0.40980338292024815,0.0,3.303195663181588,4.47078067596577,3.4297745998587823,3.0771013094990503,1.3098386006828626
30,2025-01-31,0.17640837506834112,0.44219934691384466,0.7571577531220485,0.7866073006786896,0.47043186617215677,0.0,3.112279943283096,3.819702268519316,3.6109101328795923,2.178015894538383,1.9128350321663992
31,2025-02-01,0.19495460459043618,,0.7336867973615856,0.757577939759179,,0.0,2.7866786750739907,3.8451065529612136,,1.850497604489502,1.5783919021524504
32,2025-02-02,0.2965356104029313,0.44616456808930005,0.6269843614762396,0.651624282317744,0.5153300687356408,0.03372999665871943,,3.964523623509133,3.2953954726037336,2.361706789132561,1.5660313672235944
33,2025-02-03,0.177751827035549,0.43314650047301984,0.5358528616951105,0.6747474695376394,0.5804814289816171,0.0014643508557858759,5.387676015177325,4.06589479055987,,3.0389195748609987,2.563782269086109
34,2025-02-04,0.2125685397164859,0.3818037615985568,0.3050541323730711,0.7153473991148502,0.5467406234330723,0.13706744871998805,5.8216826031003714,5.1584689561699975,3.1121595664761887,4.025959784602749,3.205775521005109
35,2025-02-05,0.15751962030904615,,0.2286638562817016,0.5514871374938707,0.5260254405448819,0.20775459064948604,6.01200147925708,5.333448344169319,3.334306550313381,3.5091070694893993,3.003251586543479
36,2025-02-06,0.13899904590420883,0.3801058197621632,0.22114697214538595,0.5487318266618461,0.5474334080251076,0.13946514491665174,4.969570822511754,4.17072150713552,,3.0275584881774327,2.84009264046758
37,2025-02-07,0.428005807589792,0.5471647501797154,0.2277627711174165,0.5965678132274163,,0.2071217320344459,4.46599704490929,4.60315928620323,2.7651193158557494,3.5356460292302683,2.5108240605251373
38,2025-02-08,0.4198573229687144,0.4744423628681956,,0.6447975511207282,0.44423799207361847,0.29218079980922296,4.709206663176395,,3.6566850497319083,3.714216217159398,2.4672778455787228
39,2025-02-09,0.403025205982906,0.42985282818797227,0.14365394058042374,0.6117529071557175,0.34364701667024516,0.2965171323255279,5.295540051142978,4.96941013442268,4.164178368254499,2.8934806353814575,3.521286093630325
40,2025-02-10,0.3344184162862689,0.23418326850008303,,0.6140410135772293,,0.2546574731446525,6.210740592015125,5.135494014991169,5.316613370483542,4.04761453860451,4.499279935219765
41,2025-02-11,0.2937041515447648,0.19331527469724086,,0.6454392630378825,0.36169638197726445,0.22514742089922082,6.528222157676933,4.558673379897997,,4.088393600523708,4.268498804804161
42,2025-02-12,0.4145815865450044,0.16676826584535737,0.12253551476778374,0.5821703529113569,0.4512174462413771,0.2120324512268648,,,5.6352531958130685,4.276996878497215,3.9868754456142326
43,2025-02-13,0.4807948938230103,0.19672201644683587,0.003008247129421382,0.5990696011795884,0.6083940738438984,0.14722368807982839,6.122534964011871,3.4525076788976174,4.772880280457472,4.140873585617482,4.3713564269242875
44,2025-02-14,0.40586301257232427,0.28007375342947594,0.14154101090924745,0.6406707474829854,0.6201668747382953,,5.839380127949996,4.087410575725627,4.564174652668229,,4.0133965955842195
45,2025-02-15,0.4358717061229582,0.2408552807067621,0.22695625996518173,0.5626569356057186,0.6098454088712295,0.11408950347004132,6.1851397510784665,4.376293245073996,,2.815743681435433,
46,2025-02-16,0.3554948052843371,0.2262988285364631,0.1177387893113107,0.4395584329827894,0.5697513808398161,0.29815756099472257,5.602623939949115,4.213022393471902,,3.5736472287903265,3.939382405048355
47,2025-02-17,0.3399485406688328,0.15412091003574568,0.17050010024150297,,0.6682443137789501,0.2401111832190108,6.045194460203205,4.718262445393393,5.102703103735585,3.752099149893236,3.509996465574102
48,2025-02-18,0.37684745121862634,0.13455206154135022,0.04900748513820005,0.4992003616831884,0.659832146423143,0.08840543675320467,,5.156161036598016,5.585216653746985,3.7932036988308617,3.459289971014173
49,2025-02-19,0.10468069371688497,0.06755478830286328,0.0,0.5600640157035627,0.49150492602860557,0.140560121984879,5.982255653446433,4.566025415987729,5.110609228103914,2.739170909820244,3.4403639350140542
50,2025-02-20,0.12604336340932148,0.06743008358039793,,0.493546308162476,0.33636519971319295,0.11221459977260068,4.864412514975704,3.5642128323428888,,1.018590031370582,3.8762089369398973
51,2025-02-21,,0.10746805275191396,,0.49175023164327464,0.5071955162191254,0.16864851789000507,,2.6034869992601655,,0.7717838847901347,3.493830640539252
52,2025-02-22,0.06563202679335649,0.14465891808018996,0.0,0.49307123879143705,0.688296936006512,0.3092517271083587,,1.9619020895810013,,0.45675681905093224,4.1170847718476145
53,2025-02-23,,0.2110680636370667,,0.5202724563413536,,0.3985262202757129,4.646390051977723,1.4549152891260166,5.237494542714812,,4.000172267600355
54,2025-02-24,0.09168886683301335,0.13262361459476393,0.0,0.42787592483488257,,0.5101655894392089,4.4986249156660865,,,,3.1381326169761343
55,2025-02-25,0.3739897613193392,0.0,,0.4999674312198354,,0.29347377612441006,5.317186139479995,2.6184634296515195,6.182168135201501,,2.8535556680355714
56,2025-02-26,0.43318973874062255,0.0,,,,0.3536182173278226,5.680808595244104,,5.8835355528086515,,3.251623262854183
57,2025-02-27,0.14375022074398025,0.0,0.0,,,,,3.5505839711214406,5.739648189288443,,4.124955189623424
58,2025-02-28,0.08782033119373069,0.0,0.0,,,,5.41492954153105,3.910539360968789,4.75790461759031,,3.9277716918319285
59,2025-03-01,0.11302401522008107,,0.0,0.6944747143113754,,0.004200499050150935,5.056757758111559,3.4855335126372564,3.7477150800796664,3.395976338411538,3.5091557711373
60,2025-03-02,0.1928595409389277,0.0,0.0,,,0.08808390466597511,4.9895906174740485,3.866836769954274,4.221840695770984,3.7548146026527798,2.657317785842348
61,2025-03-03,0.1795586420094124,0.0,0.0,0.5414710096280066,0.5065666761136438,0.06525267468877718,5.588790251915543,4.409801552864426,4.635266714793933,,3.345514466211381
62,2025-03-04,0.13016265240909253,0.0,0.0,0.3335324030197025,0.5921639912168839,0.0,5.837047518319298,,5.3332438785713006,4.084693972546835,3.269452610955951
63,2025-03-05,0.20034509513052803,0.0,0.0,0.5108655677148042,0.45317313733193515,0.0,5.281154573061903,5.078094770191747,5.2523288771843495,4.29849793857533,3.293039028084654
64,2025-03-06,0.4288611212218364,0.0,0.0,0.6474234622607569,0.6339595284463457,0.0,,5.08737580871824,4.579455679724166,3.3955974194374487,3.390253969978909
65,2025-03-07,0.3723408911511461,0.0,0.0,0.5317291570044668,0.41410094085250665,0.10414740504914019,5.0238707340170405,3.399003429732258,3.667368144771817,3.598505640806206,3.153620709499862
66,2025-03-08,0.2976583257293469,0.0,0.0,0.5980809356742774,0.1902630800588702,,4.482711420796227,4.670947697688108,3.4474076469131667,3.7244413866932806,3.041460589973253
67,2025-03-09,0.3762552269531956,0.0,,0.7247317164733341,0.2361534647664645,0.11490900534807752,3.2267402077938634,4.749778432285312,3.2981770705357314,3.8683039499051954,2.770656578818157
68,2025-03-10,0.23897246738744649,0.0,0.0,0.6941506269179472,0.22388362807225837,0.1705381140508689,2.954087962402769,4.177606466156624,2.9954751096470296,2.7077142287243543,2.5230552414367855
69,2025-03-11,,0.0,0.00535511052952331,0.4750455089713083,0.22702386532139174,,2.519389776130905,4.09097667609559,2.592734067911066,3.314316283015634,
70,2025-03-12,,0.0,0.15433738282404327,,,0.3527232063396306,2.225649378539477,3.803462288504526,2.899763256830494,,
71,2025-03-13,,0.0,0.0,0.5362660225506649,0.05763392846807017,,3.555103256122692,3.7657021557367307,3.4806390431459926,,2.2311046837090394
72,2025-03-14,,0.0,,0.5224099891223918,0.07476509017082801,0.34419260559242953,,3.195378352960204,,,
73,2025-03-15,,0.0,0.0,0.37136030618954036,0.1458360088679077,0.2736694473455407,2.2171071834803513,,2.8538458188110125,,1.2602020874028985
74,2025-03-16,,0.0,0.0,0.20009552701992464,0.1388798277976074,,2.376978668946649,3.331915965776827,3.2588438831567834,,2.2691965219192487
75,2025-03-17,,0.0,0.0,,0.4559436260157447,0.3629635647996936,2.4739324704199457,2.8937404473158823,4.251929776439686,,3.264890488132515
76,2025-03-18,,0.0,0.0,0.4414176023610401,,,3.018944737979505,3.3148257271681145,4.47190129148111,,3.815099117563395
77,2025-03-19,0.3898125884694584,,0.0,0.652121250451503,0.40287223899254415,0.2230705074103677,2.3201562326470753,,,,3.8421014200120402
78,2025-03-20,0.522153391449633,,0.0,0.6038403915449035,0.2549892893555986,0.2919830600023233,1.5632519210764304,,3.2153298655658045,,3.8073072015235896
79,2025-03-21,0.5340901970326636,0.0,0.0,0.7942726576048931,0.25340129929643274,0.21299504631940808,1.9027027660942133,,3.5472877365009445,,4.194958954785072
80,2025-03-22,,0.0,0.027114069771192517,0.954608296774612,0.24922189113561868,0.10992911859762627,2.4758705734714956,4.6048149790873465,3.249270096212941,2.9882300409774825,3.900114396869254
81,2025-03-23,0.5539207916232541,0.006700143871162283,0.007305531763356382,0.7142223157915762,0.3789982487413236,0.2545856219383431,1.856318285443952,4.646452710529831,3.570023575871704,1.9261727157523518,
82,2025-03-24,0.5120924767481905,0.0,0.06521247431452645,,0.22295358159013187,0.4127638825954568,2.461961128828197,4.780156806280292,,2.466234011610816,4.590314122822971
83,2025-03-25,0.3865583633656219,0.0,0.09042039013802196,0.5389914821082524,0.19619318543438585,0.2667911527887933,,5.413175072037012,,,4.110816033217187
84,2025-03-26,0.3402449227269253,,0.20143941338148558,0.4562233608557635,0.2343250828105279,0.22130528113292686,2.8491156655648036,4.311406945982119,4.109910405432847,2.656296192646229,4.833558485702433
85,2025-03-27,0.2824413677823563,0.0,0.10564585376552296,0.4981871404326807,0.25130196677990285,0.06291049780240981,4.016793661515986,4.095243156158236,3.4457503209883003,3.1319267207463826,4.630890523868249
86,2025-03-28,0.15992494335034144,0.0,0.3495032953608482,0.5722037260771056,0.3841228946949635,0.027201899179076297,3.5803557291869232,4.015550947852129,3.3489607125827043,,4.622800360362837
87,2025-03-29,0.20376053604931574,0.0,0.2965445694668393,0.6634658493301361,0.4043831791398217,0.0,3.1322127932847557,3.1628310905195898,3.4896446042568137,2.2581694222783137,4.441464587822545
88,2025-03-30,0.22665140418155735,0.153439383016683,0.2655796234388644,0.5521041575355009,0.4342582210397543,0.1650815648520182,3.3927238180901336,3.5944707332578365,3.7847440258761798,2.78095901043079,3.6931207208344956
89,2025-03-31,0.16882730899684534,0.28437350662259586,0.2076543402100498,0.605099351575275,0.3639731633821449,0.20021998241112074,2.7177141512971277,3.877113439317862,3.7177641046707737,3.116335408149893,3.406531687601253
90,2025-04-01,0.12241288008353998,0.4735787760255088,0.19595613091058017,0.6880696155133365,0.30847865798704865,0.10696155591553276,,3.7267287920405257,4.917460426153529,,2.3801421404339216
91,2025-04-02,0.15116899736567463,0.4908989746909823,0.2553797476616488,0.6617001761905931,0.416426578859124,0.1587179905404638,3.239281859038522,3.532837889689611,,2.963139330539063,
92,2025-04-03,0.14044193774353025,,0.3434702046442948,0.55723178979275,0.4741594381874947,0.17063947302648463,2.791100485551766,3.3277201244468575,4.09095689365393,2.9858018004217484,
93,2025-04-04,0.29871316778690016,,0.1257875460459069,0.47058276916460084,0.43293367546495853,0.037429495821859504,1.691827313130902,3.4006963833441635,,2.467317453857141,
94,2025-04-05,0.3675299605438177,,0.2098158309943697,0.46072418126470305,0.4300558464302558,,1.7928225099804211,3.6916941569997572,3.431755899084863,2.0513244524884295,
95,2025-04-06,0.3557123491315266,,0.3370908410286844,0.4337259028880083,0.4562456354885234,,1.3074628794365242,3.034884428479865,3.4267928272898565,1.0602599884192472,
96,2025-04-07,,0.7034864429167476,0.3278333643106894,0.43185903239869805,0.4705077216750613,,,3.4627797792086477,3.623930583944053,2.0948565001482855,1.1805009520446381
97,2025-04-08,0.2844339834504587,0.8500314356383146,0.322062500106683,0.4995090554999919,0.4785570400354404,0.01788588239792406,2.430930293744619,3.4605434843585177,3.7293597581895144,2.2712179822628213,1.5814622276753216
98,2025-04-09,0.22643493117493232,0.7797060657914284,0.38110123525736966,0.6255227799053936,0.3472102780509073,0.008403362979875414,2.8845158465921705,4.083075492632073,,2.099116720239127,1.0904626658004823
99,2025-04-10,0.27947034400765597,0.7540861350831257,0.3851444095253488,0.6535430772554796,0.3300067365799981,0.016767617370111197,2.3662969184888216,,,2.1004154098188708,0.9503782171289027
100,2025-04-11,0.3758701226174786,0.7756837079152101,0.3189972682272191,0.4761805575269433,0.40212598661247256,,1.5675743534969495,,3.7207342055224224,1.7131582464183526,0.6653825977305455
101,2025-04-12,0.29870321982334325,0.6181534739908718,0.3026391408951049,0.5022373256734981,0.46484405667054696,0.017665637522025726,1.4757277279218464,,2.9815677809353276,1.4658644171476156,0.4533765154735302
102,2025-04-13,0.26997669276007835,0.5125228301146961,0.2635288237854662,0.5281799653889766,0.4545015048977094,0.02168281024006058,0.9745089882051153,,2.817247650714897,1.3414627495485734,0.041354633165465726
103,2025-04-14,0.4275833119613867,0.49631624795310375,,0.5475076954031103,0.37216167631599056,0.13175811649833985,1.664134893269305,2.231497458287262,3.8211599478062865,1.844145509947676,0.6119247851536457
104,2025-04-15,0.5770593737853288,0.46312067678667773,,0.5596484306689068,0.48869086839487985,0.03089163812057101,1.972356971561661,1.7698702714605434,3.9837482220246074,2.4048511166070883,1.3667711452647513
105,2025-04-16,0.5483119011827442,0.40778596302503073,,0.48828290012090536,,0.15562412748947974,1.7884636538109455,,3.5124701539553747,2.349459949323551,1.0429149691404798
106,2025-04-17,0.6268012822574189,0.4827428293910813,0.07993293443155511,0.5373152419037253,0.5413649293329875,0.2038138077377712,2.0257695140907823,2.899522969439902,3.415219899670928,2.7505417199394233,0.9190554526942987
107,2025-04-18,0.6945113874897824,0.40183985903693475,,0.6526605895092744,0.5050914306984056,0.23088450636074073,,2.660249004258804,3.8244548066839874,2.518489558331048,1.0115378842150355
108,2025-04-19,0.8245686880162117,0.3485269387957856,0.20483059646527368,0.5466258181535271,0.5176578912084105,0.4048961543412941,1.921798093843912,3.0883522897736824,3.9185381695772197,1.820854801277466,0.8285738969799878
109,2025-04-20,0.8666898529078847,0.34865214616310886,0.31889771789273874,0.5758081161173797,0.483319809873547,0.47579328306144264,2.8653610379095023,3.7180502648400604,,3.221171967566872,1.54354379117528
110,2025-04-21,0.7653041713958201,0.11640967576111697,0.24922640858760792,0.6034569432260283,0.3577857196084115,,3.2294532274216223,4.1788075630692685,4.311026226990391,4.043782090117681,2.8476810466386033
111,2025-04-22,,,0.46673811520578073,0.5901992582499,0.23824958149473846,0.3166119186276788,4.438142310373465,5.427444508532399,4.9601333667848815,4.222388061899757,
112,2025-04-23,,0.03920948408663544,0.37269998626949497,0.5400406249883802,0.27827789553420584,0.13084988705820302,3.9948920694987478,,,3.82590748639447,
113,2025-04-24,,0.023274258978690524,0.42613945166241035,0.5831966312176284,0.5938656183468087,0.23799061928175202,4.369503773689099,6.047439534953519,5.310213949016286,3.3018005897898277,2.08301873740392
114,2025-04-25,,0.0,0.41139026772573317,0.7060417373402875,0.3585826161167036,0.2810973524159729,4.438330946739037,5.671222232672291,5.378424517836215,4.287541062602001,2.4087322873745896
115,2025-04-26,0.42409017780343633,0.04150414776763311,0.28291796488308124,,0.2645048539871897,,5.048740046755005,,5.127147683308046,4.108197629797994,2.986258973480269
116,2025-04-27,0.4278146760995139,0.0,0.170388112453034,0.5211973854108144,0.1590251922575771,0.44937150234839807,5.317469621121866,4.766966173259344,,4.139024521417196,2.648418328623183
117,2025-04-28,0.40291073346686923,0.0,,0.35077125604053994,0.12264552677567346,,5.407008677754519,5.0665004166829535,5.146843364865663,,3.6115777541006735
118,2025-04-29,0.4040212768098011,0.12230907072536072,,0.44318742791824584,0.15713819320995484,,6.401991646929938,4.973012184682998,4.383638994606836,4.376957316148844,3.7977673246477965
119,2025-04-30,0.28816745797522625,,0.1966677181465,0.3967667353370934,0.4123871907644716,0.4795807861231738,5.155516130200199,5.469067300053939,3.9328476702339374,3.7852251251490014,3.7402599370077936
120,2025-05-01,0.4816851630277613,,0.33347726280252665,0.3852557955845248,0.5272928340809719,0.3829879225417803,6.312149342914251,,3.9331258936110483,3.5186436769579643,
121,2025-05-02,0.5817802024120583,0.384770075579993,0.1698418314378458,0.17340078662853053,,0.2965530779022916,,,4.5670971866763335,,4.211189286013957
122,2025-05-03,,0.4710275107744435,0.04365419487166031,0.0,,0.31961733443654844,,4.271411851397718,4.4848604331277775,3.72173735598579,4.744586247134855
123,2025-05-04,0.6536808739424576,,,0.0,,0.3555928366083954,,4.278314469097166,4.484270842876227,3.3950553245280286,4.36765881860246
124,2025-05-05,0.720953880250557,,0.12992845143902682,,,,,3.978469200119698,4.235018064875409,,4.19528156161432
125,2025-05-06,0.6235597618901122,0.4797603226565902,0.2407958885803438,0.02873271301816822,,,,,4.171945111098545,,3.9711537012789364
126,2025-05-07,0.7194971847256209,0.2648120868525277,0.2028451944770036,0.0,,,,3.446053288356672,,3.6633388946168917,4.978312378371481
127,2025-05-08,0.7045976396573997,0.2626261935387851,0.271213283180068,0.0,,0.2366751468034563,,3.3245371669992663,3.6307529308715387,3.4841288885589816,5.7378308608579776
128,2025-05-09,,0.38948164000832797,0.33370943338708453,0.0,,,,3.8582665232673703,3.9530279314063295,4.003989095754445,5.896174154002463
129,2025-05-10,1.0,,0.36316684653848197,0.0,,0.3617752924724992,,,,4.311867108413527,7.289515785538578
130,2025-05-11,0.8276397860167198,0.48294487911861994,0.49024030779813693,0.0,,0.10391359483240813,,5.774902238813219,,,
131,2025-05-12,0.7428081058433506,0.31630740406662233,0.3007585684531665,0.0,,0.03882103803902119,4.655651319103466,4.827621085955915,,5.096062211015486,8.103732320146808
132,2025-05-13,0.6686248450919914,0.11771430155920302,,0.3188432931862562,0.3852148266176318,0.06497320522937614,4.898890315283876,,4.128578276295057,5.897706960437212,7.523225229045344
133,2025-05-14,0.44116371441200875,,0.0766347864751418,,0.3976073790217388,,4.683092684318737,6.1825748121211195,4.5872454080458,5.126501215491477,7.256046988528289
134,2025-05-15,0.4574200618566695,,0.23885620695705687,,0.2673176323600067,0.1543642850846628,4.994835123024866,,,5.408644151719745,5.072677200590441
135,2025-05-16,0.4467995040964861,0.4941903179390066,0.2453452097139981,0.2556674796128876,0.48082221818559107,0.21016855306565724,4.8957169029365755,,4.135291835372944,,5.1000543559077025
136,2025-05-17,0.5337345062566617,0.2664573980372764,0.27496254507310613,0.22249215684017656,0.4561200731330217,,,,,4.892242926958303,4.364721781615416
137,2025-05-18,0.5533983009297272,0.14311977195788408,,0.15008583927367153,0.40003725265116735,,2.8290180553862156,3.808189800706709,4.1862393208224065,5.289295688638008,2.159297594349226
138,2025-05-19,0.6217256844614484,0.2510077873012191,0.4035634868827689,0.22050737137236398,,0.4658194666356291,2.197607217374426,,5.4697262102759785,4.290968159706209,3.2151024782681774
139,2025-05-20,0.6674310723952835,0.35168023347390986,0.23040295504994915,0.411161452604041,0.04010769492381583,0.49803147999445335,,3.7439820442383214,,4.47995836335103,3.8257754267336344
140,2025-05-21,0.7084321873293546,,0.15663665628605167,0.44520298075327586,0.05024908052811895,0.5124131730485679,1.7816308483730379,3.559933720075662,4.641511357410374,4.048167033976479,3.703664754758264
141,2025-05-22,0.7680423480099127,,0.2716919301280903,0.3211197542088064,0.1734954565070194,0.5523394992623541,0.0,2.8300533070585243,,3.73472696696676,4.22989184960691
142,2025-05-23,0.9548730418483646,,0.3869621116721915,0.2988261546696839,0.2285343350660214,0.7554240763651563,0.04862186832223045,3.0972054784059826,5.6550423114292,2.924062551834996,3.7103217541747386
143,2025-05-24,0.9940947405791419,0.39070594362089717,0.15653179374112314,0.44734142446151803,0.2353307319938126,0.7498713331452593,0.9468029002940319,2.172601388556329,5.340837674136605,3.9378521287424046,
144,2025-05-25,0.9444503803678338,0.3220391129321603,0.228504846004343,0.4310890090439113,0.23671427828009228,0.6859350409897808,0.6633613243656009,1.5109646593065875,5.127747796985375,2.972458518942215,3.1954542502852514
145,2025-05-26,1.0,0.3597644457608319,0.07912275041175773,0.237479504195547,0.3361749838333073,0.5748125698613835,0.4710662018067663,0.25383863892219005,4.618598531689411,2.848792089787095,3.13683793075487
146,2025-05-27,1.0,0.49537505662319353,0.08904124545524411,,0.3957482924010135,0.5309562247680374,0.47716679378664095,0.0,3.7745604104538266,,3.169193892299985
147,2025-05-28,0.9781986046414475,0.5972087147102164,0.18365330335243485,,0.4099473071852052,0.6558188032435389,0.7400741240199076,0.09095168733403924,,1.8135120124760962,2.9592603371315565
148,2025-05-29,1.0,0.7160088125596903,0.22126384199778293,,0.6860386766044251,0.6831832121107643,0.46931260533815167,0.0,5.0288991646206895,2.703383027426588,3.1497760905562457
149,2025-05-30,1.0,0.8376601128586819,,,0.5377583685113575,0.46267927050433816,1.2779370133722758,0.0,,2.8780686529777446,1.5837811756076017
150,2025-05-31,1.0,0.9029353101413166,,,0.4593553767469337,0.5033116892131924,1.8706343662275065,,4.296313561590605,1.841978794849758,1.7468435716842445
151,2025-06-01,1.0,1.0,0.0,,,0.6003077284181642,0.9539509426572894,0.0,4.117844548753114,2.001757551495826,2.5200417518773817
152,2025-06-02,1.0,1.0,,,0.6178482737882345,0.3681603083368057,1.4240262708466043,0.8911553678589508,4.889477619232253,2.44461861631004,2.913404569550439
153,2025-06-03,0.9633461875901371,1.0,,,0.6771464898902466,0.5130386568080538,2.5755641062825996,0.8945992199325934,4.315782312465757,1.7745350956450012,3.440360145662157
154,2025-06-04,1.0,1.0,0.1506796893772483,,0.7193916920173017,0.3213614204953641,1.1136760494192042,1.2142476365778796,4.031381433562981,3.9854517663272944,3.8175247077772645
155,2025-06-05,1.0,,0.04051373308511555,,0.7924574658582137,0.2553801116727362,0.964456056767474,,3.32227950428093,4.68212644302754,4.038119549069785
156,2025-06-06,1.0,1.0,0.0,,0.6641734456168666,0.42926291867916805,0.7144286426732496,0.0,2.9080008755153233,4.893856539325066,3.3751090331861953
157,2025-06-07,1.0,1.0,0.18304150304824113,,0.4665479761805523,0.360447084472784,2.1687052912078792,,4.115337805034555,,4.221130517624963
158,2025-06-08,1.0,,,,0.5125733220912241,,3.0985387236417545,,3.799848189945135,5.277040644254131,4.754723794745846
159,2025-06-09,0.8869675170028367,1.0,0.4037949816598968,,0.6011101638095403,,2.0967531294482784,0.018992461230946056,4.505473296620298,5.696006707098687,4.701926773944171
160,2025-06-10,1.0,,,0.21390527733606116,,0.5167577988290912,2.626888783937846,0.1361597013874672,4.933231710426369,,5.850186697379616
