t_index,date,P01,P02,P03,P04,P05,C01,C02,C03,C04,C05
30,2025-01-31,0.1763173003921131,0.0,0.19430437729632263,0.08287452326491218,0.5012176634107984,4.081335610164131,8.371893928932547,2.942847495359607,7.2564642524120675,
31,2025-02-01,0.18016461030928402,0.07016062920970419,0.26374361312190775,,0.823463381404059,,8.701545923663865,3.5410542810614776,,5.2472390821273205
32,2025-02-02,0.28403053805835804,0.008497039549005658,,0.15813080946323652,0.5399211040627012,4.261760555305251,8.754845108678069,3.305077171238308,6.517135033777843,5.3437516282590405
33,2025-02-03,,0.18253955772130534,0.0,0.0590391229375203,0.3481036328579005,3.9133076944857756,7.712538209196142,3.7802624334596517,,6.153367255166529
34,2025-02-04,0.37806243656795574,0.17670525122862704,0.0,0.02564965424359663,0.30847231509442236,4.0375796594245354,8.436734040137203,3.81726712568277,6.104168405163388,5.416482309914182
35,2025-02-05,,0.14791993633866302,0.0,0.1151073167347815,0.23447131645186128,4.378705778873971,7.793898108856669,4.336097224482191,6.15193806573314,5.471576651248297
36,2025-02-06,0.019160863216358737,0.14111809026081673,,0.20744378711122607,0.23190764550496998,,,4.5385192085218655,6.137260466761937,5.680863850886921
37,2025-02-07,0.0,0.29824223840269604,0.0,0.26955951909117004,,5.635736761227465,8.03879336809285,4.990950847372299,5.057619208133718,6.239468587722175
38,2025-02-08,0.028464618619673195,,,0.08869545240710704,0.31225643000946335,5.023415437389294,7.673680857896492,4.927959591245283,,
39,2025-02-09,0.0,0.39707603180939904,0.013236179401620488,,0.21348010584126856,4.224726490969728,7.433211987194858,6.329681595422116,3.9213669349828217,5.730085863145538
40,2025-02-10,0.13532066893011174,,,0.0927235110291458,0.3042227930331215,3.7627567847797216,7.8233508079091285,5.812044370737362,4.683995114351163,5.226442454957214
41,2025-02-11,0.1779286120242752,0.0065593110383775355,0.01097825651497709,0.34449885105272715,0.22162149683276766,4.3387723349027265,,,4.384005238355386,
42,2025-02-12,,0.0,0.049290961384480754,0.4120711715344229,0.24426768851904002,4.176074631896719,7.897044600180336,,4.05594169000074,5.478102450065274
43,2025-02-13,,0.0,0.0,0.47558923994389796,0.10876760784879283,4.364463544676,8.014224997472512,,3.9997466292059016,4.624912301515893
44,2025-02-14,,,0.0,0.308355998585519,,,7.943999733871448,,3.262524361481901,3.9003247300299027
45,2025-02-15,,0.0,0.0,,0.15937986287607592,3.542230149239649,8.109271523515517,,2.9862066703129657,3.52163989530891
46,2025-02-16,,0.24849322067745755,0.0,0.41543364147235934,0.16269934719638113,3.7905155930258254,7.375993283277215,,,
47,2025-02-17,,0.38220813084618077,0.0,0.21314780127018843,0.16655204250055924,,7.296074789333285,,,
48,2025-02-18,,0.37760658938136266,0.0435516437274847,,,5.088884142493479,7.714138910264572,7.11097713184206,,5.236494559065312
49,2025-02-19,0.46507171034305345,0.3881145813905979,0.10931993828835374,0.1910090095072297,,5.3414228626597655,,,,
50,2025-02-20,,0.34355010353923454,0.20638287322938176,,0.29045810937695216,5.420317571902723,6.283749116851427,4.996688930656454,,5.4923445867141965
51,2025-02-21,0.3507726989402656,0.38815570357492596,0.25785795716901094,0.2723780326487944,0.37257369078964,5.908329870401473,5.839925329474219,4.075090068575433,,
52,2025-02-22,0.30942200548632204,0.5476707158929855,,0.3240098216781911,,8.123203283997434,,4.288823096496997,,
53,2025-02-23,0.3634916393291569,0.3779369120276376,,,0.5051140647651159,8.293743024487632,6.0882928402694425,3.9153126861132117,3.8970356416892082,
54,2025-02-24,0.3836403053840739,0.24287507852739837,,0.47580507348830064,0.38928103672528686,7.5699509328172905,6.0118643054442025,4.613232493818145,3.8206877083756057,5.062522566715474
55,2025-02-25,0.39267394239791925,0.32918090648936715,0.17293914253040948,,0.36362114582414085,5.840236602396585,6.436683027684083,4.81055613477894,4.3084909569870335,4.962997129963327
56,2025-02-26,0.2977380789126652,0.13023255236654935,0.16293207971613607,0.3568634648555276,,5.396693438333126,5.820024867873401,4.903483597899646,2.799983536716187,3.9326468994806114
57,2025-02-27,0.26696904940025956,,0.23598362562500563,0.3500141468924427,0.3418894399034802,4.757074932593351,5.872869507313408,4.895813031852126,2.3994424963033687,2.7656160553009386
58,2025-02-28,0.2767699029621594,,0.18509433973550166,0.34847188175058247,0.36726648110773885,3.844515040229174,,4.584349939327852,1.3991443412715234,2.7725348711157873
59,2025-03-01,0.32778203813619666,0.04190586427635147,0.1856585737849296,0.3899602419302285,0.4923807559357607,2.7627846323609115,4.983699790128698,3.554611870729226,1.4180880154740114,2.3220301476768106
60,2025-03-02,0.4551027992738875,0.08222841066791334,0.13796451458503922,0.502720705445246,0.30513365416042226,3.1097710134017604,4.884342411763062,4.065497712301468,0.8930222846383876,
61,2025-03-03,0.303563364687506,0.21353984273386634,0.07445924984010299,0.4505161922362017,0.35320753845525854,2.5983203896900138,,3.6534249485292123,0.8705317601075444,2.097109410267767
62,2025-03-04,,0.14247902473414423,,0.30510699635323674,0.2590853753077789,3.577165471814974,5.335646251251147,3.8319386024999185,1.5993428369751779,1.5458820702896208
63,2025-03-05,0.30647123694148903,0.12083370922795737,0.06005472733948447,0.3106518768076387,0.2892790731203691,3.3011960074988553,5.005647315591159,3.2895582767378704,1.881366952098385,2.5728840936082937
64,2025-03-06,0.39656485487121457,0.20551697305696887,0.13510712098944613,0.2743199387221938,0.41921479971258413,3.41365161490766,4.499429739746676,3.9218957707557345,3.379623976336733,2.816301818033789
65,2025-03-07,0.5076749587244459,0.20065060146826919,0.20734894047598962,0.30941373288656454,0.5038097055891336,,4.176385513027916,,3.1863279425077664,2.186622140749379
66,2025-03-08,0.3772054190587845,0.34488178975607764,0.1258630091128254,0.358948564652626,0.3418600173950528,,4.1758282742887305,4.36388576470845,2.597290018544283,3.3536247010275724
67,2025-03-09,0.43664609795077575,0.34936426543874854,0.12102428531853658,0.32099900691474426,0.29350160769831835,4.455117145946973,4.524932761087956,4.076758314687794,,
68,2025-03-10,0.31854020296593294,0.3272933717381759,0.03878809594649028,0.30687013934396046,0.24488551223365554,,3.9047775189426823,,2.953469238426244,
69,2025-03-11,0.4874571225241253,0.1842535010684063,0.02425868097556566,0.145889321062499,0.35923614619512667,5.125550893625254,,4.519434642052309,2.0938272232127635,
70,2025-03-12,0.31790622790295453,0.2824349471971596,0.06395983762102644,0.02503895314374474,0.30308850549586214,5.446917571430559,4.2727018763774165,4.14284220426383,,
71,2025-03-13,0.4375765076735665,0.163416922822549,0.09425203345905388,0.2384634729057088,0.2828458372742485,5.675114294744333,3.131890868573406,3.543931917921638,1.3467514405060235,2.6068469729565726
72,2025-03-14,0.3505323716450965,0.1347373092497072,0.030018681364634037,0.3005124047582147,0.1630655383836448,4.7219736022219,,3.439948177344984,0.8709487246152773,2.6677335906375195
73,2025-03-15,0.44648124573545245,,,0.25181410138343663,0.2822275085979946,,2.345571522644402,2.7928887210883953,0.4350164246371916,2.2185438501608177
74,2025-03-16,0.49408896301096983,0.04847135744459814,0.0975289187357149,0.20082250569756593,,4.545127643712575,2.0795333767294912,3.524539154661719,1.1442696814788391,1.8545546330671403
75,2025-03-17,0.608837458947615,0.03220097350903471,0.18245911120385375,0.19921888061020576,0.24146352328858056,4.616753687432139,2.509953463572855,3.162689803573613,1.233587383789704,
76,2025-03-18,0.4279557921969851,0.0,0.2674376667974528,0.31523938590469075,,5.110050045484771,3.1152302824233913,3.1131202610223365,1.5968305750483167,3.107520008391441
77,2025-03-19,0.49009349341637365,0.0003396571329670958,0.1917021531867397,0.19223845835894088,0.18465020685306346,4.626896523134705,,3.2040798835467594,1.298209632927841,
78,2025-03-20,0.5778573335982966,0.12590645918344348,,0.28034411756849914,0.16156928500084136,,,3.0949734539785214,1.6259558555060585,3.4684480672888336
79,2025-03-21,0.6040939822900205,0.18576780662448752,0.09867255569595482,,,,2.4061484396944093,,2.0401391176115315,3.7324080505667467
80,2025-03-22,0.3825396515008599,0.10534502872483986,0.15982931384536997,0.3303029080143486,0.28418617988711614,,5.951266564163602,2.4657352152265903,1.5811969688188354,2.9221497341814624
81,2025-03-23,0.37038705747999306,0.10109185405473854,0.0,0.39109763555950383,0.13053236934436166,,2.565583664359833,2.1352733631230665,1.5964746088927373,1.9447357052104826
82,2025-03-24,0.7210739526455704,0.13052488710200097,0.0767595643405802,0.26793599049433126,0.203811644273383,4.324587995869257,3.0995448356095334,2.119619181296271,1.7245885858077528,1.578225537480039
83,2025-03-25,0.7174947895824393,0.024241953879542102,0.0,,0.18474132603158838,4.946935417306904,2.5167917668124162,2.3160246505772784,,1.3234390000429668
84,2025-03-26,0.7274807136985951,0.15942865140679233,0.024329917999127773,0.16179410970060326,0.09049782908969799,4.068149968547023,1.8173209057024597,2.2994067122390924,1.5449460158460095,1.5122038835102338
85,2025-03-27,0.7018241836285579,0.10382586072624422,0.2532352208433811,0.24458125114268559,,3.711516782763282,1.920939978268189,1.6703187111312296,0.4094847300587344,2.656309389747139
86,2025-03-28,0.5899328984656452,0.0,0.20652142856633127,0.4471961748048817,0.40456216968449576,3.626502414024404,1.3766785681013392,1.9264607449299407,0.3914263309287082,2.473183989591859
87,2025-03-29,0.5263118156550796,0.0,0.22959099830501498,0.5353294486810475,0.3130706273879001,3.6963749379413318,2.4975471404503855,2.0434793595335488,0.2068702585348996,1.2179820771994394
88,2025-03-30,0.5146226984403972,0.0,0.07577466415739374,0.6679141731761571,0.2665577846043102,4.136074844634159,2.8700497390251303,2.0023233628325983,0.16286595927779704,1.5872251633071177
89,2025-03-31,0.5491358268047328,0.0,0.0,0.5063042761709715,0.1784395383346169,,3.0978732580943054,1.8058814398470764,0.3940731627937404,1.9601486224884845
90,2025-04-01,0.5355714038745558,0.0,0.026201147421632973,0.34602648663133895,0.22406448315134575,3.922567668919841,3.036456640328364,2.1012029700236137,,1.4790331230068228
91,2025-04-02,0.605991234649862,0.0,0.0,0.33754729344478723,,3.898444143738749,3.0764413915097344,2.280427602208062,0.30790245896651713,1.299794059010496
92,2025-04-03,0.5774033948537931,0.1583361943327173,0.0,0.3902279106426357,0.22850714925604276,4.203394059317919,3.8620195851583667,2.3136007843220456,,
93,2025-04-04,0.5681381039410315,0.2240498873352878,0.21225533188476206,0.2793877908134065,0.4273337683749877,4.031451313277019,3.309077612223512,1.642579738521405,0.731332135256225,1.0795799689540442
94,2025-04-05,0.5755684478776641,0.16668149871670424,,0.25908612936386505,0.3712236760359773,4.4767769531928225,3.890498748218888,1.817091956876277,,1.0873254880707472
95,2025-04-06,0.4559085888805585,0.17591185940924958,0.36829260086961824,0.2098046028281092,0.2678934561848706,4.2314914020673005,,,1.4622919329350244,1.9719589895742553
96,2025-04-07,0.39672355497015266,0.13245302250445384,0.28877578593303066,0.2573946816142918,0.20715642697082368,4.588284527641952,,1.2108032808087676,1.972521596327643,3.073452049507741
97,2025-04-08,0.3627143214116314,0.15934591399040626,0.12266624738420656,0.2573357727149234,0.21919431951659432,,,1.710180518528083,2.6511153749544114,2.9375870606688137
98,2025-04-09,0.4691698022670043,0.0,0.0046998746452260876,0.41856815984039664,0.3282632963740839,4.966976990073759,,1.3487888806717643,1.5732937673839342,3.3069482556093166
99,2025-04-10,0.21375287219336844,0.0,0.008841097515490892,,0.25137382017708165,4.260125867667584,4.898373558906536,1.3007218871982298,2.4192293679863504,2.4210881158255138
100,2025-04-11,0.07833436551422093,0.30393158132920517,0.0,,0.0,4.287354492702083,,1.5124972209406473,,2.37368996543815
101,2025-04-12,0.15087989321977935,0.40367226692536184,0.0,,0.0,4.375688234987793,,1.723161888047326,3.1919782484937254,3.6748248004468027
102,2025-04-13,,0.43194759761652735,0.0,,0.09967601402876627,3.8536395283721028,5.364982803916342,,,
103,2025-04-14,0.43179204735083637,0.4404084820097325,0.0,,0.0695723786108105,4.551312884536339,4.651956667380594,2.704787971366694,,4.758678990358225
104,2025-04-15,0.36793614315386813,,0.0,,0.022212446144567896,4.4806665655359055,5.500008411339278,2.8651097838009383,,
105,2025-04-16,0.20226411112163908,0.28285307957282646,0.22292603749559184,,0.05375030258769135,,5.064264364123723,2.89792778401654,,5.375851450644657
106,2025-04-17,0.20605750609525125,0.34737028984135215,0.3011996805028843,0.6442420986505799,0.2752903159131504,6.432203530612702,4.978013714316214,3.2742696578199535,,5.656042133580097
107,2025-04-18,,0.6405789649492772,0.47324781939133553,0.6543705093627623,0.2836734906851506,6.829351759397717,,2.8792823988794334,,5.192820171997504
108,2025-04-19,0.38333354544294457,0.5521265663606162,0.35511468379768985,0.6313327626261217,0.3246149622666226,7.274247158952435,,2.245123790400773,,5.730833532185389
109,2025-04-20,0.43917720299554186,0.4699263601184351,0.5361252375980824,0.6750036279233589,0.19735739924559234,,6.005594800733687,3.7228682392161394,,
110,2025-04-21,0.7356489057666338,0.6770687710222765,0.4133037006603039,0.5922918506913312,0.15348210722856415,,,3.7986812197159088,7.475791302253008,
111,2025-04-22,0.6556457034711106,0.5847793009249611,0.49185228339772,0.3476235286636876,0.26429966595453946,8.721101281575109,,3.6243178927445805,6.070869044576398,
112,2025-04-23,,0.31952490065948996,0.15115741410227546,0.32786583226718363,0.358138646832059,7.135695108041,5.412102093964003,2.4477976900762,6.0378774094415455,
113,2025-04-24,0.7937470306406803,,0.14215755789423584,0.2935609256692506,0.39640012537572944,7.934072947152279,6.5960137207683545,3.598783293579737,4.609716899235558,
114,2025-04-25,0.6825757332309325,0.6227619920493117,0.18865146921122244,,0.46874771079261385,,,,4.772498957917703,
115,2025-04-26,0.6110655732673602,,0.0595777542270734,0.29281827309755093,0.6028112560462151,6.2831686134667954,6.129534737440656,5.822067336726061,4.910044874374616,
116,2025-04-27,0.8412284643841258,0.3923410582087045,0.3140396150963763,0.22649363820267465,,5.961513162244284,,6.980212798914563,3.1427486278490386,
117,2025-04-28,0.802476760001948,0.5585053146716772,0.29640450020759007,0.2322496678996485,0.7242441619690155,5.50585188429726,,6.671699484735718,,5.338601994508366
118,2025-04-29,,0.5817035442074545,0.20498184143839424,0.2756785357560659,0.565152642918549,5.705490961443619,,5.894233099366838,3.059795758986178,6.160734791711102
119,2025-04-30,0.5606988463799709,0.6642213076110111,0.17350157518489154,,0.30286734379444435,,,5.772585173678963,1.8139786447227464,
120,2025-05-01,0.5168019443026789,0.49582700573323396,,0.6174484772049756,0.39315384871487513,,,,1.3479920323585595,6.313860433170403
121,2025-05-02,0.44232857122472125,0.4842981977001295,0.08373978991793082,0.5360367969630379,0.22147823581509474,,,3.254148804645079,2.1055187846130896,6.05874066333133
122,2025-05-03,,,,0.5357331344472394,0.33786615157989236,,,,2.8230413710329056,5.30893905561657
123,2025-05-04,0.30104179744359855,,0.0,,0.6975995436153739,,,,2.0787324766933666,4.710733974470153
124,2025-05-05,0.2846325030675471,0.6596535635180972,0.04282111396828263,0.6790315255603394,0.6336624930383776,,3.106495115895466,3.896474293345684,2.826386555642935,4.658240512644184
125,2025-05-06,0.36815891567641185,0.5710354792406808,0.0,0.6832371888018045,0.5878136855205458,,4.894109709426948,,3.0257388406420898,3.9658052440217872
126,2025-05-07,0.08401808222974078,0.47516401524537166,,0.8069552361835025,0.6680356059320627,4.055114002726462,,4.160578215650809,3.4602281067269702,
127,2025-05-08,0.0829971994936565,0.4479801337276963,0.08965037306808789,0.8508678439366527,0.682525567063475,,3.75762987423233,3.3709979967247605,3.167880762630989,3.5610429454516948
128,2025-05-09,,0.41249933196030625,,0.9296829801696653,0.5654145643722961,,,,3.107170479119799,4.194656204031573
129,2025-05-10,0.4428310408808845,0.5719629846369227,,1.0,0.3939727966563046,,,3.5792822157066686,3.540607217535162,4.251133084879746
130,2025-05-11,,0.4148584558178398,,0.9114570766010334,0.44763492854429454,3.330252536524369,4.624380355900396,3.4330061056981402,3.3728980127222488,3.8221924585578755
131,2025-05-12,0.6852416010621935,0.36784858109084534,0.16758397761396263,0.9353907867864395,0.2673427795248006,3.195769712531748,4.26240187800934,3.249880580586648,3.287310622213675,3.8274825988630456
132,2025-05-13,0.558566906352768,,0.348006886996844,0.9003125118192954,0.3906171127210892,2.33117975857898,4.326068114144289,4.063918182634723,2.9073786117561657,2.9577155473744514
133,2025-05-14,0.5076058300497441,0.2518135797766487,0.19575542211425248,0.85898581592731,0.4077074477604868,2.5469328301374583,4.225270394040453,4.636595329908563,3.128987472158498,3.326306779005704
134,2025-05-15,0.4432609012497203,0.3122112083331291,0.24176669976719609,0.8861571842835241,0.4949995202765911,1.960838691128494,4.160425197386291,4.581111704774445,2.8415337425442324,
135,2025-05-16,0.3212251236037038,0.34127682689863903,0.39912440020675766,1.0,0.26635299951470676,2.2164340946823913,4.449758007693304,,3.026044213415103,3.2587374199369594
136,2025-05-17,0.5326602849847693,0.3900499430381546,0.5217529812209467,1.0,0.569312264546908,2.176098207984305,,4.706891946043431,2.9993245658765377,4.062575948766874
137,2025-05-18,0.5141109496044393,0.4438994159248748,0.25700574770587664,1.0,0.5410459479876857,3.4414887192011525,4.2714843865680425,,2.137769524302274,3.2745810324647584
138,2025-05-19,0.5813689113203249,0.32389892180308266,0.4090302956343009,,,,3.892010297072667,4.898295081815354,1.347089116211463,
139,2025-05-20,,0.18744506718786183,0.3936306784751343,1.0,0.541448356957058,3.818113092256395,,3.2646865487831676,1.5067020862803127,5.02585475424495
140,2025-05-21,0.4771863878527776,0.5177047290183692,,0.9110743150418723,0.41910899808725693,,,,,4.642728130912896
141,2025-05-22,0.6741762736104966,0.2752102842528267,0.2676164085225434,0.9989250396388242,0.4309379722029764,1.6972188085050985,3.079434360295101,3.0644507412106923,,4.261790695410749
142,2025-05-23,0.7298592454203118,0.4026753607789983,0.20791969349016343,1.0,0.3757005069955505,2.530574808286609,3.3805823151901895,3.0859814006955117,3.050617031321873,2.1252990025860043
143,2025-05-24,0.6763449539345839,0.441100648668651,0.23504948271231982,1.0,0.303760720641402,,,3.37799759431699,2.68850294159632,
144,2025-05-25,,0.5435110513062869,0.19835118470802915,1.0,0.4629917117028536,2.676467989056626,0.9621107637216977,,1.799302461961795,2.029064703201369
145,2025-05-26,,0.4251616407364374,0.17953829855931375,1.0,0.3555526603187541,,3.0087827505935243,3.6753224996407794,,
146,2025-05-27,0.8332227230339766,0.46395478867759604,0.29050407447059107,1.0,0.3192271246302334,3.120431422811044,3.5048774134618457,3.5350693478559014,2.097525444805916,2.7098198667931124
147,2025-05-28,0.8525806842018138,0.4546406836056667,0.45347016709881105,1.0,0.36110110328617917,2.9751184139464213,3.0448174738359266,3.9253529848552544,2.241609777479537,2.8849572896006626
148,2025-05-29,0.8397677891704914,0.5666895311752126,0.36109360546548497,,,,,3.038221637877462,2.99017502549534,3.8992267844109008
149,2025-05-30,0.8037915169415406,0.5709730926589555,0.2787804740275591,1.0,0.33549971960962344,2.8129056611211967,,2.7297129020096933,2.732736117985656,3.7985713093120976
150,2025-05-31,,,0.2630324088981147,1.0,0.42506294242469506,2.723747937278785,,2.7224117486414734,1.181861418390881,3.2438086404837683
151,2025-06-01,0.8247286714109576,0.45478959840274863,,1.0,0.5238948646218845,2.51864900831227,,,0.8894752210773965,
152,2025-06-02,,0.5212880238889636,0.0,0.978863036495486,,3.2883035720462273,4.588431424332427,2.367125964358435,,
153,2025-06-03,0.6061376969229831,0.40205662459271585,0.18969252331509456,0.9120207444004594,0.330719693334785,,3.8495214036415444,1.5490982988316409,2.330251090078538,3.84306500500994
154,2025-06-04,0.6985780510271047,0.3629449794829183,0.189344601319968,0.7787535124657885,0.274649672434399,3.216109847394792,,2.1659499172614702,,
155,2025-06-05,0.7089684820064872,0.3406196158011146,0.40532992862442896,,0.5510875977565235,,,1.9209703651711247,2.9962179778450437,4.004158615544052
156,2025-06-06,0.5387293021601395,0.3580246933667645,0.7340658387423014,,,3.657343529589631,,1.584938476271895,2.645881207263262,4.312844754988825
157,2025-06-07,0.6441399816715341,0.36230149968354175,0.5335197757175769,0.77603644466396,0.5050471547479667,3.302767972654117,2.1233859490727003,,2.291877470095076,4.0634924979512155
158,2025-06-08,0.6675679981917252,0.40845124895215573,0.4791722790213371,0.8243487302764003,0.6094801359840956,2.908248606494192,2.028331948883566,2.7857693522502283,2.0820961837377405,3.513069342122651
159,2025-06-09,0.6549926720217872,0.421581838593865,0.4004765306300395,0.7861668807954562,0.47791555555488513,2.0543075478652852,,1.4641496761758224,1.2688202651351563,3.3030010998011603
160,2025-06-10,0.6217266081200268,0.44056027759191685,0.4453196582401592,0.7989779142764755,0.37495428145775545,1.9243602200505476,1.828036039353353,1.3502046995752173,0.3793182046533027,3.72569409805444
161,2025-06-11,0.6188140127646152,0.3847538467906895,,0.8627819898190425,0.43033703319322075,2.4459574803684054,1.9309240802489562,0.7467628502266944,0.0,3.3816634442890483
162,2025-06-12,,0.4478557354546983,0.3959522895326595,0.8408828542336104,0.3114539871619416,1.8323005639833654,0.5116244337978628,,0.0,
163,2025-06-13,0.47546891493030147,0.6360214538235393,0.32729355506299823,0.9415488691918207,0.4289304867284371,2.2223102472324685,0.7019524844812508,1.0153534192497673,1.3621072954353681,
164,2025-06-14,0.2920757448449961,0.5827815362769923,0.3877443184009788,0.9434686937072035,0.485620852043579,2.1210867559109476,0.990886698219064,1.3817352578841462,,2.3670638957982755
165,2025-06-15,,0.6212813023843761,0.4298625960660336,0.9462735214121173,0.30326782053373075,,,0.9888700389311639,2.7649488517499194,
166,2025-06-16,0.4271610810091054,0.5040498142006898,,0.648007187590107,,2.5935423735717476,2.442341592673181,1.4979167784880503,2.8079589153044857,4.20419390708761
167,2025-06-17,0.3221482478384845,,0.24429493649730138,0.7239628956443133,0.34003807345534315,,3.2299904330962708,2.7654621529557013,3.5135827786425886,3.6150436418113614
168,2025-06-18,0.2703586823582106,0.3157262640358796,0.14119552443731528,0.8822671027796544,0.2998148867570102,,5.270795442595921,2.3544949863353324,3.6634195729891097,4.2927418697996
169,2025-06-19,0.45387532792207974,0.314103616640506,,1.0,0.4278489299273365,1.6961350767738974,,,,
170,2025-06-20,0.47407611863111276,0.42789569305297304,0.3202306973777156,1.0,0.4645558364601399,3.136534388540702,2.9772923777500964,3.9537777159787804,,4.644244209290606
171,2025-06-21,0.45452757006716693,0.26838812393672623,0.29987657488046493,1.0,0.44606201767826714,3.8330041131774086,2.493635551298121,4.498760840711958,,3.7302832037686144
172,2025-06-22,0.5779222066479445,0.13956628333299462,0.40085384754827114,1.0,0.41890099394302516,4.339345336283178,,4.596406345076041,4.124368674478648,4.148379648689985
173,2025-06-23,0.439415052295451,0.2764623945463142,0.32741510325139045,0.7193859952422754,0.2965251460092439,5.905423488156325,2.965958731933247,,4.0302932649130225,5.1718146426545
174,2025-06-24,0.7570889630589532,0.4260204845822625,0.14862031739878406,0.6630160979462397,0.41400749932338354,,,4.804364150125731,4.051133486961168,
175,2025-06-25,,0.4467919530223535,0.19211317135475003,0.6500619732375102,0.3577115766421611,,,,,
176,2025-06-26,,0.14397316589403225,0.11188411464312115,0.5214429374074316,0.5042301965957026,5.299407653253986,5.723029871181399,2.8221510313131697,3.437808322750396,3.409690768311108
