time_index,t,node,in_degree,out_degree,in_strength_abs,out_strength_abs,in_strength_signed,out_strength_signed,betweenness,closeness,harmonic,eigenvector,pagerank,katz,hits_hub,hits_authority,clustering,core_number,constraint,effective_size,participation_coeff,module_id
4,0.21052631578947367,P06,0.0,3.0,0.0,0.21785140189379484,0.0,0.049888197818620944,0.0,0.0,0.0,0.0,0.0464079646989484,0.26580074070627735,1.678464813609271,0.0,0.07653786183567611,2.0,0.48718405646313145,2.8881249161978744,0.5473508730622466,3
4,0.21052631578947367,P07,0.0,1.0,0.0,0.1101564993164742,0.0,0.1101564993164742,0.0,0.0,0.0,0.0,0.0464079646989484,0.26580074070627735,-0.1278009873213313,0.0,0.0,1.0,1.0,1.0,0.0,2
4,0.21052631578947367,P08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464079646989484,0.26580074070627735,0.0,0.0,0.0,0.0,,,0.0,4
4,0.21052631578947367,C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464079646989484,0.26580074070627735,0.0,0.0,0.0,0.0,,,0.0,5
4,0.21052631578947367,C02,1.0,1.0,0.025591951359400008,0.12111494079789072,0.025591951359400008,0.12111494079789072,0.00641025641025641,0.001968611643107693,0.025591951360400007,0.12464448798281573,0.0858542474730179,0.2664809766690221,1.4425686418494983,-1.6700211313727177e-17,0.0,1.0,0.7119750669366002,2.0,0.0,1
4,0.21052631578947367,C03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0464079646989484,0.26580074070627735,0.0,0.0,0.0,0.0,,,0.0,6
4,0.21052631578947367,C04,2.0,0.0,0.0037257801668231414,0.0,0.0037257801668231414,0.0,0.0,7.270082476680741e-05,0.0037257801688231414,0.012428074675706953,0.04880903063174215,0.2658997722190824,0.0,0.0020913836354404247,0.0,2.0,0.8731660650711848,2.0,0.0,1
4,0.21052631578947367,C05,5.0,0.0,0.5318440108031769,0.0,0.08763073641234262,0.0,0.0,0.017657645825738984,0.5676404024924672,0.0,0.3001963059552723,0.27995246368670285,0.0,1.1950105066603285,0.022961358550702835,2.0,0.2862466054729824,4.883546934317357,0.42229632884508894,1
4,0.21052631578947367,C06,0.0,2.0,0.0,0.05822488339767745,0.0,0.05822488339767745,0.0,0.0,0.0,0.0,0.0464079646989484,0.26580074070627735,0.6522167867947108,0.0,0.0,2.0,0.8878423783658071,2.0,0.0,1
5,0.2631578947368421,P01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.050447724792009506,0.2658225985236395,0.0,0.0,0.0,0.0,,,0.0,0
5,0.2631578947368421,P02,0.0,2.0,0.0,0.21052547812139102,0.0,-0.20068723505716132,0.0,0.0,0.0,-0.0,0.050447724792009506,0.2658225985236395,-2.510050813715132,0.0,0.0,2.0,0.9543600919606376,2.0,0.0,5
5,0.2631578947368421,P03,0.0,1.0,0.0,0.03867044538836165,0.0,0.03867044538836165,0.0,0.0,0.0,-0.0,0.050447724792009506,0.2658225985236395,-6.593220435096275e-18,0.0,0.0,1.0,1.0,1.0,0.0,5
5,0.2631578947368421,P04,2.0,0.0,0.15860230812523995,0.0,0.07348184702841584,0.0,0.0,0.009581347757286671,0.15860230812723997,-1.146969907939166e-09,0.10204364332396393,0.2700386062914093,0.0,-0.11435508358796077,0.0,1.0,0.6073275278442327,2.0,0.3926724721557673,2
5,0.2631578947368421,P05,1.0,0.0,0.033710278598527044,0.0,-0.033710278598527044,0.0,0.0,0.0025930983538097726,0.03371027859952704,-6.090994097984748e-10,0.057350528588060445,0.26671869390904107,0.0,-0.07441657711366756,0.0,1.0,1.0,1.0,0.0,1
5,0.2631578947368421,P06,0.0,3.0,0.0,0.20941169848919716,0.0,0.056870680195318934,0.0,0.0,0.0,-0.0,0.050447724792009506,0.2658225985236395,1.700428507250202,0.0,0.0,1.0,0.47144346075132193,3.0,0.5285565392486781,1
5,0.2631578947368421,P07,0.0,1.0,0.0,0.1160420775768279,0.0,0.1160420775768279,0.0,0.0,0.0,-0.0,0.050447724792009506,0.2658225985236395,-0.13542753642606753,0.0,0.0,1.0,1.0,1.0,0.0,2
5,0.2631578947368421,P08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.050447724792009506,0.2658225985236395,0.0,0.0,0.0,0.0,,,0.0,3
5,0.2631578947368421,C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.050447724792009506,0.2658225985236395,0.0,0.0,0.0,0.0,,,0.0,4
5,0.2631578947368421,C02,1.0,1.0,0.03867044538836165,0.11089926660344845,0.03867044538836165,0.11089926660344845,0.00641025641025641,0.002974649645335512,0.03867044538936165,7.154071779424953e-10,0.09332864798117198,0.2668505463515596,1.3536658904365149,-1.6706382286400825e-17,0.0,1.0,0.6166013943596309,2.0,0.0,5
5,0.2631578947368421,C03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.050447724792009506,0.2658225985236395,0.0,0.0,0.0,0.0,,,0.0,6
5,0.2631578947368421,C04,2.0,0.0,0.016326639735561636,0.0,0.016326639735561636,0.0,0.0,0.0010575442597242572,0.016326639737561637,2.309770777420006e-10,0.059612481704082544,0.2662565975036061,0.0,-0.007271369838070978,0.0,2.0,0.5789680057631733,2.0,0.0,5
5,0.2631578947368421,C05,4.0,0.0,0.49816537746090583,0.0,0.08695266428235346,0.0,0.0,0.02501430716419442,0.5268377869773682,1.0,0.23363517527463526,0.27907635990277857,0.0,1.1960430305396992,0.0,2.0,0.3008164833818969,4.0,0.3916670076852402,5
5,0.2631578947368421,C06,0.0,2.0,0.0,0.05992608312936992,0.0,0.05992608312936992,0.0,0.0,0.0,-0.0,0.050447724792009506,0.2658225985236395,0.5913839524544829,0.0,0.0,2.0,0.6917540861580302,2.0,0.0,5
6,0.3157894736842105,P01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04837348522867833,0.2658276678875355,-0.0,-0.0,0.0,0.0,,,0.0,0
6,0.3157894736842105,P02,0.0,2.0,0.0,0.21160895873058716,0.0,-0.19599439435536842,0.0,0.0,0.0,0.0,0.04837348522867833,0.2658276678875355,-3.4455893065194045,-0.0,0.0,2.0,0.9289327476873401,2.0,0.07106725231265987,1
6,0.3157894736842105,P03,0.0,1.0,0.0,0.05122405110292699,0.0,0.05122405110292699,0.0,0.0,0.0,0.0,0.04837348522867833,0.2658276678875355,6.0381706009726125e-18,-0.0,0.0,1.0,1.0,1.0,0.0,5
6,0.3157894736842105,P04,2.0,0.0,0.15751978877758338,0.0,0.08169942229119023,0.0,0.0,0.008857342938392186,0.1575197887795834,4.562081545866901e-09,0.0976121735673931,0.27001497969722377,-0.0,-0.10389776931887036,0.0,1.0,0.6345047847951828,2.0,0.3654952152048172,2
6,0.3157894736842105,P05,1.0,0.0,0.028075230458087713,0.0,-0.028075230458087713,0.0,0.0,0.002159633112237517,0.028075230459087715,7.869830759288373e-10,0.054387933111745036,0.26657398519134334,-0.0,-0.061351056595574674,0.0,1.0,1.0,1.0,0.0,1
6,0.3157894736842105,P06,0.0,3.0,0.0,0.1919342762050923,0.0,0.0599634488025237,0.0,0.0,0.0,0.0,0.04837348522867833,0.2658276678875355,2.209430238475327,-0.0,0.0,1.0,0.49101851937870433,3.0,0.31700744413887927,1
6,0.3157894736842105,P07,0.0,1.0,0.0,0.1196096055343868,0.0,0.1196096055343868,0.0,0.0,0.0,0.0,0.04837348522867833,0.2658276678875355,-0.17797983336860798,-0.0,0.0,1.0,1.0,1.0,0.0,2
6,0.3157894736842105,P08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04837348522867833,0.2658276678875355,-0.0,-0.0,0.0,0.0,,,0.0,3
6,0.3157894736842105,C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04837348522867833,0.2658276678875355,-0.0,-0.0,0.0,0.0,,,0.0,4
6,0.3157894736842105,C02,1.0,1.0,0.05122405110292699,0.10573905151619323,0.05122405110292699,0.10573905151619323,0.00641025641025641,0.003940311623379,0.05122405110392699,1.6609490172125866e-10,0.0894908218408561,0.2671893448919798,1.7868349157419987,8.23062742315549e-18,0.0,1.0,0.5603124394266839,2.0,0.43968756057331615,5
6,0.3157894736842105,C03,0.0,1.0,0.0,0.007036783926855578,0.0,0.007036783926855578,0.0,0.0,0.0,0.0,0.04837348522867833,0.2658276678875355,-0.0014779921316453576,-0.0,0.0,1.0,1.0,1.0,0.0,6
6,0.3157894736842105,C04,3.0,0.0,0.03406081162787245,0.0,0.03406081162787245,0.0,0.0,0.0021484634630590887,0.03406081163087245,4.1606115254444445e-11,0.1049519562530146,0.26673309849967486,-0.0,-0.01466558502078909,0.0,2.0,0.41353091079848203,3.0,0.35335202491452256,6
6,0.3157894736842105,C05,4.0,0.0,0.47293770526737744,0.0,0.06533435218142188,0.0,0.0,0.024659055173025038,0.5074450671172478,1.0,0.21819574816888632,0.2784140588557586,-0.0,1.1799144109352342,0.0,2.0,0.312877564171489,4.0,0.4576005423952185,1
6,0.3157894736842105,C06,0.0,2.0,0.0,0.05666486021780595,0.0,0.05666486021780595,0.0,0.0,0.0,0.0,0.04837348522867833,0.2658276678875355,0.6287819778023324,-0.0,0.0,2.0,0.5517584106914297,2.0,0.4482415893085703,6
7,0.3684210526315789,P01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.04462381747666176,0.26583963513940434,0.0,0.0,0.0,0.0,,,0.0,0
7,0.3684210526315789,P02,1.0,2.0,0.0015315991202584061,0.21119625455781618,0.0015315991202584061,-0.19277442641971618,0.019230769230769232,0.0002273147915922307,0.0029587774927806263,1.7714780878568676e-07,0.08652397592422253,0.26588043634628367,-5.798921365248912,7.833350002762239e-21,0.0,2.0,0.9034790679656883,3.0,0.08284848536474643,1
7,0.3684210526315789,P03,0.0,1.0,0.0,0.06298652362177486,0.0,0.06298652362177486,0.0,0.0,0.0,-0.0,0.04462381747666176,0.26583963513940434,-5.033726436342554e-17,0.0,0.0,1.0,1.0,1.0,0.0,5
7,0.3684210526315789,P04,2.0,0.0,0.15288831868133188,0.0,0.08856334905815866,0.0,0.0,0.007814337101232478,0.1528883186833319,4.396405461903896e-11,0.08973003416767492,0.2699040126249366,0.0,-0.08696487234301084,0.0,1.0,0.667775853676926,2.0,0.33222414632307395,2
7,0.3684210526315789,P05,1.0,1.0,0.020933245021899385,0.0015315991202584061,-0.020933245021899385,0.0015315991202584061,0.01282051282051282,0.0016102496171461066,0.020933245022899383,4.142700071874117e-12,0.04929461270100461,0.2663961237612949,2.9883202007839756e-22,-0.04405312382768223,0.0,2.0,0.8729411731843695,2.0,0.0,1
7,0.3684210526315789,P06,0.0,3.0,0.0,0.16999141846442603,0.0,0.06379995879745404,0.0,0.0,0.0,-0.0,0.04462381747666176,0.26583963513940434,3.4459212734639957,0.0,0.0,2.0,0.5238324067721465,3.0,0.306807513040791,1
7,0.3684210526315789,P07,0.0,1.0,0.0,0.12072583386974527,0.0,0.12072583386974527,0.0,0.0,0.0,-0.0,0.04462381747666176,0.26583963513940434,-0.2615041396878453,0.0,0.0,1.0,1.0,1.0,0.0,2
7,0.3684210526315789,P08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.04462381747666176,0.26583963513940434,0.0,0.0,0.0,0.0,,,0.0,3
7,0.3684210526315789,C01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.04462381747666176,0.26583963513940434,0.0,0.0,0.0,0.0,,,0.0,4
7,0.3684210526315789,C02,1.0,1.0,0.06298652362177486,0.10107831352229478,0.06298652362177486,0.10107831352229478,0.00641025641025641,0.004845117201751912,0.06298652362277486,-1.4008488813388453e-11,0.08255367998542555,0.2675140665852356,2.899545571387303,-3.208540161131413e-17,0.0,1.0,0.5269526667339579,2.0,0.4730473332660421,5
7,0.3684210526315789,C03,0.0,1.0,0.0,0.01801650918975188,0.0,0.01801650918975188,0.0,0.0,0.0,-0.0,0.04462381747666176,0.26583963513940434,-0.009278795665125954,0.0,0.0,1.0,1.0,1.0,0.0,6
7,0.3684210526315789,C04,3.0,0.0,0.05446060275678113,0.0,0.05446060275678113,0.0,0.0,0.0010855514450520652,0.05700954812415073,0.04555635145707629,0.10526225847702284,0.2672874513976789,0.0,-0.020676949768979033,0.0,2.0,0.38809784123474944,3.0,0.2810498996801827,6
