t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05,C08
32,2025-02-02,0.0,0.053142220744402946,0.525654373517634,0.06449581536463231,0.06818696417391218,0.1903180835577854,3.6360985328940916,3.3198718563928438,4.216711229154749,4.058935013807705,3.668077474423903,3.872886968835189
33,2025-02-03,0.0,0.16334573309775163,0.2476566536768676,0.021364986267735427,0.08557856631688864,0.14010244000266076,3.7877828854484012,,4.6222415796977705,3.7186374930359243,3.1146779495065475,4.10368796328085
34,2025-02-04,0.0,,0.07588231193135664,0.03908730228631364,0.07708061488371326,0.12613871269839988,4.479568736525812,3.0714317933575748,,3.900719830113184,4.372859795967146,4.026391864226601
35,2025-02-05,0.0,0.21167532659572413,0.14942900379652704,0.0,0.010128010944336754,0.21949945093609244,,2.809155421796244,4.261326655661101,3.6144052115764587,4.452397497891376,4.732501922564246
36,2025-02-06,0.09104064982908347,0.21580188012912677,0.22653682901170702,0.09044583592964013,0.0076157853864978475,0.18061939767686694,3.611804878605714,3.5698336798417065,4.1628972359547864,3.555620106003607,5.283422334273189,5.6750337631795995
37,2025-02-07,0.1366059791613114,0.34951479960141774,0.28772463478384,0.2946893066624986,0.07276996692496379,0.16774612104317685,3.4252040834147386,,4.5596418794907,4.486678021489792,4.953440159523464,5.6949975613422525
38,2025-02-08,0.18386120254122673,0.17835396845411866,0.29266085022961047,0.2635592152829899,0.07142750261070742,0.24199043497851994,2.754982151619293,5.039849017043472,4.986410205953062,4.105871985772088,1.699536713663297,4.963745332574307
39,2025-02-09,0.26641677253347973,0.1309482780699437,0.33472914020424793,0.29640541574863044,,,2.6276968773770415,4.702348154183623,,4.487463821382626,5.155894495309948,5.664130445239552
40,2025-02-10,0.38000384938902443,0.1580828121144186,0.29490322704459043,0.2417306186413892,,0.40372743973439296,2.0433212727041354,5.085951431684652,4.496195353137232,4.611628929262754,4.785154343692666,
41,2025-02-11,0.23704698040700822,0.19160061259599384,0.19788944863347505,0.2718075581428919,0.0,0.33803782909356983,2.92360118860118,4.635227916566968,4.212331278385091,4.623220787621783,5.6206693202902045,6.54929995550916
42,2025-02-12,0.3078733528159362,0.2142974473242831,0.08175865636133764,0.35831445342777396,0.0,0.37689017317848983,3.8147117841412346,,4.782230674391915,4.96553168931802,6.156805141310191,
43,2025-02-13,0.22902021469184797,0.35771393729327017,0.061205750611286656,0.322881432661732,0.08073439620115863,0.5119193526054906,,5.8494439422907645,,6.172960454105109,,
44,2025-02-14,0.2245500854131616,0.7531480980876806,,0.2854232602216375,0.20455918936331563,,2.961784372241681,,,6.698940798027758,5.549589341841074,4.635351093930186
45,2025-02-15,0.35726466871944895,0.7495727044526239,,0.25064809142808564,,,3.545203334970332,,2.6863058726930102,6.168092705254808,4.840624419890741,4.835697642654551
46,2025-02-16,0.4254823753217909,0.6325795658718195,0.0,0.1393856298745742,0.0,0.4583411323617275,4.168735258390056,4.343274905999232,2.531626112743166,5.911948472181294,5.720640156686413,5.080519931426935
47,2025-02-17,0.365089253453365,0.5073061680644876,0.0,0.27925583036098767,0.0,0.42249248738358114,5.391859489417532,,3.1647631368273395,6.880545334134454,,
48,2025-02-18,0.16762714244130272,,0.008246597502441139,,0.0,0.485328555531678,4.640417463126646,4.6137920115425715,,6.667594054494117,6.236770563691811,4.647885768253644
49,2025-02-19,0.30078325098816805,0.5443913204107786,,,0.14127691059652098,0.3832843648013051,4.44776562434189,5.473427451747511,3.1599536143276215,6.104011023912471,7.578357099932399,4.784408704604269
50,2025-02-20,0.2881121884506553,0.5397572325253048,0.08490394819355314,0.2180679578915246,0.30446759650571514,0.3761774167888049,5.579139593223037,,3.770469373559475,5.587327696198982,6.908002974248297,
51,2025-02-21,0.4228481773320373,0.41057519623805144,0.1630901365440564,0.2833966551545777,0.27526847977258073,0.38147296322714613,6.332559365885197,4.317037626916333,3.0363998926762696,5.0000070255748925,6.517895481227652,
52,2025-02-22,0.376671406838896,0.4304434169079951,0.3275508065403183,0.28216132483384293,0.23239635153911148,0.3073224504856379,,3.9161899991052587,2.8442321721677684,4.296261495673788,6.070243768912207,4.58263366308438
53,2025-02-23,,0.40169064107679897,0.3697727162226422,0.1925789402966367,0.18841105122978413,0.43635207828465794,,3.6429666106081213,2.902508166411748,3.932028044761633,6.133421812264089,4.394071969534624
54,2025-02-24,0.29125750909590054,0.4744475831196233,0.230701798260042,0.180448653683762,0.1577751635016569,0.40653093249552835,6.320409770358756,4.122977862832238,,3.6412336363981908,5.3528870141372975,4.082250996214233
55,2025-02-25,,0.47596552984100193,0.11720106248326752,0.08092945775131993,0.17807882675807055,0.2839964457418361,6.333968688534028,5.224905355385496,,5.070878103717819,4.884581219608484,
56,2025-02-26,0.17893960469021483,0.4787128039949507,,,0.3373238648069554,0.2589131683381927,5.991721676205403,5.364036986811666,,5.093186448899239,4.236786782078827,3.9722258081959723
57,2025-02-27,0.09656592335059244,0.30616338958216094,0.05093181714717175,0.08732096176868358,0.39041657004374236,0.3225143302158535,4.762638446526054,,3.6241768719516547,4.7103130376772935,4.070306725476655,5.538058870548477
58,2025-02-28,0.14780363005112748,0.16793860285155124,0.20172916493185475,0.0,0.4815971299000015,,4.463508588334461,,4.109337149364093,3.1685288006161074,4.59656328938216,4.990434916618504
59,2025-03-01,0.15897289505041412,0.19752768478238883,0.10081951138700232,,0.5209851724564458,0.31696280701796853,4.706119303253539,4.925127160696413,4.143419320485112,4.152441031240141,4.538250820130493,5.212815710927684
60,2025-03-02,0.048220110588292384,0.17446935320635756,0.010217117977625909,0.13980414108484532,0.4748245519995103,0.36258264869444656,,4.827311772237989,4.540784064683716,4.025252312945103,5.43269816083687,5.692770414159394
61,2025-03-03,0.0,0.24546141269482785,0.0,0.03465438219862697,0.4930215776831793,0.2748888703524209,5.894039965499226,5.883302519473748,4.85833994843987,4.395807311615493,5.06455685764222,
62,2025-03-04,0.09217351505471132,0.2532383976230931,,0.020092143093709464,0.4509507119200914,0.27695772753401415,5.297219944178123,6.083299236663659,5.5922542049432655,4.921133086821645,5.836020407946671,6.571123346526178
63,2025-03-05,0.16232522483857306,0.2762581088531763,0.11911372806376443,0.0,0.47432409450399493,0.30109781863996793,4.285148876453761,6.746332165042774,,8.06537048276533,6.129054210991559,
64,2025-03-06,0.22043893857936478,0.17290895043136578,0.009025059475493952,0.04928894070720622,0.43740115169538263,,5.108087888322716,6.8575811112991945,5.373028543646766,5.409264194263048,5.775760019114106,
65,2025-03-07,0.24845055405363184,0.1291968502831244,0.10063113983234831,0.06096672826317454,0.507389441265715,0.4920863496836099,5.44210578094489,6.24538819838092,,5.8578830203369,5.522140081632517,6.136585366392425
66,2025-03-08,0.2678014820846952,0.04539307814217361,0.11035744929094386,0.2302688570290537,0.4739391699087746,0.60305584115682,6.646518146163597,,4.105158678612767,6.446159592961104,5.450686402789888,6.926632119198724
67,2025-03-09,,0.3311929594427805,0.05009827298083412,0.02468746746616335,0.3231133960859149,0.6361201878188916,6.554858533118288,5.830875591253203,,6.949816362613063,5.393575836276001,
68,2025-03-10,,0.3370540940221137,0.0,0.003139960100431473,0.4898945173030511,0.6925061739276067,,5.2543801135914965,4.592051034687564,7.602921088825849,5.363776900499456,7.12113109819954
69,2025-03-11,,,0.0,0.0,0.2856676423899909,0.8450650777879831,7.237981991009327,5.9011953659296985,4.514495312007518,8.045423328821569,5.5915188061706385,
70,2025-03-12,,,0.0,0.0,0.40312858964476883,0.8663920215369576,,5.520172593411145,,7.567371294742681,5.84611175320511,7.442672911506375
71,2025-03-13,,,0.0,,0.3719859390203433,0.7734166448519704,5.258227179027765,3.8908202779715437,,6.246229089679255,4.927219540338999,7.778777871886172
72,2025-03-14,,0.0,,0.0,,0.7774021425515126,5.454414807016599,4.715940312495109,5.171606938511074,6.015574022885381,4.969319892573337,6.319292258871277
73,2025-03-15,,,,0.0,0.5565340298432161,0.8021824620035068,5.247204739467378,3.522029603232579,5.163907014442823,5.05477149299772,4.418121496855408,
74,2025-03-16,0.3058718018876663,0.01239053104784607,0.11941945258082944,0.0,0.6158657111120683,0.6573830843061443,4.74795945834409,3.8508989809801943,5.617216832032732,4.9312595546665765,5.058141908638714,7.153943763462312
75,2025-03-17,0.3836484005681821,0.1357202824903963,0.03275774077359696,0.0,0.3657650047254838,0.7250445796631468,5.662923935127761,4.691524283997859,,,4.798632407407786,7.1561973487811015
76,2025-03-18,0.29632988992397924,0.22355280307546374,0.025274999274765366,0.010103779558959941,,0.7392935045090442,6.010589127185914,6.0096665686939446,5.710995352171709,6.045470006935099,4.4804121686607195,7.00777006664195
77,2025-03-19,0.104772354056517,0.2718192197131613,0.20409803071888105,0.08760063235985052,0.07078505589426544,0.8548794524198686,6.166340058721874,5.899898444270142,5.694546939856632,5.306532756621237,4.8532364347779655,6.631570281302567
78,2025-03-20,0.2429935815939952,0.41396202430254175,0.22849271507971233,0.27441086633163914,0.07407292497709246,0.8114428342298794,,5.26284792757232,5.502474737914155,5.222211906519062,5.599358175086806,5.975187813381024
79,2025-03-21,0.26708432333201104,0.3684153003827319,0.26974168296356704,0.13211005850268032,0.12108702061069418,0.6670501629906784,6.0063289001863245,5.065628855247108,4.923941014889713,4.6011697763648325,5.147856526171426,
80,2025-03-22,0.3324945370920074,0.5177876097017098,0.08021716322386563,,0.07244316595371265,0.6499821046550953,,4.789605178544503,4.7790047658094394,,5.375407585793984,5.698386672417153
81,2025-03-23,,0.4182305508751203,0.06635077114589315,0.1805350963536532,0.0,0.6168366852561253,4.423793693794866,,4.393958324816409,,5.917510278726631,6.158041846066196
82,2025-03-24,0.005345041105322218,0.5189992167642905,,0.18766946594658823,0.08820061907641566,0.5603174385505443,3.4414692865620284,4.510903002346906,,,5.347696681045059,
83,2025-03-25,0.03930455681061382,,,0.20293535150420783,,0.5556094189703553,4.100211195561,3.845402414681614,4.672494716279919,,5.662661818543788,5.556418483289144
84,2025-03-26,0.0,0.5714374635556839,,0.2994020823642509,0.040887018602615816,0.6006332528620261,4.304418692020801,,4.814134840288661,,,4.632745798048065
85,2025-03-27,0.013541095960897052,0.4615606823362157,,0.2138338748900695,,0.4007538545491238,3.404144677207244,3.6200504363791555,5.660375762401372,,3.682746676442523,5.34843506264149
86,2025-03-28,0.13520545841871565,0.4213788280890717,,0.428446752017362,0.3093620642088365,,,3.6307001123383236,,4.592077467091191,4.2642978601006,5.358115905281179
87,2025-03-29,0.1955109273893147,0.4030325545038295,,0.40158077206641385,0.17314572903667957,0.39793300141037435,3.0959328892945344,3.9423793577805335,5.542666929524175,4.74279770290584,4.076952021010101,4.016338210593804
88,2025-03-30,0.30035856159439767,0.36723027399591585,,0.37706984856111175,0.25985903652058073,0.44352307311142136,3.0795164724037347,,5.876765476859384,4.64485820771082,4.632194148867324,3.4388558959465985
89,2025-03-31,0.2885313281619894,0.5008746891667757,,0.09432506990957218,0.34770880733499987,0.4009781515839711,3.235953668900613,3.471088519197706,5.463426056810519,4.367343230656644,4.096801925317949,3.4667108884595246
90,2025-04-01,,0.33938553884266875,,0.12086064455528134,0.3500782518562738,0.4345929973563701,3.0000430450370805,3.3042725660021004,6.075319032881042,4.471205029479504,4.84285761894356,
91,2025-04-02,0.3677881352208869,0.3444043832387052,,,0.30395190161808217,0.6265217759230794,3.372490023229617,3.7948867486949913,5.502256255202897,4.26509828084334,4.86984878854582,3.561032668355959
92,2025-04-03,0.5094234206318156,0.3483015009056683,,0.20995667194763376,,0.39618898460307794,3.491869464351448,4.081288768121931,5.187372486521315,3.180782263090701,4.908666166503552,1.8871039252624209
93,2025-04-04,0.48222828824600167,,0.4102587094390529,0.18080098070649467,0.44440925261452685,0.2324742778828087,3.5678930734771503,3.31943525734402,4.925742877007158,2.9576609514379633,4.704512513303536,
94,2025-04-05,0.49012909987117254,,0.26168205615206364,0.48046703186541684,0.25260542135946257,0.2558197152230721,3.423723621466414,3.580778632783935,,2.4751566439174235,,1.2924578913089335
95,2025-04-06,0.5141198883703705,,0.26133897411692014,0.46442066799470977,0.15999856785403976,0.248988218955338,4.348798141199865,4.115123242888811,,2.959222305877999,4.1496202924194145,1.1873592838089504
96,2025-04-07,0.5012450503389096,,0.36050302995012135,0.46211790082224286,,0.36002316938012935,4.737723317228455,4.51002986364499,3.757500757487644,3.161426764977351,3.831917327369589,0.9253045490726238
97,2025-04-08,0.5307954050456143,0.22967998899510436,0.3556652013529307,0.395644005963848,0.30029519323278303,0.26366396334689457,3.9723335217278035,4.9389651983157545,3.6918937576551443,2.661277738812009,3.868502079325331,1.2550405278497223
98,2025-04-09,0.5189775052171927,0.2703926488502415,0.4001878894426868,0.36355024843967737,0.2837158320313651,0.09264873974788863,,4.433523572500712,3.744454065567992,2.0790587314775584,3.755605237339539,1.1345515335634413
99,2025-04-10,0.5630350184199764,,0.4251787934838829,0.4362279099939906,0.19997804126363347,,2.613417362060334,4.141737422634383,3.933324250583051,2.530478787374432,3.80069587418776,0.3691300951227391
100,2025-04-11,0.5463436370130159,0.14076801599036104,0.6274422594914404,0.48490270427979765,0.3329564398569037,0.14179379487397548,3.9318528752187483,4.1829858782702845,3.7690897209239247,2.3876228222869575,3.9599238312769853,
101,2025-04-12,0.5220208090823854,0.13135623283634598,0.5892317819213465,0.3465222860216526,0.46460264313142263,0.10580904739820625,3.784386809045716,,3.2454560417672966,1.9194388131328757,3.861624077910694,0.0
102,2025-04-13,0.5448396110140689,,0.5008414578990746,0.32962335428141976,0.4175677306289848,0.11927183573420305,4.009554418890845,4.822076998299201,3.363560659881053,2.7889245622803878,3.9256171894710232,0.33850019639188994
103,2025-04-14,0.44467163712955227,0.27283244668256784,0.4980392897829797,0.2935096062301861,0.44082624072009446,0.06342370795712726,4.106636553642957,4.028646537903721,3.1201414293784158,3.3378560040559244,3.192442762782603,
104,2025-04-15,0.4198555843966198,0.2569027223851428,0.4590113835160155,0.22140887854923705,0.5566199857033416,0.1656843574871454,3.509920152342567,4.3268313803960226,2.2413993173451843,2.956036152606481,3.1661685656554153,0.9771534324664025
105,2025-04-16,0.500870881251014,0.21035487864906793,0.39466755926532754,,0.44677075257300075,0.07873962577530164,4.395240953031864,,1.9832031735097528,3.1914432741219754,2.9319267813360663,0.7870956206050457
106,2025-04-17,0.586192494806749,0.21734340619900636,0.2783275290310964,,0.5416897968157874,0.07733571158840374,4.173278713755133,,,2.7120141337755435,3.7067318009282095,1.6479720251189898
107,2025-04-18,,0.1255375086428181,0.23013153045370288,,,0.05763889262034742,3.104985109506461,2.6230681231206674,,3.281799817577194,3.1121390832736053,1.9197514461399587
108,2025-04-19,0.7694917985567493,0.048768671951748735,0.23028865028363887,0.46896341218656495,,0.12427472152306242,,1.6451050975664314,0.7707561454570666,3.456200363731155,1.5158470907885386,
109,2025-04-20,,0.0,0.2388105063599916,0.5358573050120671,,0.14735671756332785,1.834149277272042,1.8294947765316156,0.7957692006853743,3.301251941589695,1.4067515655288136,
110,2025-04-21,0.7209584528027456,0.0,0.21152609854050397,0.5042471341959364,,0.20534396756464923,1.967821563742364,,0.20486034324842717,3.8933662907968016,2.546057973173759,
111,2025-04-22,0.6326403375237483,0.0,,0.5681896211540935,,0.21962043376982307,2.2312538683526757,2.2334892046178974,0.004995674797529492,4.520605417222074,2.6783738367520873,
112,2025-04-23,0.528206474045166,0.011240432850429562,0.23074058942982123,0.5944518300343032,,0.31926345000399886,,2.559170122209709,0.45624667773876215,4.901518783854991,2.6178418832517494,
113,2025-04-24,0.4088893580921239,0.035910225923394906,0.2075736566163612,0.5920612536206893,,0.4472666130488482,1.2445379722512224,2.6789269727320164,1.022226368096542,4.6249972736183995,2.6588794103873914,
114,2025-04-25,0.5388733149479286,,0.3026561799427711,0.5540381951481902,,0.47937968087723765,,2.442524439235151,0.8525068516854226,4.336800661677747,,
115,2025-04-26,0.709860015641962,0.24677362047462081,0.17864469516434078,0.6656910055929239,,,2.741414119917436,2.9297582335402392,1.279032186813348,4.854793050106168,,
116,2025-04-27,0.7461341053357956,0.4429819176742272,0.17063292608385427,0.42509008727207104,0.5256962518389184,0.16939407616376223,2.433860057726066,3.7482086879460943,2.2177791163167053,4.09658221820853,,
117,2025-04-28,0.6894065845580402,0.4858024973345194,0.30831980922326346,0.5380334280189346,0.6729399011007069,0.07214308705913573,,4.4614527604891725,,3.692125261245784,,4.8724049494185255
118,2025-04-29,0.7039379273912509,0.47887516348969783,0.20915518659666762,,0.692705230695052,0.06813481589339167,,6.040793295366342,2.777204674019564,4.476065463127282,,3.8254443614270532
119,2025-04-30,0.8319091845726678,0.3952864392591398,0.14797638961029527,0.3207444193617573,0.6896483913477377,0.10178114361859938,,5.5282549786671895,2.076680519908069,4.2435209402079055,,4.2675259935518
120,2025-05-01,0.6976021446844238,0.4373093129433713,0.4771589267726583,0.5532242595900222,0.648416155808749,0.25366187807930385,5.044727545949943,4.381535976406476,,,,4.259315666472807
121,2025-05-02,0.35355815689870795,0.4369473040943685,0.5470441013197345,0.4874479873566737,0.9106429953562423,0.05044513791574681,,,,5.458657422642351,,4.288268191374076
122,2025-05-03,,0.4408666988887055,0.6277108002202301,,0.7934213335088348,0.09424205910472266,5.181339288431824,3.7180588665118437,2.466761196509074,5.3084455516064795,,
123,2025-05-04,0.29282516153576227,0.34505708703705606,0.629815675804469,,0.7276970173920826,,,4.052885305592231,1.5845076018064939,5.1712432871587595,3.1607221973453066,3.566642068928269
124,2025-05-05,0.6868545791771921,0.17515653036667225,0.7841268166254243,,0.8208893655521927,,,6.154550645655771,0.4472241894491811,5.762185668882207,3.8431695481941337,3.010451906022229
125,2025-05-06,0.6771789157016926,0.3394188427034578,0.9171488891615042,0.8316253860595588,0.8323992963149134,0.14990201893168753,,4.752543491169085,,,3.2690187973168903,
126,2025-05-07,,0.2446019554836682,0.7000761562042838,0.8022916273855072,0.6408589437246683,0.22969786122696628,6.325932800110664,4.337386706078149,,5.76097194239979,4.258697538488185,
127,2025-05-08,0.8668795417740076,0.04814091321327607,,0.6901982543163812,0.5459372938421224,,6.591348702689021,6.460340202424185,1.470159018641678,5.943200027628963,5.774366540724232,2.4654545309522957
128,2025-05-09,0.7694185359511798,0.10317411737325868,,,0.601040391107864,,5.761050530270015,,,,6.273803863754537,1.169727592520979
129,2025-05-10,0.6330330971807256,0.06130703809322601,0.6466879426575803,0.9366571272195099,0.7499170556016739,0.0,,,2.0316559793480398,6.804720179209374,7.596273937842497,0.8737711932851258
130,2025-05-11,,0.0,0.6599369707500642,,0.666609202820463,0.0,,4.076825459809762,1.8375486154503924,6.556948903849653,6.610068921507784,
131,2025-05-12,,0.03644743041420427,,0.5991768554788377,0.5758900139551425,0.0,,,1.5089877690487616,5.790931939634473,,
132,2025-05-13,0.8504500849132799,,0.2802382332536209,0.5640783275051985,0.35604470164840946,0.0,,,2.339662452633712,,5.852609261464501,
133,2025-05-14,0.8791350641680631,,0.4299871311684021,0.6141711341405275,0.1431210241531572,0.02712497658278229,,5.005784138159982,2.968711845061898,5.903058857858204,5.968226122691909,
134,2025-05-15,0.6630706967592437,0.6921541401817977,0.28782444093363396,,,0.18499470190811246,,6.000337201423918,4.280578344933712,,6.145315280865053,3.5242606008705297
135,2025-05-16,0.8551194153623541,,,0.4883076242554243,0.24834685483670388,0.2752524236711499,,6.457499599301704,,5.667916406211572,7.047497940427571,3.346020061328286
136,2025-05-17,0.9598194437417429,,,0.3089957919845894,0.5153149890202646,0.3614786671243903,,,4.356150102248229,5.412694361716566,8.15512655372147,3.4092369897590453
137,2025-05-18,0.8002140210459623,,0.0,,0.5834746932633916,0.48129024984003055,,,,5.218188447244051,8.091209368362732,3.636763979444013
138,2025-05-19,0.5969918048922425,,,0.2831454671162402,0.683933789338165,0.6163906328077868,3.889077707640278,6.1368830605062525,,5.361715805082826,8.41024319158973,
139,2025-05-20,0.4631971946791347,,0.24908610846385473,0.321851331925054,0.5436434414459336,0.6378666586714805,,5.698956860261798,,6.664758535807234,7.160754143490088,4.202877450984233
140,2025-05-21,0.7142977672140433,,0.109670802921955,0.4607046798311696,0.5295574744261403,,4.002301151775309,,,5.797352864917155,5.5043993115763525,
141,2025-05-22,0.689153097845541,0.7161144791417977,0.3498381573494105,0.5479160438589902,0.510231770047463,0.5453983879070364,5.3343842410149875,6.170299970816977,5.3048941127725735,4.09834607685852,,5.536800415775252
142,2025-05-23,0.7848535114844516,0.6845399784652627,0.083008855879103,,0.601884008765297,,,7.204960806327546,,4.010481284907328,6.324589715616511,
143,2025-05-24,1.0,0.561666820132541,0.15147605405884323,0.5102106495814476,0.6254858089165077,,,,5.119414157955738,,4.392963033475556,3.4100537087623275
144,2025-05-25,0.9735528071545007,0.5087881801399909,0.29058171196396443,0.605562845474472,0.6051590740920316,0.5288124811906612,,5.486915363381214,,4.719372774233426,4.352114141129724,4.485174727181393
145,2025-05-26,0.6866015076830609,0.48802554175305457,0.3748075373149523,0.6313109909682564,0.8123785757804667,0.49609433991220525,,,5.9032663151843145,4.457671693708312,4.336275734178458,
146,2025-05-27,0.7303657297103282,0.5383897809888112,0.4439766577447261,0.49231853548996735,0.8930619588002157,0.4890469576409536,,5.658840489427691,5.776972547462721,4.35810394504743,4.192016016102184,4.775657943482374
147,2025-05-28,0.5647062850184649,0.49709303362496604,0.2500041798052518,0.29301091574312865,0.8004963972245172,0.5303334723652214,,5.376421009912341,5.956268142305235,4.226097676426231,4.657916156547202,5.055215403773074
148,2025-05-29,,,0.288291263336314,0.28194548715875567,0.6704268176876524,0.5711875518875165,,5.182043296627823,,4.762977192516141,5.673660619688675,4.2724242797147385
149,2025-05-30,0.6701188835012579,0.8287347786342528,0.37378783416613454,,,,,3.8557345552952045,5.203439071600674,4.936841164843106,5.984605493260052,4.357888339828981
