predictor,criterion,predictor_label,criterion_label,beta_abs_recent,beta_last_abs,beta_signed_recent,pcorr_abs_recent,pcorr_last_abs,focus_recent,stability_recent,precision_recent,ci_width_recent,change_last,local_pred_out_strength_abs,local_crit_in_strength_abs,local_pr_mean_pagerank,local_pr_mean_eigenvector,local_pr_mean_katz,local_pr_mean_betweenness,local_pr_mean_closeness,local_pr_mean_participation,local_pr_mean_core_number,edge_impact,beta_abs_recent_norm,beta_last_abs_norm,pcorr_abs_recent_norm,pcorr_last_abs_norm,focus_recent_norm,stability_recent_norm,precision_recent_norm,change_last_norm,contrib__beta_abs_recent,contrib__beta_last_abs,contrib__pcorr_abs_recent,contrib__pcorr_last_abs,contrib__focus_recent,contrib__stability_recent,contrib__precision_recent,contrib__change_last,local_pred_out_strength_abs_norm,local_crit_in_strength_abs_norm,local_pr_mean_pagerank_norm,local_pr_mean_eigenvector_norm,local_pr_mean_katz_norm,local_pr_mean_betweenness_norm,local_pr_mean_closeness_norm,local_pr_mean_participation_norm,local_pr_mean_core_number_norm,contrib__local_pred_out_strength_abs,contrib__local_crit_in_strength_abs,contrib__local_pr_mean_pagerank,contrib__local_pr_mean_eigenvector,contrib__local_pr_mean_katz,contrib__local_pr_mean_betweenness,contrib__local_pr_mean_closeness,contrib__local_pr_mean_participation,contrib__local_pr_mean_core_number,edge_impact_pct,edge_impact_signed,edge_impact_signed_pct,edge_rank
P03,C06,Self-compassion / guilt-reduction practice use,Reduced motivation/interest to pursue non-routine pleasurable activities,0.0,0.0,0.0,0.36272066805540976,0.40327734055394576,0.0,1.0,0.9998100535726742,0.00018998251382566618,0.0,0.10324249764183975,0.03960522838136127,0.06151511768535347,0.15856936681641262,0.2670882281837908,0.0720431534209857,0.003128641790877411,0.2182232741804967,2.3041180179160983,0.4605399009331885,0.0,0.0,1.0,1.0,0.0,1.0,0.9989187502895622,1.0,0.0,0.0,0.072,0.036,0.0,0.072,0.04794810001389899,0.072,0.47318126706216307,0.12383508399639076,0.27858092580659055,0.39498802768269625,0.3081048928336164,0.5838623360851217,0.36010244509816147,0.2943099168867576,0.9411096383789038,0.037854501364973044,0.009906806719711262,0.012381374480292915,0.01755502345256428,0.01095484063408414,0.015569662295603246,0.008002276557736923,0.0065402203752612815,0.0418270950390624,46.053990093318845,0.0,0.0,12
P05,C04,Brief mindful present-moment check-ins (attention),General emotional blunting (low affect intensity),0.0,0.0,0.0,0.08244596192937051,0.08272172693619678,0.0,1.0,1.0,0.0,0.0,0.025444596396843107,0.20860511524319922,0.12516497471594248,0.1606997940270417,0.26875849623269643,0.05885619494983805,0.007424990783212594,0.3894086877738719,2.207457253796365,0.45141523366792613,0.0,0.0,0.2321588446043257,0.2252055624667108,0.0,1.0,1.0,1.0,0.0,0.0,0.01671543681151145,0.008107400248801588,0.0,0.072,0.048,0.072,0.10917430450583988,0.6556089066290592,0.9584110632697274,0.40031758586203364,0.626352993022096,0.47699071798936277,0.9420911494173702,0.925756137642872,0.8217900257553005,0.008733944360467191,0.05244871253032474,0.04259604725643234,0.017791892704979276,0.022270328640785635,0.01271975247971634,0.020935358875941563,0.020572358614286048,0.036524001144680025,45.14152336679261,0.0,0.0,13
P05,C02,Brief mindful present-moment check-ins (attention),Guilt about not enjoying positive experiences,0.010326348597891622,0.029922817769232685,-0.010326348597891622,0.3171928026185775,0.3558356070408763,0.5237946328081745,0.9918823349796809,0.9075010818404817,0.10192706103658117,0.007899858740138689,0.025444596396843107,0.10712224564447614,0.08271356459956375,0.2527824792540451,0.2674063346571056,0.12314171314700584,0.003930695856004325,0.41986323287333793,2.1920289016534484,0.4512284921650779,0.09985536373788888,0.2778410877408925,0.9911676635292903,0.9920080721693405,0.537454796730456,0.7959045206954654,0.47345980714753877,0.013100427365280054,0.01677570110796533,0.020004558317344257,0.0713640717741089,0.035712290598096254,0.03224728780382736,0.0573051254900735,0.02272607074308186,0.0009432307703001638,0.10917430450583988,0.3362836425691832,0.5049968794632773,0.6306751525408834,0.3687159910680755,0.9979825270473434,0.46874967254405286,1.0,0.8027450180122101,0.008733944360467191,0.026902691405534657,0.022444305753923442,0.028030006779594822,0.013109901904642686,0.02661286738792916,0.010416659389867843,0.022222222222222227,0.03567755635609823,45.12284921650779,-0.4512284921650779,-45.12284921650779,14
P07,C02,Sleep quality and regularity (previous night),Guilt about not enjoying positive experiences,0.0,0.0,0.0,0.18544488588657154,0.1999017301480068,0.0,1.0,1.0,0.0,0.0,0.07770789376156338,0.10712224564447614,0.07227215520458717,0.2396482427259511,0.2669940320422963,0.08404050196414592,0.002958643304512372,0.4088770693965754,2.125694955282807,0.44207768117234214,0.0,0.0,0.5651860810679675,0.5542035632835817,0.0,1.0,1.0,1.0,0.0,0.0,0.04069339783689366,0.01995132827820894,0.0,0.072,0.048,0.072,0.3537079464481822,0.3362836425691832,0.3934744799567953,0.5978180441785726,0.2901570292584597,0.6810929487750502,0.3370742416183411,0.9975685411756555,0.7208613203524685,0.028296635715854578,0.026902691405534657,0.01748775466474646,0.026569690852381013,0.010316694373634123,0.01816247863400134,0.007490538702629804,0.02216818980390346,0.03203828090455416,44.20776811723422,0.0,0.0,15
P04,C05,Micro-activation energizers (5-minute activations),External presentation of being 'fine' despite internal disengagement,0.0021111642537084588,0.0,-0.0021111642537084588,0.11013681251627347,0.13827751498216376,0.03981963344102646,0.9701190316533759,0.966262370280627,0.03491559927928751,0.0,0.0021111642537084566,0.3180540074954936,0.11195826402191168,0.35229982802835746,0.2707143830884415,0.013011822779562053,0.007202780721469331,0.2932442965132941,2.1897554684725815,0.4337192261232261,0.020414870993947377,0.0,0.321691891086596,0.38118561622973046,0.040858099064878674,0.2487284777675927,0.8079521532545013,1.0,0.0034296983269831594,0.0,0.023161816158234913,0.013722682184270295,0.0024514859438927203,0.01790845039926667,0.038781703356216064,0.072,0.0,1.0,0.8173530881945592,0.8796315578571169,0.9990220843289181,0.10545225859849316,0.9119903018951203,0.571037589151109,0.7999386552761296,0.0,0.08,0.03632680391975819,0.03909473590476076,0.03552078522058376,0.002812060229293151,0.0202664511532249,0.012689724203357981,0.03555282912338355,43.371922612322614,-0.4337192261232261,-43.371922612322614,16
P04,C04,Micro-activation energizers (5-minute activations),General emotional blunting (low affect intensity),0.0,0.0,0.0,0.08807823155816598,0.03939916876396571,0.0,1.0,1.0,0.0,0.0,0.0021111642537084566,0.20860511524319922,0.12859135736725358,0.16988546337563137,0.26926330923098074,0.00014477404918672004,0.0077345678780707345,0.3125440716013657,2.1610331241467957,0.4250772509137919,0.0,0.0,0.2503697065961972,0.10357188233125815,0.0,1.0,1.0,1.0,0.0,0.0,0.018026618874926195,0.003728587763925293,0.0,0.072,0.048,0.072,0.0,0.6556089066290592,0.9950075035056053,0.423296807571753,0.7225386188919642,0.001173298371168164,0.984026842408052,0.6422280590923952,0.7644833282899977,0.0,0.05244871253032474,0.044222555711360245,0.01881319144763347,0.025690262005047617,3.1287956564484375e-05,0.021867263164623382,0.014271734646497674,0.03397703681288879,42.507725091379186,0.0,0.0,17
P08,C04,Morning light exposure / early activity (minutes bright),General emotional blunting (low affect intensity),0.0,0.0,0.0,0.014631722803431576,0.001660494616587409,0.0,1.0,0.9899936183417453,0.010107521374749528,0.0,0.049821080407555444,0.20860511524319922,0.11794837775173792,0.15776664843671934,0.26830222409840976,0.06300514994795986,0.007115481978784755,0.3353940859682534,2.0497892670368336,0.41395537437787927,0.0,0.0,0.01289452822777496,0.0,0.0,1.0,0.9430397432431958,1.0,0.0,0.0,0.000928406032399797,0.0,0.0,0.072,0.0452659076756734,0.072,0.22322892243954454,0.6556089066290592,0.8813321767636119,0.3929799166874675,0.539416204642041,0.5106152672003056,0.9001647071321406,0.7265141843721282,0.6271621095101187,0.017858313795163564,0.05244871253032474,0.03917031896727165,0.01746577407499856,0.019179242831717014,0.013616407125341482,0.020003660158492018,0.016144759652713964,0.02787387153378306,41.39553743778793,0.0,0.0,18
P06,C05,Social connectedness: brief interactions / outreach,External presentation of being 'fine' despite internal disengagement,0.0236914806465988,0.0,0.0236914806465988,0.08286922092044961,0.07379413390474109,0.3169395143371444,0.9475743644640369,0.895978585966449,0.11609810285962159,0.0,0.031938528569913915,0.3180540074954936,0.0968889409613789,0.3514071930710634,0.269698888099949,0.012867048730375334,0.006508249695046827,0.23362503234152526,1.6955280016722207,0.39876910153657674,0.22909563772990368,0.0,0.23352737125190534,0.20014019142258774,0.3252050547763097,0.0,0.40786923246436246,1.0,0.03848806713862382,0.0,0.016813970730137184,0.007205046891213158,0.01951230328657858,0.0,0.019577723158289397,0.072,0.13955862705873537,1.0,0.6564009596957465,0.8773985081128807,0.8055325716423788,0.10427896022732501,0.8179082771577806,0.3511218950783242,0.18985626638132752,0.011164690164698829,0.08,0.02917337598647763,0.03899548924946137,0.028641158102840136,0.0027807722727286673,0.018175739492395128,0.007802708779518317,0.008438056283614558,39.876910153657676,0.39876910153657674,39.876910153657676,19
P03,C03,Self-compassion / guilt-reduction practice use,Behavioral autopilot / low moment-to-moment engagement,0.0,0.0,0.0,0.19944384448615995,0.22356709433384195,0.0,1.0,0.9897070365493176,0.010400010377383669,0.0,0.10324249764183975,0.0002499342803715035,0.051845791891061456,0.15599108012772803,0.2665655311285198,0.039818034621489126,0.002065524123210087,0.28546821026832964,2.308104620232898,0.39331663209853396,0.0,0.0,0.6104490247636422,0.6206471312332217,0.0,1.0,0.9414084070583482,1.0,0.0,0.0,0.04395232978298223,0.02234329672439598,0.0,0.072,0.04518760353880071,0.072,0.47318126706216307,0.0,0.17530498159276015,0.38853808710655324,0.20851168986053162,0.3226989603934915,0.21609122183664692,0.5423541857665204,0.9460307648406778,0.037854501364973044,0.0,0.007791332515233786,0.017268359426957924,0.007413748972818902,0.008605305610493106,0.004802027151925488,0.012052315239256012,0.0420458117706968,39.331663209853396,0.0,0.0,20
P02,C06,Positive-event noticing / savoring practice engagement,Reduced motivation/interest to pursue non-routine pleasurable activities,0.0,0.0,0.0,0.0878480458053934,0.08873200323996955,0.0,1.0,0.9733850657604658,0.02734265726456485,0.0,0.215837574041705,0.03960522838136127,0.06050874853595262,0.01894079967089456,0.2662458316816143,0.08620204374312632,0.002860291923309709,0.20684579411132947,2.2154679962325137,0.3888999111582934,0.0,0.0,0.24962544517895166,0.24208018982718318,0.0,1.0,0.8484973350383139,1.0,0.0,0.0,0.01797303205288452,0.008714886833778595,0.0,0.072,0.04072787208183907,0.072,1.0,0.12383508399639076,0.2678321180465504,0.045687864604223916,0.14759707099104266,0.6986108220592235,0.32375144288475144,0.2523421660101042,0.8316786159502292,0.08,0.009906806719711262,0.011903649690957797,0.00203057176018773,0.005247895857459294,0.018629621921579295,0.007194476508550034,0.005607603689113427,0.03696349404223242,38.88999111582934,0.0,0.0,21
P08,C02,Morning light exposure / early activity (minutes bright),Guilt about not enjoying positive experiences,0.00010852850385350715,0.0,-0.00010852850385350715,0.04243201157667428,0.06649313572702652,0.019475394918889985,0.9971963218934649,0.98796524364245,0.012181356009225588,0.0,0.049821080407555444,0.10712224564447614,0.07549696763535918,0.24984933366372275,0.26695006252281894,0.12729066814512763,0.0036211870515764867,0.3658486310677195,2.034360914893917,0.3822015148990031,0.0010494661424110263,0.0,0.10278142206456196,0.17964169561614945,0.019983298342063537,0.9295095294599347,0.9314934373339511,1.0,0.00017631031192505244,0.0,0.007400262388648461,0.00646710104218138,0.0011989979005238122,0.0669246861211153,0.044711684992029654,0.072,0.22322892243954454,0.3362836425691832,0.4279179929571619,0.6233374833663172,0.2817792026880204,1.0,0.42682323025882335,0.838850901643983,0.6081171017670284,0.017858313795163564,0.026902691405534657,0.019018577464762754,0.027703888149614105,0.010018816095574059,0.02666666666666667,0.009484960672418299,0.018641131147644072,0.027027426745201266,38.22015148990031,-0.3822015148990031,-38.22015148990031,22
P01,C02,Behavioral activation: planned pleasant/activity adherence,Guilt about not enjoying positive experiences,0.0,0.0,0.0,0.1423120443377896,0.1798650490650375,0.0,1.0,0.9730157444699925,0.027732599069818807,0.0,0.002823623311275542,0.10712224564447614,0.07191064936076827,0.23968449033408346,0.2672854806495864,0.0659316320138174,0.00361040373941493,0.2994293263038398,1.880108955142065,0.37201842829772125,0.0,0.0,0.42572432292587453,0.4979479920374653,0.0,1.0,0.8463950131152082,1.0,0.0,0.0,0.030652151250662965,0.01792612771334875,0.0,0.072,0.040626960629529994,0.072,0.003333509687800404,0.3362836425691832,0.3896133154709266,0.5979087225812139,0.3456888138923202,0.5343324779878206,0.42536250956681954,0.5938521129152715,0.417705984581734,0.00026668077502403235,0.026902691405534657,0.017316147354263407,0.02657372100360951,0.012291157827282496,0.014248866079675217,0.009452500212595992,0.013196713620339369,0.01856471042585485,37.201842829772126,0.0,0.0,23
P01,C04,Behavioral activation: planned pleasant/activity adherence,General emotional blunting (low affect intensity),0.0,0.0,0.0,0.00873747974267149,0.003186790939876588,0.0,1.0,1.0,0.0,0.0,0.002823623311275542,0.20860511524319922,0.114362059477147,0.14760180510708007,0.2686376422251773,0.0016461138166496093,0.007104698666623199,0.26897478120437374,1.8955373072849815,0.3704773561469072,0.0,0.0,0.0,0.00190095228856487,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.84342823883353e-05,0.0,0.072,0.048,0.072,0.003333509687800404,0.6556089066290592,0.8430274992773765,0.36755115590236415,0.6033258158463513,0.01334066892983995,0.8987039864401367,0.481515395643417,0.4367509923248241,0.00026668077502403235,0.05244871253032474,0.0374678888567723,0.016335606928993964,0.021451584563425823,0.00035575117146239866,0.019971199698669707,0.010700342125409268,0.01941115521443663,37.047735614690716,0.0,0.0,24
P06,C04,Social connectedness: brief interactions / outreach,General emotional blunting (low affect intensity),0.0,0.0,0.0,0.05010479377527735,0.05886429731449371,0.0,1.0,0.9487523583260646,0.05401582533544831,0.0,0.031938528569913915,0.20860511524319922,0.11352203430672081,0.1689928284183373,0.2682478142424882,0.0,0.007040036851648231,0.2529248074295969,1.666805657346435,0.3671104933861292,0.0,0.0,0.12758988950690128,0.15822274598750424,0.0,1.0,0.7082782840368704,1.0,0.0,0.0,0.009186472044496892,0.005696018855550152,0.0,0.072,0.03399735763376978,0.072,0.13955862705873537,0.6556089066290592,0.8340553750067927,0.42106375782751676,0.5290491062054143,0.0,0.8899448176707124,0.42231236501961045,0.15440093939519556,0.011164690164698829,0.05244871253032474,0.037069127778079684,0.018713944792334083,0.018810634887303623,0.0,0.019776551503793614,0.009384719222658012,0.006862263973119804,36.71104933861292,0.0,0.0,25
P04,C02,Micro-activation energizers (5-minute activations),Guilt about not enjoying positive experiences,0.0,0.0,0.0,0.0610811999857199,0.10920780894108365,0.0,1.0,0.9287894049701841,0.07667033522211822,0.0,0.0021111642537084566,0.10712224564447614,0.08613994725087486,0.26196814860263473,0.26791114765538987,0.0644302922463545,0.004240272950862466,0.34299861670083176,2.1456047720038796,0.36679532500922885,0.0,0.0,0.1630799906276176,0.29956866018167355,0.0,1.0,0.5946413083937302,1.0,0.0,0.0,0.011741759325188467,0.010784471766540247,0.0,0.072,0.02854278280289905,0.072,0.0,0.3362836425691832,0.5415933196991555,0.6536543742506026,0.4649016169379331,0.5221651074291488,0.5106853655347349,0.7545647763642498,0.7454383205469078,0.0,0.026902691405534657,0.02407081420885136,0.029051305522249007,0.016529835268904287,0.013924402864777303,0.011348563678549665,0.016768106141427777,0.03313059202430702,36.67953250092288,0.0,0.0,26
