time_index,t,dst,src,beta,ci_low,ci_high
0,0.0,P05,P05,0.6821212341411608,0.5069327075688732,0.7425770589993006
0,0.0,P05,P06,-0.0,0.0,0.0
0,0.0,P05,P07,-0.0,0.0,0.00020387603218472794
0,0.0,P05,P08,0.0,0.0,0.0
0,0.0,P05,C01,-0.0,-0.0,0.0
0,0.0,P05,C02,0.0,0.0,0.00026685637933329215
0,0.0,P05,C03,0.0,0.0,0.0
0,0.0,P05,C04,0.0,0.0,0.045597133948973134
0,0.0,P05,C05,0.0,0.0,0.0
0,0.0,P05,C06,0.0,0.0,0.0
0,0.0,P06,P01,0.0,0.0,0.0
0,0.0,P06,P02,-0.0,-0.0,0.0
0,0.0,P06,P03,0.0,0.0,0.0
0,0.0,P06,P04,0.0,0.0,0.0
0,0.0,P06,P05,0.0,0.0,0.04808360170010303
0,0.0,P06,P06,0.707690310819204,0.47043392446304366,0.7592873123391692
0,0.0,P06,P07,0.0,0.0,0.0
0,0.0,P06,P08,-0.0,-0.0,0.0
0,0.0,P06,C01,-0.0,-0.0,0.0
0,0.0,P06,C02,0.0,0.0,0.0
0,0.0,P06,C03,0.0,0.0,0.0
0,0.0,P06,C04,-0.0,-0.0,0.0
0,0.0,P06,C05,0.029142809250974927,0.0,0.1563367363993646
0,0.0,P06,C06,-0.0,-0.0,0.0
0,0.0,P07,P01,0.0,0.0,0.0
0,0.0,P07,P02,0.0,0.0,0.03634340668055031
0,0.0,P07,P03,0.0,-0.0,0.0
0,0.0,P07,P04,0.0,0.0,0.0
0,0.0,P07,P05,0.0,0.0,0.07106914324126445
0,0.0,P07,P06,0.0,0.0,0.0
0,0.0,P07,P07,0.737992527124641,0.45091404117757145,0.8311565669766984
0,0.0,P07,P08,0.0,0.0,0.0
0,0.0,P07,C01,0.0,0.0,0.0
0,0.0,P07,C02,0.0,0.0,0.0009721647943250581
0,0.0,P07,C03,0.0,-0.0,0.0
0,0.0,P07,C04,-0.0,-0.0,0.0
0,0.0,P07,C05,0.0,0.0,0.0
0,0.0,P07,C06,0.0,0.0,0.0
0,0.0,P08,P01,0.0,0.0,0.09799071790704032
0,0.0,P08,P02,0.0,0.0,0.05524305118668119
0,0.0,P08,P03,0.0,0.0,0.01334373944564878
0,0.0,P08,P04,0.0,-0.0,0.0
0,0.0,P08,P05,0.0,0.0,0.04502841830786261
0,0.0,P08,P06,-0.0,-0.0542124178364617,0.0
0,0.0,P08,P07,0.0,0.0,0.13061171507817246
0,0.0,P08,P08,0.6000484176349639,0.17644892082046693,0.6338487721621775
0,0.0,P08,C01,0.0,0.0,0.0
0,0.0,P08,C02,0.0,-0.0,0.007483013255485564
0,0.0,P08,C03,0.0,-0.017276127605147858,0.0
0,0.0,P08,C04,0.0,0.0,0.0
0,0.0,P08,C05,0.0,-0.0,0.0
0,0.0,P08,C06,0.0,0.0,0.0
0,0.0,C01,P01,-0.0,-0.0,0.0
0,0.0,C01,P02,0.0,0.0,0.0
0,0.0,C01,P03,-0.0,-0.0,0.0
0,0.0,C01,P04,-0.0,0.0,0.0
0,0.0,C01,P05,-0.0,-0.0,0.0
0,0.0,C01,P06,-0.0,-0.019186661279580287,0.0
0,0.0,C01,P07,-0.0,-0.0007439707378500945,0.0
0,0.0,C01,P08,0.0,0.0,0.0
0,0.0,C01,C01,0.6995191799852792,0.5799899707295163,0.7648217908545482
0,0.0,C01,C02,-0.0,-0.0,0.0
0,0.0,C01,C03,-0.0,-0.0,0.0
0,0.0,C01,C04,-0.0,0.0,0.0
0,0.0,C01,C05,-0.0,-0.0,0.0
0,0.0,C01,C06,0.0,0.0,0.0
0,0.0,C02,P01,0.0,0.0,0.02691476372323976
0,0.0,C02,P02,0.004049462767843217,0.0,0.11601347432737596
0,0.0,C02,P03,-0.0,0.0,0.0
0,0.0,C02,P04,0.0,0.0,0.0
0,0.0,C02,P05,0.0,0.0,0.016212017498783517
0,0.0,C02,P06,0.0,-0.0,0.0
0,0.0,C02,P07,0.014167008422751436,0.0,0.08659667915640956
0,0.0,C02,P08,0.0,0.0,0.0009168492958094848
0,0.0,C02,C01,0.0,-0.0,0.0
0,0.0,C02,C02,0.7275337611237912,0.5328293637589706,0.7537972829848801
0,0.0,C02,C03,0.0,0.0,0.0
0,0.0,C02,C04,0.0,0.0,0.0
0,0.0,C02,C05,-0.0,0.0,0.0
0,0.0,C02,C06,0.0,0.0,0.030506704143554355
0,0.0,C03,P01,-0.0,-0.03467388576576242,0.0
0,0.0,C03,P02,0.0,-0.0,0.0
0,0.0,C03,P03,0.0,0.0,0.0
0,0.0,C03,P04,-0.0,-0.04391632695929548,0.0
0,0.0,C03,P05,0.0,0.0,0.0
0,0.0,C03,P06,-0.0,-0.0,0.0
0,0.0,C03,P07,-0.0,-0.004711990778352119,0.0
0,0.0,C03,P08,-0.0,-0.0,0.0
0,0.0,C03,C01,0.0,0.0,0.0
0,0.0,C03,C02,0.0,0.0,0.15970958569119473
0,0.0,C03,C03,0.46715449302003137,0.2668232983008745,0.5340964838788068
0,0.0,C03,C04,0.0,0.0,0.0
0,0.0,C03,C05,-0.0,-0.0,0.0
0,0.0,C03,C06,0.06453629512105884,0.0,0.17913030194429935
0,0.0,C04,P01,0.0,0.0,0.0
0,0.0,C04,P02,0.0,0.0,0.06791285284197998
0,0.0,C04,P03,-0.0,-0.04137061015211983,0.0
0,0.0,C04,P04,0.0,-0.0,0.0247625814619077
0,0.0,C04,P05,0.0,0.0,0.0
0,0.0,C04,P06,-0.0,-0.0,0.0
0,0.0,C04,P07,0.0,0.0,0.03174398350672032
0,0.0,C04,P08,-0.0,-0.0,0.0
0,0.0,C04,C01,0.0,-0.0,0.0
0,0.0,C04,C02,0.0,0.0,0.055648956469882264
0,0.0,C04,C03,0.0,0.0,0.0
0,0.0,C04,C04,0.6266823694734439,0.27875299438251966,0.7193553047767463
0,0.0,C04,C05,0.0,-0.0,0.00025024342763141203
0,0.0,C04,C06,0.0,0.0,0.02028669514279727
0,0.0,C05,P01,0.0025644029974205666,0.0,0.09793704788869993
0,0.0,C05,P02,0.0,0.0,0.0
0,0.0,C05,P03,0.0,0.0,0.09040064116143741
0,0.0,C05,P04,0.0,0.0,0.026496686011380277
0,0.0,C05,P05,0.0,0.0,0.0
0,0.0,C05,P06,0.0,0.0,0.0
0,0.0,C05,P07,0.0,0.0,0.0
0,0.0,C05,P08,0.0,0.0,0.0
0,0.0,C05,C01,-0.0,-0.0,0.0
0,0.0,C05,C02,0.0,0.0,0.003321390109367532
0,0.0,C05,C03,-0.0,-0.0,0.0
0,0.0,C05,C04,0.0,-0.0,0.0
0,0.0,C05,C05,0.6931370766287414,0.48226087095014525,0.761357328472909
0,0.0,C05,C06,0.0,0.0,0.0
0,0.0,C06,P01,0.0,0.0,0.002879471788830739
0,0.0,C06,P02,0.0,0.0,0.02679643201255536
0,0.0,C06,P03,-0.0,-0.0,0.0
0,0.0,C06,P04,-0.0,-0.0,0.0
0,0.0,C06,P05,0.0,0.0,0.038244159894146194
0,0.0,C06,P06,-0.0,-0.0,0.0
0,0.0,C06,P07,0.0,0.0,0.1232766407170704
0,0.0,C06,P08,0.0,0.0,0.0
0,0.0,C06,C01,-0.0,-0.0,0.0
0,0.0,C06,C02,0.0,0.0,4.74349931145452e-05
0,0.0,C06,C03,-0.0,-0.02009453612858053,0.0
0,0.0,C06,C04,0.0,0.0,0.007585970949842893
0,0.0,C06,C05,0.0,0.0,0.0
0,0.0,C06,C06,0.7156820366895253,0.5773007121743295,0.7605680360519018
1,0.05263157894736842,P01,P01,0.7373510021438674,0.5272804299026514,0.8254543175397875
1,0.05263157894736842,P01,P02,0.0,0.0,0.0006628915870972837
1,0.05263157894736842,P01,P03,0.0,0.0,0.023086117549722535
1,0.05263157894736842,P01,P04,0.0,0.0,0.0
1,0.05263157894736842,P01,P05,0.0,0.0,0.0007410532259097664
1,0.05263157894736842,P01,P06,0.0,0.0,0.0
1,0.05263157894736842,P01,P07,0.011444220598947744,0.0,0.05822844059047719
1,0.05263157894736842,P01,P08,0.0,0.0,0.016951998908218892
1,0.05263157894736842,P01,C01,-0.0,-0.0,0.0
1,0.05263157894736842,P01,C02,0.0,0.0,0.03305494065938093
1,0.05263157894736842,P01,C03,-0.0,-0.0,0.0
1,0.05263157894736842,P01,C04,0.0,-0.0,0.0
1,0.05263157894736842,P01,C05,0.0,0.0,0.0
1,0.05263157894736842,P01,C06,0.0,0.0,0.09541308128075308
1,0.05263157894736842,P02,P01,0.0,0.0,0.004806513318218943
1,0.05263157894736842,P02,P02,0.7433068622607061,0.5669500509142513,0.801333487106724
1,0.05263157894736842,P02,P03,0.0,0.0,0.0
1,0.05263157894736842,P02,P04,0.0,0.0,0.0
1,0.05263157894736842,P02,P05,0.0,0.0,0.011652871587276993
1,0.05263157894736842,P02,P06,-0.0,-0.0,0.0
1,0.05263157894736842,P02,P07,0.0,0.0,0.1310347000561218
1,0.05263157894736842,P02,P08,0.0,0.0,0.06574296179800183
1,0.05263157894736842,P02,C01,0.0,0.0,0.023842935813268292
1,0.05263157894736842,P02,C02,0.0,0.0,0.0020765525471033172
1,0.05263157894736842,P02,C03,-0.0,0.0,0.0
1,0.05263157894736842,P02,C04,0.0,0.0,0.0
1,0.05263157894736842,P02,C05,0.0,0.0,0.0
1,0.05263157894736842,P02,C06,0.0,0.0,0.0
1,0.05263157894736842,P03,P01,0.0,0.0,0.0
1,0.05263157894736842,P03,P02,-0.0,-9.452703315995747e-05,0.0
1,0.05263157894736842,P03,P03,0.7649884336330773,0.6304660249329718,0.8068742115559976
1,0.05263157894736842,P03,P04,0.0,0.0,0.0
1,0.05263157894736842,P03,P05,-0.0,0.0,0.0
1,0.05263157894736842,P03,P06,-0.0,-0.0,0.0
1,0.05263157894736842,P03,P07,-0.0,0.0,0.0
1,0.05263157894736842,P03,P08,0.0,0.0,0.0
1,0.05263157894736842,P03,C01,-0.0,-0.0,0.0
1,0.05263157894736842,P03,C02,-0.0,-0.0004799458378003598,0.0
1,0.05263157894736842,P03,C03,0.0,0.0,0.0
1,0.05263157894736842,P03,C04,-0.0,-0.00528147508111102,0.0
1,0.05263157894736842,P03,C05,0.0,0.0,0.0
1,0.05263157894736842,P03,C06,0.0,0.0,0.0
1,0.05263157894736842,P04,P01,0.0,0.0,0.08269763645962168
1,0.05263157894736842,P04,P02,0.0,0.0,0.0
1,0.05263157894736842,P04,P03,0.0,0.0,0.0
1,0.05263157894736842,P04,P04,0.6763715383107295,0.5276133127659374,0.7514669588390415
1,0.05263157894736842,P04,P05,-0.0,-0.0,0.0
1,0.05263157894736842,P04,P06,0.0,-0.0,0.0
1,0.05263157894736842,P04,P07,0.0,0.0,0.00423963936428475
1,0.05263157894736842,P04,P08,0.0,0.0,0.0
1,0.05263157894736842,P04,C01,0.0,-0.0,0.0
1,0.05263157894736842,P04,C02,0.0,0.0,0.0
1,0.05263157894736842,P04,C03,-0.0,-0.0,0.0
1,0.05263157894736842,P04,C04,-0.0,-0.0,0.0
1,0.05263157894736842,P04,C05,0.0,0.0,0.04795803156137513
1,0.05263157894736842,P04,C06,0.0,0.0,0.03775225476278603
1,0.05263157894736842,P05,P01,0.0,0.0,0.07919541688186095
1,0.05263157894736842,P05,P02,0.0,0.0,0.05773702259884856
1,0.05263157894736842,P05,P03,0.0,0.0,0.018931348205358682
1,0.05263157894736842,P05,P04,0.0,0.0,0.0
1,0.05263157894736842,P05,P05,0.6974271443842641,0.5034844262412842,0.7499743059357091
1,0.05263157894736842,P05,P06,-0.0,0.0,0.0
1,0.05263157894736842,P05,P07,0.0,0.0,0.0012551766720044519
1,0.05263157894736842,P05,P08,0.0,0.0,0.0
1,0.05263157894736842,P05,C01,-0.0,-0.0,0.0
1,0.05263157894736842,P05,C02,0.0,0.0,0.000500266003036561
1,0.05263157894736842,P05,C03,0.0,0.0,0.0
1,0.05263157894736842,P05,C04,0.0,0.0,0.03459209210124164
1,0.05263157894736842,P05,C05,0.0,0.0,0.0
1,0.05263157894736842,P05,C06,0.0,0.0,0.0
1,0.05263157894736842,P06,P01,0.0,0.0,0.0
1,0.05263157894736842,P06,P02,-0.0,-0.0,0.0
1,0.05263157894736842,P06,P03,0.0,0.0,0.0
1,0.05263157894736842,P06,P04,0.0,0.0,0.0
1,0.05263157894736842,P06,P05,0.0,0.0,0.03435291890458161
1,0.05263157894736842,P06,P06,0.7047363462148402,0.4800393142487038,0.7541243835817427
1,0.05263157894736842,P06,P07,0.0,0.0,0.0
1,0.05263157894736842,P06,P08,-0.0,-0.0,0.0
1,0.05263157894736842,P06,C01,-0.0,-0.0,0.0
1,0.05263157894736842,P06,C02,0.0,0.0,0.0
1,0.05263157894736842,P06,C03,0.0,0.0,0.0
1,0.05263157894736842,P06,C04,-0.0,-0.0,0.0
1,0.05263157894736842,P06,C05,0.038319403351508054,0.0,0.15849303471652126
1,0.05263157894736842,P06,C06,-0.0,-0.0,0.0
1,0.05263157894736842,P07,P01,0.0,0.0,0.0
1,0.05263157894736842,P07,P02,0.0,0.0,0.03837558178872936
1,0.05263157894736842,P07,P03,0.0,-0.0,0.0
1,0.05263157894736842,P07,P04,0.0,0.0,0.0
1,0.05263157894736842,P07,P05,0.0,0.0,0.08181845029379045
1,0.05263157894736842,P07,P06,0.0,-0.0,0.0
1,0.05263157894736842,P07,P07,0.7484910563393703,0.4768541452342629,0.8359213936819855
1,0.05263157894736842,P07,P08,0.0,0.0,0.0
1,0.05263157894736842,P07,C01,0.0,0.0,0.0
1,0.05263157894736842,P07,C02,0.0,0.0,0.0011059141597613478
1,0.05263157894736842,P07,C03,0.0,-0.0,0.0
1,0.05263157894736842,P07,C04,-0.0,-0.0,0.0
1,0.05263157894736842,P07,C05,0.0,0.0,0.0
1,0.05263157894736842,P07,C06,0.0,0.0,0.0
1,0.05263157894736842,P08,P01,0.0,0.0,0.10582252179442392
1,0.05263157894736842,P08,P02,0.0,0.0,0.06657164809296665
1,0.05263157894736842,P08,P03,0.0,0.0,0.012467318550776832
1,0.05263157894736842,P08,P04,0.0,0.0,0.0
1,0.05263157894736842,P08,P05,0.001161058305186662,0.0,0.0376122885227065
1,0.05263157894736842,P08,P06,-0.0,-0.04798335803395044,0.0
1,0.05263157894736842,P08,P07,0.0,0.0,0.12517786675850967
1,0.05263157894736842,P08,P08,0.6195255356514138,0.1774642508263967,0.6511333775886273
1,0.05263157894736842,P08,C01,0.0,0.0,0.0
1,0.05263157894736842,P08,C02,0.0,0.0,0.021952395267412512
1,0.05263157894736842,P08,C03,0.0,-0.01876930526199159,0.0
1,0.05263157894736842,P08,C04,0.0,0.0,0.0
1,0.05263157894736842,P08,C05,0.0,0.0,0.0
1,0.05263157894736842,P08,C06,0.0,0.0,0.0
1,0.05263157894736842,C01,P01,-0.0,-0.0,0.0
1,0.05263157894736842,C01,P02,0.0,0.0,0.0
1,0.05263157894736842,C01,P03,-0.0,-1.578677891792907e-05,0.0
1,0.05263157894736842,C01,P04,-0.0,-0.0,0.0
1,0.05263157894736842,C01,P05,-0.0,-0.0007470746819625196,0.0
1,0.05263157894736842,C01,P06,-0.0,-0.012823491586460541,0.0
1,0.05263157894736842,C01,P07,-0.0,-0.0009936606803841682,0.0
1,0.05263157894736842,C01,P08,0.0,0.0,0.0
1,0.05263157894736842,C01,C01,0.710842041558289,0.5897084775373675,0.7727037397034202
1,0.05263157894736842,C01,C02,-0.0,-0.0,0.0
1,0.05263157894736842,C01,C03,-0.0,-0.0,0.0
1,0.05263157894736842,C01,C04,0.0,0.0,0.0
1,0.05263157894736842,C01,C05,-0.0,-0.0,0.0
1,0.05263157894736842,C01,C06,0.0,0.0,0.0
1,0.05263157894736842,C02,P01,0.0,0.0,0.03973462346452439
1,0.05263157894736842,C02,P02,0.010439732320957634,0.0,0.11306301239870845
1,0.05263157894736842,C02,P03,-0.0,0.0,0.0
1,0.05263157894736842,C02,P04,0.0,0.0,0.0
1,0.05263157894736842,C02,P05,0.0,0.0,0.021041905679692025
1,0.05263157894736842,C02,P06,0.0,-0.0,0.0
1,0.05263157894736842,C02,P07,0.019818885462011028,0.0,0.0809552462736721
1,0.05263157894736842,C02,P08,0.0,0.0,0.012280259208301437
1,0.05263157894736842,C02,C01,0.0,-0.0,0.0
1,0.05263157894736842,C02,C02,0.7325035974848798,0.5573304872261712,0.7578649557690037
1,0.05263157894736842,C02,C03,0.0,0.0,0.0
1,0.05263157894736842,C02,C04,0.0,0.0,0.0
1,0.05263157894736842,C02,C05,0.0,0.0,0.0
1,0.05263157894736842,C02,C06,0.0,0.0,0.03192759136650186
1,0.05263157894736842,C03,P01,-0.0,-0.03652242278110955,0.0
1,0.05263157894736842,C03,P02,0.0,-0.0,0.0
1,0.05263157894736842,C03,P03,0.0,0.0,0.0
1,0.05263157894736842,C03,P04,-0.0,-0.03720776260422539,0.0
1,0.05263157894736842,C03,P05,0.0,0.0,0.0
1,0.05263157894736842,C03,P06,-0.0,-0.0,0.0
1,0.05263157894736842,C03,P07,-0.0,-0.007949378173127653,0.0
1,0.05263157894736842,C03,P08,-0.0,-0.0,0.0
1,0.05263157894736842,C03,C01,0.0,0.0,0.0
1,0.05263157894736842,C03,C02,0.0,0.0,0.1454849426106392
1,0.05263157894736842,C03,C03,0.4674832456482632,0.2746171304401745,0.5361073906778312
1,0.05263157894736842,C03,C04,0.0,0.0,0.0
1,0.05263157894736842,C03,C05,-0.0,-0.0,0.0
1,0.05263157894736842,C03,C06,0.06283408979894,0.0,0.16899503564082669
1,0.05263157894736842,C04,P01,0.0,0.0,0.0
1,0.05263157894736842,C04,P02,0.0,0.0,0.0563821465465805
1,0.05263157894736842,C04,P03,-0.0,-0.042741069002753124,0.0
1,0.05263157894736842,C04,P04,0.0,-0.0,0.024492656897748113
1,0.05263157894736842,C04,P05,0.0,0.0,0.0
1,0.05263157894736842,C04,P06,0.0,-0.0,0.0
1,0.05263157894736842,C04,P07,0.0,0.0,0.03990097796187665
1,0.05263157894736842,C04,P08,-0.0,-0.0,0.0
1,0.05263157894736842,C04,C01,0.0,-0.0,0.0
1,0.05263157894736842,C04,C02,0.0,0.0,0.054771154181396754
1,0.05263157894736842,C04,C03,0.0,0.0,0.0
1,0.05263157894736842,C04,C04,0.6319355803047875,0.30318098134125565,0.72124850794396
1,0.05263157894736842,C04,C05,0.0,-0.0,0.00043547108357537345
1,0.05263157894736842,C04,C06,0.0,0.0,0.021453456402683084
1,0.05263157894736842,C05,P01,0.01745095838436546,0.0,0.10157003466830344
1,0.05263157894736842,C05,P02,0.0,0.0,0.0
1,0.05263157894736842,C05,P03,0.0,0.0,0.08739881943015576
1,0.05263157894736842,C05,P04,0.0,0.0,0.0279237747121847
1,0.05263157894736842,C05,P05,0.0,0.0,0.0
1,0.05263157894736842,C05,P06,0.0,0.0,0.0
1,0.05263157894736842,C05,P07,0.0,0.0,0.0
1,0.05263157894736842,C05,P08,0.0,0.0,0.0
1,0.05263157894736842,C05,C01,-0.0,-0.0,0.0
1,0.05263157894736842,C05,C02,0.0,0.0,0.004920333533700164
1,0.05263157894736842,C05,C03,-0.0,-0.0,0.0
1,0.05263157894736842,C05,C04,0.0,0.0,0.0
1,0.05263157894736842,C05,C05,0.7028764459742142,0.5134343422744918,0.7664929110805986
1,0.05263157894736842,C05,C06,0.0,0.0,0.0
1,0.05263157894736842,C06,P01,0.0,0.0,0.00319842871954054
1,0.05263157894736842,C06,P02,0.0,0.0,0.02926202085556008
1,0.05263157894736842,C06,P03,-0.0,0.0,0.0
1,0.05263157894736842,C06,P04,-0.0,-0.0,0.0
1,0.05263157894736842,C06,P05,0.0,0.0,0.04425515305539455
1,0.05263157894736842,C06,P06,-0.0,0.0,0.0
1,0.05263157894736842,C06,P07,0.0,0.0,0.12992344145419943
1,0.05263157894736842,C06,P08,0.0,0.0,0.0
1,0.05263157894736842,C06,C01,-0.0,-0.0,0.0
1,0.05263157894736842,C06,C02,0.0,0.0,0.000659944887373928
1,0.05263157894736842,C06,C03,-0.0,-0.015713486161873895,0.0
1,0.05263157894736842,C06,C04,0.0,0.0,0.0050898076648113735
1,0.05263157894736842,C06,C05,0.0,0.0,0.0
1,0.05263157894736842,C06,C06,0.7308169122989379,0.5878268990118213,0.7699627036465818
2,0.10526315789473684,P01,P01,0.7620083065418584,0.5640267077290001,0.8354102095345558
2,0.10526315789473684,P01,P02,0.0,0.0,0.009597321108037698
2,0.10526315789473684,P01,P03,0.0,0.0,0.022883176648779303
2,0.10526315789473684,P01,P04,0.0,0.0,0.0
2,0.10526315789473684,P01,P05,0.0,0.0,0.0027914828762254716
2,0.10526315789473684,P01,P06,0.0,0.0,0.0
2,0.10526315789473684,P01,P07,0.007291660740592536,0.0,0.06064136331768851
2,0.10526315789473684,P01,P08,0.0,0.0,0.03272008913881065
2,0.10526315789473684,P01,C01,-0.0,0.0,0.0
2,0.10526315789473684,P01,C02,0.0,0.0,0.04445519758235732
2,0.10526315789473684,P01,C03,-0.0,-0.0,0.0
2,0.10526315789473684,P01,C04,0.0,-0.0,0.0
2,0.10526315789473684,P01,C05,0.0,0.0,0.0
2,0.10526315789473684,P01,C06,0.0,0.0,0.0984542051046277
2,0.10526315789473684,P02,P01,0.0,0.0,0.016200920322669253
2,0.10526315789473684,P02,P02,0.7547513504113732,0.5736037683216741,0.8016371067959654
2,0.10526315789473684,P02,P03,0.0,0.0,0.0
2,0.10526315789473684,P02,P04,0.0,0.0,0.0
2,0.10526315789473684,P02,P05,0.0,0.0,0.011452266864792147
2,0.10526315789473684,P02,P06,-0.0,-0.0,0.0
2,0.10526315789473684,P02,P07,0.0005286578991171553,0.0,0.13511482925864418
2,0.10526315789473684,P02,P08,0.0,0.0,0.06292399512753657
2,0.10526315789473684,P02,C01,0.0,0.0,0.01687637447537493
2,0.10526315789473684,P02,C02,0.0,0.0,0.007724633287045485
2,0.10526315789473684,P02,C03,-0.0,0.0,0.0
2,0.10526315789473684,P02,C04,0.0,0.0,0.0
2,0.10526315789473684,P02,C05,0.0,0.0,0.0
2,0.10526315789473684,P02,C06,0.0,0.0,0.0
2,0.10526315789473684,P03,P01,0.0,0.0,0.0
2,0.10526315789473684,P03,P02,-0.0,-0.00019634857350049796,0.0
2,0.10526315789473684,P03,P03,0.7691592454816348,0.650422267856142,0.8079100140412198
2,0.10526315789473684,P03,P04,0.0,0.0,0.0
2,0.10526315789473684,P03,P05,-0.0,0.0,0.0
2,0.10526315789473684,P03,P06,-0.0,-0.0,0.0
2,0.10526315789473684,P03,P07,-0.0,0.0,0.0
2,0.10526315789473684,P03,P08,0.0,0.0,0.0
2,0.10526315789473684,P03,C01,-0.0,-0.0,0.0
2,0.10526315789473684,P03,C02,-0.0,-0.002458038980411102,0.0
2,0.10526315789473684,P03,C03,0.0,0.0,0.0
2,0.10526315789473684,P03,C04,-0.0,-0.01780148900105544,0.0
2,0.10526315789473684,P03,C05,0.0,0.0,0.0
2,0.10526315789473684,P03,C06,0.0,0.0,0.0
2,0.10526315789473684,P04,P01,0.004810670743860375,0.0,0.07712549996315274
2,0.10526315789473684,P04,P02,0.0,0.0,0.0
2,0.10526315789473684,P04,P03,0.0,0.0,0.0
2,0.10526315789473684,P04,P04,0.6934283010201165,0.539098253382638,0.7631594099616483
2,0.10526315789473684,P04,P05,0.0,0.0,0.0
2,0.10526315789473684,P04,P06,0.0,-0.0,0.0
2,0.10526315789473684,P04,P07,0.0,0.0,0.0014560574893676425
2,0.10526315789473684,P04,P08,0.0,0.0,0.0
2,0.10526315789473684,P04,C01,0.0,-0.0,0.0
2,0.10526315789473684,P04,C02,0.0,0.0,0.0
2,0.10526315789473684,P04,C03,-0.0,-0.0,0.0
2,0.10526315789473684,P04,C04,0.0,-0.0,0.0
2,0.10526315789473684,P04,C05,0.0,0.0,0.04715615571617736
2,0.10526315789473684,P04,C06,0.0,0.0,0.049470531092541147
2,0.10526315789473684,P05,P01,0.0,0.0,0.07842970688035668
2,0.10526315789473684,P05,P02,0.0,0.0,0.06036176011776727
2,0.10526315789473684,P05,P03,0.0,0.0,0.023190331386734923
2,0.10526315789473684,P05,P04,0.0,0.0,0.0
2,0.10526315789473684,P05,P05,0.7118512669806278,0.5068255243256345,0.7605670967349673
2,0.10526315789473684,P05,P06,-0.0,0.0,0.0
2,0.10526315789473684,P05,P07,0.0,0.0,0.002092923875319728
2,0.10526315789473684,P05,P08,0.0,0.0,0.0
2,0.10526315789473684,P05,C01,-0.0,-0.0,0.0
