t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05,C06
25,2025-01-26,0.0,0.5537763218727334,0.21763490287955853,,0.39540409936804677,0.24090992639195677,1.7910675519535366,1.0619781403798014,4.1821917654310345,3.1008824536660575,0.015421918618757302,2.5147335252301537
26,2025-01-27,0.0,0.49945564333547543,,0.18936035960466246,0.39073120894012325,0.15847493089856704,,1.3486624254497233,4.148857539544849,2.636933682842842,0.5462365087201092,1.7319243720828479
27,2025-01-28,0.0,0.42055277166551447,0.10264496451967174,0.23787292586195596,0.29508612040987897,0.19259484705371543,2.1587115933009478,1.2249223663579534,4.395121795340755,2.500494144923825,0.6988101187413721,2.9757775089123712
28,2025-01-29,0.0,0.43739976921402157,0.1805677854154962,,0.3471683643992051,0.17985288685709175,1.8330301676582939,1.7342934843259916,4.826951038900768,2.316447207729586,0.7561237838742468,2.401472710180406
29,2025-01-30,,0.5523945572400364,0.26521173909242785,0.40863969149948043,0.43624591955707137,0.3354765706763401,2.4774196042404766,2.119255051345734,3.6957585647990063,2.856097382505574,1.2267311006795052,2.53582014131
30,2025-01-31,0.0,0.5250797459059453,0.4043047731585211,0.4441564134563643,0.4160923571459477,0.19510654553810658,1.7851934039594866,1.8339241386285985,3.243650048128786,3.6504817739588415,1.5748896054663566,2.0630067458496457
31,2025-02-01,0.0,0.5218135954742191,0.37586887514955614,0.47127113980889546,0.5308952860855782,0.11147081010132638,1.6144766606234937,1.7210773987245411,,3.0373065749686816,,2.8966913459823345
32,2025-02-02,0.0,0.5460012830175665,0.29667285711272273,0.32081387430397623,0.4406446861234412,0.062099848440493446,1.484325907300539,1.90808469254508,3.2705103731201017,3.427237299378876,1.4825787370022472,3.4975804467240184
33,2025-02-03,,0.34296030410604383,0.3218095353333571,0.4423854653795122,0.40703990973850773,0.08521576167264375,,3.007189312663118,2.487118159168654,2.572313182382098,2.137856714604432,3.8772501612862538
34,2025-02-04,0.0,0.29516034134108565,0.34145857760816384,0.27855138881296415,0.3669931651209293,,2.5087749669400545,3.072856053738415,2.459466948880389,3.1150629833709456,2.456331966310827,
35,2025-02-05,0.029288411174629728,0.26085695215076043,0.2331236374605176,0.10731176819500318,0.3881205833947848,0.07448036861147346,2.508882617190001,2.3690678223245576,3.155347632199513,2.3072135763514035,3.023728145123398,5.427179477712331
36,2025-02-06,0.13858762172722563,0.10600809721990777,,0.27553157617047064,0.390059919619278,0.022875724631843286,3.3000161899711644,3.540271918490975,2.8979488227694294,2.675160047041664,3.5862050300355293,4.795445134935912
37,2025-02-07,0.2261262242493015,0.107863203716858,0.2301992309153869,0.18386234185883682,,0.1091686679522463,3.8786823619151902,3.391362944936745,2.8500815972565334,3.1844245824063404,2.9688290454304247,3.73470958279671
38,2025-02-08,0.22232987583218694,0.11498493531898327,0.2601336188596862,0.3289509715328611,,,,3.4124057060642317,,2.234544656724443,3.4434044525871608,4.047612352587458
39,2025-02-09,0.2109732032293548,0.1180636126187754,0.13072756840452107,0.34976876049971284,0.2570676187721424,,2.7275089473221388,3.2513865342198125,3.3776709661300646,3.0601796321446613,2.872204515241675,4.114302597520158
40,2025-02-10,0.16544604940191474,0.2883347012550328,0.0,,0.2680798157892555,,3.137786238065396,2.8783997457950363,3.82764224797933,3.064306062598158,3.0112250612171936,4.529167541379329
41,2025-02-11,0.19098487145900533,0.29848280790440884,0.0,0.423842521666803,0.3072408080623139,,,3.3672718609854893,4.795679233934139,2.9519826700355765,,4.1688521082664565
42,2025-02-12,,0.21031692448568828,0.0,0.3522294120425606,0.31238494044429704,,3.76202598391149,3.424790052116603,4.965216529352887,,3.19705975318848,4.206387661145517
43,2025-02-13,0.12478354428649296,0.26720967279663177,,0.5302553832772757,0.3433933101514709,,4.411696420133943,2.556210328285047,4.9201124003175725,3.651220626408878,3.1456697109408527,4.790844489852864
44,2025-02-14,0.19011651881028924,0.2469029622437001,0.0,0.5441470176872707,0.11670473198737216,,3.216063818293704,1.5973974835238745,4.2320669788182546,3.585182012782418,,4.466574607150842
45,2025-02-15,0.14778183495924713,0.19604698507513466,0.1719264695130255,0.4432522540817309,0.13959068191102197,,3.0575469737746253,2.4408172209358856,,3.925462387083848,,4.377216012264714
46,2025-02-16,0.07729645675811361,0.11636249331344856,0.158692123437829,0.3991624220080955,0.0783039110493021,,3.498974004720944,1.9902098489673437,,3.2744891064848023,,4.290303850735232
47,2025-02-17,0.0,0.15826018555550947,0.18689109150969632,0.2638891219282655,,,3.5487596879171837,2.646377431825649,,,4.107636512666234,4.567531722096514
48,2025-02-18,0.0,0.25554049765937387,0.1440171650161707,0.19693818309895814,0.26133190617501467,0.011724602576406798,4.259181694450442,3.208708551210053,,2.806874494206889,3.986247118657912,3.926792541998467
49,2025-02-19,0.0,0.2878069220553971,0.17929586016603347,0.1869785803296138,0.3521778300817146,0.07143051549794499,3.6454191333955768,3.2657923166374685,,3.6408476538734487,4.90552283582204,4.291867564574263
50,2025-02-20,0.11621354933671571,0.25413080473483346,0.30801690897415057,0.18845696041961132,0.35745343145861863,0.036546563698773765,3.5870561773651475,3.5964082800711275,,4.224038754183321,5.2501017314454,4.2687899040431025
51,2025-02-21,0.3250744974812564,0.411983058006896,0.4447064586358639,0.11429664167346991,0.42050632779603564,,3.2389819718346042,1.9286679839678993,,,5.104098779575603,4.425360649742949
52,2025-02-22,0.27545656934120627,0.43415089188160466,0.21880888013760041,0.0894518615605161,0.39962543970337744,0.02791783315451126,2.920495983691424,2.9672767868192103,,,4.56234955601065,3.9282713386179076
53,2025-02-23,0.21230960898055656,0.4671615015055405,0.05585550885694174,0.09960072708548885,0.3440925280111095,,3.13492584852776,3.009410931188214,,3.7543224564424587,3.7774574348348255,3.755096207404507
54,2025-02-24,0.01737558255982674,,,0.0,0.25969501949852836,0.0,3.2960189821872152,2.873585175584085,6.359291200047454,2.98401075546534,3.071408847970606,4.65114204317007
55,2025-02-25,0.0,0.5332765729083362,0.25346130710643494,0.0,0.16014205311278285,0.0,4.113774218872869,4.131500540211282,6.494454126604899,2.765944379484797,3.1802158462514174,4.85833334773248
56,2025-02-26,0.0,0.45082300700331257,0.24790714950887735,0.0,0.17896927409136354,0.0,3.72704217663617,4.6583144183102085,5.826955824868388,3.8347192575866087,3.7780874440711996,5.609666873743426
57,2025-02-27,0.008299618716536991,0.7037796358389765,0.4849373625840042,0.0,0.3724433855622335,0.0,2.6705095614957934,3.926886235846201,,,4.025440945717381,5.529408332339594
58,2025-02-28,0.100056794312576,0.5418003118171179,,,,0.0,3.1607177745213337,2.94458316512761,5.700607923731087,4.330507537435549,4.066755010236028,4.77339159239717
59,2025-03-01,0.0001825875258652243,0.5821897452630335,0.38833290589945907,0.14629260662772087,0.2773503501031177,0.0,3.433729358674411,3.4563683915102636,5.249824340041274,4.178413772087234,4.033848189809734,4.506471910062583
60,2025-03-02,0.0,0.7683978474431862,0.30951537642840354,0.07121762912657992,0.3612815946184193,0.0,3.360861885908743,3.6244275865405617,4.878602424604582,4.29391311795018,3.2893000019317435,5.851226711574514
61,2025-03-03,0.0,0.6288795841136195,,0.05500165866632889,0.28062446008543146,0.02252106214626908,3.971259062655871,3.386829230155582,,4.407065409914514,,5.801360975083778
62,2025-03-04,0.0,0.686708614055881,0.27731461053501844,0.008867964767892735,0.3739332372574883,0.0,4.1543246540704715,3.3854493718848255,4.893392050850977,4.427586650061175,,
63,2025-03-05,0.07757798187010387,0.7547908424478622,0.3094677190423394,0.3057216872780797,0.41760141048121924,0.0,4.5086620218182505,2.805135970323088,4.600037949470418,4.1955718311944565,3.7845064367953247,
64,2025-03-06,0.39897250519680344,0.7988613684479717,0.14106948150077486,0.20587942741157397,0.426142096927214,0.0,3.6702266008688604,4.104188319093026,4.440001595494779,3.5646328004076855,3.1026257759929092,
65,2025-03-07,0.3867412869308699,0.7511976303084543,0.30165826967387477,0.1840464354689377,0.28900110436379073,0.1354057207059677,2.096116973956362,3.8506204801453383,4.619701918540543,1.9600882371907824,3.4669819081242013,
66,2025-03-08,,0.6287633802794935,0.022915418156757045,,0.47293115712878936,0.38077008921671873,2.832884135572715,3.58424830464853,,2.061234581102195,2.9913092400433063,
67,2025-03-09,0.3433259173436837,0.5678792766996311,0.0,,0.5856268151846615,0.09853919214311987,2.8482926887811773,3.9746785776972455,4.793488794677408,2.108313580889146,,
68,2025-03-10,0.22338340077599328,0.6418451694298256,0.061940744975309485,,0.47228707154385563,0.19378661327586727,,,3.5635634476886313,2.5166419388328674,4.375971339564311,
69,2025-03-11,0.11909596062223407,,0.0,,0.29626285417979703,,3.3964434988993726,5.26303238682491,4.059340596430193,3.5545879679510204,5.585636490444758,
70,2025-03-12,0.0383295109147212,,0.0,0.24844041361137106,0.18472739854457212,0.19629381690194156,3.1528281277218193,4.366755047418847,4.570427979668704,,4.65837224145651,
71,2025-03-13,0.13197791505575537,0.5234799709123817,0.0,0.3012333120650469,0.2684528347116815,0.4463281241266914,2.4017348757567714,5.20851289247859,4.927602819995856,3.066134845749797,,
72,2025-03-14,0.1276386579707198,0.4914015494812236,0.18311330020517547,0.36435817064936243,0.32047297804023056,,1.5827344866061013,4.8012830917884335,4.787021723200685,3.4468163000432663,,4.122078759157895
73,2025-03-15,0.05729518362945833,0.35631078597550314,0.25167556747402503,0.5305856035650726,0.30177685889588274,0.5495153301538679,2.4650817343112386,4.455753124120914,4.410439004446246,4.117303954637431,3.6769831616938893,3.7796414408122043
74,2025-03-16,0.0,0.25636423609941306,0.19647270105351025,0.30662536489811965,0.4196648175533771,0.5606743633809348,2.4328748779122504,4.267912684507898,3.894944286444997,,3.446105618699871,3.6729509937482745
75,2025-03-17,0.06703960318158342,0.3399686720192122,0.0644632167291823,0.1985213251344684,0.21369164467444063,0.42054618132554844,2.0671355357831835,4.139635767707286,3.4774387959232023,3.90371388424636,3.5748046366661166,4.110176192641913
76,2025-03-18,0.19889984008418637,0.35884218815981833,0.03392574194765677,0.1893595005943535,0.09452518555751868,0.30677858353363696,1.886519959715642,4.191578401541857,4.703711539933761,,3.6005092706032293,4.725107627542052
77,2025-03-19,,0.3400873855617417,0.07974178314745989,0.1628498698755812,0.20396207364005903,0.17662697988755705,2.293913808624425,3.8245743045375526,3.9607263736574003,4.10193936361231,3.2270449563651806,4.106814635675176
78,2025-03-20,0.10410850250752612,0.3665825629511683,0.0,0.028637506340522645,0.2579071253802433,0.16885676970511576,2.633564371361996,2.8788094256986763,3.116667887788448,3.8708381347508687,,
79,2025-03-21,0.051234475110269836,0.3929934864990221,0.043640790966604504,,0.3170361608104447,0.17807906463386786,3.722847379981493,1.99288971077211,3.485185588773997,4.687785657810449,,3.1314874460273883
80,2025-03-22,0.054944712278322524,0.440089704725811,0.08278543690831684,0.2163150173014643,0.3599189780920458,0.13169957062577933,4.350509977841155,1.9865650934501233,,4.885267003772105,,4.107040066739739
81,2025-03-23,0.12647383144604887,0.3569584697800562,0.12372175288266533,,0.35144822398843334,0.0,4.011761506110284,2.340952831948825,4.018430202793463,5.126946993328258,,4.2911314084695915
82,2025-03-24,0.17668053991140126,0.3448206065516703,0.018911028842948083,0.24137172435028126,0.3473296159939888,0.0,4.919629744011382,2.475133090555299,4.2799400045041445,5.042617157016148,4.4227538286317465,4.239847956219931
83,2025-03-25,0.03953889757926761,0.34595444506306416,0.006576624047446009,0.15037790129048118,0.33091075278801396,0.0,4.502884707154252,2.191898897038444,,5.401773579036654,5.083198025688556,4.321580214473715
84,2025-03-26,0.07716621791177998,0.38840175336098415,0.13024972091760634,0.12310813777985163,0.28474322003634744,0.0,5.288723794680406,2.8556171611550165,4.114854217218803,6.003872252083297,4.517693277014187,5.119532833663977
85,2025-03-27,0.0,0.2217998412284899,0.1688869031789733,0.3808698020465774,0.5371883664126863,0.0,5.000186697429293,2.8308925453158267,4.400251288972232,5.33976136041851,4.110866499525356,5.193941868281922
86,2025-03-28,0.0649139206447111,0.12425346663932564,,0.3981536962138546,0.5427748838859838,0.0,3.722407237379386,3.615630071234771,,4.923747427343593,,2.0109843752967826
87,2025-03-29,0.21150331094728547,0.21489768819339344,0.031011922720513396,0.40676323118944824,0.4866484209074727,0.0,3.8792493219879707,3.8765098691172595,4.958076796523524,6.37925448758231,4.443151212407551,4.675668359535193
88,2025-03-30,0.16147316103738935,0.17057855247490242,0.0,0.34253824101314606,,0.0,,,,7.285630138033641,5.4290823457817465,4.801055892252771
89,2025-03-31,0.0,0.21995086904283218,0.1597432204504067,0.3315493333431024,0.25213165228501444,0.0,4.046796423973041,5.345208230828386,4.398492902074451,7.414906041852177,4.928836124608978,5.441797471849874
90,2025-04-01,0.0,0.4146642443097016,0.386706575633313,0.47236724081607473,0.10913156416910913,0.0,3.7199763331030367,4.880864652752436,,,4.225747780193517,5.547467418977764
91,2025-04-02,,0.17748030461895767,0.48592765036563185,,,0.0,4.298139357180947,5.285117493796353,2.705938449494423,,4.325436844914383,4.921207173140109
92,2025-04-03,0.06036088040376894,0.41410154879521976,0.36402040023742127,0.3060332159993532,0.42045121372452077,0.0,3.9505376114505233,4.1565726752209216,,6.642216567541902,4.977267482723024,4.076752138890305
93,2025-04-04,,0.3967703683423349,0.2831105783946937,0.31605155576730687,0.5209539626599843,0.0,3.901837105495972,2.7997381672374706,2.297359237748826,6.139022621157772,,3.5781997085828885
94,2025-04-05,0.0,0.41885589731515005,,0.5393050998502812,0.3724030963559939,0.0,4.47934058859685,2.828471766902866,,5.461630663363653,,3.003827944201663
95,2025-04-06,0.0,0.40970237676369825,0.18140182234991178,0.5626883947714488,0.27073481563720636,,4.622124555787278,,1.8789224216720728,,4.708422549335553,4.61957413028568
96,2025-04-07,0.0,0.23243184015321922,,0.3238682448391169,,0.0412696343818106,5.3048543355672955,4.363873394012941,2.2213118696534893,4.780545458992402,6.096401518553776,4.433307979112534
97,2025-04-08,0.0,,0.06403262896086254,0.3393110466118625,0.7882303923202767,,5.29100123337046,4.830124383076051,1.6211381324203016,5.04602958525939,6.0192668080334695,6.50088976049322
98,2025-04-09,0.0,0.10992530997146079,0.056100042105539746,0.2656149627263285,0.6609501602680985,0.47786369512037363,6.827473324399858,3.4703708985165695,,5.229817721005588,,5.772268116665232
99,2025-04-10,0.0,,0.1603406819298303,0.07767093024304186,,0.32161602963346203,6.626062169069001,4.903455139999511,1.5692778969369248,5.526709590555038,,
100,2025-04-11,0.15201614217245588,,0.0,0.0,0.5630476705438598,0.08029936658137946,5.377189867284216,3.985734494732839,2.0451524730231636,4.946101977026963,,3.383545983274964
101,2025-04-12,0.21992495285653374,,0.08303927378652703,0.19871411783417686,0.5225305971147212,0.0,,3.807726695555204,,5.587572612817562,,4.601885739071502
102,2025-04-13,0.0506717807641745,,0.11466448040754303,0.4179933890199846,,0.07214392843197305,5.655155212258042,,,3.676057125389449,9.383528724181176,4.858903746604047
103,2025-04-14,,,,0.5732296598176879,0.3302334264796151,0.11700098687352292,,2.6559411112215336,,4.638304717210343,9.905819626812754,5.413943655288104
104,2025-04-15,0.0,,0.08522037988882056,0.3596337680437037,0.4441139543789751,0.0,4.480980640012162,,3.418553212613381,3.7233528423927753,8.858080554701447,5.351356894567585
105,2025-04-16,0.0,,0.0,,0.6134079667140362,0.0,4.47685519507226,,3.05204006943136,3.848373770604109,8.565338092875166,5.001517579202364
106,2025-04-17,0.0314921727791216,,0.06337081617619225,0.3007270765571598,0.6671315486818352,0.0,,2.3466797641889254,2.9900217693524103,4.314338948585963,,5.096348770541979
107,2025-04-18,0.31429742807937794,0.30054182284835873,0.31718799499337547,0.3408977839223397,0.4257854103104747,,4.399282065932048,3.8129768351744975,,4.3247880042870674,9.061309627025343,5.702768773387573
108,2025-04-19,0.46918878539046427,0.43036601080670855,0.1808114860343894,,0.6718338187043496,,3.684816805127763,3.9002360460120826,,3.8633641162401178,,4.778059216820934
109,2025-04-20,0.5087155690213806,0.6458800376186541,0.0,0.3490110329649662,0.6222315669402119,,4.199548485451917,5.021327211020181,2.6499698916813603,4.104485654489545,,4.368513480343997
110,2025-04-21,0.49067667714651364,0.8013305470860932,0.0,0.4008889210671697,0.6642840454737685,0.1591019986613133,5.245200965116764,5.313272275410065,2.546756123079336,4.259791383823339,8.068821031238922,5.7187816209154825
111,2025-04-22,,0.8384393475410123,0.12959891979443092,0.4623742482693944,0.6033675014960673,0.1605193237708861,5.484487878139893,,,4.793082915423588,8.218570429430303,5.862887129102218
112,2025-04-23,0.3892599886338718,0.8924798489432315,0.2110577291964389,0.4364099927906294,0.4649783108087853,0.4537952967276244,4.662744478155744,5.335760926759708,2.26638234613967,5.234909728731006,7.9697335521603305,6.532759935812146
113,2025-04-24,0.3199477469811137,0.9706154868445696,0.13266272489836223,0.3784368836389719,,0.415136408908321,2.654489144415488,4.1383049844718505,2.3218760378589858,4.983021191468916,6.956425195497352,6.301243427000371
114,2025-04-25,0.2595281391758863,0.7857517607928386,,,0.7357004424291341,0.3810064458300466,3.3940721820643494,4.116765366382761,,4.346246206879233,,5.274496373833015
115,2025-04-26,,1.0,0.32147288788092654,,0.6626220401188869,,,4.780263507611207,2.93435730116461,5.2568556407937885,6.350438683962856,7.210687784804538
116,2025-04-27,0.24226436682980562,0.9625017599271797,0.45400365659048664,0.3551664787318164,0.644661463645224,0.12846241581339607,,4.367696346740456,2.592445141089298,5.322153358642976,5.627195060814997,6.5255731478122865
117,2025-04-28,0.11724368079504369,0.6799575085734522,0.4946718262652489,0.4433849569352926,0.5698227864825917,0.25795764000573174,4.154799072720113,3.1255721639872935,3.178862283994839,4.825686834525136,,
118,2025-04-29,0.1027328295246892,0.41209596572454515,0.6620719174113753,0.42518336565602616,0.5013970750411783,0.40330055308401697,4.57460099332796,3.1135401106684757,2.962260708862061,4.153057817075288,5.488510600196994,5.37771160952923
119,2025-04-30,0.35292074902193227,0.46297620122040584,0.46731341688984573,0.6759993733943089,0.511238267939448,0.3728876113863227,5.107082618832253,,,3.710186346403796,6.064244523402801,4.647374744556622
120,2025-05-01,0.2846866022490466,0.5354304117753288,0.4140411772133278,0.3542590537623323,0.41305248737835687,0.27958717369729996,,3.1367577453853426,3.176511962598779,2.055440751060363,6.867666911755519,3.986327578238247
121,2025-05-02,,0.6922925086792433,0.14970460840527983,0.3963493982259877,0.4951519782477147,,2.55065767539275,2.5370072237668486,3.910456714813857,1.656367896761908,7.227709195213645,5.905355993294082
122,2025-05-03,0.41432158156570376,0.7544561258862539,0.30485266694264757,0.46389039238828333,0.5698942691029952,0.6907652712686072,3.794407446479796,3.395782549827704,4.990122766605671,2.9533991398308053,,7.176135186355684
123,2025-05-04,0.05145345759203568,0.8412460767722041,0.474291771245708,0.36388219506841424,0.5344437336434482,0.6849599002467528,4.261063082499113,,3.910249523560193,1.8542846671756545,7.280387280723406,6.149308145263482
124,2025-05-05,0.08419761994578298,0.8068422640305378,0.33492416084950777,,0.49105935075271123,0.5816904270522291,3.7461430265715934,4.1524665077670555,3.5407725351327173,3.283061975202558,7.153532525006215,5.75824433801352
125,2025-05-06,0.0,0.906289653642343,0.3941937294351577,0.5127100702288202,0.5778506833842992,,3.5420732885844433,3.50174313485881,2.9471035831987455,2.4457244843076578,7.198936255514136,
126,2025-05-07,,0.88139334283261,0.2185658219031975,0.5724116339263957,0.5767102800010508,0.3948995778150769,3.736329861038786,3.3165381878204165,3.386713962630368,2.5547852942462677,6.904719953153089,5.07429653031932
127,2025-05-08,0.0,0.9488546127032093,,0.6539520323737112,0.79824339930359,0.3595060933980765,4.206979018212036,2.8366989419086974,2.8867551289461093,2.625935380713402,6.03698966711929,4.142743648135639
128,2025-05-09,0.0,,0.41971748467170567,,1.0,0.40247691547386616,3.1519100280704486,2.6544320401801063,2.521587725194631,3.7957026917436636,,3.557213203498497
129,2025-05-10,0.003585601237613395,0.7599118219769357,0.3945762179348057,0.6250366898826696,0.9861579185254556,,3.978967991158901,2.4661009578064506,,1.7370593205168947,5.566367057131568,
130,2025-05-11,0.24943810547307266,0.9058386531391013,0.39365532208708753,0.7046888586748995,0.891176484423044,0.5695960373713644,3.746329816435076,2.3513524644003745,2.778927889282238,0.0,,5.520409776758206
131,2025-05-12,0.2968793102632964,0.9577980202300056,0.3053780679702319,0.7117816996543834,1.0,,4.175557548347728,2.6366659548492253,3.0317505105797156,,4.5579484579134935,6.041410255275717
132,2025-05-13,0.09753627976673368,0.9175858071794111,0.31863580297429434,0.611534166486715,1.0,0.5108547881670316,3.6903556391477683,3.5732561213610765,3.0498202309708398,1.7639584765280745,4.712835410062572,6.272284053344964
133,2025-05-14,0.1224185971182418,0.7485027975666545,,0.548616014897662,0.9250160714717237,0.7170934396727724,4.30316027399543,2.1354902327240937,3.9926646813168816,2.0170804222750243,4.975515605638936,5.678255381866403
134,2025-05-15,0.2002522715637641,0.4392306997613732,0.47788496428859295,0.7316937455352573,0.9756627681885088,,5.032107663424778,2.504838807381563,4.089916010824386,,5.742114291293659,4.574226005639748
135,2025-05-16,,0.5024871228008272,0.5377695621795657,0.8812728533589914,,0.6189612945980478,4.489300024200021,3.048012208655557,,,,
136,2025-05-17,0.22682124696680844,0.4803274882236201,0.7512513307574001,1.0,0.7397577691994704,0.35942374840624713,3.8702307774511286,2.8433296774497183,,1.0848213687453447,,4.1358129946530715
137,2025-05-18,0.155454629478828,0.5386058540673808,0.8163263130950745,0.9652751731176472,1.0,0.2633627325323125,,1.6229216264839708,3.206760198773259,0.37267214097162715,6.080495443347471,5.58032952340617
138,2025-05-19,0.19951994549530394,0.5806721419724677,0.6640577578121523,1.0,0.8735980492193892,,6.20982017127265,,,0.6280070539059702,6.5568528928897765,
139,2025-05-20,0.232532043741992,0.6011046739013098,,1.0,0.790690449079716,0.4570075226830637,5.696991962584121,3.992890756014056,3.843165654663438,,,6.7202517119735505
140,2025-05-21,,0.4436983693423744,0.5227853661769046,0.9049674992260663,0.8045663267841687,,3.8080710550700334,4.153236971494086,3.7576417904998247,0.0,4.996340733865351,7.391235641568507
141,2025-05-22,0.10369635708899891,0.6250711425221505,,0.7692391163287546,0.9110001649232533,0.1049955180013411,4.016863131373653,3.616604635420951,,0.0,,5.893817473101839
142,2025-05-23,0.27963938489034246,0.635347343220774,,0.2603355680413657,0.9331180263157044,0.26557889415188085,2.406446301117178,,1.1106921123684954,0.22555836321452574,5.8021306413096365,6.547773491096278
143,2025-05-24,0.5173574158172158,0.6490730502253015,0.5428560130116113,,,0.2094148692912392,,4.678776070357868,,1.3987372615752662,3.984144364766747,5.889291879870135
144,2025-05-25,0.5920305789382463,0.44000271095982135,,,,0.17123805004303438,2.453485390091488,5.194928460845571,,1.6500143748194673,5.209434853181994,5.560332299565771
145,2025-05-26,0.5574909313831288,0.3707615644864904,0.2937230962313636,0.7220405732371843,0.6761417987654146,0.014013480948972423,3.247144778885004,5.181301998612453,,,,5.274298584291415
