t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05,C06,C07
29,2025-01-30,,,,0.38741911644648785,0.18829472808165562,,6.5160002956463074,3.8636235906427645,4.521161041660417,2.566602697604582,4.450802738331075,3.5971817375755517,4.908202808340635
30,2025-01-31,0.19505419849531758,,0.30029110926883434,0.4379123886012018,0.3173895981993749,0.10264424748466747,,3.4962515531353198,4.520171294876312,2.794270468784621,3.887508062551078,3.062114708813502,4.53359211622069
31,2025-02-01,0.29955066627140636,,0.3984052370221307,0.4337072381328057,0.3072910808241733,0.21978347632593234,5.196929712014917,3.475928636135814,4.343391780639154,3.2964464739009633,,2.7590526199037977,3.922492726298669
32,2025-02-02,0.2920405519526326,,0.3539190842841152,0.4375408021876926,0.3772754604701295,0.1254488924292903,,3.4275049305190874,4.841200981261812,3.0936120950293358,3.432659582603334,2.853714656978387,5.137353139825213
33,2025-02-03,0.24028099053916907,,0.3358981012434912,0.41770229026220657,0.47360421686618487,0.10949635041300868,,4.148442102594195,4.815399214262465,3.569496710514247,3.7147117313382427,2.923115313674542,
34,2025-02-04,0.2273820949578931,,0.2733260103336355,0.48220787052229913,0.40521278316239656,0.13762770637811403,4.434605105122186,3.9344982670997544,5.028330477318694,3.6342483820307745,3.5184251194192013,3.3457814109980153,5.06335444012257
35,2025-02-05,0.2844924824429423,,0.06929224779255513,0.44860331081250954,0.3693965832252621,0.09374135864297839,3.7035162443599576,2.895745427096684,4.5554152442203275,3.557755331031887,3.629725808584794,3.0767548641249682,6.23393631565389
36,2025-02-06,0.17772644201134988,,0.2465148224803349,0.39981536389118166,0.38011724571132066,0.145255629709091,3.549383275282086,1.8092913527992844,4.19372742565309,2.6190231096256174,3.790649921521493,2.396503329431129,6.276804393121098
37,2025-02-07,0.20049394133297424,,0.2662452445204807,0.6483048063154482,0.534185541176059,0.1740513600854954,4.158932648918616,2.0080178143009046,3.6139011504370067,3.4408131343213815,4.473788053912688,2.268388259276995,
38,2025-02-08,0.24748088805615698,0.13726447318113255,0.3049652386392178,0.7357165741801887,0.3411430623125823,0.16156312576548892,,1.9811531787309038,3.391891563698174,4.233429687247003,4.245829567737176,,4.484843568126624
39,2025-02-09,0.15265735199770164,0.0705077673288253,0.5106051518920304,0.8323818887437366,0.13586847265043384,0.07983332066477775,4.551074351057193,1.8230662764545096,2.236751876701757,4.244985540495926,,2.789621808571774,4.684171444517952
40,2025-02-10,,0.06098875459466327,0.6492146130794665,0.7580092659728451,0.2162484732387818,0.11717104436092729,5.244845775172868,2.6462781427099955,,4.997426052056406,4.376992877229921,4.150675689148592,4.1880683546972035
41,2025-02-11,0.0,0.0,0.5790153373859831,0.6858252562892211,0.25146828746474315,0.15610615899829305,5.33885750995753,2.4207769686695686,2.7673542307757755,4.717085966135467,4.5714272363239115,,4.5016757912795535
42,2025-02-12,0.0,0.0,,0.5833424575541337,0.16998552407672401,0.11636524122386874,5.891724315312886,,3.383920319211648,,4.521277019778054,4.30961040300887,3.918441663900215
43,2025-02-13,0.031259265181588614,0.14077945813236542,,0.36895135060399087,0.06567076807376157,0.0372869187001752,5.1951775201578885,,3.85820517951849,3.6634668812426616,4.564415688900743,3.325525655624202,
44,2025-02-14,0.14544566290456054,0.17011519542724746,0.6516985989265248,0.24875198998028103,0.0,0.18082876505143003,5.0025201862671,,2.9415318223304636,3.869920847742015,4.613883018915169,2.771162844781996,5.216210289946748
45,2025-02-15,0.3024329119199195,0.20914132442165662,0.6527645114204553,0.2993466721780086,0.0,0.0655681723026835,4.7573572759234475,,3.3080405731380513,4.173788252195031,4.536343199060649,2.713753463418068,
46,2025-02-16,,0.2939096228443571,0.5640258689372138,0.2375015881969095,,0.004886722234483422,,,3.471348771535809,3.895213967371643,4.670812753159361,,
47,2025-02-17,0.10172076140431005,0.43233302863277,0.510931230062986,,0.06889568571658863,0.0,5.634966985382053,,3.5857389202898324,3.811349509180267,3.9917890880237477,3.5751491845642316,4.561584810921351
48,2025-02-18,0.1634121764179644,,0.3556375586036421,,0.04208971929787539,0.0,6.282012213546012,,3.851441601477205,4.02873863255207,3.641858886569595,3.873258768988733,3.955198866657513
49,2025-02-19,0.17191382428014707,0.12693468889742268,0.2557872517803095,,0.18723483450538053,0.04433709938575346,5.964796056400228,,4.815097460356788,5.6678850689817315,,,
50,2025-02-20,,0.3250028664162601,0.29960259999820893,,0.29144340269830493,0.0,5.038082794500422,4.311819501155176,4.701882647558703,4.666645741747393,5.939242120044359,,
51,2025-02-21,0.0,0.10787492586102193,0.2876595843585868,,0.2515421754578136,0.0,5.239700363262378,4.7794326535378575,4.842300040505214,4.662703547724402,,,
52,2025-02-22,0.0,0.11910802303308413,0.4118607895287767,,0.3537475430444531,0.0,,5.377285728326445,5.17480795063559,4.155733588501286,6.399697199777677,7.542995786217303,
53,2025-02-23,0.03157274520850695,0.280695920524773,0.2039313260120165,,,0.07823545335992667,,4.44877794671026,,4.574089422536019,5.967977739679633,,
54,2025-02-24,0.060125291620271984,0.42246274785543925,0.23628261031004966,,0.6130192144540466,0.1737727135736175,,,6.498891967843212,4.495394619071928,5.9074163530030175,7.347305260604113,5.525934074549037
55,2025-02-25,0.0,0.17583976033608034,0.0,,0.8097525346615025,0.25349415747310466,,5.053614831596216,7.364097521649808,,6.336108703919517,,
56,2025-02-26,0.0,,0.0,,,,7.582494132834479,4.155043037200918,6.682501204779084,,6.474920138218682,5.782733901363169,
57,2025-02-27,0.06410024509168957,0.0,0.0,0.0,0.7709905890339047,,7.262599799342477,,4.672266712491872,6.858088479946325,5.829430327172543,5.517954854280188,6.312319331255803
58,2025-02-28,,0.0,0.14792008378843752,0.0,0.7640819639929626,,7.01292999294013,2.623822606732787,4.760469431726209,6.866360004354147,6.677558203572686,,5.457204954260596
59,2025-03-01,,0.0646476129148224,0.07216263589523755,0.0,0.621573129989041,0.33311954974708546,,3.800569982736352,4.213314389963661,5.811677949825146,6.2297787154660815,,
60,2025-03-02,,0.0,,0.0,0.5752187853384246,0.1945139626843296,6.989047913109143,3.244304061039477,4.468424358487508,7.31801572280499,5.3231618534936365,3.641682729425971,
61,2025-03-03,0.0,0.0,0.07343845926159442,0.0,0.7443778573441571,0.24185607732818928,5.788341128046715,3.267524995463108,3.530750533957435,7.27135959820496,4.699776153213652,3.547151397724282,5.034497173348145
62,2025-03-04,0.0,0.009568166496054409,0.18587882235825332,0.0,0.6704999388563425,0.2657997176063683,,4.094426851895912,4.252576803224327,6.468071039385052,5.178705751670588,,4.841783173715519
63,2025-03-05,0.0,0.0,0.09498106123073341,0.0,0.5865333823301118,0.2501600532603297,,5.349138397231867,4.066333843135931,6.36964260246778,5.009346956010861,,
64,2025-03-06,0.0,0.04119296344632096,0.2302583178668834,0.0,0.4533829472868059,,,4.549463436263563,4.42658162770642,5.511820495463977,4.478910589292086,2.5769302348340326,
65,2025-03-07,0.0,0.0,0.1589508227006741,0.0,0.2684093554565416,0.08464816299411171,,4.846297499227078,3.3912510250453733,6.365460078950061,3.8983267725691095,3.966959281167952,4.4932756466559045
66,2025-03-08,,0.08218904264971685,0.21961482576358057,0.026393482863621087,0.38649129774961455,,,4.474402906503454,4.099976464535256,5.424736942774653,4.085814012113432,,4.628304825006468
67,2025-03-09,0.1529170052079732,0.0,0.32549976260100444,0.015903248910041586,0.25465368823301804,0.09779405255498372,7.12187073949347,4.0387141567146125,3.6350541208337392,,4.258326136164804,,
68,2025-03-10,0.054011973360952426,0.0,,0.1716098047755693,0.300479077836229,0.1809952115931821,6.598860298197225,4.766261570858963,3.975915546510566,6.766329541324288,4.140466395746821,5.802164336982107,5.181817384071445
69,2025-03-11,0.0,0.0,0.08004471066351145,0.03953871999408469,0.4098141201150717,0.44885469293002067,,4.984014817739296,5.026323131298515,5.856664187846344,4.937683805636765,6.029261125966928,
70,2025-03-12,0.0,0.0,0.1706512948849794,0.06416319991383815,0.46548838807522047,0.42175476472229684,5.2075988024651885,5.071774586759652,5.462508164770182,6.013594263936779,5.438041017650708,5.122658538710814,6.451119196380339
71,2025-03-13,,0.0,0.2627593302090275,0.002555115881747977,0.5253802724586389,0.40843180137724316,,5.027222909892612,5.622045895535776,6.129758044501204,5.5005068449925885,4.56609170456859,6.984166148664668
72,2025-03-14,0.15082567404350686,0.0,0.5270317280381054,0.0,0.5039723989613007,0.5532491653615625,,4.388074109339123,,5.999908482994374,4.791706347710447,,
73,2025-03-15,0.25170047956821584,0.0,0.42943419600705623,0.0,0.7135571269894503,0.5064522783262548,5.304447568615763,4.011821165498386,4.335511286949271,5.788190267969412,5.032932863181958,5.272950938676293,6.9273827664994645
74,2025-03-16,0.12333627058699441,0.0,0.5026750116463153,0.0,0.6067539207699347,0.4756111958374219,5.061332548096445,4.305516491967849,,6.106270281088202,4.453396954771685,5.396842602808583,7.055209698240361
75,2025-03-17,0.25154724667515904,0.0,0.5391333675593564,,0.36285096116814713,0.6698529776544198,5.6360108810839735,4.720493059033279,,5.68791821026309,4.709253586453835,6.485685068720227,7.637379679031948
76,2025-03-18,0.09988397643818683,0.0,0.5320119647535088,0.04268339541788442,0.2371990743039546,0.5639762206869301,5.490166741043074,4.615454662334224,,5.242329638395234,5.086640569660135,6.242805156153481,
77,2025-03-19,0.0,0.12098158664726982,0.4845290318760031,,0.29195968578986853,0.3921622689966962,5.44280762325278,4.950482756493049,4.219651435543136,5.412722563221009,4.541113798886136,,7.27304731918923
78,2025-03-20,0.0,0.08869405821182516,0.5807723950251357,0.1603079753540385,0.2055887274263769,0.4116177203459039,5.114502919793579,5.662082597370773,4.046028470816367,5.412123811680531,5.286505577567499,5.4183682181951145,5.950799351853732
79,2025-03-21,0.06826749006222133,0.21559549285993423,0.6373235004638439,0.19289220601051,0.2929825012245791,0.4130739418863044,4.754383108265305,6.343374908234594,,5.237702188653553,4.111773615951098,5.10461505943791,6.0686052740727
80,2025-03-22,0.1820266108672226,,0.6128002137527356,0.0,0.2730476545052029,0.280073152326189,,6.242259936030701,,6.382485036631062,5.7528106605511535,,5.6059902454314745
81,2025-03-23,,0.22141203867920117,0.5714881826170602,0.0,0.3142930298204288,0.25318986545398386,5.085225772055131,6.105637272273027,,5.831186908201882,4.951866140234523,3.8415831225884287,5.459415920545024
82,2025-03-24,0.189429628712452,0.12201609032747562,0.46618818327864225,0.0,0.31771204142038156,,4.069959319255912,6.5732560258071375,,6.269654379258116,4.878318825305055,4.000662843170593,5.336022069815879
83,2025-03-25,0.0,0.12050678859070652,,0.0,0.36821637555292164,0.3385094798401448,4.749116266019547,7.214232110746296,,6.3073029983066515,4.963894616594346,5.20309171428914,5.047918132423652
84,2025-03-26,0.08875348784530439,0.20384604995177263,,0.0,0.4164230242587761,,4.791054250939366,6.518097647668918,,6.182233923257666,,5.424822249974836,5.6029769395480775
85,2025-03-27,0.0,0.2032404687812867,,0.0,,0.2084450338466325,,6.026663856608904,,6.0198724055887185,6.161644706045642,5.203513502993203,
86,2025-03-28,0.19427259042129816,0.1391916611849044,0.40062886393566777,0.0,0.37468570132149437,0.11674681944502738,4.259043630386625,,,6.492295844831622,5.7015908848396535,4.253271708721793,
87,2025-03-29,0.07080760557358122,0.3000032701065133,0.2516394493637748,,0.30882589939111427,0.06104595138579093,6.055255119325962,6.107644333051134,,5.392870763430822,6.479559189415779,4.202914603148915,4.411346269751172
88,2025-03-30,0.22227263590510987,0.3006284458769724,0.45425374604521684,0.0,0.36456580082419787,0.03918292382200109,6.945344026337139,6.898551294504282,,4.915892681569736,5.517583824354993,3.99958782356784,
89,2025-03-31,0.40458818095052207,0.18978848616563884,0.15131737584551452,0.0,0.3629679208454403,,7.135566027028387,6.883356013092922,,4.885084533749461,,6.01262958996076,
90,2025-04-01,0.29089407379068954,0.2817297485608839,0.06254788354648969,0.0,0.4961742182406783,,6.836993101258816,,5.366648375766596,5.589068290380467,,6.388096884115237,4.5019292897701275
91,2025-04-02,0.12880742203335982,0.2459367692001911,0.0,0.0,0.16793999045018654,0.053302473126184205,,7.237470846538586,5.731693743859239,5.537483865914229,,5.32837129099886,4.321016231741547
92,2025-04-03,0.10038267773266095,0.36685813093242386,0.06934447178315457,,0.3807424825522157,,6.407268473538435,6.002825382781419,6.182130579913848,6.165931030837281,,,4.6423311212683815
93,2025-04-04,0.02718140885299313,0.24693129602910194,0.0,0.0,,0.411283171000582,6.656928453754679,4.89918797996504,6.100077112236847,4.370186679334362,,4.28186550252965,
94,2025-04-05,0.15714988038339195,0.37833680445274365,0.14486194631159302,0.0,0.5786045688922054,0.2779919897852507,6.971196704619199,4.974746475885593,5.739913707411694,,,,
95,2025-04-06,0.0,0.35321984025682035,0.18278848042731263,,0.6105681662300012,0.30076102991534315,7.068945533012835,4.437741869124683,5.857713981195868,5.344591583294599,6.299143465271737,4.40186772009198,6.094018678260249
96,2025-04-07,,0.25655612060109684,0.2823250257727551,0.07998523483609257,0.4559419497952103,0.28878799249031845,6.656688110706889,5.364389459003681,5.47313910329515,4.721590179695321,6.096884981516646,5.009598541146164,5.173020471458804
97,2025-04-08,0.0,0.20565232002369666,0.218989566929985,0.0,0.5086806370527271,0.31019151792242916,5.60241344376826,,5.262348262162216,4.586158233303879,5.936678878575878,3.542959142098612,4.910614737148365
98,2025-04-09,0.0,0.17778880202695246,0.15134687403820302,0.0,0.5705914133351436,0.36782432598810094,4.722603085763935,5.303910287827117,3.645784157894294,4.281036423858569,5.204493358070263,2.8417839101698905,4.240065281149046
99,2025-04-10,0.0,0.2554530057771229,0.0854242230446198,0.0,0.39618348640565193,0.4009414781374066,4.366699304799841,4.76648938997618,3.084791994124554,4.0258635150094415,4.744592039551822,2.4432137331341703,4.219057249216499
100,2025-04-11,0.0563222272360568,0.2759000330186642,0.16213023269791904,0.14856975441226392,0.29904908373278205,,4.231107417933962,3.5239821713051755,3.2660134966023646,3.9898350238758775,4.411284751717056,2.023040166016223,3.7165369888749966
101,2025-04-12,0.14463690356024944,0.23245114096293498,0.22149934156814405,0.2293045977791629,0.397344546531561,0.11877869386266529,3.268432483354309,3.229991610072546,2.6067295856039063,4.3361346941999255,3.9617111610680955,1.6612901993700167,3.810751576917912
102,2025-04-13,0.09585417593132098,0.2780117525488473,0.17063451745907302,0.23804654642573825,0.4659458128412196,0.05073981212789633,3.050979086807067,3.3772532935750768,2.9843954979623515,4.5142080223821015,3.2352367902333623,1.6569878669122573,3.7418519122050604
103,2025-04-14,0.1893572868847468,0.09850222215876356,0.2685685313147933,0.22710041069183598,0.425323388116426,0.08342832975029402,3.7374398844223755,2.3827815113234188,3.031061274043819,4.656165482316433,4.068373642792657,,3.662214126806581
104,2025-04-15,0.24441127263569554,0.2618919018472492,0.30952493065099307,0.23277191248840098,0.41617239449082893,,4.19129726479557,,2.318853224470007,4.778895591500668,4.952922030420662,1.4725658280740053,3.22558709123223
105,2025-04-16,0.23432550815386813,0.14451483538752205,0.29761415848887884,0.31351865987781974,,,3.6910415650355195,2.9891758193710296,2.1499576025841503,3.8454385931870054,4.834511303156606,0.799025484893637,
106,2025-04-17,0.40395599237037705,0.2656853562872437,0.1571040015930679,0.2783049243480027,0.6116440204626719,,3.6431730421211044,3.095212640065512,1.9106252547120615,3.4540330505168892,4.264689736588129,0.6942336164411729,3.818989917205106
107,2025-04-18,0.2224226258557287,0.3397989592899175,0.1505048540920664,0.22224157327475963,0.5960237904222124,0.13561879375416866,2.5869773230290543,0.0,1.7355438553941467,,3.7208479259216447,1.0826170049128603,4.188138228003752
108,2025-04-19,0.14983153017153933,,0.2981057172366586,0.1472998535470882,0.5679074083357025,0.10194187290851411,2.3231730158180173,,2.0456623110159162,2.014559777109749,3.2027175949185014,1.067247693827584,4.926528837983051
109,2025-04-20,0.24477572245772355,0.3556086804290134,0.3192239690701557,0.14190129871822793,0.6247730031785301,,2.5677407487184007,2.826725623893573,1.695436096138812,2.3006011722975424,7.822475175829352,,4.706076804530492
110,2025-04-21,0.08422570191203352,0.3420118937627754,0.4069905910612957,0.17518813747709563,0.6115414777695072,0.10783593258533869,2.706307651186624,2.6051369991771294,2.537252572009151,2.738104330093557,3.949213529460812,1.1912373292106906,4.748451867116544
111,2025-04-22,0.12837829205118412,0.2893751064670941,0.3995913670439338,0.19359360512565796,0.43996622471948693,0.21485297519168453,3.1189059860218746,2.2260083289251544,2.613710830999455,2.8555003238828447,3.9071651246081323,1.5656554256543673,4.859695653655594
112,2025-04-23,0.08455834731256152,0.3403279188155851,0.5211414636191253,0.225296421732535,0.5682372680688256,0.17224682701810842,,2.6715139304661024,2.7368731308749092,3.036946002537112,3.91405675721596,1.4748438544688611,4.749913418675615
113,2025-04-24,0.08068475137337687,0.36988004284819415,0.40436372642270346,0.22177973010591034,0.5747826520705918,,2.5377299529369366,2.587255219195215,3.194351320239255,3.2484421073757703,3.9335250291038912,1.6828253320680826,4.544019545744289
114,2025-04-25,0.0,0.4668617626747377,0.6442684499584549,0.2593019098801649,,,2.573563282082043,2.712047227562673,4.460525322203548,3.5663695734993306,3.5472278785330174,,4.057069102422439
115,2025-04-26,0.23554234705824736,0.4728968731238737,0.7027043131956527,0.22979943688310595,0.7392013761284915,0.3298924153974794,2.493598162660111,3.190225706497956,3.872707584299838,4.36708990814919,3.3054189314040574,1.288769637396019,3.9811798897559942
116,2025-04-27,,0.37920239054083316,0.6109664361199639,0.2055716067894659,0.5166872021566585,0.22932339886393696,2.5659388060365504,3.038858583487419,3.2234239886173786,4.137266631846639,,1.7929386598616086,4.029241678600241
117,2025-04-28,0.3191217419077873,0.5146805042270588,0.6116877864985568,0.15735621909269698,0.44118971429607323,0.03785869366144742,2.700322167190154,3.3531251486841085,2.936652899749372,3.582273916380549,3.836495921540324,,4.649989447975867
118,2025-04-29,0.21067383757133445,0.37022873555633046,0.7023191800371105,0.15886416909273737,0.4675537884627246,0.038748368370485856,2.672069401214778,2.3752214961401634,2.563260430718137,2.3694051625441315,3.667792926475539,1.6879596756234743,
119,2025-04-30,0.2265319396319045,0.3702212438930625,0.6658262666245255,0.14700680334292293,0.6044553002591574,0.13368666465660756,1.0590466463952621,,2.105351670039297,1.9617615546801657,4.441057133002904,1.9125153390453296,
120,2025-05-01,0.253453335558375,0.5232900380249712,0.6268307396647016,0.16966557379890065,0.580153487387699,0.03414489160137285,,1.6824117778484802,1.1519607884200107,2.214806584721024,3.1529044956841523,1.997582155267132,
121,2025-05-02,0.25964909167804173,0.4547824280958527,0.6899179653403607,0.08533046691352876,0.5422357857058169,,1.320792297216715,1.6568304534178588,1.871889789288726,2.9749249379443983,2.4797753682194705,2.381461222474664,
122,2025-05-03,0.0,,0.7858458676517988,0.042467938617276296,,0.2355034299493006,,1.559070520455191,2.7746538281606536,3.1013699590957406,1.585739129506615,,
123,2025-05-04,0.027731503561060543,0.380056719502496,0.6584237787535648,0.19190306894243994,0.6098943884590095,0.21675382571939217,1.573485253273108,1.003375976147162,3.0468024761653183,3.3556579171519703,0.9478784595582035,2.988577759771792,
124,2025-05-05,0.1470987334180598,0.5029467319407042,0.5824495420388697,0.14704987628685356,0.6456681859936053,0.16544802267484568,1.7353927661778676,1.8721005109030364,3.4048403237463,3.1465990337117375,0.8512862579145617,2.0838844678220396,
125,2025-05-06,0.23978146778023995,0.49762246049290754,0.547883963481233,0.24649538828814593,0.6488483822050898,0.20061721474276278,1.898306427874945,2.227383244985939,4.443381423480915,3.5388570416199627,0.804144469745252,2.5337954453145786,
126,2025-05-07,0.22498101407154958,0.4380345611574721,0.6617499314766586,0.2561882028724142,,0.2963578952013268,1.3456421163556338,2.222077761718216,2.281355145978798,2.6814582625820758,1.6883798353566362,,
127,2025-05-08,0.17412186271106062,0.7986186116983993,0.7968939315432328,0.14953092664996154,0.5816039603430628,0.21322004399221572,2.1771294538544934,1.886260175306306,,1.7001294376944969,,2.5225136530211483,4.9592633009257865
128,2025-05-09,0.08046960807167058,0.7214690733476714,0.5507143862163651,,0.7972507289904014,0.40617976566752756,1.449076689214604,1.583943477863189,2.8692699370944172,2.3218527193154004,2.002240878176025,2.80123887436603,3.8581395040467372
129,2025-05-10,0.1853404637603715,0.8037210425831077,0.6091286943204539,0.15677831674682688,0.6284282095166758,0.40652550587755204,1.3443278433851842,1.7781406054564175,2.4174253665530268,2.2861628192975854,2.029378392241693,,4.482381622974663
130,2025-05-11,0.3020099815613263,,0.6147794844390067,0.06375437324133808,0.6174515788050838,0.2995985030012968,1.3299700521956461,,3.29909861597021,2.4751803551352833,1.7981524520984322,2.984738937464619,3.395378834502307
131,2025-05-12,0.28371365504086443,0.8935361108432209,0.53292615362936,0.017442577603235532,,0.3278572209797414,1.4317910107631084,1.4879815548010058,3.3718865841287973,3.7845027573243177,,,4.366820820770851
132,2025-05-13,0.37600898185211057,0.7038961986035673,0.5300135938415169,0.21352644284352554,,0.13033952484401412,,1.0729406307530163,2.8087893497728658,,1.59259975673445,3.379797059050648,4.488565175966794
133,2025-05-14,0.4829916055712929,0.7576626840051599,0.6847564893472564,0.35648062673986425,,0.21262166331031368,,1.2859652449492178,2.554824269314236,,1.4181696574973803,3.584838665389923,4.6152614447636395
134,2025-05-15,0.4509896326704634,0.7057675263081513,0.5369069090558306,0.2969906098742967,,0.042083463689169626,,1.134014238813318,2.7723862182592276,2.465774069400554,0.7157924724837715,2.715352307662352,4.102672234212579
135,2025-05-16,,0.8887507123348781,0.6129039388185396,0.13924152212206403,,,1.6009630146953522,,3.478220905370139,2.4292637998773197,0.6497991965866924,,
136,2025-05-17,0.3195238554122548,0.7678791214463108,0.6000317639503535,0.2500030254464958,,0.0,3.1482768496789397,1.5549373975893823,3.657167340657606,2.9274774476829,0.2257111198944236,,2.716679437174447
