t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05,C06
17,2025-01-18,,0.12525163759809624,0.7226518137160424,0.36732001607009634,0.2519524856697113,0.32321275253424475,2.7736908122756625,2.7357359758600146,,,2.0142013459485697,4.708958080315437
18,2025-01-19,0.264292796619975,0.17532166162213558,0.6554146024579505,0.44535827090178487,0.26856644970651167,0.26916048919946955,2.1210601557452105,2.671706839941884,,2.6170398673954214,2.3976320597906287,3.4272316538233216
19,2025-01-20,0.32726682458196626,0.23308241292934767,0.5819725444187681,0.46310230052863377,0.2182345737005194,0.3211014889654985,2.0360621520058872,2.9716229742583904,,2.370886430404642,2.297370777349697,3.58999973327487
20,2025-01-21,0.3391678749138257,,,0.33795003287651537,0.1953161175259029,0.32368877992025885,1.9849648387962593,3.275783819381571,,2.151645423407752,2.038828053855898,
21,2025-01-22,0.27669982100498236,0.10292682583706947,0.3895310262913482,0.3872558381219662,0.1668676707573375,0.4235271760832442,1.987110737614877,2.8159063362957113,5.3762638146591595,1.7523910497936552,2.570970716689072,4.203998785867646
22,2025-01-23,0.23742319009662832,0.04867744685008783,0.3142301419408715,0.42080052178780275,0.23872597057914707,0.6032697321570375,2.3236888932018784,2.887410735532823,,1.4204044894974432,2.480218955643586,
23,2025-01-24,,,0.1667510547900648,0.5361964899785313,0.27870469340945064,0.67090101152063,2.8886735714104192,2.669318041511128,5.36989065732181,1.5174410032109251,,4.275704531108374
24,2025-01-25,0.23828569668259594,0.020068257245555273,0.29261796316117333,0.5514490693619027,0.300986237755804,0.5911906000646423,2.8159216275757615,2.4451333400014557,5.164481864729286,1.716462156246359,2.1025362751629637,4.168584583594305
25,2025-01-26,0.2433444383419224,0.005080871342870059,0.29994102101539694,0.40388871888963285,0.29107045032521633,0.5090897634273052,,1.9227800601395204,4.595364614965125,1.983349628801136,2.554337356814573,4.213229245930661
26,2025-01-27,,0.1705375204194043,0.3866885378949262,0.36744679592713125,0.26396145351204936,0.64992024694676,2.278946889139643,2.0878680316216287,4.495102780647742,3.0122032888618837,3.0557001186001163,4.819187579809878
27,2025-01-28,0.16545389895475587,0.14560756606092792,0.41148316054682316,0.27399333550062654,0.3022406158710229,0.6361634350169308,2.4759456837677045,2.7273016149015374,4.403909023062716,3.197016441719625,3.611475931954993,4.1107736929175065
28,2025-01-29,0.2327869286043714,0.2325229028327802,0.31174435468252676,0.25275152322675387,0.22532376537930748,0.5166174514986622,3.4210124168697638,2.4498958052315585,5.057525798742245,2.988842288326458,3.8556590370529285,4.386900890741302
29,2025-01-30,0.21874827758605433,0.24268100996973826,0.29843999040177926,0.33846204889103587,0.29902412976351,0.2759935909302724,3.711328524022917,3.519111191102549,5.7493415916310475,3.306107137262108,2.9077403202603582,4.732203569056225
30,2025-01-31,0.09044018166606088,0.24694918495353183,0.2770917144325255,0.21421640340865308,0.24695856152038964,0.2721178651564439,2.331254211442508,3.2170405005887366,,2.0911914476022826,3.9686150645226776,5.284989938850675
31,2025-02-01,0.28167679520121386,0.21168867732191904,0.28560892728929044,0.2340641840364732,0.1743199407474778,0.1908613690762902,1.8807803757170616,,,2.3810032465836124,3.1634337776905195,5.791667841997227
32,2025-02-02,0.4434814530083882,0.15380205988808382,0.29202388917694105,0.3758987751340874,0.24970255120845225,0.1554150185168221,2.0738814204663343,3.589339018945332,6.000596784331251,2.6815694932710428,3.3985904901121713,6.348459472921416
33,2025-02-03,,0.09546088654888023,0.4401554033035152,0.45602631144954275,0.3234122764265063,0.23409906475354791,2.595669926947474,4.679925469049185,6.556778408021588,2.915953548126511,4.280700927677787,6.4066890605728
34,2025-02-04,0.341685684617116,0.1161247988686854,0.3969160898954602,0.10924434663850718,0.45691977196735767,0.369074399353416,3.7801458706607267,4.279082248531944,6.28251073376245,3.50518946673118,3.6460169429261877,6.200089525915005
35,2025-02-05,0.28451905642737185,0.09602795862566472,0.36813092267800185,0.09007112612444285,0.43031132544056183,0.41545311611503827,2.8023195821977316,5.032441049850809,5.577074501146134,3.3021391918107894,2.8777708287801236,6.798756482771647
36,2025-02-06,0.27669003658554464,0.0,0.2928395239473571,0.07346387312252134,0.23620989927687347,0.3669025777310693,2.7738732858865403,5.223894336168707,5.785255580159777,3.8474380683736107,,
37,2025-02-07,,0.060258625637457236,0.12908934014436513,0.1110780198535887,0.18147185358426762,0.19445244885588692,,4.740001935920258,5.237802045656448,3.9751463950739154,2.604892576929494,5.300494723899923
38,2025-02-08,0.26552847218808184,0.03770406276366491,0.14109788987248395,0.05607402052256808,0.22615887029678092,0.2437214857210737,,,,3.1841238970110717,1.7654430019042076,5.784192107387718
39,2025-02-09,0.25356127941351053,0.04830728709060272,0.1747226311337518,0.25026260340678413,0.051728794569225356,0.13692501654449202,,,4.6669721941803815,3.397794640193234,2.4398797205750373,5.467361216618139
40,2025-02-10,,,0.36816793002764714,0.21139307243356611,0.17041941408424005,0.10140395772325841,,4.831719739160567,5.428872898634862,4.446421722467023,2.779710245837243,6.1382743975965175
41,2025-02-11,0.06988844649630735,0.042491741512376335,0.29684599045844173,0.18648177154411005,0.26164111134167906,0.1421288147166104,,4.2605294093519355,5.773868256832475,5.181474811629855,2.6604930577515695,5.650615407101946
42,2025-02-12,0.016786532872321958,0.15634838007750101,,0.44355085460273386,0.0,0.0878118811373879,4.874515142029519,4.860239846530973,7.093591852637641,5.349249292768338,2.904994682988395,4.880958491185477
43,2025-02-13,0.0,0.12953239885984147,0.15906512450811378,0.53234761326219,0.04804149478960798,0.13588263198603873,4.737463219520834,5.281515303371027,7.31690855381577,6.05957534760009,3.9455955490968875,4.528252746536193
44,2025-02-14,0.0,0.08968672113056925,0.221993736864552,0.3594204743085466,0.09757473396635596,0.2994525399323374,4.868349806971708,4.546900239405368,5.870211875310189,5.261479427021159,3.350944002659596,4.325784504695422
45,2025-02-15,0.0,0.03226682576253509,0.20941826514747644,0.37146610254221185,0.18705014029396186,0.14189924501130732,4.833741375062623,,5.428904943837426,4.679465611986937,3.4758589704994645,3.4114213903937283
46,2025-02-16,0.0,0.009921535654785416,0.2638914768223577,0.4532539106587104,,0.2559857351233527,4.806883430008853,4.783660434080876,5.60644434928658,4.616070936287346,2.696969348550801,
47,2025-02-17,0.1076390703715634,0.0,,0.43512687768058556,0.1356327393664756,0.19194669657781077,5.351690869171611,4.272433432371786,6.724385268011475,4.942923840551532,4.163031084289795,3.257571632152968
48,2025-02-18,0.0,0.0,0.27148029180175864,0.6106211746025493,0.1788771031819777,0.1424445298680227,5.740171093769074,4.561326446194087,6.563996027845435,5.092831115748972,4.933164212599476,3.848080454590629
49,2025-02-19,0.03025281179730613,,0.16708240004687205,0.487429424423857,0.04872432082513865,0.11433512891004213,,4.851116106308616,6.202838997330794,4.625318533969591,4.9068424753108095,4.244296020854284
50,2025-02-20,0.0,0.0,0.0,0.6431822896044102,0.054880987364255375,0.0,,5.10994136237696,5.176199556119809,4.160256449676882,4.901038544908243,4.039966488635113
51,2025-02-21,0.014227963457048992,0.0,0.0,0.5083099285756411,0.0,0.0,4.109364594983109,4.989682527187668,5.1551416711581215,4.4313508255475025,4.444528896153929,
52,2025-02-22,,0.0,0.0,0.4841412691530757,0.042475474803247634,0.03481728356624,,5.262092718864321,4.176954206326801,4.653781550159175,5.0809040247776585,3.186000107211399
53,2025-02-23,0.060025779287039185,0.026282792778813,0.0,0.4262097195030611,0.06980208735367428,,3.640280787594993,5.562809782243043,4.574664571759867,3.9984277646489903,5.019687707557648,3.000954172190987
54,2025-02-24,0.0,0.011940824429295796,0.14418568782602365,0.33100050686569144,0.06942705052164568,0.02722463085336528,3.9102408058346954,5.513578212822312,4.030444996524062,4.357691103474295,5.359135998788294,3.666567677160361
55,2025-02-25,,0.0,0.14243376252693646,0.47598208631006167,0.08450512873728415,0.07666971996129596,4.592034183699939,5.4726993311242405,4.742482358041577,4.659294012195358,5.476264131934394,3.7082571249781955
56,2025-02-26,,0.0,0.18870737110028277,0.3593686048751392,0.043495791315718055,0.05888326209068121,3.7862448913098214,5.135784333085745,5.132241155572066,4.496476913200456,5.202418736503829,3.835405072411733
57,2025-02-27,,0.0,0.21100842808390222,,0.07145596835549582,0.07677945411919786,3.8281653324641716,,4.9242061005758035,4.693495751689063,4.904710259951542,3.0809635783686864
58,2025-02-28,,,0.2799391295958003,,0.03212814377083142,0.1511310535665568,3.172172622491173,5.208180719137075,,5.260496271581736,4.86483822530999,2.5830437093751963
59,2025-03-01,0.0,0.24184568253363867,0.2686342185232562,,0.0,0.17733887142094432,2.7286882891457096,5.185530749868879,3.919759280113335,4.724806167264348,5.1294353358367335,2.398200394537963
60,2025-03-02,0.0,0.29690411495585556,0.35602321822358696,,0.10656454980889485,0.12957306864849544,3.0775917669494297,5.217395725648542,4.13023469936892,4.701254325651749,5.615062438149475,3.4365761254846072
61,2025-03-03,,0.26621967724024,0.4664865842999411,,0.06807243513064717,0.1436275146901498,3.8388590844141772,5.672597815455862,4.56948336267788,4.747173435175798,5.01254386922022,3.534117955241103
62,2025-03-04,0.11244055261549482,0.30324980143549074,0.5141374547288897,,0.005144728920783728,0.13659171189248745,,5.581146413054478,4.763023887773657,5.478325552904656,5.106965227040257,
63,2025-03-05,0.3041685320136285,0.234356417946313,0.5555484907737261,,0.0,0.20531525190484695,3.5772916691051653,5.450286215432447,5.156478341860736,4.928988549486074,5.42724243918311,3.223456483080561
64,2025-03-06,0.237025683096243,0.17930201942053342,0.4274431643406109,,0.06087269369251046,0.1972634642712514,3.800047292914308,5.224076407197017,5.925284091477545,4.383776569187246,5.375642615587075,3.1819712352386698
65,2025-03-07,0.3912857833804323,,0.45125332872574164,,0.09489449323879008,0.29758942086654033,4.07627606814805,5.107681239318649,,3.718825331689428,5.554107862366827,
66,2025-03-08,0.37301206734044123,0.018571810187902216,0.261029759103906,,0.053270412638667664,0.2624591756568068,3.8413202574015726,5.262038488971899,4.569203614033625,4.040098271141915,5.739268344888422,3.1734822129015416
67,2025-03-09,,0.08404928126835583,0.25419811133732123,0.28256199145053384,0.0,0.21703722752496074,,5.523226953908369,,4.912126054955856,5.748332347564355,3.3128103339953454
68,2025-03-10,0.18215470108945991,0.0186324459925596,0.25956733455095105,0.43564708374531746,0.0,0.20299462662357076,3.2069876463491203,5.364646382425173,4.83959005009684,4.625553410490407,5.829205764630039,3.6181263522711116
69,2025-03-11,0.1385337310491778,0.0,,0.4621761872701825,0.014690054954591521,0.28520939275386176,3.1797189762418423,5.08640547308545,4.696813263178609,4.741382833430139,6.007648333520537,3.6646865054548448
70,2025-03-12,0.12773010888818248,0.03193965260010746,0.23970344713684558,0.38139147657974043,,0.2773496959937097,3.13485619646067,,4.633475504535443,4.607823054970133,5.442825330627625,3.323762551981992
71,2025-03-13,0.16217688109556638,0.0,0.3331605368025057,0.19877476198954144,0.0,0.36700187679602486,3.2333361034126535,5.57288651786529,5.387234127951396,4.416880026314206,5.500899351615238,3.115528851216632
72,2025-03-14,0.24785613113184174,0.0,0.3565805940456323,0.32341351491494896,0.08311605678248904,0.2919494774979796,,,5.027370662277412,4.6003389477077254,5.066186549204478,2.5373610519265544
73,2025-03-15,0.2718643184337217,0.0,0.3676052616140232,0.32896596674456263,0.1613564145854184,,2.9918205268795974,5.164536332474377,,4.596060939813045,4.402907588312967,2.2284253700695684
74,2025-03-16,0.16368436583697327,0.0,0.3481565403475509,0.40091510117635953,0.23166314414277686,0.06347980156020032,,5.950679510349122,5.753597772755434,4.579944020813326,4.262208625242315,2.92806104494832
75,2025-03-17,0.3586844648997648,0.06966137213821885,0.325639960262265,0.3835601249763505,0.11275598259328223,0.07096798303788646,3.8199619594510352,5.365122589888808,4.993244547569471,4.945521452546457,3.4273428324509068,3.6111744965872434
76,2025-03-18,0.3137259112685977,0.0,,0.4916903551475835,0.10385119785852881,0.15251605897704368,4.105991566816753,5.432786686829671,5.328859987755802,5.274582493598218,3.7236738121267203,3.7090554348220888
77,2025-03-19,0.1777218931094996,0.0,,0.547840413349559,0.0,0.23859981784654594,,5.628184375164933,5.486353603546347,6.1633699588762205,4.59098277459479,
78,2025-03-20,,0.0,0.2273618243711098,0.4791674620989068,0.0,0.13997572078908815,,5.307311934177308,4.965079506440099,6.312973732813132,4.387812950639596,4.629800699295174
79,2025-03-21,,0.0,0.2183962323935276,0.5584875789329214,0.0,0.07252339590209782,3.988304145327606,5.614160198004485,5.3990610977251094,6.398290175270686,3.9046691626619388,4.411840861545938
80,2025-03-22,,0.0,0.24456785422710925,,0.0,0.193790126706385,3.90212934475788,4.9192164948543935,5.347283356348481,6.082148649056413,3.8733039431491845,
81,2025-03-23,0.18535530105835177,0.02265880244043473,0.4191072967550845,0.360409178561402,0.0,0.19071594713648454,4.492331629232199,4.9907809222746975,4.8783738218231925,6.247034040995398,4.585237648652636,3.0124343109594416
82,2025-03-24,0.16964734379402935,0.04654206620004976,0.6067715495610131,0.2847438519342139,0.10741095343267755,,5.390068990722572,5.17349216300646,4.788382740401182,6.526866997891176,4.934295097408535,2.8738850424818887
83,2025-03-25,0.13287094920991507,0.08927093019949657,0.5385829636084181,0.18134130427000744,0.03245899869213219,0.1478772412210476,5.716057417151958,5.213936243574638,6.039083028820178,6.679565186070302,4.888380025549556,2.827875422820308
84,2025-03-26,0.05365220780256287,,0.5494199454790226,0.17170193385041677,0.12437057371576508,0.38554502003061014,5.523851485814183,5.463398218245694,5.795172296648162,6.103141092490756,4.721462641247999,2.3700669082861254
85,2025-03-27,,0.0,0.3930390110026918,0.19804311622938225,0.0,0.36618017495285937,,,5.382335870411344,5.6102339597072675,5.07729686289106,
86,2025-03-28,0.16850605710314095,0.0,0.4464710438563267,0.3381101280930612,,0.4197210789650818,4.6835270897249055,,4.384007424267263,4.952952649673939,4.82385958895847,2.0156818974805235
87,2025-03-29,0.30650635807012416,0.18447542373033604,0.33704179178214877,0.27526015067898785,,0.32377739489954893,,5.100415694299482,4.264937386074414,5.393288921600107,4.114968676499708,2.3134068662955647
88,2025-03-30,,0.2944411252183655,0.21700052269546255,0.24177672559531233,,0.393303665119962,4.966601694735935,,3.8529168468851984,5.055964227759255,4.207984616219644,
89,2025-03-31,0.30579340210966083,0.22628780136101603,0.13132899315327284,0.24110269404959264,0.08264518186164478,0.34891540814580896,3.6757123091381096,5.184328425441929,,4.681671700507525,3.7689657935903025,2.2033185435925553
90,2025-04-01,0.0,0.18409117037636322,0.0005105648172739341,0.171491996466854,0.039503174955576974,0.1303461889611986,3.090843807662387,5.394971653949146,3.765656079479824,3.7850507660793324,4.335975723659228,1.305677044597621
91,2025-04-02,0.13012647520706644,0.22510448923605497,0.0,0.14818190389042427,0.0,0.21215871858677765,3.391766368568067,5.474059561538475,3.8897711392372227,4.0123892713671045,4.685570427560857,1.3370739600202
92,2025-04-03,0.10266389572826938,0.19031182797759838,0.10310367021779382,0.2341169939088898,0.061939730382101946,0.38207575190722554,,6.188817684058363,5.0199564603672755,4.122528995499817,4.359275633590096,2.013059520737598
93,2025-04-04,0.19509292740389003,0.30024343328080066,0.057862719531485016,,0.16381508211333912,0.5025406826101056,3.585579589643485,6.396104738125764,5.340710763383054,5.329027328149576,4.059660903436351,1.864823555364767
94,2025-04-05,0.26134444830390596,0.22508806981133708,0.22789138211866908,,0.048559484694102234,,3.6097186129763146,5.886597285582374,,5.34375286172374,3.687930241673527,
95,2025-04-06,0.4583221263928456,0.12852790354620827,0.28656886687661254,0.14058465669480907,0.0,0.895389220843776,3.719928400822749,5.436087563351657,6.122347969830939,4.624328976736865,3.2637159732881624,2.5410352593026553
96,2025-04-07,0.4602244756408859,0.31025626335991685,0.13692316056051607,0.07214077965709954,0.0,0.7775550159441935,,,6.2758275499141485,4.730471819739504,3.9056769354752836,2.6651269178828887
97,2025-04-08,0.3772892037834211,0.3505659472935106,0.2563732470760581,0.0,0.0,0.8070975754495164,4.29874100268242,,5.645360134760374,5.48562311952119,4.611463325374275,2.7022205764119853
98,2025-04-09,0.3863207169595288,0.42221486074647685,0.3934987494879449,0.0,0.0,0.7147973618441525,,3.8835248381482925,6.442889702867884,5.075033856266061,5.371629036140019,3.0220132528479375
99,2025-04-10,0.35840521363419864,0.18422584158103042,,0.07244082881719263,0.0,,4.165468764250581,2.863275038070652,6.8085158976848,4.359325818441968,4.886986689887902,3.0598514689057175
100,2025-04-11,0.419454230713427,0.09726366269999434,0.20133417182458763,0.3182576315153113,0.0,,4.511840573501208,3.1691656231201564,4.950162006548895,3.785506174339905,4.939458742748901,2.072941511844231
101,2025-04-12,0.46369238714681277,0.059543376339948245,0.40327192791495714,0.2508067808078396,0.0,0.3761327445389123,4.733637967063312,2.578001438199964,4.058674148652033,3.594207705245186,5.861277013727766,
102,2025-04-13,0.3738723633961117,0.38147729983265266,0.41605395821828167,0.2850364490471982,0.03933181594027728,,4.354335910813561,2.4613763832220923,,4.360360679165969,6.347109417706105,1.931080938555468
103,2025-04-14,0.300665412943654,0.41664095061305556,0.64310176078777,0.14232841450216926,0.0,0.26149152231624645,3.651446606958042,3.573342754166105,,3.897534355406097,6.483479150532896,2.383830017620012
104,2025-04-15,0.28971727619431964,0.19354505524339524,0.896967248874078,0.11861133848270461,0.018651336833624674,0.17973080697413155,4.302181311259012,,3.883719685805552,3.2114830657805853,6.615124031559674,1.904630231233173
105,2025-04-16,0.17375050782877466,,0.8304121539123025,,0.20209869750847476,0.5637410808014226,5.672139257964838,,3.826057461607781,3.385136301305584,6.460121243143954,
106,2025-04-17,0.047253679670602955,,0.9040303827898994,,,0.6207153836984016,5.247000090261246,5.02498795585349,,2.463832290923519,6.442931286582065,
107,2025-04-18,0.0,0.4304014989676972,0.9794639743904268,0.1636504759722543,,0.7341083471741219,5.198621492395555,,4.708094233277503,2.285581483631657,5.547181994191683,3.306748406522047
108,2025-04-19,0.0,,0.8857241330675835,0.2529945538219102,,0.8455303901965514,6.024744023145882,5.025157893087012,5.223914572745278,1.839571293385813,4.520240712712331,2.5138476531007856
109,2025-04-20,0.1846198551034314,0.323866472805082,0.7455255343575103,0.17536904069516973,,0.7603811997911313,,,5.299740214316838,2.3945493766502715,4.966649070418098,2.804487498585365
110,2025-04-21,,0.1453439004734183,0.6979372251279387,,,0.6186997130261694,5.8445236687286375,5.694387002378054,,3.064955445416684,5.431744264127305,2.287797713291677
111,2025-04-22,0.3685491681554658,0.4310823471066663,,0.3726581024054406,,0.37014676815462616,,5.751102260550481,,2.9087439082497304,,
112,2025-04-23,0.38556755519610597,,,0.5002636706861037,,,5.184557040181359,6.320884171678064,,2.262321157619746,6.103028865374749,0.2766145515048175
113,2025-04-24,0.2862552814041708,0.36542253671402225,0.8015943770085634,0.7816653085085701,,0.3780898829915247,5.106868805821519,6.812227112495855,2.978248152419995,3.076880663664672,,0.23994275188563052
114,2025-04-25,0.2216917811517506,0.3625552308292773,0.654444546542823,0.6812011463377365,,0.3535803328568645,,,4.108638986045541,,,0.0
115,2025-04-26,0.04583471130651373,0.5301649586006046,0.814780698414216,0.6148006754205484,0.31529815765835884,0.18146885195498028,4.788167742958821,,3.4928945578456325,4.1525869390387955,,0.0
116,2025-04-27,0.0,0.5340520237297127,0.7554947679873235,0.6021757163722119,0.5051214994722043,0.21073502869542746,4.374456735078323,5.007481814226285,2.894541191315027,3.9638873559255194,,0.0
117,2025-04-28,,0.5337617522239324,0.7394004645995172,0.4884693385847393,,0.21396662847608416,,5.250170989405371,3.2399367452931105,3.5579798512183354,,0.0
118,2025-04-29,0.0,0.6969229738565907,0.8126926098313212,0.4795796608214954,0.5505182336046441,0.3967246609400844,,,4.222049757655282,3.8472862870502285,,
119,2025-04-30,0.0,0.7348915003315216,0.7940162945839381,0.4093602109216278,0.5380567063128864,0.5219090759903826,3.987329882558421,5.462000749750145,,3.21653840053182,,0.0
120,2025-05-01,0.1368435659473632,0.6808948179909793,0.9017931128461371,0.496577997254966,0.35940522692046717,0.5172645165714653,3.55620749488748,4.863339432409326,3.5078355719869587,3.3829130405023142,3.9690057511135066,0.421876200456445
121,2025-05-02,0.11962830138337961,0.5994053211946081,0.9388333126810793,0.2895854222694296,0.23333686298637704,0.5414101385720008,4.085143388556532,4.829237066768042,3.5712917992651976,4.169413916598465,2.460734443436628,1.2576006343828845
122,2025-05-03,0.08293405647197455,0.5678672694092769,0.8718917452649935,0.3203038355582454,0.2258443930913498,0.6624686384440869,4.317265854394072,4.595547081334649,,4.197378108374713,2.1095546419380238,1.6435349460443345
123,2025-05-04,,0.48254638188391924,0.8033291495848933,0.34744633760030824,0.31043392844128054,0.7554817439785335,4.439201360919862,5.55366749777606,2.806688975173386,4.313931117549896,2.872040243200286,1.481496384259831
124,2025-05-05,0.1302722412543264,0.5547055866372413,0.8944205531027362,0.4289563254676192,0.30023777022536935,0.6829984003420905,4.796863634252297,5.054457312588938,,4.212309190625822,2.8395563439797726,1.426076686337663
125,2025-05-06,0.06544173345407767,0.5693186692016825,0.8022559358234503,,0.29596216179737717,0.6882260432426286,4.476169563731203,4.90313704247732,2.6634226814398465,4.577490327860547,2.617815725919512,0.9477107429632522
126,2025-05-07,0.13486928076843338,0.5307892393125708,0.7574552668305559,0.6013564812791151,0.4815892233645245,0.5732351628106018,3.9808271449541217,4.779710411984624,1.8163066054487826,3.6307382930339296,2.5429413404500694,1.1675814255921544
127,2025-05-08,,,0.6741978147715288,0.7523385365511197,0.5352645023214623,0.4083058736219153,3.4967927489656505,4.401391752772954,1.9065752859724932,3.901433307176284,2.503692357363174,2.13386717700415
128,2025-05-09,0.26095823882657015,,0.7599659455510697,0.8384033851284711,0.4549134655369658,0.36902618823025163,4.308174781495154,3.0202588765011464,2.0034675375851974,,2.5151636317148225,1.0707225990286995
129,2025-05-10,0.2713405230513046,0.5293265561816555,0.7692694299636066,0.7300975835054523,0.33684311956739277,0.2903555133816476,3.8092126423752415,2.6683307274187205,1.3461427201107095,2.4478057703293743,2.641731388337994,0.709065293660678
130,2025-05-11,,0.5475841063192752,0.693283556537426,0.7857137158275908,0.1884083695866734,0.2964054924535568,3.2508206436400813,2.2327241792369104,1.7671191734327318,3.0087186325339417,1.9980329399471963,
131,2025-05-12,0.30847684224847627,0.41946942742748206,0.6780562836711798,,0.24820974093025522,0.39365224119477965,,1.7064627571416273,1.6629747218775432,3.522220140363805,2.4663176094396886,0.8229952994442495
132,2025-05-13,0.30190403359252505,0.4989427333429374,,,0.4054878129188222,0.4122307720388674,2.6867026674870056,1.177540059314124,1.0658531525848074,3.8743463829559412,2.7546550695258643,1.374610653657984
133,2025-05-14,0.36348728333795005,0.43989801724382266,0.6518816318271159,,0.5226023157768832,0.3823052383635132,3.4942781598873527,0.5685433434468218,1.280482961468271,3.730658550270971,3.4668371811323113,1.3899658962565486
134,2025-05-15,0.3044085515293936,0.5203823032655003,0.66855008342959,,0.7324104583943571,0.4622119102723704,3.4774175745518465,,1.8592016134726146,3.565598593623816,3.577702046983265,1.2183628171337166
135,2025-05-16,0.08550955958246817,0.5334468764071538,0.732755159494722,,0.6906270303876353,0.4919253127661482,2.380586980956306,0.0,2.0329763119134885,2.7417641541412694,3.6024043560616064,1.1097077424555961
136,2025-05-17,0.16037295454706096,0.5724827308060814,0.8244093408181433,,0.8266559956987631,0.37233183217540133,2.209281664489644,0.08578681790688988,2.626342774570375,,3.6213153287884925,
137,2025-05-18,0.15152999178025547,,1.0,,0.756119803231828,0.4649028269974995,,0.0,,2.62743664363894,3.8380773763449483,
138,2025-05-19,,0.727046154069625,0.8344452157309263,0.8246655006297475,0.6002213730608116,0.5345796036820181,,0.0,4.255402294451836,2.600470557755707,,2.1419180770888016
139,2025-05-20,0.06025554457388482,0.8062359257562288,0.7892410176163236,0.8376887130354443,0.4473552843083297,0.4224936445175972,,0.46831968797695495,3.142481761971854,2.2683571484829947,,2.1825227973042134
140,2025-05-21,0.14363043345663085,0.7539842788936182,0.8133311887957174,0.7545483749876896,0.38723775184100717,,,0.40391253363128415,2.7034759158601314,2.364986121562179,,
141,2025-05-22,0.28231102583380335,0.6638590308479893,0.6973262756195814,0.836757227824351,,0.5132324031254332,,1.1071450001103713,2.2280578973191103,3.210449236481961,,
142,2025-05-23,0.18224102373565626,,0.8591210471005671,0.7154567265854034,0.2944903766057627,0.39331906869586253,,1.607278900535383,1.1018848968017778,2.6806963791734946,,2.505311068123419
143,2025-05-24,0.4661107088430732,0.4946437920059413,0.7823992510935589,,0.43634593974242214,0.2737280023803663,,1.0582908682270342,0.28514935326137414,2.7841090550009473,,1.7798435654413343
