t_index,date,P01,P02,P03,P04,P05,C01,C02,C03,C04,C05
34,2025-02-04,0.12259524635369856,0.3384372266238221,0.4320215224765157,0.29234300543274433,0.622083230365269,2.419005872817346,4.5906114618379315,2.7499803901567903,2.7699976179967565,2.166366470604933
35,2025-02-05,0.05288305314550569,0.43511645510160735,0.5885018638536256,0.2649994512186944,0.6179337596981649,2.930777458832448,3.806348984430812,2.396731346054082,2.033922535920615,
36,2025-02-06,0.013959367852578702,0.4848019869913046,0.4660650296470437,0.07010728381081222,,2.347438299963936,3.729626566884444,2.4916552181867613,1.7777997704175705,2.150668290520187
37,2025-02-07,0.09566430115135063,0.5066335335880602,0.24358685954700354,0.17723317225158056,0.4407778871014817,2.7846583217319063,3.3184193918995897,2.0915624496172622,,
38,2025-02-08,0.18026096290818874,0.43043630351809753,0.06220249652678028,,0.5466123081776977,2.2941229107407928,4.2596357587014335,3.028987970956487,1.8612743721137799,2.6974987528524723
39,2025-02-09,0.24859442674387194,0.45537870398693686,0.0,,0.5588832887625895,,4.465893713185359,2.5640887180883247,1.472261020756874,
40,2025-02-10,0.18676966725754046,,0.0,0.36269472238424594,0.5362563302669843,2.217934296293842,4.702803945088959,2.986792171383012,1.6264671272522453,
41,2025-02-11,0.0988739540364442,0.4499207863060477,0.0,0.4722392327385455,0.3784384260774041,,3.787862844770781,3.174200527155128,1.5745111957547036,1.7574942051793483
42,2025-02-12,0.07075935125204755,0.42679556708856947,,,0.4168637682786364,1.856089836629968,2.519246521885556,2.0382076289593276,2.142429241477553,1.3361472658827096
43,2025-02-13,0.0,0.4244160068799772,,,0.6658654973687468,,1.9090752746287571,1.7778176030068678,2.632173478018006,0.6491304583344661
44,2025-02-14,0.07521265437223362,,0.0,0.5093638089320397,0.7187042992253787,,2.4347588640828723,2.4705030403680723,2.1702822684169143,0.34710063700325544
45,2025-02-15,0.148799478810937,0.39971717114222605,,0.5197942909766154,0.7874355103103974,0.71028746035189,4.260124747963305,3.83289184118438,3.1764710668154374,
46,2025-02-16,0.1343758149250764,0.291326454212098,0.0,0.7180921712870973,0.6759593367225333,,4.485684956541798,3.482378843702573,3.6485744823491095,2.7163033362313955
47,2025-02-17,0.21014710149586502,,,0.7558392576752393,0.40710745218547395,1.12838294733437,,3.724480487687309,3.5037801425506268,2.7204626084631243
48,2025-02-18,0.2747351635471303,0.04872729494520492,,0.6048939374735559,0.29420051847073014,1.9339211964070733,4.826978446491424,3.817450850945682,,3.478337339908258
49,2025-02-19,0.0750555296821657,0.005261660285587444,,0.4854819368693093,0.3632264915035557,,5.268997905819345,4.180809301996017,3.7135479101108846,3.5991629161079035
50,2025-02-20,0.09410818285017603,0.07028668197781811,,0.2893273554495188,0.33821363866155685,2.5167546944005954,4.710539103292544,3.954782122362905,3.469294597414384,2.7044099412639673
51,2025-02-21,0.2401398391982009,,,0.28313984174612133,0.29526001383046385,2.1998637259256397,4.5886535528464165,3.2725601344018704,3.2679414165469565,2.689392844601482
52,2025-02-22,0.19145793438071673,0.10990071849306464,,0.30527202410572196,0.4386595194876578,2.6888213978166418,4.532116757724436,3.7649863404092865,4.066454075122815,3.0528755423135463
53,2025-02-23,0.15715363848882014,0.18373791576019294,,0.3816545590055819,0.3544953920636511,2.2475838318248713,4.511838945827162,3.9433970975667676,4.384949475968236,3.347581230942527
54,2025-02-24,0.21400638983508738,0.05750144296209565,0.12268700883349178,0.3944878549328041,,2.3691451423280676,4.478649389960392,3.957348462534676,4.442992057712823,
55,2025-02-25,0.1737175609963657,0.14846465519849705,,0.18573076706778513,,3.2253987829492554,,5.075924561349474,3.926467526207712,3.9463451870643067
56,2025-02-26,0.1867930855613783,0.2712246150312653,0.10435922429976868,0.2394939813811794,0.3867979199247842,,4.05965614304012,4.71067032661871,3.848458606411632,4.107268573937878
57,2025-02-27,0.2168827908272366,0.3340910508097897,0.1445998422411473,0.3240757613538596,0.22407365458889428,2.450351927422084,3.6690008633648197,4.42382913673606,3.501814284343373,3.952440275960599
58,2025-02-28,0.10476023128488966,0.23388472739319371,,0.2805657745894749,0.2656415355101626,1.8146953037399793,3.8133718487618915,3.5258673659033133,2.9928597362860745,3.498312843727236
59,2025-03-01,0.08605583743297848,0.18405740390490039,0.07068144224518991,0.3322228675387457,0.3251818437768724,2.020990120386114,2.9449618855153448,2.9644140022774943,,3.5207699521790103
60,2025-03-02,0.0,0.18673604469692995,0.1512148245896654,0.30745616211122445,0.2234759989407209,2.3584510325559256,3.2941089099371417,3.0881709515767817,3.3246452712386936,2.7924621764296282
61,2025-03-03,0.025002929398270795,0.20182571866838184,0.2014843859175143,0.37969780924680535,0.2611378797613172,2.5462550915876436,3.2686300452678374,2.9453497726071802,2.415794165815533,2.5501347854960206
62,2025-03-04,0.0,0.0818407583160792,0.1045603364938082,0.385591325409411,0.1524943798839994,3.28471569734029,3.259144829845289,,2.038732111046379,2.2380997288813913
63,2025-03-05,0.00155772917674586,0.023969421544427563,0.14326968082607622,0.42429869347789073,0.21880525039622506,,4.020606081769317,3.1765877721482476,2.6005149505171548,2.678146836832865
64,2025-03-06,0.0,0.056906313855653715,0.1072263030039734,0.3291399172064561,0.30359897181075646,3.2169920276559387,4.300441445835302,3.2008396354383675,2.795987269514137,2.3132971169260643
65,2025-03-07,0.1412442297080375,0.16347227895887265,,0.548228671533767,,3.0526253434615582,4.524691428897371,2.7556012713676488,2.1726988948339514,2.025352550133355
66,2025-03-08,0.09091741441752355,0.17800383466115613,0.10282976112255167,0.4809777195064266,0.31272138020345125,2.9775391924375385,4.266041531187388,2.8342145796433322,2.0646533818610386,2.1441666611476853
67,2025-03-09,0.2388081730528679,0.03939830507401256,0.08280363353745512,0.5186624975464798,0.24411168760202986,2.60636414531003,4.009403446552094,2.59071043421698,,2.44399705917862
68,2025-03-10,0.1557382866439183,0.06182233516859152,0.1037131475736382,0.4824950374123844,0.2675262114191639,3.613430406659094,4.583289487130201,2.8570240996267486,2.107359464385347,
69,2025-03-11,0.13451252991309687,0.16485123180896294,,0.36890448516629987,0.23184513500287396,3.122802479344674,5.3073607276742285,2.746408700432468,1.848025572627372,2.180894660530954
70,2025-03-12,0.15700915883805036,0.18358207262897788,0.2786365686495982,0.3594825954597947,0.36377567564147884,3.65790995564468,4.543178897754179,3.0875839519762964,1.9999686544362172,2.1120950291213925
71,2025-03-13,0.04111082367341906,0.18433453200805305,0.2288170139537462,0.39485272299257584,0.45005791462802036,3.7029908514854486,,2.43474060441338,1.6471605092423987,1.7545540750939104
72,2025-03-14,0.09106034846630537,0.3945201929060369,,,0.38069561377680733,,4.046453128739841,2.80508047816543,2.1781114913636315,2.0367973520160136
73,2025-03-15,0.018202175545977597,0.3062957881575218,,0.3401632192154531,0.2737512645743889,4.879705593973771,3.7954563511098396,2.597491124911619,1.8492427533028057,2.9187771367467814
74,2025-03-16,0.06636711891479366,0.17511322601616403,0.06602526676584917,0.41860554607270695,0.2553219591257316,4.7160419971998975,3.738149733509347,3.673868003692423,1.4378983492075421,2.6825135421212467
75,2025-03-17,0.0,0.11871511644056511,0.0763178414129195,0.3770145516117616,0.4288780794784266,5.417985792959348,3.7543883727826115,,2.413950581924171,3.517427657763717
76,2025-03-18,0.0,0.020106733237351015,0.06419253226620414,,0.5229834636533333,5.271802215390257,3.7855787045943097,3.2104555784167292,3.4277603454670684,
77,2025-03-19,0.0,0.06455809078690496,0.16600010459417425,0.29147764917501406,0.37249944132291635,5.295308828781452,2.722814942049853,3.0341615114084384,2.9877240931404376,2.818576464755324
78,2025-03-20,0.0,0.2441228823765236,0.18222795323768048,0.3105318002727357,0.40401784101347954,6.1576436241719215,,6.879057991008703,3.247846306674244,2.308139330178904
79,2025-03-21,0.0073188234707207995,0.252257900361869,0.20787092549451783,0.2042692941798281,0.4898440276926584,,3.483180829587394,4.204873145629833,2.937760361142722,2.559692598390592
80,2025-03-22,0.0,0.3221983889451979,,,0.47198376775788625,6.416320436099107,4.154220738015243,4.040299410102998,2.4817023585362925,2.083485288693274
81,2025-03-23,0.0312323824637689,0.2706880663153794,0.0,0.5141889465380693,0.37111324172869903,6.648002064035158,3.7056793097702325,3.811060305420414,2.4459111157966276,2.4387967534487216
82,2025-03-24,0.08568992409288789,0.3011715559473799,0.05743746619450327,0.3787158067809896,0.3246409675421409,6.1416356796209834,4.153974965104847,5.404483678437959,2.494904382364367,2.3978386650918866
83,2025-03-25,0.18200468779803033,0.34968228143266233,0.05137916082165454,0.40983582276798913,0.3028262431459536,5.082834790296194,4.08205222384072,4.607156719509654,2.742078800818861,2.249403637834322
84,2025-03-26,0.16425722650894534,,0.1964443293677054,0.45967781565696353,0.48936838845826003,,3.9880973208602812,4.546977257033646,2.493161166616107,1.471839719931718
85,2025-03-27,0.42937151239544413,,0.22937993649105143,,0.48920624348172564,,3.0003446272256813,4.8389699954392835,1.7951857668309317,1.304624368117663
86,2025-03-28,0.5012331486211437,,0.18906148977386122,,0.3865501126939637,5.267437978692766,2.1969382036633416,4.56070782014784,2.1829206446852663,0.8332274056789473
87,2025-03-29,0.517785626922235,,0.0,0.5014181211050605,0.29544802996653285,5.889422866188375,2.334748761763502,3.5291869164328644,1.7284868466260193,0.8270050902926442
88,2025-03-30,0.4870004686794757,,0.06732240468584748,0.5413724390257205,0.27255725540132736,6.033415691270301,2.0684646533099045,3.5040025513938926,1.8492406427887587,2.0135816291810733
89,2025-03-31,0.6252133068045086,,0.1472787537998344,0.5352035349006239,0.18109521169697845,,2.610200143694867,3.803173937115859,2.6305720770243104,2.2020891922442964
90,2025-04-01,0.7888771316303633,,0.163197255377078,0.44233266660658643,0.3523010987511933,5.934651150251336,2.833010936441726,4.1482919887169025,3.123828639837914,2.303359235128509
91,2025-04-02,0.7527314986943276,,0.3543628288045013,,,6.131406713645213,2.4782272240075245,,2.711967211696832,2.6912181816512897
92,2025-04-03,0.5239739765166814,0.5072145672816162,0.3986179754005839,0.5475457429414513,0.17782934433012587,6.559441749130577,2.4289550913989246,,3.3368769520807855,3.4246999300848047
93,2025-04-04,,,0.35232748941496844,0.6166315045840386,0.29652675427949227,5.756823761532869,1.7613274498657812,,2.8783536577978683,
94,2025-04-05,,0.8046666780299887,0.21031227337765215,0.5845445535722573,0.22428404088090703,5.501596736897238,,,2.022623727002658,3.816093556145113
95,2025-04-06,,0.27151647650355576,0.23538541524094234,0.5457545610300842,0.29880979380739764,,3.9648899358327574,,,5.1915037909804855
96,2025-04-07,,0.3570636510417065,0.37899780666887073,0.6087625033709985,0.016382819787218117,5.42374450067533,,,2.2843120230515908,5.147091701476453
97,2025-04-08,,0.4177561721816617,,0.6110109239993675,,,,,1.8817720282119788,4.020689887638678
98,2025-04-09,0.0,0.3435525493103938,0.45409698344910787,,0.2597668963590731,5.764637234251763,3.5517140426308296,5.34976743328404,2.4092160449501567,4.117140257865471
99,2025-04-10,0.1956572625675159,0.48643247195211936,0.4865549759743134,,0.14817865912429518,5.011671178351088,3.3976563668821727,4.878621536257614,1.912608798066712,
100,2025-04-11,0.05890150270938302,0.5041316183185787,,,,,3.8692153198577737,4.631327049502043,,
101,2025-04-12,0.10987204319364598,0.37478752457006215,,,,4.782783209990016,2.337912909981957,3.224941017746533,,3.349095355437988
102,2025-04-13,0.08215571830795546,0.3756046071930582,0.3544564818853568,,,4.967979184525033,2.5493157265201174,2.795753934367161,,4.022954138316817
103,2025-04-14,0.15728651853182302,0.49066557272661815,,,,,2.6712225919750257,3.032862670054154,,
104,2025-04-15,0.13804625569367374,0.6049316452081758,0.35620376142159066,0.21668921721014486,,5.180838128825627,2.6029245260684717,3.6966286008501266,,4.349076015117739
105,2025-04-16,0.4135279470103851,0.7089434994016519,0.35326817853413006,,,5.35735500028779,3.6716806600716883,4.47918759815765,,4.385868585309806
106,2025-04-17,0.4327349546315817,0.63336504448216,0.48125752476162753,,,6.451739895609112,4.254842055547032,5.201946772208854,2.537255929914544,3.981927902034736
107,2025-04-18,,0.4784863658040699,0.5208273560396002,0.11741033917303839,,,4.65503901072079,4.122106747122887,1.8424065135005194,3.260283222693842
108,2025-04-19,,0.5349091038406283,0.6376500952406077,,0.6730878383434051,7.31502299852865,3.4911736317586426,4.996656690382546,,3.838620527636561
109,2025-04-20,,0.5415080799899885,,0.31187686052845354,0.648400035353759,7.169541266722139,3.0189681089379796,5.730157284312296,2.83929096660252,3.7141815134298324
110,2025-04-21,,0.4256048165615252,0.6095142770500755,,0.5203428711416143,7.4532815348956705,2.47768735453748,5.4538636719996205,,3.4308103405665933
111,2025-04-22,,0.4285974875245847,0.6613042602573339,,0.5435881081083519,,2.8293092334888974,,,4.0653649614458445
112,2025-04-23,,,0.5788287049227635,,0.34162737117582775,7.517310980050578,3.2610339701917384,5.924257327385919,,
113,2025-04-24,,0.49448385951424517,0.49546755725432556,,0.5231750760918041,5.97431622990505,3.12758540616011,4.414773509077682,4.235329598476683,0.0
114,2025-04-25,0.34109986739542797,0.5075464960884701,0.5485447521279693,0.9962141969522024,0.4787946731085211,,3.8050512061365955,3.4020576739392068,4.99139680225831,
115,2025-04-26,0.339904960641031,0.45993715513330624,0.6694791982630248,0.9773598476155351,0.6373884970997297,6.691347520229835,4.90054189933504,,5.16304402317924,
116,2025-04-27,0.22971941706785226,0.31686410807063803,0.951052539930628,1.0,,7.297443615334399,4.612318751610556,3.9819281802118622,3.950123984599578,5.149994597136396
117,2025-04-28,0.5298030994349372,0.33068265604042774,0.8143338603729184,0.7880570513714256,,8.05232815464743,3.8367641434042903,,3.879734538107239,4.7742304535960844
118,2025-04-29,0.3587664292149575,,0.7931886110096402,,0.47728617581732624,7.83833984788577,3.7247120018147144,4.2382215014735865,,5.336053195390749
119,2025-04-30,0.21392125732997386,,0.7788654908183672,,0.31192686818054627,7.542996473921779,3.9451193514585543,,,4.916785167997922
120,2025-05-01,0.46097088026256394,0.5689074861548723,0.8914956019345266,0.8546895637515504,0.38148197834686803,,4.42019445761005,,3.1292796805272163,4.472145155675507
121,2025-05-02,0.36879787935467007,,0.7432917883274461,0.7507269521585392,0.5025546034315658,6.418531308474036,2.3307966196450325,1.608204076540015,1.9298723217176748,4.761111664673383
122,2025-05-03,0.5513626721171137,0.5982127973728206,0.9349869348035331,,0.4362008961129738,,1.3850031088812873,1.9684063105317844,1.4738646306126097,5.336946786158205
123,2025-05-04,0.4282461283542343,0.7025959374375126,0.9729159844308135,0.6510316786923991,0.31039862598784496,7.555696868050122,2.3247908228506153,2.429337159068081,1.8462466918915084,7.104916653401558
124,2025-05-05,0.40479460165457853,0.7169733115285748,1.0,0.571109918901614,0.27624251192888793,6.007425864556794,2.0054918905715793,2.075883784892918,2.9006931149381243,6.229696884525543
125,2025-05-06,0.300099973049423,0.736912911444577,0.9326392010741561,,0.27158587486858526,6.233140808943346,1.51293828742301,2.987309344367766,3.944536444346207,
126,2025-05-07,0.3465938729993357,0.8233829931395724,0.9119172486636394,0.46595729444823164,0.14956956479575984,5.029816087395109,1.889869831537273,3.0133725470358974,,5.175339153457351
127,2025-05-08,0.40577027723786774,0.6667710668962803,0.8939549357067597,0.4161389739152149,0.21499271151116595,4.6628190167883465,2.293002221157194,,,3.5983868109562316
128,2025-05-09,0.24293771786906293,,0.7116106675708289,,0.3126593843300689,,2.267626146267551,1.2979310764125584,2.558858728485344,4.654149010936359
129,2025-05-10,,0.6618085870229466,0.8846683984082895,0.6526541744293856,0.35541637925334574,3.8741944452548305,1.1668353006548493,1.9686667115908691,1.8049541481157454,4.545118048905615
130,2025-05-11,0.2503792449269033,0.6867462992258698,0.8411874184146466,0.5110005855918188,0.46064171012578425,,2.9612785473818963,2.4521877446131173,1.21630741274803,5.588893702912323
131,2025-05-12,0.3328008251013454,0.49423394531148684,0.7951355923291564,0.6147800462542877,0.41991332422041217,,3.20744076722316,2.2848435527194595,1.3095453666757342,5.927295702888217
132,2025-05-13,0.3625056400045791,0.48626490649416937,0.7991989196379615,0.5402482660245456,0.2393756966476117,,3.191927989085234,2.914663820215012,0.7623378251705999,5.890717089528457
133,2025-05-14,0.48070182306555226,0.4308466195206545,0.9201957498196565,0.5411668683230152,0.10836904013814383,,1.8933105976996363,3.482461107475139,1.1916138230015554,5.199701541337288
134,2025-05-15,0.492766465383837,0.35841276681536144,0.8267108597399628,0.49201673611269575,0.11092980232326288,,2.6860747004067287,2.703875540598082,0.9516039007931532,5.587928464430487
135,2025-05-16,0.4264858770135207,0.35736575019410405,0.799590452891877,0.6812952310619356,0.26632620685339475,,1.667860028597912,2.9214543078674082,1.6206321834640844,4.8861580772663125
136,2025-05-17,0.27929013884958054,0.2599304040950769,0.9427805908434408,0.6837501621838935,0.22350435054963097,,2.860345008797206,3.299136321600048,1.404716540238515,4.162472461813139
137,2025-05-18,0.3852707223130517,0.3546145502415004,0.8735119397835709,0.6828694578739037,0.26875227269316354,4.859602516273473,2.2045700544279154,3.146766352586555,,3.798546807266232
138,2025-05-19,0.3286019267987377,0.3686618141079924,,0.5792740773400836,0.27613707707025303,3.9115754410572112,2.830965862152499,,3.1589129022950777,3.353100540645639
139,2025-05-20,0.25086585004697437,0.4352586160963259,0.9658964452062289,0.5973591137057409,0.25924825343030755,3.262122086951387,2.802080045867392,4.135007057556104,3.8047217054066285,3.1073680396745353
140,2025-05-21,0.21547882224490642,0.5668582476706365,1.0,0.5000933695960491,0.42259737334825587,3.0892595300049663,3.1405566397685143,3.781594359210199,3.853504173537172,3.6193827754135244
141,2025-05-22,0.38175206104652615,0.5840690115494097,1.0,0.47727943128493355,0.3204391596292514,1.993964124794748,3.1130899440355733,3.2896045957536675,3.318368943251233,3.282761466571249
142,2025-05-23,0.4842490854021463,0.6448219476307346,1.0,0.5438545481978194,0.21922219988759656,2.5308671035866532,3.083519177396945,2.963492316396737,3.737050211438576,3.083516183254649
143,2025-05-24,,,0.7646043246804344,0.7890058256030958,0.19417549329930395,2.367541014596136,3.4022669375228176,2.9728722823983107,4.74082355242084,2.936790585431565
144,2025-05-25,0.5003788351827594,0.609090850947659,0.6750679559927156,0.8340796444229859,0.31841441598642917,2.6164268972623566,3.6246320384458133,3.528876921337607,3.8903733516667263,
145,2025-05-26,0.5077354393112008,0.6563929773364099,,0.9564979862886775,0.40259677428104484,1.0158364146215357,3.4346361413593316,3.6998750313000266,4.489506255336966,3.707761961598293
146,2025-05-27,0.6711677025063078,,0.8261267308092812,0.8488888636867735,0.45143577262015777,0.7892423775883017,,3.2802852699156753,4.395729915912968,3.975828069031949
147,2025-05-28,0.6627770900208216,,,0.6522945702171848,0.44314694010903555,1.3751171539436045,3.689997126645145,3.1273604656010012,3.4378652831698537,2.857024722994981
148,2025-05-29,0.6702024354324979,0.5458440672297251,0.8201847164898511,0.5353198521953973,0.742011239282524,,4.284714434812779,1.6821326039792428,2.9943939585805905,2.5569902022206863
149,2025-05-30,0.2777116518152697,0.3848635942400954,0.747032479978853,0.34140134710806513,,3.7659723892763113,4.03733986406029,,3.6889773155290904,2.775216731053844
150,2025-05-31,0.41946682896847365,0.6026381309669797,0.7122337453835763,,0.6738098126950353,5.74469649385155,4.199755066538629,1.9787444194316886,,
151,2025-06-01,0.7000281296249729,0.6489170927642889,,0.6527957481698291,0.6166763553749487,6.5721671298292526,3.9262329507851383,4.304055143532633,4.559417846064545,2.025275144341686
152,2025-06-02,0.7215765480372992,0.7217268393093269,0.397525265711416,0.9007337451565305,,7.801849528921123,4.049677095081423,,4.438297734799264,2.39070607412704
153,2025-06-03,0.5084078851732716,0.5710324139669581,0.7403687033767876,0.75162076848057,0.597058776155108,8.019951040052245,4.096014265600477,3.089604797099776,,3.797976616245164
154,2025-06-04,0.5016749342976978,0.4523592005315288,0.5262409585172205,0.845347929678441,0.47344858616388774,,4.248552122254168,2.8566764086789793,3.2084625472404285,2.797483857211567
155,2025-06-05,0.4842314509424745,0.5704030247295315,0.5795032456355322,0.9499674244433941,,7.510980736804053,3.4852100104195687,3.8049894601454635,2.5071341084057046,2.855770084654342
156,2025-06-06,0.3558369514725962,0.5339466441829454,0.8528265582331856,,0.7831308669064956,7.888686661195551,5.069410036829569,2.669671285801046,3.4059450781585303,
157,2025-06-07,,0.5003947857703427,0.6771179268267489,,0.6551536711062433,,4.8003196572152005,2.6662205140253628,3.392053474556196,2.6911337751361017
158,2025-06-08,0.4523268097927775,0.31272424366557744,0.7151467004157267,,0.8790918701075043,6.301695501221517,4.389012573154454,1.8705923197046264,2.871557074249564,2.4985972378689585
159,2025-06-09,0.3204246253750024,0.27680439475613333,0.5592647533455432,0.7856262090090776,1.0,,4.648379003174116,3.8991179289253055,,2.5857643807114017
160,2025-06-10,0.3498897866647713,0.4573729606087985,0.7594288905447202,0.5499906306677652,0.943435250309488,7.343892813344675,5.802335631564463,4.13222789071496,1.9493169084718729,2.864006086650327
161,2025-06-11,0.42590365324934776,0.4464132741501359,0.8676720782303253,0.5253522989568956,0.9111819452090106,7.618598352784386,4.792863442010271,3.487677442229738,1.9925273600706883,2.6296060634892995
162,2025-06-12,0.2833477623307839,0.5221243009853985,0.7607649857649856,0.5972720236290746,0.6490077164864694,,4.894372610190095,3.4874376446502877,2.465793676014188,1.7581679068654583
163,2025-06-13,0.1309540836196787,0.519652790212589,0.70852266520778,0.8404064784476823,0.527064445889913,,3.815876145420949,5.30978797284061,2.5179855512541622,1.6943027104140902
164,2025-06-14,,0.4852965666600325,,1.0,0.5376363012410525,,2.7365850048165266,,3.3532880589415623,
165,2025-06-15,0.4065712096041047,0.42167629126389256,0.7498501190201368,1.0,0.5609884688927039,,2.5985581467139953,4.67695562511162,,3.240177191858061
166,2025-06-16,0.37303123903981794,0.34971894270472054,,,0.5670689435908812,,2.6740511862324197,4.371759150575655,,3.1345245401234596
167,2025-06-17,0.07257257273727241,0.5080851302988114,,0.9800410945444775,0.5231805739809908,,2.953198645024685,5.336931521521222,,
168,2025-06-18,0.15065972829085267,0.3586063821484051,,1.0,0.6204248118020412,,3.3108588909326357,4.987594244105241,,3.1305887486906463
