t_index,date,P01,P02,P03,P04,P05,P06,C01,C02,C03,C04,C05,C06
22,2025-01-23,0.0,,0.0,0.16978722426679468,0.0,,7.3595676994829295,1.9005382057982865,4.172022335099096,5.7631348981661485,,4.541586416869747
23,2025-01-24,0.0,,0.0,,0.026291113800612335,0.39877069116639985,7.216604964179545,2.826355028628894,4.145877787909714,,,4.114318095216378
24,2025-01-25,,,0.16642668359754392,0.312395579569809,0.0,0.25602349715109296,7.424966853538319,3.3649774335311546,4.702447149070219,,,3.0541934529928607
25,2025-01-26,0.0,,0.3251263973213615,0.20209520057804464,0.0,,7.9572061435245605,4.137776640554812,5.187767788271367,,,5.368391365280557
26,2025-01-27,0.0,0.6921784230993357,0.3035629345901085,0.04952653641177587,0.0,0.3496229924411485,,4.897672117929969,4.779438545252504,6.937735929093922,,4.8192648636436735
27,2025-01-28,0.041063760320054196,0.8654660663656735,0.2031712917483665,0.06991059628506723,,0.2727436697488456,7.162808049768922,5.992285429725818,4.167424266868673,6.95820524418038,,6.352301058077263
28,2025-01-29,0.01463768197968529,0.8989104932323334,0.07876516626188917,0.11271617459189573,0.1641927398205147,0.3216761104558407,6.748122575943076,,,,6.887628656373631,5.571950410179965
29,2025-01-30,0.14812106656304058,0.9087152532606573,0.32457460636545965,0.2570691683735544,0.3818832248435853,0.2877919369596523,5.653989488390884,,,,,5.458030490171486
30,2025-01-31,0.25694981805109596,0.8547870566465943,0.07577827365647222,0.1762583138225396,,0.2514955159776037,5.656838758392244,,5.804833377739855,,7.558845980232598,5.931335299083877
31,2025-02-01,0.23575963396695168,0.7889580324610695,0.22235329484106947,0.19043494236182512,0.06664095621694116,0.3060493133018455,,,,7.396864177036232,,
32,2025-02-02,0.47246566380710175,0.8423597438316872,0.27099159340035284,0.15506182616600994,0.08853294576708509,0.29722092511665726,,6.198054791241477,5.762490597573201,7.519261392251822,7.548576064500496,5.1897244342909845
33,2025-02-03,0.5033190987755001,0.8818839436506033,0.39907839021134006,0.27180288170409994,0.06931770463134869,0.3480127017934303,,7.066498732322809,5.768160447620681,7.32836558975805,6.445698653264061,5.597546873643328
34,2025-02-04,0.47991615771455176,0.8822061671806939,0.3580043340465511,0.3064385074770161,0.014946737923758516,0.2119476267830428,6.604560360389849,6.316495354454907,6.540344259781026,7.127652836303697,6.365277767737682,5.568978872422478
35,2025-02-05,0.17721365632535993,0.17638551266946348,,0.39437552592151504,0.1667288982643494,0.2629150480739753,,6.459915906065861,6.6022324433388295,,6.342424538658115,4.908824878406229
36,2025-02-06,0.1943588804286123,0.23508074963015002,0.34511326246942864,0.32408106335558773,,0.3484934142803436,,6.899018560459815,,,6.558437900130795,5.26483575001959
37,2025-02-07,0.09960111264257956,0.21341817003173105,,0.42004746105969426,0.3197296758820637,0.299148887389379,6.068623580984237,7.336849573476103,,5.674273771106448,,
38,2025-02-08,0.20538073336347495,1.0,0.522304546758602,0.41863830888418313,0.4602385185056302,0.048443542756209074,6.511040725214657,7.2353912734696175,6.331377500918183,5.453039614915741,5.949181877952113,3.4340069316488018
39,2025-02-09,0.2061171129861842,0.9376696643492222,0.5103887021717102,0.46271961121198424,0.5662229028549223,0.31322591821073,7.1844660536791345,,5.9988118514373285,,5.636556658173887,5.046114516225442
40,2025-02-10,,0.9207188839389306,0.24106886764845298,0.28098761995609667,0.43648583012714204,0.2102672104631505,6.51531307021114,6.566010951767126,,,4.852695658572489,5.034219981048716
41,2025-02-11,0.1307173481923334,0.7775536945523971,0.37847122155166313,0.25335094716580725,0.35680414900031504,0.14540765989728685,,7.113908244697236,5.5350664941272045,,4.376775133483509,
42,2025-02-12,0.24117624727987508,0.6681010378298462,0.14014333289390088,0.22322791968127614,0.40020074926990673,0.0,6.8387102241960935,7.431148946435703,,,4.43378441047486,5.3914937208218525
43,2025-02-13,0.28446320756942856,0.6563904867177852,0.1486127338894345,,0.5019416265923717,0.0,6.760697336946493,7.766554371101921,,,4.041607071828753,4.772769601393525
44,2025-02-14,0.08318738225788677,0.5757151244400687,0.18261602647553485,0.5529913405486322,0.2384136931679193,0.0,,7.166162869819519,,,5.484415816598355,
45,2025-02-15,,0.5937788008918932,0.2529502550398524,0.6052493512300027,0.2093907257738525,,6.8495464072614505,6.2545362425869415,5.971875300219866,,5.058624936832219,
46,2025-02-16,0.1767741685599692,0.5328721262080852,0.19898295575516378,0.7624639811802941,0.1095206300816798,0.0,,6.341364424077165,,,4.818581845118722,
47,2025-02-17,0.12319928635101805,0.7013026523796377,0.21432738064782694,0.5561384503866086,0.13982935845997557,0.0,,6.923850053351361,,5.274740330406339,5.270285234836402,
48,2025-02-18,0.24215462637579246,0.709410572498231,0.21031605338050996,0.502021489983439,0.3302656737353543,0.0,,7.086747344218294,,5.428982899854212,,
49,2025-02-19,0.22293595013030537,0.5370540376746086,0.2571094880634375,0.5123133593309717,0.28293094563087684,0.0,,6.603571850174028,4.751159581733941,,4.458649784941331,
50,2025-02-20,0.2592566771283263,0.7119375729150735,0.39646491808707096,0.47107475124330295,0.17698650015199624,0.0,,7.094334758380768,4.68413624145404,,4.27758405219912,
51,2025-02-21,0.23924376271146572,0.7192385720516882,0.39969384618851117,0.545070285244529,0.3395918437451583,0.0,,6.499168994189799,5.104768556618027,5.194609943246879,4.52388739124112,
52,2025-02-22,0.052802915724078386,0.6879219608663741,0.365024794744103,,0.20314484345120853,0.0,,6.494676929335133,4.611162360439682,5.927881018893775,4.151884249068053,
53,2025-02-23,0.05003818095665744,0.5175190856210274,0.2729947312925294,0.4155960168401244,0.21445337815586546,0.0,,6.022885037015101,,6.540793820968308,4.006541565161127,
54,2025-02-24,0.037423476722007944,0.5175498135563056,0.2703839891869921,0.4363976538918078,0.0783480197352937,0.0,,5.840668216170602,4.092926055893685,6.141064688433273,4.2491826551465754,4.300453932567143
55,2025-02-25,0.03453046148282714,0.5671400781472784,0.3674981511802623,0.4989019278226496,0.0391877563961905,0.0,6.531526938937466,5.854033919418332,4.371207919019112,5.775683695225242,3.990908920031507,3.420815852191283
56,2025-02-26,0.0683074760427953,0.6411320457246967,0.28204910699348684,0.4784340073367637,0.28260268322507776,0.14381586541385502,,5.643845213496885,5.221471588520883,,5.235429470872472,4.382909860070845
57,2025-02-27,0.06922441078916972,0.6184786557828189,0.41895705163634966,0.5925183785734656,0.10367593513163775,,7.248261480106867,6.016330257890192,5.966119487167252,4.083840085451507,6.431195428729923,4.175182116148308
58,2025-02-28,0.06349817774437821,0.5738414071591167,0.6322539728006946,0.20754567729867668,,,,4.9798478357117615,,,5.682708568566121,4.910736603256575
59,2025-03-01,0.0,0.5801433740229458,0.6157333326871741,0.3428275516296628,0.26072899076150774,0.0,,5.177134518751857,,4.195272920647755,6.809064675088626,3.598745499374573
60,2025-03-02,0.141810138534858,0.36006067581458334,,0.3287091309882905,0.2770707032818017,0.0,6.056288748692353,5.951380799344541,5.412939439937873,,,
61,2025-03-03,0.1206518052430687,0.2868453781450012,0.569476970124411,0.2784938772868623,0.3623889158271707,0.0,5.835377902311184,5.558201600768111,5.530258911294644,5.000866456556048,5.50555206875976,3.4704308165669335
62,2025-03-04,0.0,0.3207206620403612,0.4902390628963682,0.2779026887166116,0.5184631330984449,0.0,5.136900913206516,5.1122039452509505,5.570471423342767,5.14585656353191,4.552078307789803,4.3050515833000755
63,2025-03-05,0.009488455269784788,0.5837852604505841,0.46557536079205764,0.29618169216453316,0.4410210163012369,0.07360404408377827,4.2388822062346385,5.263757362932461,5.617029410217593,4.776233693655463,4.558999908833079,3.9980560068858626
64,2025-03-06,0.07153185466969739,0.681128304411983,0.5099376016391189,0.26704131555200405,0.2668774935109186,,4.112525415817639,5.09479968426608,4.927256725121816,4.490208197050363,4.205710599628613,4.024174102901259
65,2025-03-07,0.12066146049040069,0.676906862075318,0.46488092354743726,,0.2020539398179531,0.22749668895798086,4.389499739122224,4.832709252598012,5.071153439933185,4.665187306449147,2.303193916155421,3.7097054924965227
66,2025-03-08,0.11530982748729321,0.7763943961209412,0.5391326666938309,0.35570070313531343,0.1942577391055346,0.24926271514698334,4.084372450459079,4.6861583410590395,,4.784932550945412,2.1119042462082813,3.0877457638460433
67,2025-03-09,0.058435635527998374,0.6946142171202043,,0.38700478760999935,0.1777080074134414,0.2653946759779636,,4.319376916094709,4.570030887958951,5.0257802559483755,2.402922483728056,3.3868226509193207
68,2025-03-10,0.0,0.779275822966186,0.3830047689994254,0.23417737715347275,0.3260429745930656,0.20132448925119714,4.817036731461151,4.439989830430408,,4.603993846596349,2.1064431133046746,2.9526919976087442
69,2025-03-11,0.0,0.770899174704362,0.26463391698357597,0.10490492554144319,0.3714130009041979,0.25455284964155495,5.364240912805008,5.186417935373097,,5.070947732823446,2.7018608938585316,3.786709778444486
70,2025-03-12,0.0,0.8056389479339803,0.17635339540704725,0.26161347224183296,,0.16767761959305272,,4.320555448489892,3.2592697724776967,5.669046501007389,3.1080537713498693,3.194477947949305
71,2025-03-13,0.10709067005444328,0.850000064784577,0.2059691113982442,0.26547178076269307,,0.3162459216096645,4.377777285667928,4.420584512161617,4.132832071652253,6.175694350924737,3.1032298390517097,3.1643495661663614
72,2025-03-14,,,0.2102213497804718,0.35515691364815755,,,4.048490800695452,3.6849293424596423,3.967712009884924,,3.4852717371210895,3.3872774842252595
73,2025-03-15,0.24866678649934235,,,0.3291815679352872,,,3.9279088478773905,,3.968087256975193,5.7198363619449895,2.980179989494272,3.1345978509497954
74,2025-03-16,0.3449647049774656,,0.4037669335604778,0.30902849889706563,,0.3026398331778423,,3.7477502017852573,,5.342978566223119,3.251035230449598,3.072068375915992
75,2025-03-17,,,0.38736569034129054,0.27506320192852074,,0.2263149784595806,3.4967699675614,3.424409038084297,4.136448839848611,4.876612419096813,3.5145833430273603,3.6063875463062574
76,2025-03-18,0.15827596810633943,,0.3922474022969641,,0.2125323795418581,0.24001162026786993,,3.2030955285838627,4.012526483777332,,2.884995587593525,3.8533390426451275
77,2025-03-19,0.2612429258725294,,0.4510994966327898,0.3531421156615562,0.2960709795509818,0.27193814771403774,3.1496248271226284,3.2202753754780002,,,3.2607767248791597,
78,2025-03-20,0.18824641587442323,0.4096602645476563,0.4795889518439778,0.45603516223289886,0.30257550746256046,0.18190163211593458,3.698727803832219,3.473519622704463,2.8129115312227757,5.661780153496466,2.3600475183441043,3.639524582924245
79,2025-03-21,0.3547140354268112,0.36094529423706057,0.29399132403751116,0.45096007716872916,0.25464146611376925,0.12407746929002564,3.3760377455707316,3.1695545698806358,2.8647867067464876,5.367618849021679,2.020912268810436,3.2395730816110753
80,2025-03-22,0.3848567830069771,0.4532711027564058,0.3650598831325861,0.6423533895493557,0.17009558128091,0.04330392398423759,4.319857672913708,3.311389918570443,,,2.5335859478381875,3.713369212000834
81,2025-03-23,0.3114681706347881,0.40845417735641326,0.3909545174176335,0.5958633127340623,0.23003896452080475,0.15639876512975137,3.857484036419639,0.0,3.1746596025422535,4.612384962620377,2.19735143997412,3.6349146054390435
82,2025-03-24,0.2376361645351034,0.36820073980348345,0.43021081392367283,0.5396254951203955,0.3825445575854035,0.14695473758508826,4.3041576924175615,3.3505763758957823,3.3928128293665183,,2.152394629215542,3.793709919078673
83,2025-03-25,0.19578449079445706,0.3318097090773492,0.3399167646564841,0.520945220802371,0.351599795127904,0.128755658661067,3.4947811941754385,3.330436006873249,3.3053010594898047,4.940700051245683,1.95232329140044,2.36027037900429
84,2025-03-26,0.16100350743892897,0.34311741657916983,,0.49090134452382234,0.26409938775861597,0.15918437255976575,,3.4723008345727284,3.1229718989893276,5.128933550924796,2.08908840292692,1.460728146923135
85,2025-03-27,0.24037359622173532,0.35963864374979027,0.36241809141482006,0.4124148485253972,0.2782726740040298,0.1245560352544362,3.504971373938748,3.2210561587429454,2.4654490446740938,4.725719957292998,1.0798204265763234,1.4931358388957798
86,2025-03-28,0.08610800886180578,0.3380223382011259,0.3990317045319105,0.3917128258524594,0.39852930746833587,,2.0973819898024004,3.1758784944540213,2.5719698341701114,4.522473248263928,1.1047440431292026,0.9609528714894453
87,2025-03-29,0.1551758840475136,0.1706424682893871,0.34417355101833513,0.367535289742241,0.36286256900655733,0.18487350732453894,3.1620602298386817,3.219688267888701,2.705490142492964,4.975376219868033,1.1109095036106333,0.7062049566564885
88,2025-03-30,0.0,0.18349180216499417,0.26522802690783326,0.2545753076663602,0.2902427242088865,0.2798964797759903,3.471348615607526,2.9283295525632256,2.8351186016871286,4.917621641334702,0.7765988704491339,1.243863330728792
89,2025-03-31,0.0,0.3017225401933864,0.20185473644810512,0.34108305855633714,0.4223324370241393,0.20046918498919258,3.0275410042869906,2.9945381051127615,2.846156787375116,4.569624896158063,1.1691413780291235,1.4642338029031663
90,2025-04-01,0.0,0.3161411702717585,0.12338005771161133,,0.37664767125413545,0.14572743441539926,3.951138519252141,2.6646815013293557,3.558592335362987,3.8453104208319404,2.235691960557353,2.1557120569061694
91,2025-04-02,0.0,0.2470036444350459,0.003984849360764403,0.41330877911339636,0.5134293630182273,0.2883113425192249,4.615016616099572,3.020186088696874,4.140316164409844,3.5146321687309,2.0594455726361356,2.4243888872984605
92,2025-04-03,0.0,0.3439379780160679,0.0,0.5105586452290302,,0.18369014435700573,,3.0352706471488773,4.410854044647665,3.53065307862736,,2.575426029641707
93,2025-04-04,0.05874031026185447,,,0.5663302652462404,0.7079814889104292,0.15116362880709755,4.273402554102506,2.872719676537293,4.594795121117466,,1.9857259024644462,2.6233610210367555
94,2025-04-05,0.21791236836102634,,0.10927326634865779,0.6076737411409424,0.6816429267586401,0.16460918402302002,4.852321532720262,3.2504172552958583,3.775278877307398,2.9740270941005527,1.6500899154785944,
95,2025-04-06,0.04959003016771593,0.528892019278926,0.2899026140196761,0.5681086870696248,0.5802741674488233,0.20635122881432122,3.1506461339654486,3.350686040989036,4.348916216660542,3.294924600762562,1.6684214717392334,2.516470580041177
96,2025-04-07,0.1582503645754635,,0.29716811267736093,0.42690565949010567,0.6118744326041058,0.21512509593116574,2.7618164438651958,3.1232654570494987,4.03359339439184,,1.6998105688755405,2.877835073105807
97,2025-04-08,0.06034346594526034,0.4910695296863341,0.3273136133996759,,0.42224754757055205,0.3609588617709897,,2.851218074805285,4.549545836950874,2.6496069050818614,1.829505955486353,2.8544325670757638
98,2025-04-09,0.15515730644493497,0.4596690193000237,,0.499551802542409,0.49361983861469566,0.43032906188329223,2.6634401487096593,,4.462808433320777,2.7137539586324686,,2.0394983141392182
99,2025-04-10,0.3575145049499413,0.5114445270947054,0.23994829902972953,0.6595536554331715,0.6472853281252958,0.48051264096301943,1.9367199311157663,2.098670781009145,4.216228861098348,2.498668723680377,0.5381230492513726,1.682721788759002
100,2025-04-11,0.2120111818701392,0.548669376145088,0.24258164190183099,0.6949802948689862,0.71198770267922,0.4392195684640447,,,3.18390831885788,2.745142239049842,0.0,1.0143585959666535
101,2025-04-12,0.31035979160675625,0.5120466487961763,0.2685781842588064,0.8050460747077192,0.6148398899676177,,1.4135356957727088,2.2069000379666956,3.469619408425311,2.282056838883279,0.0,2.089804708729937
102,2025-04-13,0.19617441740195296,0.547174954422004,0.42043079766079927,0.7864657510391414,0.718161220475709,0.4350507554094979,1.2657962234636535,2.7533652288477253,,,0.0,2.571058761707737
103,2025-04-14,0.11665457509638634,0.3926117803921303,0.4017444542103929,0.7663084837240984,0.8294453752884468,0.34875670267737335,,2.6352255298083556,,2.0152991178966375,0.0,2.4478808758393864
104,2025-04-15,0.11479435275639228,0.3660464170408922,0.40827180343392294,0.5000286963380367,0.7485300755717091,0.31987375076120755,0.822772123440587,2.3752504999488337,,2.074363321359408,0.3017366064703475,2.8014828839136676
105,2025-04-16,,0.424595239209083,0.5036717688579887,0.42173171718134783,0.6988512758019733,,1.071322884990464,1.8599214745670123,,0.841355780842912,0.6422262712951472,2.3152770065145942
106,2025-04-17,,0.48873819669146445,0.4998133534828568,0.5412600869226636,0.6488314192615048,0.3996062121583149,0.5779410465011907,2.829432271619731,,0.08162843821903754,1.1776785271751762,1.6877827286845586
107,2025-04-18,0.19452832584617688,0.5188537215127966,0.44494198941690016,,0.5162924230445884,0.5341923268730079,0.5734230526710868,,,0.0,1.0987089566517432,1.082424073240257
108,2025-04-19,0.15587975672090876,0.6851438895583921,0.5147802327940602,,0.5379035066874182,0.6519346058482651,0.5415475315558169,1.288230465695559,2.7982098086331817,0.0,1.4561547960355017,1.0873876508870208
109,2025-04-20,0.17725499843065906,0.6510397226318212,0.7284650021836547,,0.5515126671019915,,0.428064494877721,1.7378145691142997,2.2941523131737336,,1.4934894024401282,1.7059638054368842
110,2025-04-21,0.0,0.6438366185390768,0.8679666945720335,,,0.19395248557841663,1.435787428656122,2.6088041035632648,,0.4830329593745771,1.3941534834360019,2.103849496317063
111,2025-04-22,0.013012495425087079,0.627561865731629,,,0.49720196147726653,0.1878308892016998,2.5091113606047806,3.5221850992771944,3.8185429653902325,1.2852549727042772,1.9881363380076191,2.2056825609150303
112,2025-04-23,0.16804427345751005,0.5870436223494816,0.7719167697906578,,0.5130000113959765,,2.5315120480870057,3.1425587672197186,3.070609237549191,1.8539615489668373,2.509123414493512,2.218554468608976
113,2025-04-24,0.06900584953829247,0.5809651649777474,,,0.4669757373766524,0.15953969399826992,1.9619431165351973,3.096178680600363,3.3207922999353814,1.4790110710033502,1.714837860106355,
114,2025-04-25,0.08747274336064051,0.6684037962285493,0.7419975064141792,,0.3897782766827651,0.464539398546355,1.338345840430223,,,0.0,1.9456167735034688,1.8579374941209812
115,2025-04-26,0.06229577074987262,,0.8041575287620343,,0.4695380784585607,0.7490123546002713,2.0596636448975945,3.429869180495154,,2.269698129318756,,1.9916606007943165
116,2025-04-27,0.24021373015880879,0.6002317635309706,,,0.4762696162527226,0.7353544582882977,2.5607153951374295,3.9519657751166286,,3.299288191366971,1.550767956639126,1.7051165252436165
117,2025-04-28,0.1926069676566058,0.6873001701706347,0.8413591135556449,0.9893141547044964,0.5184842280016666,0.6761141327736526,3.625091173104088,3.2918585413196433,3.0594718652412904,3.784203391607028,2.2711257860525875,1.7371144934137197
118,2025-04-29,0.18574101950227082,0.7540401220832431,0.7892083788521583,0.9675970467184749,0.408933073572069,0.6938443499934531,2.9043622828401894,4.230805607928726,2.9351725566785025,3.561822134100207,1.9118277233982544,1.5275276306317498
119,2025-04-30,0.3448681455473386,0.7744865113919955,0.673011029440254,0.9543427383055446,0.45487433754625406,0.5087133402460117,4.012762134051648,4.639821798051289,1.6848733665447084,3.9358661890052895,2.3931362615643375,2.068892737397943
120,2025-05-01,0.49578367247376987,,0.7168286674309711,1.0,0.5746082174396943,0.5872644361320749,,4.805622834127581,0.4554911760257703,4.468280162249197,,1.4042350212469168
121,2025-05-02,0.5756294708058052,0.9561757254766685,,1.0,0.6841652452170244,0.585354824032502,3.212975291940854,4.495284133948665,0.5969181582279608,4.526664746167664,1.5396594742993015,0.49837207354991575
122,2025-05-03,0.6463574975571003,0.8798550195267251,0.5234925248694493,1.0,0.47337106871452417,0.42894366279344637,,2.9096567300571725,0.8676351527331059,6.017030219592193,1.5282798345831088,4.124232551075838
123,2025-05-04,0.33814562317172103,1.0,0.19349809250524708,0.8259225241868248,0.5310480018924209,0.4551042043453419,4.040366054447783,2.730138501284033,,5.642226063690314,0.23096160252730646,1.414954519921004
124,2025-05-05,0.319982219417983,0.8515848593583094,0.3828441556073626,0.9732790603592496,0.6208411943737011,0.3559936630045392,3.5102182614503596,3.4155571583365627,,5.662983607003463,0.9802071033247142,
125,2025-05-06,0.4913049901699397,0.8191720356181664,0.2337122258882096,0.8205248014991996,0.6188203047024002,0.3032654792289376,3.9547736684576753,,2.616548428762299,5.447128921459912,0.6585191568775728,3.673028863907166
126,2025-05-07,0.3712887761882043,0.6211140908138213,0.2324097018843252,0.5664608998660702,0.5841678983373708,0.4058261377193238,,4.7145462170103105,1.5892842824120381,6.340251312328846,0.9571479661785481,3.535272533638784
127,2025-05-08,0.33114174455292156,,0.38604273091850255,0.7261934299036553,0.7026616058117895,0.5716651301175981,,3.7302526155935123,2.1380489307323227,,0.28284520946771907,2.426020467399354
128,2025-05-09,0.3983024181117103,,0.6672131605006187,,0.5941954346482888,0.40076713339345815,4.364899821038367,4.0230791633923975,1.9235434269714173,,1.929952679369829,3.806697759535567
129,2025-05-10,0.7451754295649715,0.3658895590144646,0.5180263652482511,,,0.3192361458952364,4.654256353211423,,1.478906714409405,5.5989262206202035,0.6828059776513424,4.870161982369488
130,2025-05-11,0.869737676320052,0.39007334177814823,0.6471105718795693,,0.5701456132297443,0.3830855862054471,3.6383408376968074,3.751433180906059,1.6679958991076649,,2.1100357121809092,
131,2025-05-12,0.767245977583728,0.566702422959611,0.6975580119745011,,0.4893119321375792,0.45777094887561653,4.2669963211487865,,2.3313336880899116,4.815415089862143,2.6657441908453205,4.1694090277449725
132,2025-05-13,0.7165420636623601,,,,0.3619175766617375,,3.599396479515322,3.8784092076408143,1.8775952691686097,3.984396880510639,3.0797230060080043,4.2141300947865545
133,2025-05-14,0.6839076594615302,0.6037019499054668,0.6637436030878829,,0.0804677722371614,0.35643360447810385,2.300715428729718,4.7210602253592375,,4.077953041755417,3.3414544948250526,3.898541989446061
134,2025-05-15,,0.6315577381390742,,0.5152668089077126,0.1709377704104389,0.372488975180701,2.9494691867225904,3.3133576620844134,3.28247716387009,,,4.164242147722
135,2025-05-16,0.454566311788895,,0.7416080384352947,0.6572242447122209,0.27126175856057083,,2.949992872773965,2.909428359476384,3.477799951725416,5.149669214683849,,3.93727328550614
136,2025-05-17,0.23081464467220286,,0.8293439613104961,0.5233645269506937,0.29128798206583245,0.5810436835217161,2.842132979364633,,4.267365194445688,5.283606634157367,,3.944651953660557
137,2025-05-18,0.1429207105646178,,0.7858998791092179,0.7970839537604275,0.1507686398895212,,,3.7503648127847655,3.5045790306496265,4.640247947558647,,4.30401255418462
138,2025-05-19,0.450737169590565,0.23741205945669164,0.9682864080924005,0.8096689636043537,0.2549065861634262,0.701068392826604,3.9645347709643466,4.905474219550597,,5.897693783978665,,4.4558271265207905
139,2025-05-20,0.548842993489863,0.15690630274503392,0.5235847165651668,0.6822785528423455,,0.7157304220769216,5.780266548438274,4.018749103838822,4.809705339975768,6.044145551966931,,
140,2025-05-21,0.3471188006166835,0.25908865038556605,0.39881345631418613,0.7146728024629668,,,,3.456359876067718,5.3658718078474035,6.14778292561462,,
141,2025-05-22,,0.16481782220108934,,0.7494110263753713,0.4781726083734724,0.774729019074171,5.817011809787918,3.0507437989922397,4.823537075620074,,4.011333411365173,
142,2025-05-23,0.2474497142806281,0.047653484895396864,0.35510662189532455,,0.6195180646255589,0.7927343340044328,,,,7.039459140331463,5.522156406477215,
143,2025-05-24,0.18823174384943586,0.09459719221096927,0.36539263220431983,0.9369001776749271,0.6521593459878658,0.6441072257493069,5.713036774311543,2.1205090141647,3.1341608226343096,7.1811454586336545,5.516108356239781,1.2868556054046278
144,2025-05-25,0.02983571151967848,0.16216976492811902,0.40943148916382205,0.776321709558716,0.796675964641081,0.35677788842569225,0.0,,3.9090337852651413,5.8200852301578205,4.119730151271909,2.3833857560080625
145,2025-05-26,0.0,0.12077277512441052,,,0.5774524560985312,0.3384438062983659,,4.13722949742261,3.533771872205996,5.416000607866394,,2.3124958233865147
146,2025-05-27,0.0,0.2339883088472411,0.8576610255048711,0.7623012529486353,0.5624670215555073,0.22572379483853183,3.141010405009055,3.83503789039476,,6.807778250584434,4.036755524592975,2.3863522074056585
147,2025-05-28,0.0,0.19999974383138291,0.6823801366863438,,0.43939184744794524,0.34259245340272715,3.1405950854015856,4.03954175416612,,6.193205739069818,3.0582358141286177,3.7828886774583026
